env_0min_1,env_0min_2,env_5min_1,env_5min_2
32921.4905,44367.652506,46279.010308,33705.648109
33163.853685,33081.093959,32865.127272,31875.418345000002
30027.637693999997,26996.419228000002,31922.446535000003,35749.671282
33500.222495,30100.193919,35766.79534,36742.959304
32163.826229,38306.899435,35110.857284,33081.093959
33739.858557,28469.405497,29788.518815,30578.280346000003
37032.133324,31037.798468,32854.248649,32361.669921
36215.177922999996,29845.302439,36665.050697,38406.939843
39418.936569,39418.936569,34145.831719,33255.328783
38671.862509,42931.064198,20877.912794,22319.633321
23521.359194,30841.660960999998,29671.362777000002,41289.898440000004
37820.3116,31955.107353,30629.610457000002,26996.419228000002
34911.815934,32659.890622999996,42717.739062,40021.199639
25722.014386000003,29251.991507,36848.02992,33604.0011
26824.529012000003,33981.938919,35714.732049,37704.126598999996
37427.292868000004,29263.484612,30540.019554,32499.220033999998
39865.254041,34376.691758,30260.47597,30778.518235999996
27894.356086000003,37492.307119,38125.151908,38432.334501
35110.857284,41337.456205,32745.894516,34165.83418
24518.356907,34315.360097000004,36377.263373,39009.052866
32865.127272,29633.371532999998,32453.750637999998,31223.78874
29882.384312,32105.086476000004,32163.826229,36592.186846000004
31474.83991,23492.314884,36215.177922999996,38978.334369000004
34428.711108,39543.057743,34548.574236,34731.473195
40093.683168999996,46500.993770999994,42791.593984,28408.683354999997
37054.26095,41212.060563,31826.410419,33328.397687000004
33943.12771,31695.317569,29732.424917000004,33031.477347
42272.420551,37373.81148,26609.514199999998,29063.063624000002
34694.585521,31826.410419,32143.19754,32180.133214
38880.908666999996,31964.898532,29824.841252000002,28334.132899
37888.526543,33377.569241000005,33897.575895,36117.663069
31505.812471,28319.600218,28376.27755,38907.438001
34662.044471999994,40433.67526,32422.642119000004,32921.4905
30186.026154,31646.452234999997,29746.242591,31695.317569
32029.744687,38179.643281000004,29571.149729999997,27990.637795
44887.273163,34076.241820999996,50278.641659,27077.781093999998
29633.371532999998,31671.610976000004,39393.854204,34911.815934
35262.306216,37888.526543,30400.727750000002,32243.038108999997
37214.054797000004,35714.732049,38476.122242,35419.07891
28069.600934,32069.998606999998,33692.074622,33120.294662
31037.798468,27883.368599999998,35057.842893,33428.545536000005
23022.441828000003,35340.756027999996,39829.486329,43166.299947
32125.004635,35236.473268999995,32921.4905,33391.656774999996
35327.732483,32551.709714999997,28436.762723,31018.243329
43803.159016000005,41053.125613,56761.031510999994,30540.019554
25047.939714,40379.857986,41615.363282,40876.158183
35204.614977000005,33051.836209,28813.351270000003,28980.113195
32715.116474,31524.431978,31223.78874,30465.060958
30750.429723,36515.617925,38978.334369000004,37084.043805
35645.552983999994,28868.662776,38820.17021,37851.153168000004
28485.215787,32361.669921,29016.837966,30301.198213000003
28334.132899,39156.060065,33639.930275,30061.831125999997
28980.113195,37932.513436,33925.456806,29273.367771
30578.280346000003,44661.119201,32125.004635,37888.526543
31610.238114,32907.813886,28393.330283,34116.660866
36483.97099,27839.360996000003,31632.2098,34604.991449
33562.217000000004,40530.050365999996,32475.018831,33739.858557
47525.270384999996,37745.219502,43469.469426999996,26891.464354000003
38544.762751999995,34709.874716000006,34055.16607,30951.164265
28028.318952999998,25564.944506,30448.968822000003,37122.298725
32453.750637999998,30931.853512,31610.238114,34356.051827
31774.993758000004,28053.71802,37170.734329,39682.571953
31856.956186000003,38691.409711,34281.303157,29490.912271999998
33925.456806,34731.473195,27646.656716999998,30766.454812
34216.553534,35224.308880000004,28786.167854,30048.743592000003
25294.373553999998,28172.519390999998,28107.044983,39761.951423
49237.079579,38333.794978,24240.210953,28996.722558
25589.176943,22250.952660000003,30413.712496,34754.344920999996
28835.908071,33616.681935,28137.958684,32766.016823
41860.354953999995,34527.528505,52118.831546,25747.528225
30798.887548,32691.478068999997,34315.360097000004,34216.553534
33604.0011,31018.243329,29617.770733,30400.727750000002
39156.060065,29202.066614,28631.854849999996,31037.798468
32291.452636,23898.789743,36608.135519999996,31922.446535000003
36742.959304,35514.6657,31077.336533,30841.660960999998
27223.183589,36995.569229,30971.184524,33136.831466
32854.248649,31138.648064999998,30465.060958,32143.19754
33255.328783,31544.492283,31761.175282,32715.116474
33051.836209,34428.711108,37643.406085999995,37745.219502
34296.97649,34145.831719,27617.978563,31341.727333
38490.568264,35086.776052999994,29938.56302,30694.099953999998
31206.851936,29418.620152,34216.553534,38356.68307
35353.360651999996,24510.278295,58225.977082,25301.853648
30646.19853,33639.930275,30722.870672,36081.869512
48863.234317,29732.424917000004,50661.480686,21570.824712
31524.431978,36269.169096000005,31774.993758000004,29376.554885999998
39270.550764,37285.134227,52260.170798,23805.09326
27169.516112,28028.318952999998,27166.545177,27765.933392
41231.630715,32877.292564,39009.052866,31488.575832000002
22329.31498,29149.603299,32962.295067,42858.744355999996
29756.251153,29992.232491000002,32802.572869999996,32985.128691000005
33274.112984,31164.476252,37343.394281,35579.913412
29196.536803000003,28699.337882,33616.681935,31837.721626000002
28845.776764,26432.963647000004,35514.6657,40060.370968
29655.382178,29767.809254,29331.071739,34643.114476
31488.575832000002,33428.545536000005,27358.961406,34834.555343
41692.060761,45584.996923,23584.105507,24950.17806
34165.83418,36691.944704,29893.081046,32929.580974
34457.180774,27605.248336999997,34771.116638,36190.961169
31389.669008000004,26904.407969,23151.24399,64471.779732
37170.734329,39655.04707,28275.926371999998,28558.81274
42365.49516,30540.019554,39613.593601,26526.093262
30362.308334,30362.308334,32877.292564,29685.329064999998
29967.138411,26934.365981,37214.054797000004,40217.686883
33981.938919,39682.571953,24133.735047000002,20757.949316000002
27646.656716999998,28124.502027,29882.384312,31054.769559999997
30893.292111,32784.258898,35170.927858,29202.066614
29351.850588,24501.877328,31372.958535,28069.600934
33081.093959,34267.464181,34834.555343,34866.660771
32610.418175,32422.642119000004,28845.776764,30260.47597
25380.213349999998,39942.430517,30564.330346000002,30671.14381
28570.583123999997,23774.762386,31789.410813000002,29289.056058
31761.175282,22929.917819000002,30646.19853,28827.164236
34010.281747999994,30413.712496,26076.355178,29893.081046
30529.334649000004,29596.378428999997,39418.936569,31632.2098
23987.593792,28859.175825000002,34186.35258,33692.074622
26965.130656,26526.093262,40339.113186,32453.750637999998
28881.108635,32029.744687,29957.017546,36969.612872
28558.81274,25470.33824,32029.744687,33470.776363
32628.250856,34604.991449,24631.367551,31412.070374000003
33448.953518,32942.239970999995,31443.813314,29216.734166
29202.066614,23661.607576000002,39743.558394,42678.651192000005
33849.856461,30167.241823,26839.070315,29394.951889
32499.220033999998,30120.040665999997,29967.138411,27742.534297
31897.067945,28661.858487999998,37820.3116,33925.456806
42068.678703,40339.113186,29453.967505999997,29466.996093
26296.325550999998,27589.873927,28587.557935,29027.863845000003
29162.605996,33562.217000000004,24968.480934,35617.704003
28237.669224,33274.112984,30750.429723,32125.004635
32659.890622999996,30135.148726000003,29685.329064999998,29957.017546
30564.330346000002,38737.065386,26009.532009,29263.484612
35617.704003,32051.586748,29316.762345000003,29788.518815
30766.454812,29042.527561000003,26625.290130999998,29042.527561000003
34834.555343,32265.865034,27332.858988,26573.470564
26310.358507999998,32610.418175,27043.772821,40595.10824
30488.636738,33818.998395999995,30841.660960999998,30007.342278000004
24121.153508,23619.238809,31955.107353,37285.134227
29042.527561000003,29376.554885999998,37122.298725,38490.568264
32422.642119000004,30871.778841,26485.06536,27166.545177
30871.778841,26609.514199999998,32828.644868999996,35559.482305
29302.314225,36150.866342,33001.220660000006,34709.874716000006
29693.017894999997,28681.812799,28319.600218,31989.810483
28364.073723999998,21800.52337,30007.342278000004,35936.535063
33031.477347,31837.721626000002,37950.309148,29562.576355999998
27554.186189,21175.709617,29511.0456,31576.930099
29016.837966,22734.247433999997,27554.186189,31733.670649999996
29767.809254,29893.081046,27779.408718000002,27375.457669000003
31837.721626000002,25528.212968,33818.998395999995,36995.569229
27779.408718000002,25194.158939,26539.451292,29529.612373
26362.080427,37773.506621,31206.851936,30907.191583
30061.831125999997,27166.545177,26068.639776999997,28813.351270000003
35170.927858,28671.393475999997,31018.243329,28534.68864
32243.038108999997,23798.174223,30488.636738,31389.669008000004
45901.120483,46707.187217,30982.646037,20862.679207999998
26625.290130999998,26847.559854,31097.386404,32105.086476000004
23619.238809,24000.147492,31474.83991,36150.866342
26891.464354000003,26508.222502999997,29162.605996,33562.217000000004
27990.637795,30027.637693999997,27396.928499,33981.938919
25234.273653,36117.663069,35471.903914,34281.303157
30854.558706,27872.569836,33782.170186999996,28436.762723
31789.410813000002,29862.005771000004,28996.722558,29693.017894999997
50917.286177,30198.784723,44798.179382,22263.079818
26682.812889,30993.626795999997,29499.470229,31809.669857
36033.932951,44336.966006999995,16363.195892,18137.867767
28534.68864,32328.000183000004,34694.585521,37147.399241
26609.514199999998,19259.249772,35262.306216,36665.050697
30167.241823,32569.450999,27968.424209999997,31774.993758000004
26056.638034,30722.870672,27302.585570999996,27635.431686000004
28707.796156999997,30087.30111,29072.111858,28796.294624000002
30982.646037,30578.280346000003,27169.516112,28868.662776
31164.476252,31077.336533,26700.361904,27043.772821
19436.595692,29499.470229,35006.443140999996,38251.778082
30705.791222,29562.576355999998,36100.221932,39173.604653
33692.074622,34643.114476,40876.158183,36942.243393
28107.044983,28503.076132,31341.727333,31320.611524
30778.518235999996,34010.281747999994,27635.431686000004,29633.371532999998
27712.167473999998,31875.418345000002,32659.890622999996,34965.896231
32691.478068999997,33838.526347,28764.740938000003,28859.175825000002
30907.191583,31922.446535000003,28570.583123999997,29072.111858
32143.19754,32210.943032,27223.183589,27252.977834999998
45805.979273,31180.154182,49484.549753,24631.367551
26187.491038,29655.382178,31284.668757,33448.953518
22920.955174,34116.660866,34911.815934,39966.953408
31443.813314,28587.557935,27954.042557999997,29016.837966
23682.080442,24121.153508,26256.686584,30087.30111
29671.362777000002,29063.063624000002,24170.007696,28291.273238
26839.070315,35533.092748,30320.477775,32013.349654999998
26763.467083999996,29394.951889,25178.154338,34495.385737
27872.569836,28764.740938000003,27505.093536,32210.943032
24755.278454,34548.574236,34754.344920999996,36429.118451
39682.571953,34232.586518000004,27495.600832999997,29824.841252000002
39816.030342,28603.04821,53273.594084000004,22669.733756
25836.649275,20801.080163,24959.089988,33104.208512
45584.996923,28893.525012,45670.596653,24518.356907
25108.702612,29453.967505999997,30027.637693999997,28083.78873
31223.78874,29129.230683,29063.063624000002,30279.370640999998
23824.931018,27968.424209999997,27270.853396,34616.479412
21413.716107,32766.016823,24575.269378,33001.220660000006
30448.968822000003,28309.211801999998,28796.294624000002,31544.492283
31632.2098,28180.937431,26348.252587000003,29101.971368
31250.362996,30893.292111,26957.974764000002,32051.586748
21649.997798,34397.783252,32389.984715,32691.478068999997
38251.778082,31443.813314,27462.507715000003,24914.442174
31989.810483,26957.974764000002,25564.944506,28881.108635
35886.983242,31054.769559999997,27451.702545,24575.269378
28010.515793,32865.127272,29251.991507,39156.060065
32985.128691000005,28376.27755,30198.784723,27617.978563
35714.732049,26865.273414000003,40125.806039,23278.219078000002
32224.971912,29788.518815,22898.32587,23207.853967
27240.198134,28935.273784,29216.734166,27730.838041
29862.005771000004,31789.410813000002,27195.084658,31505.812471
31749.716848,28534.68864,29992.232491000002,30338.011059
33328.397687000004,31284.668757,36033.932951,33818.998395999995
26865.273414000003,27302.585570999996,27861.879764,31789.410813000002
28083.78873,22984.27708,27252.977834999998,28913.013341
26996.419228000002,27094.934268,29633.371532999998,35170.927858
33722.297632999995,32313.867967,28935.273784,31462.057367
30100.193919,32745.894516,32942.239970999995,29176.936869999998
24803.425608999998,38521.492235,32013.349654999998,31268.302841999997
29027.863845000003,32191.315798000003,29112.839791,32191.315798000003
31320.611524,27635.431686000004,34232.586518000004,36578.524469
28220.084131,34042.917042,26310.358507999998,31138.648064999998
29713.145558,28745.230482000003,29800.933883,29418.620152
28503.076132,22356.889339,29490.912271999998,27462.507715000003
46669.09489,38125.151908,39270.550764,24183.224047
34527.528505,31931.209681,28881.108635,29129.230683
30152.948224,24815.392716,29655.382178,31180.154182
31695.317569,30061.831125999997,27126.342545,32405.937411000003
32587.954741,29072.111858,28364.073723999998,31671.610976000004
32191.315798000003,29176.936869999998,29176.936869999998,30198.784723
36813.072097000004,40635.086083,27923.088249,29302.314225
36150.866342,37828.719561,37147.399241,28726.132192999998
29596.378428999997,24968.480934,29129.230683,26539.451292
30279.370640999998,32475.018831,28457.611442,29732.424917000004
29101.971368,30320.477775,25492.671969,27664.486517
32082.67566,33304.750067,26965.130656,26779.740897
33782.170186999996,38188.850669,25118.809607,22412.822212
20843.517165,19044.386086000002,35301.422843,34457.180774
30510.318832999998,25513.184225,25380.213349999998,29162.605996
32907.813886,25777.353114,32265.865034,34055.16607
33616.681935,37571.777841,31301.513969,30186.026154
25404.598397,29331.071739,28485.215787,30167.241823
29571.149729999997,24411.986557,27872.569836,36794.422616
29453.967505999997,29216.734166,30893.292111,33782.170186999996
42526.109769999995,41840.070638,29529.612373,28845.776764
39291.278756,36353.01928,22283.778265,19140.201312
31301.513969,34055.16607,37999.792023,27894.356086000003
38636.719880000004,32163.826229,27894.356086000003,26485.06536
31180.154182,31761.175282,28124.502027,26790.653469
32105.086476000004,22838.230308,31592.531264,28681.812799
27126.342545,27664.486517,26852.873489,30244.614126
46141.509463,39785.914917,47700.869341,29331.071739
32265.865034,25025.990766,32766.016823,30646.19853
27358.961406,28393.330283,28028.318952999998,26865.273414000003
21883.05106,31109.988295,31037.798468,28028.318952999998
26144.952934,24959.089988,23631.365108,28745.230482000003
28661.858487999998,29112.839791,26445.333607999997,27028.156249
21105.531834,30529.334649000004,30705.791222,32907.813886
27166.545177,25311.645977,29756.251153,30224.216105
24983.623036,30301.198213000003,29027.863845000003,30135.148726000003
30007.342278000004,27358.961406,23884.875487999998,25294.373553999998
27286.997016999998,32985.128691000005,28827.164236,28376.27755
26779.740897,29746.242591,26125.78291,26125.78291
25083.39683,26723.556483,31524.431978,31826.410419
32069.998606999998,33806.849411999996,27742.534297,26723.556483
23898.789743,26839.070315,32551.709714999997,31077.336533
28631.854849999996,33663.233196,32405.937411000003,30871.778841
22283.778265,36626.066875000004,30671.14381,31955.107353
32442.693382999998,30671.14381,29302.314225,24663.871887
38104.881114,28350.226341999998,27839.360996000003,25596.766293
31138.648064999998,34247.778332,21461.566915,21471.206832000003
28319.600218,31301.513969,30605.810612999998,30448.968822000003
31671.610976000004,30605.810612999998,26401.839998,26763.467083999996
31544.492283,23884.875487999998,33362.607263,33521.951075000004
29216.734166,33136.831466,28469.405497,28613.568461
27573.930967,27195.084658,30279.370640999998,35816.963517000004
26847.559854,25013.057794,25207.718666,27104.250922
29437.974975,32442.693382999998,28180.937431,29938.56302
34575.514352,33001.220660000006,28534.68864,33216.830472
23704.730466,21504.547983999997,30778.518235999996,27839.360996000003
26904.407969,27223.183589,32442.693382999998,34771.116638
24240.210953,28881.108635,31897.067945,30982.646037
27109.238484,21941.197137,27317.532869,30529.334649000004
28726.132192999998,29957.017546,25676.547708,29992.232491000002
26957.974764000002,30069.811704,29263.484612,33536.077168
24592.459552,27240.198134,25575.137372,28764.740938000003
29546.34863,27514.142224,26207.955776,27505.093536
26164.877134000002,21815.047786,29546.34863,26376.566558000002
28681.812799,29351.850588,28835.908071,29571.149729999997
39475.710039,29101.971368,39682.571953,20314.542766
30429.406851999996,25756.599807,25194.158939,24678.447396
33196.329257,27923.088249,27589.873927,31164.476252
33216.830472,47229.323436,22040.072187,23558.953318
18711.735508,18196.759306,35886.983242,37196.425348000004
26662.256884000002,33184.910202,37100.73322,32551.709714999997
29466.996093,25661.347725,28681.812799,30815.796904
29845.302439,29713.145558,25223.775175,25714.85716
32180.133214,31720.25833,27792.043128,30380.397711999998
26348.252587000003,24518.356907,24481.137015,34076.241820999996
29072.111858,26485.06536,30120.040665999997,29499.470229
29394.951889,33943.12771,28237.669224,28195.514052000002
23117.185203,27954.042557999997,27573.930967,30488.636738
26459.265603,28813.351270000003,26038.169814,33304.750067
41176.845317,42162.416172,33562.217000000004,26824.529012000003
24925.29112,22898.32587,25271.01948,28772.77059
31109.988295,24095.702094,23175.183805,25944.270855
20897.079524,28726.132192999998,29596.378428999997,31646.452234999997
28137.958684,25747.528225,25039.435316,26362.080427
29938.56302,33897.575895,29184.236996,27205.553309
29639.014788,30429.406851999996,22109.941032,24888.136635
24041.131704,26745.328032999998,27990.637795,26847.559854
33377.569241000005,24703.068252,30694.099953999998,32029.744687
26413.723072,32727.722577999997,25911.186062,29967.138411
24447.248116,24190.635111,28334.132899,30798.887548
24273.94903,30778.518235999996,23786.072526,29767.809254
26068.639776999997,25793.350805000002,26745.328032999998,31372.958535
28172.519390999998,28653.986754,25013.057794,24931.450042
26852.873489,26164.877134000002,25836.649275,24352.461810999997
31429.429180999996,28631.854849999996,36449.56425,26673.78262
24411.986557,27682.600924,24931.450042,29655.382178
29063.063624000002,27417.759746000003,24925.29112,24190.635111
28547.174886,28996.722558,24362.61403,27483.120574
22734.247433999997,26090.925002,23798.174223,27396.928499
38201.999563000005,30982.646037,22871.304192,20071.965194
28309.211801999998,28980.113195,25528.212968,29671.362777000002
27483.120574,25108.702612,28980.113195,29845.302439
28350.226341999998,27028.156249,30087.30111,34662.044471999994
27495.600832999997,31320.611524,24383.845137,26625.290130999998
29511.0456,28107.044983,22458.6571,24133.735047000002
30605.810612999998,31733.670649999996,22788.280526,25207.718666
38078.470957,27765.933392,45447.798246,20719.925677
27923.088249,27396.928499,25714.85716,26068.639776999997
27013.580666,25250.899801,28291.273238,25793.350805000002
43032.39167,25453.117842,44928.106236,20559.705653999998
35154.971985,32854.248649,30510.318832999998,32082.67566
24968.480934,21615.342557,25864.882668,27883.368599999998
25661.347725,27169.516112,27908.53177,26256.686584
27839.360996000003,27013.580666,26573.470564,30931.853512
38454.112864,25328.416174,45963.673263,28010.515793
29149.603299,28772.77059,28951.222006999997,34247.778332
29273.367771,33876.883958,26017.077112,29196.536803000003
41254.793749,33782.170186999996,39156.060065,17133.186439
19640.667456000003,30048.743592000003,28661.858487999998,31206.851936
25944.270855,24362.61403,28913.013341,27417.759746000003
27944.627815000003,23919.422852,23266.445874999998,26508.222502999997
25397.531146999998,18493.192097,32715.116474,38783.597099
32551.709714999997,27483.120574,33377.569241000005,26009.532009
24746.851903,27155.123585,23521.359194,31964.898532
28699.337882,24447.248116,26230.648153,25470.33824
25178.154338,27270.853396,27944.627815000003,27094.934268
40196.266066,28835.908071,45346.286138,21622.075094
39543.057743,43368.71886,16034.157423999999,15186.173482000002
33838.526347,32125.004635,21715.121023,22190.159596999998
26240.687180999998,20998.624057,28408.683354999997,27682.600924
29263.484612,26539.451292,23876.327918000003,28364.073723999998
29376.554885999998,27063.646864,24641.849607,24544.625559
30301.198213000003,28485.215787,29149.603299,25234.273653
32929.580974,31610.238114,21296.470341,21927.549775
18897.844377,33196.329257,33971.606676999996,34128.911775
29992.232491000002,41959.004960000006,24557.474951,30993.626795999997
28813.351270000003,20656.973581,24447.248116,23987.593792
29788.518815,29490.912271999998,23909.694315,24557.474951
29418.620152,27053.493864,26499.84588,28835.908071
27526.372087999996,23857.687904,25083.39683,27286.997016999998
21643.871524,19069.577104,27664.486517,28707.796156999997
34866.660771,23864.852398,26413.723072,30100.193919
24717.08408,28558.81274,26362.080427,25349.682527
21537.973782,19161.310294000003,32929.580974,38691.409711
25250.899801,19001.837986,28603.04821,34843.602897
27155.123585,24888.136635,24112.967815,26700.361904
24678.447396,26871.730041000003,25442.986966999997,28124.502027
27270.853396,26348.252587000003,25661.347725,28180.937431
23876.327918000003,25178.154338,26187.491038,28309.211801999998
21829.440315,36578.524469,27526.372087999996,25025.990766
27137.359788,26389.669449999998,25404.598397,30069.811704
24501.877328,31412.070374000003,24273.94903,27109.238484
27462.507715000003,22760.315971,25954.044736,28155.489958000002
25777.353114,26187.491038,28699.337882,33806.849411999996
29824.841252000002,24029.514411,26723.556483,25528.212968
22847.541484,25877.973801,24803.425608999998,24848.499919
25194.158939,28457.611442,25971.131866,27451.702545
40530.050365999996,36709.012812999994,35579.913412,25971.131866
24833.938307,23976.869568000002,27286.997016999998,30605.810612999998
27505.093536,22483.672122,25777.353114,23458.604521
26017.077112,31372.958535,29562.576355999998,27223.183589
26641.462864999998,28967.498679,29767.809254,29437.974975
30540.019554,29437.974975,25694.868145,24029.514411
30815.796904,40946.087061,25589.176943,28469.405497
20314.542766,21348.24098,30931.853512,32422.642119000004
24873.611626,26662.256884000002,27387.524028000003,26609.514199999998
24779.301766,23458.604521,21537.973782,25118.809607
28587.557935,25271.01948,24737.214212,26100.484977
24362.61403,27505.093536,23140.229889000002,28587.557935
25223.775175,29617.770733,25553.417134,27240.198134
23336.871177999998,26625.290130999998,26779.740897,25993.921908
34843.602897,40003.873939,31389.669008000004,23309.605557
25819.441227,26499.84588,23815.381312999998,27169.516112
19836.023008,27908.53177,32784.258898,35006.443140999996
31412.070374000003,29938.56302,30766.454812,26473.799954
22691.749218,23481.787898000002,21921.971622,23492.314884
42398.165584999995,42228.540568,25470.33824,18051.465204
29112.839791,43560.068909,26934.365981,27514.142224
25453.117842,21372.316729000002,25328.416174,23506.655789
24899.104488,20972.065423,26806.36407,26240.687180999998
23388.662340000003,28083.78873,31138.648064999998,27646.656716999998
29316.762345000003,25397.531146999998,28195.514052000002,26662.256884000002
38609.463546,26100.484977,25397.531146999998,26560.147236
19199.659839,33536.077168,29085.518096000003,27712.167473999998
24146.356202000003,30564.330346000002,24396.64969,30120.040665999997
28951.222006999997,23631.365108,23672.958785000003,25380.213349999998
26485.06536,25612.192704,21580.450497,32727.722577999997
30380.397711999998,27730.838041,28257.653983000004,29316.762345000003
19710.005796,41427.177654,35133.283847,33407.777642
27317.532869,29571.149729999997,24322.675272,27126.342545
26871.730041000003,28257.653983000004,24183.224047,26650.311421000002
30224.216105,33692.074622,25786.203274,25057.45599
23415.079152,26586.949501000003,24888.136635,27554.186189
21059.062729999998,30224.216105,25981.017138,27536.142049
23361.5372,20948.040048000003,27053.493864,26806.36407
33184.910202,27712.167473999998,26560.147236,26682.812889
24765.882438,23584.105507,23434.923566,26296.325550999998
24112.967815,21259.214633000003,28893.525012,31610.238114
27883.368599999998,27573.930967,22093.535026999998,21433.258123
29490.912271999998,32389.984715,22569.780861,24873.611626
22398.453926,17971.71846,26296.325550999998,30027.637693999997
25160.15036,28796.294624000002,26891.464354000003,30705.791222
27053.493864,23824.931018,25362.681144,28220.084131
32389.984715,35133.283847,31544.492283,22970.745665000002
31809.669857,26221.000001,24049.455901999998,21857.452859
26560.147236,22729.027617,22659.472173,27908.53177
22495.202196000002,19977.398548,28155.489958000002,26945.174406
26711.326334,25836.649275,21949.961076,27861.879764
26586.949501000003,25283.255192999997,23661.607576000002,24690.585948
38382.69294,26310.358507999998,38521.492235,20680.451047000002
28155.489958000002,24062.113115,22190.159596999998,24000.147492
25261.192991,23193.231692,25596.766293,24510.278295
28996.722558,24622.979831,22206.41965,24322.675272
38756.810326,36429.118451,24655.668972,26982.715641
21115.333781,31774.993758000004,29845.302439,29882.384312
25575.137372,23140.229889000002,26586.949501000003,24501.877328
25809.977697000002,24746.851903,22929.917819000002,25786.203274
24082.698567,23031.855128000003,25892.383526,27358.961406
23377.199958,30815.796904,22912.357772,24411.986557
22714.467778,24183.224047,23774.762386,28631.854849999996
27205.553309,28195.514052000002,24717.08408,30629.610457000002
25492.671969,23714.961989,23898.789743,24899.104488
21706.247486,27742.534297,24286.208871,26459.265603
25612.192704,27043.772821,23767.902391,23185.362354
27792.043128,42587.687637999996,23104.615278,43704.231002
41053.125613,27894.356086000003,39865.254041,17226.782866999998
26473.799954,31462.057367,17434.811615000002,17310.393984000002
22093.535026999998,17093.772680000002,28010.515793,30152.948224
30841.660960999998,35659.606445,33806.849411999996,32328.000183000004
30400.727750000002,19397.067621000002,34883.223421,29453.967505999997
29331.071739,26076.355178,23481.787898000002,24622.979831
23250.061176,27821.245464999996,32313.867967,31097.386404
19987.938207,25685.984414,22541.611747,26187.491038
27617.978563,28547.174886,47167.045032,21706.247486
18137.867767,20909.740865,26865.273414000003,32865.127272
24737.214212,19515.942275999998,24873.611626,27270.853396
28195.514052000002,31989.810483,24341.636569000002,25676.547708
31284.668757,20549.622742,22647.645522,28967.498679
25892.383526,23647.580337,26473.799954,25039.435316
28772.77059,21111.465168000002,24190.635111,31856.956186000003
23266.445874999998,18927.965212,22199.627480000003,24641.849607
27396.928499,21363.783408,25373.463903,21829.440315
25301.853648,20085.190876,28503.076132,27968.424209999997
21995.933208,30152.948224,23639.428592,25981.017138
26499.84588,26852.873489,20812.429638,24273.94903
34337.179903,36813.072097000004,17722.354431,20887.062190999997
24959.089988,27944.627815000003,27155.123585,28172.519390999998
25540.823989999997,28155.489958000002,25074.003806,25765.349381
24265.627853,24151.839077,28653.986754,29756.251153
24352.461810999997,25944.270855,22798.503576,25934.276204
29499.470229,26296.325550999998,29479.379784999997,29085.518096000003
28859.175825000002,29316.762345000003,24622.979831,28137.958684
30048.743592000003,22995.288604,26100.484977,25864.882668
21111.465168000002,24322.675272,29466.996093,27779.408718000002
24029.514411,29027.863845000003,26328.131825,27317.532869
25647.807785999998,25118.809607,22145.972105,24723.90249
23672.958785000003,24433.047438,24228.101663,25892.383526
21492.739917,21563.530997,28069.600934,26871.730041000003
26745.328032999998,21779.905215,26673.78262,25429.341460000003
25765.349381,20365.798222999998,24518.356907,26109.376439
29800.933883,25362.681144,25429.341460000003,27495.600832999997
25676.547708,22871.304192,24501.877328,24308.299057999997
26100.484977,26017.077112,23647.580337,31443.813314
28457.611442,28291.273238,23377.199958,25777.353114
27332.858988,19473.888976,44367.652506,15874.916067000002
30465.060958,29967.138411,21956.633974,21800.52337
23549.279176,24254.881734000002,22705.926402999998,25250.899801
43934.048335,23690.128104,49912.477254,21649.997798
39520.474862,36033.932951,22610.534198,23128.240643999998
26125.78291,23761.140342000002,22018.007181,23746.785563
27077.781093999998,29479.379784999997,26763.467083999996,29713.145558
30198.784723,28570.583123999997,21995.933208,23336.871177999998
20028.041298,24209.496781,26662.256884000002,29617.770733
23857.687904,21649.997798,25809.977697000002,29511.0456
24655.668972,25786.203274,21891.458266,26280.860589
24201.796759,29196.536803000003,25747.528225,25419.924541
23236.41981,24075.854681,26022.685649,32678.163523000003
21318.730035,25148.282887999998,26996.419228000002,29149.603299
25442.986966999997,23323.311985,33274.112984,30429.406851999996
25207.718666,25131.940932,24862.786702,28053.71802
28053.71802,23361.5372,24297.878755,25647.807785999998
25553.417134,23377.199958,20977.646239,24112.967815
25479.269349000002,31206.851936,21724.034928,24383.845137
27451.702545,24914.442174,24352.461810999997,25131.940932
25074.003806,26207.955776,25108.702612,24717.08408
33818.998395999995,44051.816892999996,15715.267225,14930.583388
22548.048077,18314.508141,24793.917233,25694.868145
19717.760209,33031.477347,24209.496781,32962.295067
25504.273309,24133.735047000002,23824.931018,23824.931018
23714.961989,21032.991662,23421.056829,27155.123585
27375.457669000003,24833.938307,24041.131704,21296.470341
22250.952660000003,18063.29253,24029.514411,27053.493864
25131.940932,26068.639776999997,23052.713295999998,23022.441828000003
18873.50201,24564.045542,34116.660866,34793.005212000004
20628.571241,26650.311421000002,25419.924541,25836.649275
19028.030515,27109.238484,43298.830700000006,24746.851903
25877.973801,23948.098783,26144.952934,27137.359788
28653.986754,22859.798445,20776.025264,24968.480934
43669.322707,26009.532009,38636.719880000004,17927.845923
25911.186062,24082.698567,27063.646864,27923.088249
24848.499919,24332.611215999998,21012.074205,24564.045542
24286.208871,25733.270854000002,36396.412568,28107.044983
24433.047438,25540.823989999997,26711.326334,28570.583123999997
23608.907069,23250.061176,25855.064268,24793.917233
29908.734366999997,28786.167854,34981.87481,22388.58232
27730.838041,30338.011059,21111.465168000002,22838.230308
36377.263373,27646.656716999998,37271.603612,21779.905215
