genome_0min_1,genome_0min_2,genome_60min_1,genome_60min_2
117238.83485999999,113690.88678999999,114643.82677,113076.14632999999
118424.45251,107737.13212,110549.04439999998,111130.11939
106313.70582999999,116884.30390000001,108285.09386,104334.01939
119900.32537,112855.16679,114235.41367,111982.49953
114012.34923,124120.27814,112656.51303999999,102242.989662
125655.39495000002,115875.61338,124542.25079,119112.43900000001
110920.89158999998,114319.64816999999,110636.26009,118326.46107
105147.40567000001,115670.12057,106633.14757,111382.52063
102723.69506999999,112067.00837000001,111652.14914,112356.42185
113076.14632999999,109095.80969,110208.16317,115706.44515
106802.45083999999,109732.81352,119392.71602,117445.38424
110692.18596999999,115706.44515,109696.60089,101624.141302
124957.70288,101511.046043,119603.23621,115350.59568
124120.27814,114590.44205,112067.00837000001,117869.37473
104292.64384,107993.52475999999,104953.87981,109732.81352
107471.21577000001,104641.14206,114084.72699,113929.83947
109299.92526,116708.76288000001,99985.81239199999,88001.415592
112656.51303999999,111796.15762,112217.06802,105565.21751000002
108075.46033,116513.46057,116884.30390000001,114740.59224999999
107668.81662999999,110850.64413,115993.25836,112128.47451
113288.01754,116943.67915000001,107774.64764999998,116112.27013
115275.80342000001,128173.46287,107304.93467000002,106988.05785000001
109198.61468,110692.18596999999,115706.44515,108760.8291
101287.61479400001,106219.19005,119900.32537,116598.74078
121102.42619999999,114643.82677,116335.22026,120665.26609
108537.08472,111285.2017,110920.89158999998,107849.99643000001
103353.17487999999,109299.92526,114932.08155,118578.23492
111021.14296,107944.03300999998,100421.70476600001,100421.70476600001
118269.04547000001,117742.94554000002,111130.11939,102018.903817
111859.82128999999,110549.04439999998,108959.18457,108368.38925000001
117667.81547,113929.83947,104292.64384,105977.81073
107774.64764999998,114932.08155,104468.97909000001,98198.107498
107531.67817,106479.82404,105280.63483,104641.14206
111130.11939,112760.96642,105637.66156,102178.423845
112760.96642,111382.52063,111796.15762,105099.27058000001
134063.65117000003,112656.51303999999,114590.44205,118424.45251
114147.95692,108959.18457,113598.91172,109481.60005000001
103961.60605,112473.50091999999,112128.47451,103885.37392
107349.83969999998,106802.45083999999,105977.81073,104041.5632
106479.82404,112217.06802,98902.696034,102613.223944
113929.83947,109696.60089,108870.78192000001,104953.87981
100182.954619,106533.65518,103002.65279,101842.45946499999
106924.06156999999,109481.60005000001,100182.954619,99477.421532
110258.35666,110208.16317,103961.60605,97757.175295
107993.52475999999,104093.65297,104401.07517,106924.06156999999
119814.87087000001,109385.64642,115350.59568,106533.65518
105977.81073,116335.22026,107993.52475999999,103586.48824
90878.240548,99477.421532,107614.32482000001,104890.6615
105452.42004,96472.939688,122065.99033999999,121102.42619999999
102018.903817,105637.66156,102804.84658,108184.70362
107189.90415999999,104561.00617,100643.025165,106362.50481
99477.421532,109801.83411000001,109732.81352,105791.85512000001
102885.37983,100376.84685599999,111240.24291,103353.17487999999
114516.55599,119279.98662999998,99586.596613,100376.84685599999
107417.29675000001,111476.22509,101564.44949900001,111476.22509
98902.696034,93664.136156,113690.88678999999,116428.98975
100054.99624899999,105280.63483,97926.127434,104171.09346
112067.00837000001,108456.37336,116192.84627000001,113288.01754
108285.09386,102397.077003,118578.23492,125457.92490000001
103002.65279,105853.07078,104803.36454000001,99811.962445
116513.46057,110258.35666,100803.675684,104401.07517
105637.66156,115012.63456,99388.245157,93234.627605
109867.17183,117534.58986,108537.08472,116884.30390000001
106219.19005,107471.21577000001,108368.38925000001,111652.14914
108870.78192000001,101921.828637,100918.095074,100133.382918
102927.04316,113418.66383,106745.86691000001,107471.21577000001
107031.17586,97703.196134,106219.19005,106802.45083999999
136741.42955,123978.61973,101338.787761,106685.54901999999
104953.87981,104171.09346,105791.85512000001,110078.53432
128594.42236,116192.84627000001,99928.088628,108870.78192000001
116943.67915000001,107849.99643000001,111982.49953,111569.05832
110078.53432,106633.14757,109801.83411000001,112656.51303999999
98843.53983400001,111130.11939,109095.80969,99330.972663
119968.72409999999,100961.655581,120401.96974,131887.72772
106086.91816,111982.49953,101511.046043,107531.67817
104468.97909000001,108870.78192000001,110424.81610999999,104292.64384
110636.26009,114235.41367,107417.29675000001,105280.63483
110424.81610999999,103397.35164,104093.65297,103397.35164
102613.223944,108537.08472,108184.70362,97926.127434
106685.54901999999,106685.54901999999,107531.67817,111796.15762
106146.27853000001,105903.65589999998,110078.53432,105199.11384
110208.16317,104468.97909000001,103507.17267999999,103961.60605
101921.828637,105977.81073,106362.50481,107737.13212
107944.03300999998,108075.46033,111021.14296,107668.81662999999
114740.59224999999,107349.83969999998,102018.903817,105147.40567000001
112356.42185,105358.80474,106146.27853000001,102723.69506999999
102804.84658,113598.91172,106988.05785000001,109696.60089
113233.82634,112128.47451,103615.08012,101511.046043
111796.15762,92605.937269,117742.94554000002,120941.47512999999
102178.423845,115275.80342000001,103105.35864,99388.245157
103397.35164,100133.382918,103353.17487999999,98505.894547
105791.85512000001,105099.27058000001,103586.48824,99538.666879
101138.17481299999,97757.175295,117003.40744000001,110258.35666
121625.80352,108184.70362,106802.45083999999,103259.86485
107849.99643000001,110636.26009,105199.11384,102329.030958
100961.655581,104041.5632,100555.177727,104803.36454000001
103586.48824,113288.01754,98580.11219799999,98745.41315800001
104641.14206,102885.37983,121687.11366999999,121057.23840999999
95494.04225500001,92138.108702,113330.34182,119603.23621
102242.989662,104953.87981,105358.80474,103105.35864
116708.76288000001,106988.05785000001,111569.05832,110424.81610999999
105280.63483,109598.91813,110692.18596999999,113116.47638000001
99811.962445,95267.414237,101842.45946499999,107774.64764999998
101338.787761,101085.916887,107349.83969999998,108959.18457
105358.80474,104728.42942,105147.40567000001,109867.17183
97243.618748,90878.240548,115670.12057,108537.08472
115803.89807,98678.653327,109198.61468,105358.80474
99678.018949,105032.54258000001,104334.01939,99266.814245
118873.84357,109867.17183,107849.99643000001,113598.91172
100273.500375,106362.50481,102723.69506999999,101138.17481299999
100643.025165,104401.07517,96107.051993,102804.84658
104561.00617,102121.57672,110750.40203,106745.86691000001
104728.42942,107031.17586,99538.666879,98784.78673600001
121978.31894,106405.50438999999,103792.32097,112473.50091999999
102652.44669,99194.531678,97345.59788300001,106219.19005
125457.92490000001,106924.06156999999,111476.22509,117300.62845999999
110850.64413,105791.85512000001,106924.06156999999,113512.22523000001
137352.03603999998,110750.40203,103259.86485,117667.81547
104334.01939,100918.095074,107031.17586,102927.04316
99928.088628,103353.17487999999,110850.64413,103194.04871
101085.916887,103792.32097,107668.81662999999,104561.00617
119603.23621,100182.954619,109914.78401999999,117003.40744000001
106633.14757,93757.01436300001,107471.21577000001,105903.65589999998
102488.274553,108128.03661,95494.04225500001,96968.462669
96688.168756,113076.14632999999,98144.362146,92605.937269
103792.32097,95377.728856,105452.42004,102488.274553
99046.932708,103708.90103,105032.54258000001,98144.362146
96472.939688,102564.157025,101408.12463100001,100468.157863
100421.70476600001,105147.40567000001,103708.90103,107349.83969999998
102121.57672,114740.59224999999,92605.937269,95119.93608500001
96225.515209,96763.258659,91252.817899,94337.209662
106533.65518,100421.70476600001,107944.03300999998,112855.16679
103885.37392,105565.21751000002,105099.27058000001,102397.077003
100133.382918,106146.27853000001,102564.157025,101338.787761
99985.81239199999,108285.09386,109867.17183,105452.42004
101190.883217,100054.99624899999,99194.531678,100643.025165
103615.08012,103961.60605,99893.385579,99893.385579
102065.75959,102065.75959,113288.01754,115012.63456
105853.07078,113330.34182,100707.414729,98342.052945
93902.779312,97099.548977,94428.35814,94428.35814
90177.885783,99678.018949,99046.932708,100961.655581
100376.84685599999,107531.67817,99646.4377,97613.23211000001
94428.35814,100803.675684,101190.883217,100803.675684
103194.04871,105199.11384,103397.35164,106313.70582999999
110750.40203,109914.78401999999,100468.157863,111021.14296
98430.971577,101624.141302,95643.860525,97345.59788300001
98745.41315800001,98902.696034,97703.196134,99928.088628
101564.44949900001,101842.45946499999,104641.14206,100555.177727
99388.245157,96304.275459,102613.223944,101921.828637
108760.8291,104334.01939,91936.129626,95858.03437600001
103105.35864,106745.86691000001,90878.240548,95377.728856
99194.531678,106086.91816,98745.41315800001,99646.4377
99330.972663,91796.426697,105565.21751000002,109986.97105000001
104171.09346,91194.45782,102065.75959,99985.81239199999
97926.127434,107774.64764999998,93467.14064700001,95446.156149
101511.046043,97499.63484,108075.46033,101287.61479400001
97185.163425,99330.972663,99678.018949,97418.75858699999
93550.432257,97791.675158,101085.916887,106086.91816
108456.37336,107417.29675000001,100054.99624899999,105707.69029999999
105032.54258000001,95569.118948,105707.69029999999,107944.03300999998
100707.414729,102242.989662,97185.163425,91043.137507
44338.96875,34678.273715,152564.79632999998,136647.53044
106362.50481,103507.17267999999,111382.52063,108664.13603000001
96968.462669,103544.54364999999,106533.65518,109801.83411000001
101624.141302,101190.883217,103194.04871,103615.08012
109914.78401999999,101717.39339499999,101717.39339499999,104728.42942
103544.54364999999,105452.42004,106479.82404,110692.18596999999
107737.13212,99586.596613,109481.60005000001,111859.82128999999
97099.548977,102804.84658,98843.53983400001,98077.159902
98784.78673600001,99928.088628,99266.814245,100918.095074
93013.137259,107189.90415999999,95267.414237,100707.414729
96763.258659,99266.814245,94723.357578,101085.916887
97613.23211000001,103615.08012,104890.6615,101564.44949900001
103708.90103,103259.86485,95189.343646,94553.73311300001
106405.50438999999,102488.274553,96524.69061399999,94723.357578
109732.81352,103885.37392,102121.57672,104468.97909000001
100803.675684,107668.81662999999,86440.708734,88682.488908
98077.159902,91543.38569,98988.79374600001,98259.71465000001
91043.137507,102927.04316,85802.79426,94116.023534
95858.03437600001,96617.72514,96304.275459,97848.524451
94485.77153,98259.71465000001,102885.37983,103544.54364999999
93155.640527,99136.33081300001,101138.17481299999,99046.932708
95787.05696,100468.157863,96182.889283,92363.359198
105565.21751000002,103105.35864,102927.04316,103708.90103
109986.97105000001,99756.70199100001,93664.136156,96857.937214
105903.65589999998,105707.69029999999,97791.675158,96472.939688
99756.70199100001,101287.61479400001,98784.78673600001,96617.72514
91543.38569,99538.666879,97055.129286,94485.77153
95643.860525,102723.69506999999,96857.937214,98843.53983400001
108664.13603000001,96107.051993,104041.5632,107304.93467000002
99266.814245,98784.78673600001,95337.57359,95267.414237
95942.229649,98580.11219799999,94910.495104,98902.696034
107614.32482000001,104292.64384,107737.13212,111285.2017
97791.675158,108368.38925000001,97418.75858699999,94044.304534
113418.66383,99811.962445,102397.077003,108285.09386
104890.6615,104890.6615,90717.78102899999,91849.938739
91724.224311,80408.799481,102178.423845,102564.157025
102564.157025,97055.129286,102488.274553,103792.32097
96032.830632,90482.451865,95119.93608500001,97499.63484
102329.030958,103194.04871,89866.799731,93467.14064700001
95749.48698700001,98988.79374600001,90661.63123,91610.542555
91252.817899,98505.894547,99477.421532,94756.240095
100555.177727,101564.44949900001,96763.258659,94810.07719499999
98988.79374600001,98843.53983400001,103544.54364999999,100182.954619
106988.05785000001,95119.93608500001,106086.91816,107189.90415999999
105707.69029999999,94263.671601,93757.01436300001,90330.72227
96182.889283,101138.17481299999,93623.874663,93757.01436300001
91936.129626,94116.023534,108128.03661,101190.883217
95189.343646,100707.414729,95858.03437600001,93623.874663
100918.095074,95643.860525,93234.627605,99756.70199100001
100468.157863,102613.223944,93155.640527,93902.779312
92605.937269,102018.903817,92138.108702,96524.69061399999
106745.86691000001,93467.14064700001,108456.37336,115993.25836
101842.45946499999,104803.36454000001,86956.42022,90130.72194
96857.937214,100643.025165,88924.10981600001,89980.67425299999
95377.728856,103002.65279,104171.09346,103002.65279
97055.129286,97926.127434,99811.962445,95787.05696
96524.69061399999,102329.030958,89511.186966,84366.027179
98342.052945,107614.32482000001,87022.08935200001,88641.44541100001
90392.65548300001,94965.927639,99136.33081300001,100054.99624899999
92797.85676899999,98144.362146,94172.780512,93550.432257
94680.174806,99046.932708,93013.137259,91334.230952
92938.95241900001,98430.971577,95446.156149,92660.615907
103259.86485,106313.70582999999,103885.37392,95942.229649
92138.108702,96032.830632,99756.70199100001,90758.819162
92235.36881,94553.73311300001,92849.463443,97243.618748
95569.118948,97243.618748,94756.240095,90717.78102899999
97418.75858699999,91124.15675699999,96472.939688,91796.426697
91796.426697,96524.69061399999,98430.971577,97185.163425
99646.4377,101408.12463100001,91724.224311,96107.051993
109385.64642,103586.48824,94810.07719499999,89511.186966
86603.492302,93305.687002,97848.524451,98430.971577
104093.65297,97848.524451,93191.578207,93155.640527
98505.894547,96968.462669,95942.229649,96304.275459
88222.711517,94680.174806,94680.174806,96377.348214
90932.915871,91724.224311,91449.34284699999,89722.934184
90570.298564,109198.61468,88815.788229,94616.413941
98144.362146,95031.14888000001,101287.61479400001,99586.596613
92849.463443,94723.357578,97613.23211000001,102121.57672
96304.275459,95749.48698700001,93809.73218800001,103507.17267999999
101408.12463100001,101338.787761,88746.31034200001,92494.440833
94172.780512,91974.294886,95787.05696,101408.12463100001
29512.127163999998,15790.648676,161783.73825999998,149259.02548
91974.294886,92363.359198,96225.515209,94263.671601
88603.444725,93902.779312,88001.415592,89349.87197200001
91124.15675699999,97185.163425,83221.51568899999,90177.885783
90248.345625,95858.03437600001,92660.615907,96225.515209
88815.788229,92494.440833,98505.894547,99194.531678
92299.38711899999,93623.874663,92938.95241900001,95569.118948
93664.136156,92182.56047699999,92045.917158,97099.548977
89980.67425299999,91043.137507,90330.72227,96032.830632
110549.04439999998,94910.495104,98342.052945,97055.129286
98198.107498,100273.500375,94616.413941,90878.240548
92363.359198,93155.640527,93550.432257,90013.61576300001
98259.71465000001,100555.177727,90815.95120099999,92299.38711899999
89110.503321,90815.95120099999,93099.47053600001,94965.927639
103507.17267999999,95494.04225500001,100376.84685599999,102065.75959
92182.56047699999,92797.85676899999,94485.77153,94680.174806
88147.907816,87733.598507,96377.348214,90570.298564
99893.385579,95787.05696,93387.925475,87382.863393
94965.927639,94810.07719499999,80286.00474799999,87340.285523
101717.39339499999,96688.168756,91974.294886,95494.04225500001
86665.264021,102178.423845,85416.84014900001,82612.453195
93234.627605,96225.515209,89776.321565,88222.711517
108128.03661,95446.156149,94553.73311300001,92797.85676899999
93978.717587,99646.4377,89110.503321,84865.39385
87340.285523,88815.788229,91849.938739,95337.57359
87636.17718,94616.413941,97757.175295,90482.451865
89349.87197200001,92849.463443,86301.14083199999,92138.108702
94910.495104,98077.159902,89605.422836,84507.598763
30316.773842999995,18498.081197,173184.67036000002,153179.39747
85596.388236,93550.432257,93902.779312,93305.687002
97757.175295,90013.61576300001,100273.500375,91252.817899
94723.357578,93809.73218800001,89378.280484,87798.305865
98678.653327,90067.717049,96617.72514,94172.780512
91449.34284699999,96182.889283,89919.402097,86123.43205
95031.14888000001,93387.925475,98198.107498,93978.717587
89605.422836,96377.348214,88641.44541100001,88518.68500700001
96617.72514,93099.47053600001,100133.382918,102652.44669
92045.917158,97345.59788300001,88603.444725,86761.41271199999
94116.023534,96857.937214,86268.50504799999,78482.330005
97345.59788300001,94428.35814,90067.717049,87441.631234
89690.406961,97418.75858699999,97099.548977,93664.136156
94553.73311300001,90177.885783,92299.38711899999,80087.68435299999
93467.14064700001,92235.36881,87605.761817,90248.345625
86440.708734,88266.612113,92363.359198,87125.55391
89378.280484,91252.817899,94116.023534,87204.258615
89278.82264,89378.280484,95377.728856,90932.915871
90661.63123,93978.717587,88362.752074,88924.10981600001
93623.874663,89055.61922299999,93305.687002,98580.11219799999
89866.799731,94172.780512,81071.234554,85802.79426
87441.631234,89428.836536,89980.67425299999,92182.56047699999
97703.196134,86665.264021,101921.828637,101717.39339499999
90758.819162,92938.95241900001,90130.72194,92390.916762
94810.07719499999,91849.938739,84183.324249,82532.077328
95119.93608500001,93234.627605,92797.85676899999,89378.280484
113116.47638000001,92299.38711899999,95569.118948,90392.65548300001
84865.39385,94044.304534,94337.209662,86520.88193399999
93387.925475,88641.44541100001,98077.159902,93191.578207
87974.940546,92390.916762,84067.449601,85064.496061
87889.036268,99388.245157,82275.098694,77470.097341
84183.324249,83311.741368,89001.041214,88266.612113
89722.934184,86956.42022,84671.29753000001,76433.870758
86913.945286,89823.266521,88050.289697,88050.289697
91610.542555,99985.81239199999,86603.492302,83424.17446099999
90330.72227,88147.907816,87517.83904,83862.279373
88518.68500700001,84332.346651,96968.462669,91124.15675699999
109696.60089,90932.915871,101624.141302,109598.91813
94616.413941,94337.209662,85632.602222,87889.036268
89823.266521,89511.186966,86761.41271199999,89189.140855
91194.45782,87204.258615,82965.003577,82993.70057
99136.33081300001,98198.107498,94263.671601,96763.258659
157852.55885,95189.343646,92235.36881,107031.17586
84446.447,91936.129626,85969.78998999999,85632.602222
84121.56946900001,80902.681424,96032.830632,99678.018949
89919.402097,93191.578207,87733.598507,89110.503321
83657.00253999999,82151.932556,89189.140855,99136.33081300001
85218.229685,87517.83904,91610.542555,86956.42022
109095.80969,97613.23211000001,102242.989662,106405.50438999999
86301.14083199999,89919.402097,83657.00253999999,87022.08935200001
86520.88193399999,85722.07514599999,88875.05333699999,87605.761817
87733.598507,90717.78102899999,86913.945286,80505.312416
93099.47053600001,90661.63123,90758.819162,95749.48698700001
88444.065627,93013.137259,90482.451865,88875.05333699999
79502.830483,81154.58449499999,87798.305865,91449.34284699999
85416.84014900001,90330.72227,84332.346651,82413.62816
88875.05333699999,89189.140855,89428.836536,86913.945286
85343.86790099999,84560.304423,87837.841535,91543.38569
84944.71583999999,88518.68500700001,90932.915871,100273.500375
85064.496061,85969.78998999999,102652.44669,91194.45782
88362.752074,89001.041214,91543.38569,92938.95241900001
82178.79683600001,90570.298564,88682.488908,92045.917158
83221.51568899999,84728.129847,82932.307988,81742.96376
92390.916762,89980.67425299999,86047.976997,85531.93437100001
87837.841535,81622.60243300001,94965.927639,106479.82404
97848.524451,91334.230952,98259.71465000001,95189.343646
89776.321565,95942.229649,82328.178224,79785.05462499999
78960.590767,77493.51121,95749.48698700001,97703.196134
91405.088207,86520.88193399999,92182.56047699999,85026.803483
90130.72194,98342.052945,82151.932556,88444.065627
93305.687002,83701.022066,106685.54901999999,110549.04439999998
82659.06278000001,81476.94249,84797.40976400001,80242.492998
91334.230952,89866.799731,89278.82264,89776.321565
96377.348214,89278.82264,89823.266521,86440.708734
84903.015105,92045.917158,88147.907816,85969.78998999999
85673.33914899999,98745.41315800001,79430.043883,88746.31034200001
95446.156149,86047.976997,93978.717587,92235.36881
81673.41586899999,85920.42973100001,84865.39385,86268.50504799999
95267.414237,88875.05333699999,84278.94898,87837.841535
87269.534641,95337.57359,80781.602598,82932.307988
89428.836536,91092.93597399999,84121.56946900001,87636.17718
85849.75268,89776.321565,89690.406961,86665.264021
87382.863393,83657.00253999999,91796.426697,84278.94898
87517.83904,85802.79426,89349.87197200001,85171.355161
81813.096241,90758.819162,87889.036268,90815.95120099999
89189.140855,91405.088207,77543.757721,82724.700184
84671.29753000001,83085.498086,83905.651961,88362.752074
81123.049404,87382.863393,84728.129847,85416.84014900001
88746.31034200001,88924.10981600001,82822.979372,91092.93597399999
85632.602222,87269.534641,91405.088207,85849.75268
87605.761817,81578.690298,97243.618748,92849.463443
82965.003577,83967.617553,92494.440833,93099.47053600001
84797.40976400001,94485.77153,85849.75268,84903.015105
86268.50504799999,83118.296356,84366.027179,76277.84442499999
107304.93467000002,88746.31034200001,100961.655581,96182.889283
85171.355161,92660.615907,87269.534641,91724.224311
80408.799481,81523.288508,80188.126353,81357.982185
87204.258615,84671.29753000001,96688.168756,85673.33914899999
90482.451865,83221.51568899999,85343.86790099999,90067.717049
99586.596613,91610.542555,88266.612113,93809.73218800001
98580.11219799999,86440.708734,99330.972663,105637.66156
85969.78998999999,86913.945286,91092.93597399999,91974.294886
84728.129847,85470.14212399999,87125.55391,89278.82264
80242.492998,87974.940546,86349.241377,85343.86790099999
94044.304534,87022.08935200001,97499.63484,82058.255575
84278.94898,85416.84014900001,74689.591114,83364.627387
86349.241377,85632.602222,83701.022066,81390.541606
93809.73218800001,82097.56878,85920.42973100001,95643.860525
86828.277275,85849.75268,86828.277275,86047.976997
86207.542894,86142.905449,83473.103107,86828.277275
82097.56878,79739.105157,83364.627387,80408.799481
86761.41271199999,84603.692748,87204.258615,84010.608248
85531.93437100001,88001.415592,85764.451192,86349.241377
85764.451192,94756.240095,90248.345625,84797.40976400001
84603.692748,82532.077328,81154.58449499999,81216.333474
84507.598763,88603.444725,73854.461074,79241.69015000001
77583.829255,76277.84442499999,91194.45782,97791.675158
91092.93597399999,86603.492302,86142.905449,81978.414609
94263.671601,82029.23296600001,85596.388236,81424.507378
82029.23296600001,80781.602598,85531.93437100001,89919.402097
89055.61922299999,82797.607461,84446.447,86603.492302
85722.07514599999,85259.38119900001,78530.849736,71311.230337
79997.894184,82659.06278000001,84560.304423,84121.56946900001
78398.42027199999,87073.708271,80858.806378,83221.51568899999
83774.82007300001,87636.17718,83024.234786,81274.431271
81578.690298,91449.34284699999,72026.083855,76977.440437
83862.279373,89349.87197200001,81742.96376,81030.97292
80286.00474799999,78574.145337,94044.304534,89605.422836
84332.346651,89110.503321,78029.698246,74249.425792
80600.227631,81852.472281,81476.94249,81523.288508
82478.277941,77837.604664,84944.71583999999,78623.569305
83905.651961,84067.449601,88222.711517,85218.229685
85109.32234500001,87605.761817,79818.706464,83774.82007300001
83085.498086,85109.32234500001,81889.28912100001,81916.968254
87125.55391,87798.305865,82993.70057,82328.178224
82724.700184,76018.43419999999,87441.631234,89428.836536
83701.022066,79592.692908,75203.727069,75870.31752
80034.487948,77430.087585,81852.472281,81309.025526
78482.330005,81916.968254,78850.18864400001,86207.542894
104041.5632,85064.496061,87636.17718,93013.137259
96107.051993,99893.385579,95031.14888000001,94910.495104
77671.200098,82965.003577,83085.498086,81123.049404
90717.78102899999,82993.70057,82207.793983,85722.07514599999
89001.041214,86123.43205,77729.613285,85920.42973100001
82797.607461,86268.50504799999,79057.61029299999,77271.381595
81523.288508,72026.083855,105853.07078,98988.79374600001
90815.95120099999,89605.422836,85673.33914899999,80654.58951600001
77493.51121,85673.33914899999,80242.492998,82097.56878
82612.453195,83364.627387,84507.598763,82275.098694
81274.431271,84278.94898,83774.82007300001,78877.556103
81978.414609,81813.096241,80138.621241,80445.801315
82328.178224,79460.75212300001,88444.065627,87269.534641
84560.304423,80383.655104,86123.43205,83594.054525
81622.60243300001,79287.642332,76908.970756,88603.444725
86142.905449,84903.015105,85026.803483,82151.932556
81357.982185,86207.542894,81030.97292,75203.727069
82993.70057,83905.651961,80505.312416,85259.38119900001
85470.14212399999,88222.711517,78248.54917,78724.782125
80505.312416,78724.782125,81813.096241,79502.830483
76582.045153,81309.025526,81424.507378,84332.346651
88266.612113,85986.52144499999,84603.692748,88147.907816
81424.507378,79057.61029299999,82178.79683600001,78181.495601
91849.938739,76741.830595,76326.378459,82478.277941
83187.28712299999,88444.065627,83187.28712299999,87517.83904
92494.440833,78623.569305,91043.137507,96688.168756
89511.186966,90392.65548300001,80902.681424,81476.94249
85259.38119900001,90248.345625,82383.29225,85109.32234500001
82207.793983,83024.234786,83424.17446099999,82029.23296600001
80383.655104,87125.55391,81673.41586899999,78029.698246
80087.68435299999,76376.114197,89722.934184,85764.451192
105099.27058000001,80242.492998,98678.653327,98678.653327
78574.145337,82058.255575,77837.604664,75340.941483
80562.981788,75591.670939,85470.14212399999,85596.388236
81154.58449499999,88362.752074,80087.68435299999,76504.77440899999
79430.043883,74209.048486,85064.496061,84671.29753000001
83024.234786,77235.61567,84010.608248,84446.447
86047.976997,85343.86790099999,77025.116504,77320.82684299999
83967.617553,82207.793983,76433.870758,81889.28912100001
75514.34343,72166.996904,81216.333474,83187.28712299999
72773.09177099999,78850.18864400001,85109.32234500001,89866.799731
87798.305865,89722.934184,72735.48409,70369.72770999999
77235.61567,78029.698246,73604.97707,77235.61567
90067.717049,90130.72194,76666.194213,75316.608442
75591.670939,84366.027179,68268.019464,69473.314588
82532.077328,81123.049404,85171.355161,87733.598507
80858.806378,82328.178224,80600.227631,80034.487948
74963.593658,74446.370935,90392.65548300001,84728.129847
79662.75365,85596.388236,77235.61567,79997.894184
90013.61576300001,87441.631234,83862.279373,86142.905449
76097.57060800001,84010.608248,80732.83996099999,85986.52144499999
81309.025526,79502.830483,80342.950347,81071.234554
80902.681424,83187.28712299999,87974.940546,83085.498086
73010.48020399999,78794.364018,79662.75365,73324.356631
93757.01436300001,87340.285523,84903.015105,89823.266521
79335.18744,83533.89942900001,76582.045153,75658.526032
97499.63484,87889.036268,85218.229685,87974.940546
78877.556103,80286.00474799999,77630.8103,75253.17375300001
83594.054525,81742.96376,77379.588686,79701.906999
93191.578207,81216.333474,92390.916762,89001.041214
77470.097341,75180.237418,87073.708271,95031.14888000001
75741.926174,72212.954385,77987.231113,82965.003577
77934.485172,82932.307988,78130.454921,77066.210794
87073.708271,80686.997162,81578.690298,70554.05512
75986.130378,80342.950347,82029.23296600001,81673.41586899999
80342.950347,81978.414609,79701.906999,81852.472281
84067.449601,73109.956517,83594.054525,80902.681424
79106.653021,73690.717306,80445.801315,73772.093736
78917.49027099999,82478.277941,78659.775058,80960.18656999999
79178.555529,84507.598763,79785.05462499999,81578.690298
80445.801315,74651.03052,80654.58951600001,83533.89942900001
81916.968254,77987.231113,80034.487948,79009.03917999999
78248.54917,87837.841535,86665.264021,72511.82101
81071.234554,86301.14083199999,77493.51121,82383.29225
88050.289697,79241.69015000001,78623.569305,82659.06278000001
75180.237418,79818.706464,76977.440437,77987.231113
82383.29225,85531.93437100001,83311.741368,80858.806378
75316.608442,85026.803483,79146.853807,72405.064188
88682.488908,77543.757721,73935.077615,82822.979372
77837.604664,78269.228146,87382.863393,80138.621241
74487.051439,78181.495601,81523.288508,82207.793983
80654.58951600001,83473.103107,82478.277941,83905.651961
79460.75212300001,80600.227631,82532.077328,76908.970756
78850.18864400001,84183.324249,83967.617553,82862.12768599999
76376.114197,83862.279373,76624.753402,81622.60243300001
81889.28912100001,85171.355161,79385.523092,79592.692908
79564.91517000001,75340.941483,85986.52144499999,81154.58449499999
54908.938176,82822.979372,57168.462243999995,78659.775058
79385.523092,81889.28912100001,82612.453195,83473.103107
86956.42022,82413.62816,91334.230952,86301.14083199999
78443.004633,78482.330005,75091.99476100001,72544.798056
99538.666879,88682.488908,90013.61576300001,88815.788229
76018.43419999999,81030.97292,76376.114197,80383.655104
76433.870758,86349.241377,67952.417886,72352.651078
80686.997162,84446.447,77771.917302,79662.75365
83533.89942900001,84944.71583999999,79178.555529,80562.981788
18107.889871,9980.4740649,134526.1629,120224.18785000002
78029.698246,76712.589035,75821.984829,75775.284004
77771.917302,85764.451192,73433.35801,75941.07643
82413.62816,83594.054525,82413.62816,80781.602598
85986.52144499999,80562.981788,75870.31752,79430.043883
81852.472281,82612.453195,81622.60243300001,89055.61922299999
83473.103107,82275.098694,89055.61922299999,84560.304423
82822.979372,86761.41271199999,75658.526032,81813.096241
73772.093736,77934.485172,80383.655104,78850.18864400001
83118.296356,75986.130378,78181.495601,84603.692748
81476.94249,86828.277275,77871.779456,76582.045153
70958.447598,80505.312416,71786.451266,70087.637368
78659.775058,84121.56946900001,69799.038737,72960.340854
78530.849736,78659.775058,67740.041341,69904.829788
79818.706464,89690.406961,76097.57060800001,77153.27648500001
75821.984829,83424.17446099999,73010.48020399999,71137.46578900001
77025.116504,81673.41586899999,74705.781118,72255.9924
78623.569305,80138.621241,74864.498147,74386.820046
78794.364018,70122.604178,90177.885783,93387.925475
76712.589035,81424.507378,69219.172831,70764.509086
88924.10981600001,80087.68435299999,75316.608442,78248.54917
73900.93294900001,73362.07016,79739.105157,77430.087585
68445.674053,64021.807651,87340.285523,84183.324249
77066.210794,76179.248398,77271.381595,74487.051439
80138.621241,80445.801315,79335.18744,83701.022066
87022.08935200001,88050.289697,85722.07514599999,76141.862966
74864.498147,79928.691718,82724.700184,85470.14212399999
84366.027179,77871.779456,81978.414609,73433.35801
