wt_5min_1,wt_5min_2,env_5min_1,env_5min_2
639228.23003,664495.61295,639228.23003,628617.60962
641987.86082,670434.5528599999,659600.1725399999,621626.07688
628617.60962,676797.9347,635555.6459100001,651827.2167999999
632397.5683,655276.03698,655276.03698,655276.03698
614407.49238,639228.23003,601185.4922399999,648140.74628
621626.07688,632397.5683,614407.49238,641987.86082
612445.64206,651827.2167999999,618401.38353,624592.69561
670434.5528599999,610456.71343,691414.30988,618401.38353
679957.32513,587444.88843,651827.2167999999,659600.1725399999
609328.35736,648140.74628,583839.26422,610456.71343
607589.77702,624592.69561,610456.71343,632397.5683
596451.83995,599424.42004,590720.517,599424.42004
624592.69561,601185.4922399999,612445.64206,609328.35736
604909.2390599999,618401.38353,593340.58416,593340.58416
610456.71343,609328.35736,607589.77702,590720.517
599424.42004,607589.77702,624592.69561,604909.2390599999
587444.88843,604909.2390599999,609328.35736,601185.4922399999
648140.74628,552885.37688,628617.60962,635555.6459100001
601185.4922399999,621626.07688,596451.83995,587444.88843
576891.99255,614407.49238,604909.2390599999,596451.83995
593340.58416,628617.60962,580972.71624,607589.77702
590720.517,593340.58416,576891.99255,576891.99255
580972.71624,576891.99255,569313.77039,564319.52197
569313.77039,590720.517,564319.52197,557694.5765
566662.67313,561417.39738,566662.67313,569313.77039
564319.52197,596451.83995,561417.39738,583839.26422
561417.39738,564319.52197,557694.5765,552885.37688
572707.0989699999,612445.64206,572707.0989699999,561417.39738
552885.37688,572707.0989699999,542902.36523,572707.0989699999
618401.38353,497742.10967,621626.07688,612445.64206
542902.36523,569313.77039,539247.95384,580972.71624
550723.45038,580972.71624,545276.8373700001,566662.67313
635555.6459100001,438255.13853,632397.5683,614407.49238
532523.08256,583839.26422,532523.08256,547507.5949799999
547507.5949799999,557694.5765,534489.8410799999,542902.36523
522689.41086999996,534489.8410799999,520253.39835000003,512435.40352
525815.38802,542902.36523,515049.54188000003,539247.95384
583839.26422,488833.05657,599424.42004,550723.45038
529901.09814,532523.08256,529901.09814,532523.08256
539247.95384,527471.60516,525815.38802,534489.8410799999
557694.5765,566662.67313,587444.88843,515049.54188000003
545276.8373700001,547507.5949799999,552885.37688,525815.38802
527471.60516,520253.39835000003,517202.5509,545276.8373700001
517202.5509,525815.38802,512435.40352,522689.41086999996
512435.40352,539247.95384,497742.10967,517202.5509
500016.02834,545276.8373700001,522689.41086999996,527471.60516
520253.39835000003,503216.18520999997,527471.60516,520253.39835000003
510908.80197000003,522689.41086999996,503216.18520999997,529901.09814
504920.3367,512435.40352,492801.60456,494796.35148
515049.54188000003,550723.45038,500016.02834,510908.80197000003
534489.8410799999,529901.09814,547507.5949799999,489772.65311
503216.18520999997,480476.51453,494796.35148,503216.18520999997
482387.03446000005,492801.60456,488833.05657,484126.71627000003
488833.05657,470494.6931,467212.08087999996,508274.96801000007
479091.19905000005,479091.19905000005,479091.19905000005,492801.60456
476367.77822000004,485946.63435000007,457845.84466000006,504920.3367
485946.63435000007,508274.96801000007,485946.63435000007,488833.05657
484126.71627000003,500016.02834,459851.55196,479091.19905000005
468741.37048000004,474452.54242,471499.01657999994,497742.10967
472837.22005,471499.01657999994,476367.77822000004,471499.01657999994
461152.93442,457845.84466000006,468741.37048000004,480476.51453
462647.67470000003,504920.3367,455776.76106000005,482387.03446000005
471499.01657999994,464138.27884,474452.54242,477249.10009
454507.44062999997,472837.22005,489772.65311,457845.84466000006
447246.43038,477249.10009,444589.29712000006,472837.22005
480476.51453,510908.80197000003,470494.6931,470494.6931
467212.08087999996,517202.5509,464138.27884,476367.77822000004
492801.60456,451892.84508,477249.10009,500016.02834
449039.5542,476367.77822000004,435247.14459,465873.38936000003
455776.76106000005,453245.54515,461152.93442,467212.08087999996
465873.38936000003,515049.54188000003,482387.03446000005,462647.67470000003
477249.10009,494796.35148,550723.45038,396351.89731000003
446560.14315,489772.65311,446560.14315,459851.55196
459851.55196,482387.03446000005,462647.67470000003,474452.54242
474452.54242,465873.38936000003,437843.68687000003,455776.76106000005
439243.99551,462647.67470000003,454507.44062999997,450361.01492999995
497742.10967,435247.14459,508274.96801000007,468741.37048000004
450361.01492999995,444589.29712000006,431881.25492000004,451892.84508
438255.13853,454507.44062999997,465873.38936000003,464138.27884
508274.96801000007,375361.05741,484126.71627000003,453245.54515
443369.16500000004,461152.93442,427073.53203,447246.43038
464138.27884,417023.78417,453245.54515,485946.63435000007
413369.6925,459851.55196,421003.02241000003,449039.5542
421003.02241000003,446560.14315,430686.58162,435247.14459
435247.14459,443369.16500000004,439243.99551,427073.53203
489772.65311,371605.96511,480476.51453,454507.44062999997
444589.29712000006,429083.36685,443369.16500000004,434287.58975
426106.2628,450361.01492999995,419659.64113,439243.99551
417023.78417,437843.68687000003,417023.78417,440090.62203
494796.35148,343617.97706999996,472837.22005,461152.93442
427073.53203,442212.86858999997,450361.01492999995,426106.2628
436674.06901000004,455776.76106000005,429083.36685,436674.06901000004
419659.64113,430686.58162,424955.17282,418287.93518
429083.36685,440090.62203,415698.63271,423309.12778000004
431881.25492000004,447246.43038,449039.5542,442212.86858999997
410636.00174000004,436674.06901000004,436674.06901000004,427986.22484
430686.58162,449039.5542,438255.13853,419659.64113
442212.86858999997,467212.08087999996,451892.84508,422191.77534
440090.62203,414550.84645,442212.86858999997,443369.16500000004
422191.77534,421003.02241000003,427986.22484,446560.14315
434287.58975,423309.12778000004,413369.6925,437843.68687000003
451892.84508,373673.60872,426106.2628,429083.36685
437843.68687000003,431881.25492000004,447246.43038,430686.58162
398786.41058,404763.93189,418287.93518,414550.84645
395482.52908,434287.58975,389863.85422,431881.25492000004
427986.22484,384644.19902,405648.57368000003,424955.17282
390772.39292,418287.93518,397995.38046,417023.78417
401752.50809,424955.17282,392156.87075999996,421003.02241000003
411894.1131,419659.64113,407898.65376,415698.63271
453245.54515,336608.50144,434287.58975,444589.29712000006
402832.04306,415698.63271,381939.24100000004,395482.52908
407898.65376,422191.77534,379267.77135,407898.65376
392156.87075999996,468741.37048000004,401752.50809,388629.43658
396351.89731000003,397995.38046,394267.26855000004,403279.62674000004
389863.85422,398786.41058,409236.50642,413369.6925
406755.99162,439243.99551,404763.93189,405648.57368000003
457845.84466000006,341894.29627,504920.3367,409236.50642
397995.38046,426106.2628,395482.52908,400902.46191
405648.57368000003,427073.53203,402832.04306,398786.41058
385532.33541,396351.89731000003,386583.30507999996,401752.50809
400030.17138,402832.04306,393479.8001,404763.93189
424955.17282,386583.30507999996,406755.99162,411894.1131
383658.49619,410636.00174000004,387429.89062,389863.85422
394267.26855000004,388629.43658,422191.77534,393479.8001
381939.24100000004,403279.62674000004,376409.55047,376409.55047
386583.30507999996,409236.50642,388629.43658,397995.38046
400902.46191,411894.1131,414550.84645,374727.95944
470494.6931,304601.33863,440090.62203,438255.13853
393479.8001,406755.99162,384644.19902,383658.49619
369683.34785,413369.6925,385532.33541,387429.89062
363083.81176,400902.46191,365269.41157999996,370993.90124
382781.2407,394267.26855000004,369683.34785,379267.77135
409236.50642,427986.22484,373673.60872,385532.33541
403279.62674000004,358097.18098,382781.2407,394267.26855000004
370993.90124,377733.27087,381130.92196,390772.39292
387429.89062,405648.57368000003,400902.46191,366311.9845
415698.63271,356250.61238,403279.62674000004,402832.04306
370503.81118,381130.92196,359301.66958999995,355338.93132000003
418287.93518,325055.95177,411894.1131,400030.17138
381130.92196,392156.87075999996,367684.60496,371605.96511
366311.9845,368642.59575,363854.01738,380067.32742
375361.05741,395482.52908,374727.95944,384644.19902
364501.94701999996,382781.2407,364501.94701999996,370503.81118
377733.27087,389863.85422,368642.59575,381130.92196
374727.95944,407898.65376,375361.05741,375361.05741
384644.19902,369683.34785,396351.89731000003,381939.24100000004
373673.60872,401752.50809,372817.37624,358097.18098
372817.37624,400030.17138,355338.93132000003,382781.2407
368642.59575,334565.95624,377733.27087,360493.52544
388629.43658,393479.8001,383658.49619,356902.59777
355338.93132000003,380067.32742,344515.99861,347877.1951
371605.96511,385532.33541,349976.26275,377733.27087
363854.01738,387429.89062,349260.04262,369683.34785
423309.12778000004,296634.94156,423309.12778000004,406755.99162
404763.93189,289076.16074,410636.00174000004,410636.00174000004
356250.61238,390772.39292,390772.39292,362433.89259
414550.84645,332921.08924,400030.17138,386583.30507999996
345328.04711000004,376409.55047,354595.66478,363854.01738
376409.55047,372817.37624,347133.19626,341894.29627
349976.26275,381939.24100000004,363083.81176,350558.9291
380067.32742,349260.04262,370503.81118,373673.60872
356902.59777,349976.26275,352592.03313,365269.41157999996
340691.48972,338957.81409999996,335777.55145,345328.04711000004
354595.66478,365269.41157999996,331696.7551,349976.26275
365269.41157999996,363854.01738,371605.96511,392156.87075999996
358097.18098,374727.95944,398786.41058,329849.79244
344515.99861,364501.94701999996,347877.1951,351314.36716
342615.92328,354595.66478,333758.51502,340414.85597000003
360493.52544,361342.74470000004,356902.59777,367684.60496
343617.97706999996,363083.81176,348599.05795,344515.99861
359301.66958999995,340691.48972,361342.74470000004,364501.94701999996
367684.60496,356902.59777,351314.36716,356250.61238
346301.90084,347877.1951,336608.50144,328621.3234
349260.04262,355338.93132000003,328023.44334999996,346301.90084
350558.9291,370993.90124,340691.48972,354595.66478
341894.29627,370503.81118,366311.9845,338407.64295999997
351314.36716,383658.49619,360493.52544,349260.04262
340414.85597000003,339709.82863,350558.9291,342615.92328
347877.1951,351314.36716,338957.81409999996,353711.39447
331696.7551,379267.77135,341894.29627,348599.05795
338957.81409999996,345328.04711000004,337502.08952000004,341206.15258
337502.08952000004,347133.19626,341206.15258,333758.51502
348599.05795,353711.39447,356250.61238,323861.32234
329535.71731,332158.13249,323426.71013,326937.37366
323426.71013,333758.51502,321738.65069,324463.99101999996
333758.51502,344515.99861,338407.64295999997,332158.13249
347133.19626,352592.03313,332158.13249,343617.97706999996
326937.37366,330316.40819,320034.7279,320798.04403999995
352592.03313,309774.02944,339709.82863,322368.86906
341206.15258,329849.79244,345328.04711000004,337502.08952000004
305280.97002,367684.60496,314379.44391000003,372817.37624
315358.79153,346301.90084,318468.86121,330316.40819
320034.7279,359301.66958999995,322368.86906,335777.55145
334565.95624,340414.85597000003,317347.8562,330810.27096
325055.95177,330810.27096,329535.71731,335067.30151
317916.49948999996,350558.9291,319311.29071,334565.95624
330810.27096,341206.15258,308545.50627,328023.44334999996
338407.64295999997,338407.64295999997,322950.42912,340691.48972
332158.13249,316951.33434,323861.32234,332921.08924
328023.44334999996,366311.9845,325055.95177,325055.95177
329849.79244,322368.86906,326937.37366,338957.81409999996
379267.77135,237297.31872,370993.90124,347133.19626
324463.99101999996,303577.52558,340414.85597000003,321738.65069
335067.30151,323861.32234,324463.99101999996,359301.66958999995
335777.55145,297500.80460000003,320798.04403999995,325856.97352
312042.52205,329535.71731,302118.04568,302607.76284
308545.50627,348599.05795,300785.7053,317916.49948999996
322368.86906,331696.7551,311448.73056,322950.42912
362433.89259,253822.85227,358097.18098,361342.74470000004
318468.86121,337502.08952000004,312042.52205,315358.79153
330316.40819,328621.3234,316951.33434,339709.82863
332921.08924,362433.89259,380067.32742,319311.29071
317347.8562,312042.52205,346301.90084,318468.86121
313742.73457,318468.86121,316244.33729,329535.71731
306847.74831,335777.55145,313742.73457,331696.7551
309774.02944,322950.42912,330316.40819,309774.02944
305947.91936,323426.71013,307801.79746,303577.52558
310962.92183,360493.52544,328621.3234,323426.71013
328621.3234,320798.04403999995,325856.97352,336608.50144
353711.39447,255465.27114,342615.92328,363083.81176
336608.50144,325856.97352,329849.79244,299466.4153
301721.32873999997,321738.65069,293424.25665,312042.52205
361342.74470000004,249350.19792,353711.39447,368642.59575
316244.33729,313742.73457,343617.97706999996,316244.33729
323861.32234,342615.92328,335067.30151,310962.92183
322950.42912,335067.30151,298955.38368,317347.8562
309009.76635,319311.29071,305280.97002,309009.76635
314379.44391000003,309009.76635,305947.91936,298232.5835
321738.65069,295721.37985,306847.74831,307801.79746
296634.94156,317916.49948999996,285157.65331,305280.97002
320798.04403999995,312973.27225000004,315358.79153,316951.33434
300194.62751,311448.73056,312973.27225000004,313742.73457
302607.76284,314379.44391000003,303577.52558,304601.33863
307801.79746,324463.99101999996,293702.54188000003,296634.94156
297500.80460000003,305280.97002,281969.1799,300785.7053
295202.33194999996,320034.7279,309774.02944,308545.50627
298232.5835,308545.50627,299466.4153,293424.25665
294650.54581,317347.8562,300194.62751,295721.37985
285813.81687000004,326937.37366,309009.76635,294650.54581
302118.04568,316244.33729,297500.80460000003,291876.17741
300785.7053,302118.04568,291876.17741,284228.58366
293702.54188000003,306847.74831,284716.07845000003,311448.73056
291229.48422,328023.44334999996,317916.49948999996,281969.1799
298955.38368,310962.92183,279444.37167,297500.80460000003
273539.12904,305947.91936,295202.33194999996,298955.38368
277603.45857,298955.38368,276312.6215,292729.03336999996
292290.92457,273153.63637,294650.54581,312973.27225000004
281969.1799,293424.25665,287755.7093,286359.34935
311448.73056,294650.54581,292729.03336999996,292290.92457
299466.4153,298232.5835,302607.76284,295202.33194999996
339709.82863,232287.57843,304601.33863,320034.7279
292729.03336999996,315358.79153,298232.5835,290311.56987
289550.84629,300785.7053,279216.59988,281255.83845000004
279216.59988,299466.4153,273153.63637,267161.33488
272748.50615,292290.92457,274400.75812,273153.63637
295721.37985,284228.58366,296634.94156,274870.35727
285157.65331,276312.6215,295721.37985,306847.74831
284228.58366,291876.17741,286359.34935,288277.31008
312973.27225000004,272139.04942,310962.92183,302118.04568
277050.43367,286359.34935,281255.83845000004,285813.81687000004
291876.17741,307801.79746,291229.48422,279216.59988
319311.29071,236934.5912,301721.32873999997,305947.91936
276312.6215,301721.32873999997,267161.33488,273999.33435
287755.7093,292729.03336999996,278509.40391,289076.16074
289076.16074,282679.7073,272139.04942,286966.60672
286966.60672,274400.75812,289076.16074,293702.54188000003
267491.81519,293702.54188000003,254353.56743,272139.04942
279444.37167,289550.84629,274870.35727,279444.37167
286359.34935,295202.33194999996,278151.65227,289550.84629
316951.33434,258932.75269999998,362433.89259,275572.72709999996
288277.31008,255180.33763999998,275572.72709999996,314379.44391000003
293424.25665,281969.1799,290311.56987,291229.48422
303577.52558,290311.56987,277603.45857,300194.62751
304601.33863,233122.31644999998,292290.92457,301721.32873999997
263166.39168,288277.31008,271636.00081,269564.15059000003
290311.56987,244649.87636000002,277050.43367,265656.08944
264646.76116999995,285813.81687000004,285813.81687000004,282307.04094
284716.07845000003,278151.65227,286966.60672,276312.6215
271106.53058,284716.07845000003,265656.08944,280391.51479000004
258932.75269999998,281255.83845000004,272748.50615,282679.7073
267161.33488,270276.04883000004,271106.53058,278151.65227
273999.33435,282307.04094,280391.51479000004,271636.00081
278509.40391,286966.60672,269564.15059000003,274400.75812
267972.69463,279216.59988,260485.02115000002,262317.06329
271636.00081,257971.27557,262317.06329,262016.18462
264172.42075,262652.0114,284228.58366,267491.81519
274400.75812,267491.81519,270276.04883000004,270276.04883000004
268584.30532,277603.45857,257595.45408,277603.45857
266452.45169,266452.45169,268584.30532,265979.35574
275572.72709999996,239577.95399,282679.7073,287755.7093
257595.45408,277050.43367,267972.69463,272748.50615
254577.09446,291229.48422,258334.39093,264172.42075
281255.83845000004,251581.48232,289550.84629,264920.81046
260068.14805000002,264920.81046,254156.83990000002,262652.0114
262016.18462,255969.39451,264920.81046,249602.57934
270276.04883000004,302607.76284,256301.03112,254577.09446
244324.19575,271106.53058,257132.13556,273539.12904
254851.05052,268584.30532,253822.85227,263816.08213
259581.18849,287755.7093,288277.31008,257971.27557
263816.08213,256760.32344999997,255797.93118,260822.80688999998
247514.43962,269039.71752,247771.76376,258932.75269999998
273153.63637,260068.14805000002,273999.33435,271106.53058
257971.27557,257132.13556,250829.79366999998,255465.27114
256760.32344999997,246947.54046999998,263816.08213,261279.27168
260822.80688999998,263507.99580000003,260068.14805000002,277050.43367
274870.35727,272748.50615,330810.27096,226277.97219000003
251581.48232,267972.69463,245793.92376,255797.93118
269564.15059000003,274870.35727,263166.39168,263507.99580000003
242319.9935,263166.39168,255465.27114,247771.76376
252872.16135999997,279444.37167,264172.42075,252872.16135999997
237771.57916999998,251108.89502,253310.08893,256301.03112
262317.06329,247514.43962,263507.99580000003,267972.69463
249852.86562,273999.33435,249602.57934,254353.56743
265656.08944,259581.18849,266452.45169,246378.26287000004
253822.85227,271636.00081,247982.28731999997,256760.32344999997
235961.48781,273539.12904,240452.87111,240281.78264000002
262652.0114,252416.79252,256760.32344999997,257595.45408
280391.51479000004,220067.28580999997,269039.71752,266452.45169
263507.99580000003,275572.72709999996,260822.80688999998,251108.89502
325856.97352,169003.51288,510908.80197000003,238644.42009
240281.78264000002,254156.83990000002,250498.31390999997,258334.39093
253310.08893,265656.08944,262652.0114,247982.28731999997
245202.1462,238322.33772999997,247514.43962,235019.19370999996
255180.33763999998,265979.35574,244649.87636000002,242319.9935
255797.93118,264646.76116999995,249852.86562,246947.54046999998
257132.13556,262317.06329,259581.18849,248747.38903000002
278151.65227,280391.51479000004,264646.76116999995,254156.83990000002
239577.95399,260485.02115000002,238644.42009,249350.19792
240860.13551,263816.08213,231155.87683000002,241472.52344
241757.76389,245202.1462,243028.36669999998,238322.33772999997
250498.31390999997,264172.42075,246947.54046999998,247514.43962
244649.87636000002,252872.16135999997,245996.51776000002,251581.48232
264920.81046,219633.15021000002,254577.09446,268584.30532
249602.57934,230719.80112999998,261279.27168,264646.76116999995
272139.04942,242678.56663000002,254851.05052,269039.71752
251954.168,269564.15059000003,242678.56663000002,254851.05052
269039.71752,202523.56553,273539.12904,285157.65331
240452.87111,249602.57934,234752.95583000002,245996.51776000002
246947.54046999998,254353.56743,233441.34465,240860.13551
254156.83990000002,238644.42009,251954.168,260485.02115000002
241472.52344,260822.80688999998,241757.76389,248385.17268
235271.03695,249852.86562,235019.19370999996,250829.79366999998
238644.42009,278509.40391,235271.03695,233441.34465
227409.82124000002,285157.65331,239985.78402999998,236934.5912
255465.27114,258334.39093,258932.75269999998,259581.18849
244024.07405,234752.95583000002,244024.07405,237297.31872
246378.26287000004,237771.57916999998,238135.02106,253822.85227
243028.36669999998,267161.33488,252416.79252,244944.58232
238135.02106,238135.02106,230043.52500999998,245202.1462
252416.79252,244024.07405,249350.19792,252416.79252
231637.19988000003,248959.03818,230930.25810000004,240452.87111
256301.03112,255797.93118,242319.9935,234752.95583000002
260485.02115000002,219464.46622,251108.89502,255969.39451
219796.01377,241757.76389,233642.67533,244024.07405
224598.05743,244944.58232,234073.84715,231963.60429
255969.39451,215210.40498000002,255969.39451,253310.08893
233642.67533,245793.92376,238805.88333,234313.89363
239985.78402999998,254851.05052,241472.52344,235271.03695
237297.31872,253310.08893,239158.09608999998,230558.69976
258334.39093,228147.58994,282307.04094,242678.56663000002
265979.35574,257595.45408,251581.48232,257132.13556
249350.19792,207855.37678999998,265979.35574,260068.14805000002
229678.76567000002,256301.03112,230558.69976,239158.09608999998
233122.31644999998,247982.28731999997,232287.57843,235961.48781
282679.7073,186587.21262,332921.08924,284716.07845000003
227737.21876000002,240860.13551,237297.31872,248959.03818
242678.56663000002,247771.76376,238322.33772999997,236573.72868
251108.89502,230558.69976,245202.1462,255180.33763999998
231155.87683000002,240281.78264000002,240281.78264000002,243028.36669999998
236573.72868,250829.79366999998,255180.33763999998,249852.86562
248385.17268,245996.51776000002,248747.38903000002,235652.244
247982.28731999997,210543.51382,239577.95399,251954.168
232287.57843,241472.52344,232190.57324,232287.57843
233441.34465,248747.38903000002,229282.82635,233122.31644999998
232190.57324,235019.19370999996,217660.17560000002,228147.58994
247771.76376,244324.19575,244944.58232,236262.47195
244944.58232,240452.87111,236934.5912,245793.92376
243585.12771,233441.34465,236262.47195,239985.78402999998
248959.03818,261279.27168,232747.4315,238805.88333
245996.51776000002,238805.88333,235652.244,210543.51382
261279.27168,222670.20726999998,257971.27557,244649.87636000002
236262.47195,225864.06017,240860.13551,239577.95399
230558.69976,231963.60429,229036.22590999998,238135.02106
241074.51896000002,224860.86823999998,241074.51896000002,229036.22590999998
230930.25810000004,254577.09446,223315.53486,226848.50247999997
234073.84715,227203.58388,223916.24665000002,228469.68698
226277.97219000003,243585.12771,236573.72868,230043.52500999998
217660.17560000002,239158.09608999998,224332.21274000002,224332.21274000002
228469.68698,228469.68698,227737.21876000002,231637.19988000003
214465.01743,236262.47195,230290.41864,241074.51896000002
213438.24202,218548.97677,228147.58994,237771.57916999998
228824.28083,246378.26287000004,221990.39166000002,234073.84715
222250.21966,235652.244,220564.58242000002,231431.90508
234752.95583000002,212442.53394,228824.28083,226519.75934000002
231431.90508,222864.96472,221266.09622999997,230719.80112999998
224332.21274000002,220381.40167,235961.48781,219633.15021000002
229282.82635,241074.51896000002,220067.28580999997,225409.59682
235019.19370999996,230043.52500999998,244324.19575,229282.82635
231963.60429,223916.24665000002,252872.16135999997,232747.4315
234313.89363,210064.82458000001,230719.80112999998,233642.67533
209883.17792,217416.31708,215210.40498000002,228824.28083
215608.10035999998,231155.87683000002,222250.21966,220915.90615
219464.46622,262016.18462,231963.60429,213904.10523000002
226848.50247999997,234313.89363,209883.17792,213780.83564
226519.75934000002,229678.76567000002,206241.62437,227737.21876000002
218899.42531,235271.03695,209577.55453,244324.19575
221990.39166000002,223315.53486,219178.11592,221561.81435000003
239158.09608999998,188163.85268,243585.12771,243585.12771
223315.53486,220564.58242000002,220381.40167,227203.58388
225113.63911000002,229036.22590999998,219796.01377,224598.05743
208930.66588000002,209461.16779,211426.77626999997,208042.3153
221266.09622999997,231637.19988000003,211703.18532,227409.82124000002
250829.79366999998,169871.28932,248959.03818,241757.76389
220067.28580999997,218260.35126999998,228469.68698,217416.31708
229036.22590999998,196904.31623,226519.75934000002,220067.28580999997
232747.4315,222250.21966,227203.58388,207536.58130000002
230043.52500999998,204886.09698,224860.86823999998,222670.20726999998
218260.35126999998,231431.90508,220915.90615,223916.24665000002
222864.96472,214137.24151,217034.87689,219464.46622
227203.58388,236573.72868,224598.05743,224860.86823999998
214137.24151,226848.50247999997,213438.24202,215608.10035999998
217034.87689,216660.43436,225864.06017,231155.87683000002
230290.41864,248385.17268,225113.63911000002,203144.45711000002
207536.58130000002,213780.83564,208591.36325,205417.83026999998
220915.90615,210816.98690999998,218548.97677,218899.42531
210816.98690999998,229282.82635,210317.02853,221990.39166000002
215210.40498000002,215988.20043000003,207190.22708,221266.09622999997
220564.58242000002,207536.58130000002,212442.53394,220381.40167
230719.80112999998,213438.24202,217960.63942999998,225864.06017
204081.28048000002,212117.14446,213163.73615,207190.22708
248747.38903000002,192811.74868999998,231431.90508,225113.63911000002
213780.83564,221990.39166000002,213904.10523000002,215210.40498000002
235652.244,225113.63911000002,222864.96472,218260.35126999998
217416.31708,219796.01377,229678.76567000002,211187.73273999998
208287.13314,213163.73615,215495.66406,214137.24151
238805.88333,232190.57324,262016.18462,193974.28524
204599.48778999998,211703.18532,214137.24151,218548.97677
208042.3153,225409.59682,204886.09698,204886.09698
245793.92376,228824.28083,208930.66588000002,197894.86035
213163.73615,201035.18438,226277.97219000003,229678.76567000002
207855.37678999998,230290.41864,214892.98174999998,222250.21966
209461.16779,206241.62437,206440.11359000002,210317.02853
228147.58994,220915.90615,219633.15021000002,200571.97202
210317.02853,210317.02853,208287.13314,215495.66406
209214.35992000002,221266.09622999997,226848.50247999997,208591.36325
200571.97202,211917.58037,204081.28048000002,219178.11592
213904.10523000002,251954.168,202928.55294000002,214696.46740000002
212117.14446,243028.36669999998,206629.44761,223315.53486
217960.63942999998,206629.44761,205417.83026999998,206629.44761
212663.55302,207190.22708,218260.35126999998,206004.32319
214696.46740000002,217660.17560000002,218899.42531,209461.16779
206241.62437,200088.11287,210816.98690999998,211703.18532
210543.51382,224332.21274000002,198428.53787,211426.77626999997
225864.06017,202755.0086,214465.01743,217960.63942999998
223916.24665000002,227737.21876000002,211917.58037,230930.25810000004
206004.32319,218899.42531,204599.48778999998,205692.39068999997
207762.15363000002,217034.87689,202342.96829000002,202928.55294000002
209577.55453,204081.28048000002,205692.39068999997,201557.24787
201294.82838999998,214696.46740000002,206004.32319,195943.97483999998
218548.97677,232747.4315,212117.14446,213163.73615
211917.58037,207762.15363000002,203144.45711000002,263166.39168
222670.20726999998,226519.75934000002,215988.20043000003,213438.24202
254353.56743,175644.10566,267491.81519,220564.58242000002
215988.20043000003,211187.73273999998,207059.50383,198428.53787
206440.11359000002,221561.81435000003,211187.73273999998,211917.58037
212442.53394,200743.66565,231637.19988000003,205142.30192
215495.66406,215608.10035999998,210543.51382,206440.11359000002
205692.39068999997,242319.9935,203733.79038,202052.5402
206629.44761,214465.01743,207536.58130000002,206241.62437
282307.04094,300194.62751,334565.95624,352592.03313
220381.40167,206440.11359000002,222670.20726999998,212117.14446
208591.36325,209883.17792,214696.46740000002,199714.20496
199714.20496,203372.62759,207762.15363000002,201294.82838999998
200315.89208,224598.05743,196275.69113,194301.48885
236934.5912,173157.39293,221561.81435000003,214465.01743
203372.62759,212663.55302,200088.11287,208930.66588000002
188976.63432,217960.63942999998,201557.24787,207059.50383
214892.98174999998,198548.26955,205142.30192,215988.20043000003
202523.56553,203733.79038,209214.35992000002,194570.53613
198774.12937,213904.10523000002,197272.49764000002,207762.15363000002
202755.0086,204305.93862,195943.97483999998,196493.34707
219178.11592,172248.54128,210064.82458000001,212663.55302
200088.11287,206004.32319,194158.68547,214892.98174999998
207059.50383,203144.45711000002,203372.62759,197610.11853
210064.82458000001,214892.98174999998,216660.43436,193496.52371
238322.33772999997,174889.46337,227409.82124000002,217034.87689
