wt_0min_1,wt_0min_2,env_0min_1,env_0min_2
52631.62619,62982.049827999996,87335.580957,78640.20862399999
91850.340364,84456.098127,84186.609151,69501.771683
88275.002382,90102.4588,74959.162603,72125.46975
76886.543527,77764.58574899999,76513.406609,72649.33731900001
56925.108221999995,59831.342426999996,68685.642748,90678.28823899999
60324.161928,60260.502214,57728.385065,74596.376911
102606.74852200001,94903.415871,94662.006366,83376.307684
53338.450515,49604.899243,65310.006161,79672.275989
66720.559991,79965.127498,66813.563106,69092.610541
38923.201688,42114.555946,94414.71914999999,89274.09477699999
96094.51789,95669.875044,87430.956083,88817.36640999999
83171.93423,90678.28823899999,77527.613119,78023.317797
73243.701128,86815.883241,72237.724552,76302.617386
64471.779732,61532.682896000006,55508.924382,50661.480686
80257.430441,83912.694511,70044.200189,69771.083422
78352.69378599999,80257.430441,72649.33731900001,77527.613119
88543.673642,75781.635624,74001.96092,59969.877257
79965.127498,76302.617386,90337.061268,68258.01881200001
82708.431959,66231.970906,68190.53501600001,52605.614591
41882.705527,50977.31539,95840.543624,98906.021227
74136.177777,84186.609151,61711.083045,68768.247364
81792.428144,82708.431959,72003.400406,63071.134826
81944.42173500001,82127.673173,78640.20862399999,76086.181319
86577.153545,85518.593621,84456.098127,72951.195536
76513.406609,81271.37916699999,84763.534277,82941.765336
91018.379921,88543.673642,87205.888006,93612.115614
64345.773112,72292.27417,60260.502214,101940.456215
58162.911181999996,54369.41925399999,55636.380423,60112.340018999996
82127.673173,72125.46975,67100.72358800001,56466.587564
81271.37916699999,81944.42173500001,73684.150269,68946.01265399999
83813.026174,74685.320466,69878.918044,63386.323451
51522.939782,63710.350605,89547.66482199999,87335.580957
39291.278756,36641.683347,103975.145181,76513.406609
75212.991907,83813.026174,67466.579125,67238.437389
77527.613119,70675.339147,72951.195536,74001.96092
77907.48595500001,79220.99376000001,85733.00678099999,81792.428144
65158.898010000004,70107.383468,69379.82271000001,77265.73809
95187.83313700001,98178.14111200001,84628.85652599999,79559.168554
77119.031631,72649.33731900001,71384.580279,72003.400406
80700.043305,82278.76365499999,79220.99376000001,76707.46538400001
45314.181082,62090.474077000006,90102.4588,80700.043305
73528.276851,75365.57156499999,66720.559991,65044.825593
73894.02263699999,74001.96092,68768.247364,77764.58574899999
74839.042508,75550.457043,68027.506481,59277.403951
76302.617386,68461.580507,66231.970906,63811.145258000004
25419.924541,28069.600934,105888.807351,71062.686934
57141.618727,65369.158103999995,59610.935534000004,87683.97823400001
76707.46538400001,81119.695247,71062.686934,64006.97681099999
16951.172039999998,23140.229889000002,94903.415871,58288.056283
76962.33763,73684.150269,63875.12753400001,72237.724552
31733.670649999996,39829.486329,89102.41810899999,65487.551769
68461.580507,76707.46538400001,62498.270945,89547.66482199999
65945.54791400001,64006.97681099999,50439.005991,81271.37916699999
22591.017033,28180.937431,102606.74852200001,74839.042508
70231.618661,78352.69378599999,60324.161928,66301.324414
74685.320466,75212.991907,69771.083422,63586.570099000004
69651.04044699999,77119.031631,65369.158103999995,69379.82271000001
74959.162603,63071.134826,58747.58664000001,50045.85676
77764.58574899999,78188.439461,74596.376911,77615.94657
70821.711125,74301.517269,70556.859895,67582.45806599999
74301.517269,76886.543527,67582.45806599999,72566.21436900001
104979.75361599999,105379.344575,91340.961774,84628.85652599999
82487.46220899999,66813.563106,66860.920898,60427.85737
72292.27417,72812.67829,62090.474077000006,61900.302478
72566.21436900001,69651.04044699999,63634.97891799999,66231.970906
72237.724552,71236.875856,66398.629939,67466.579125
74001.96092,71831.322271,65158.898010000004,58747.58664000001
55788.25246999999,56606.453251000006,76707.46538400001,70044.200189
68027.506481,61581.681281000005,52691.995279,75014.784332
81479.111907,77527.613119,65737.17471600001,63513.354837
84628.85652599999,78640.20862399999,70928.854255,64848.170744999996
