0min_1,0min_2,0min_3,0min_4,5min_1,5min_2,5min_3
70989.684704,76627.55976100001,64176.257553,59918.058979,81908.256083,100345.11138,87263.077461
79538.98357299999,75233.91906700001,71163.058613,68999.283797,78343.10287999999,66115.96793,68999.283797
95120.56336100001,95354.970743,96652.76935,108960.870734,78716.86263,59075.558839000005,57897.98491
70659.920297,80672.608683,77736.742915,65200.776512,69761.245511,56275.912248,71781.81801
69965.85820300001,63813.110147,63444.139995,75004.999486,67286.146292,74745.332958,71092.513783
52015.745229,56412.005928000006,55398.472398,60338.162363,49737.300868,57117.638725000004,53703.243327000004
188974.41557,135840.27478,143826.78167,96503.337184,96059.89934199999,40716.146959,41751.046322
79037.56315500001,77603.61016299999,77676.07290300001,49801.559299,66546.931595,69849.193431,77676.07290300001
67373.312655,65007.23727,74745.332958,65832.737771,77257.53341399999,68001.875027,74032.98424599999
89538.709587,79890.38200499999,89621.12304399999,94831.479742,72912.052142,70450.130655,72059.498133
64115.12616100001,66115.96793,74551.102668,74032.98424599999,79090.255704,64115.12616100001,65938.899797
84674.72155799999,83503.98774699999,77448.055947,90034.14440800001,70989.684704,79538.98357299999,75883.57037300001
64551.833074,62570.979924,69300.314902,50281.765399,67860.363375,67759.82526,75004.999486
65385.473673,56885.05893099999,67090.212291,80813.872466,68846.736825,71456.311067,73139.477037
73891.440537,73832.208447,74249.26551299999,55970.540200999996,75607.139383,74631.031611,85573.887808
66289.442734,59549.596406000004,61778.098805,66115.96793,70062.970661,66969.245993,77603.61016299999
66216.69602,64750.25341600001,69965.85820300001,56150.394164,70106.72635,76454.692704,75381.73435
57604.731308,61384.113190000004,65077.972494,48817.704008,61384.113190000004,55294.22674,74920.755565
74818.67122799999,76091.522512,71456.311067,72584.953094,70766.705846,70838.34448900001,73508.612283
63374.537335,68456.129007,65675.02949700001,67860.363375,76552.365223,77029.762058,77143.46599
62031.154339999994,68846.736825,60679.591228000005,79829.299831,58176.630896,54054.378565,66546.931595
61501.18188800001,67015.758864,66841.492091,57735.069285,50863.353411000004,43977.433844,57157.089104
82404.26008000001,80420.031009,85457.988812,84772.996609,66922.030709,60299.956353,61089.924927
74551.102668,65832.737771,76627.55976100001,84857.90281,81577.29972,69965.85820300001,83503.98774699999
77326.873032,71732.167693,62031.154339999994,69300.314902,75163.085664,67467.848331,81577.29972
77991.41729099999,71311.04935100001,92692.20631200001,105100.489294,77029.762058,85949.25100999999,86148.539076
67568.17946,67173.099147,60432.706432,79890.38200499999,82995.575235,62972.880504,68944.754225
57396.745171,59779.244643,59453.642253,63108.938438,79829.299831,84674.72155799999,72536.429729
60338.162363,68389.734426,64551.833074,62449.676127,85250.566975,73748.063434,65675.02949700001
69415.225952,73246.382476,64473.484383,65759.823441,73832.208447,68807.32963600001,71395.67197
72536.429729,64832.710059000005,57117.638725000004,56412.005928000006,66969.245993,81407.916853,73246.382476
71311.04935100001,62031.154339999994,78163.089168,70450.130655,75979.8788,76261.69335,69761.245511
66922.030709,68999.283797,76261.69335,70989.684704,76826.398686,77143.46599,69692.651864
67675.320008,62700.495643,68532.17928899999,80499.39939,73592.59218,67173.099147,63059.935094
64875.60002699999,71603.209715,59667.191577,71650.32149199999,77736.742915,75883.57037300001,69490.852466
79747.1416,74551.102668,62266.851442,62861.39249399999,61149.975311,78564.489007,76889.65486699999
69761.245511,58031.659887,65137.225210000004,74818.67122799999,68389.734426,63264.282326,63885.454481999994
66796.983512,64329.547602000006,61220.437951,60299.956353,68191.671309,81121.219065,70659.920297
74631.031611,76889.65486699999,73508.612283,69064.09632699999,85457.988812,81807.416395,82404.26008000001
91243.056844,97946.583783,81908.256083,94283.981468,45540.218329999996,59858.7071,49634.732425
64051.75262100001,62730.773967,54792.149388,69229.720759,74920.755565,73084.702816,70062.970661
59328.710889,52496.481697,58199.868699,78486.297199,65544.447652,66495.804162,65200.776512
74186.804835,64648.559494,74032.98424599999,69761.245511,71048.282343,65994.019389,59972.597909000004
70030.959618,72536.429729,73356.048308,65077.972494,72330.64886,58678.090067,69155.441184
78209.531738,66075.904717,72827.389378,64176.257553,61659.09525500001,65759.823441,82995.575235
73508.612283,75004.999486,70989.684704,65007.23727,58847.162916,57396.745171,66661.794066
75346.83629400001,68532.17928899999,61596.401398,63690.520849,52532.152391999996,71311.04935100001,95835.851605
69229.720759,63509.103734000004,66606.85394500001,82505.313071,87552.927589,77817.950609,71650.32149199999
58678.090067,63775.638162999996,59858.7071,71092.513783,72458.347486,64364.92111899999,54432.35230300001
64593.859902,61552.700428,66429.860001,74438.82465200001,74369.13574999999,68456.129007,63509.103734000004
64896.843672,72153.225859,63573.477937999996,70062.970661,66392.502954,65500.591217,61220.437951
62730.773967,66969.245993,74672.181459,69415.225952,67173.099147,58758.63064,62621.026559
61778.098805,63573.477937999996,56821.755891,65137.225210000004,57292.57903,72827.389378,69300.314902
35481.861082,33079.361657,39928.230117,34368.607341,44558.415476,45674.943733,34722.506058
78343.10287999999,48193.328689,39520.014523000005,47100.781157000005,34458.569267,98973.841959,103387.13992700001
51114.931044000004,57330.702356,57043.66366,76552.365223,76345.57790999999,59453.642253,52931.47930299999
67286.146292,69849.193431,77991.41729099999,65500.591217,65200.776512,57897.98491,69229.720759
58440.636194,61778.098805,71732.167693,71508.105924,67015.758864,50943.200205,59406.51573100001
61089.924927,45631.655316000004,64051.75262100001,95835.851605,69965.85820300001,88354.494639,76731.98957199999
67015.758864,59667.191577,63264.282326,43825.861161,59453.642253,71395.67197,81121.219065
61725.554097,62861.39249399999,63690.520849,83212.94799500001,73748.063434,66713.489088,65500.591217
64364.92111899999,53854.259375999995,67173.099147,65675.02949700001,69849.193431,71163.058613,70592.89230400001
59499.999308000006,64896.843672,72059.498133,82175.632177,76261.69335,89838.590156,59244.719115
61033.96342100001,54292.612694999996,55047.71423299999,57157.089104,64473.484383,63059.935094,58339.007646
58617.847548000005,60200.63697800001,62861.39249399999,64329.547602000006,74745.332958,73435.369924,66969.245993
57982.287886000006,56211.008093000004,63374.537335,76826.398686,78910.520984,78343.10287999999,56514.534627
58176.630896,75727.902367,77519.200996,59075.558839000005,46552.614165,61220.437951,64329.547602000006
68001.875027,59918.058979,62621.026559,65544.447652,80420.031009,71732.167693,70106.72635
66841.492091,58931.930151,61435.879304999995,71603.209715,64364.92111899999,60256.649626000006,72255.836675
70450.130655,56729.985205,66289.442734,50495.896842,66429.860001,82820.773384,125402.13715
66661.794066,67860.363375,64832.710059000005,63653.932654000004,69155.441184,72458.347486,57529.20414
62185.94932,60299.956353,72691.756853,60471.793334999995,78806.477516,56442.234444,68001.875027
86081.314734,82995.575235,78910.520984,84129.390883,63509.103734000004,71781.81801,58440.636194
71847.76339800001,60029.162052,72536.429729,56630.365009,59075.558839000005,70592.89230400001,70531.748013
65200.776512,64473.484383,73592.59218,71781.81801,66841.492091,61596.401398,60299.956353
61270.639225000006,76261.69335,54022.277474999995,71048.282343,59606.404406999995,68389.734426,66075.904717
59294.504394,57117.638725000004,64875.60002699999,64593.859902,64222.550755,65544.447652,53531.197455
57330.702356,54792.149388,52648.01865900001,54092.217903,58617.847548000005,64551.833074,66216.69602
52256.710199,45030.124786,61270.639225000006,31257.004192,52584.569482,51302.039792,64115.12616100001
87125.098884,91034.173824,84585.430905,101048.423181,64875.60002699999,75607.139383,65339.574480999996
59858.7071,70838.34448900001,75883.57037300001,62104.34750399999,62518.687594,61033.96342100001,68456.129007
56350.181077,50388.151025,59174.808551,61501.18188800001,61326.54209,59294.504394,54888.20112599999
62700.495643,68333.471681,60471.793334999995,59715.14977599999,63775.638162999996,78910.520984,102020.948297
65938.899797,66429.860001,65500.591217,65938.899797,59244.719115,63573.477937999996,64222.550755
59001.207521000004,53179.149753000005,59549.596406000004,68001.875027,59918.058979,62621.026559,72584.953094
65994.019389,61904.91628600001,59328.710889,64051.75262100001,71603.209715,77920.561992,65137.225210000004
61149.975311,63264.282326,65200.776512,66841.492091,65500.591217,64329.547602000006,62700.495643
56275.912248,54683.405799,61973.129765,102317.514021,84585.430905,69415.225952,77326.873032
71048.282343,69415.225952,66392.502954,52931.47930299999,59499.999308000006,55498.93195399999,60200.63697800001
48320.213109,42303.027852,56004.28541999999,53531.197455,53403.192827000006,53090.595721000005,72458.347486
84772.996609,92838.50117500001,73891.440537,71732.167693,68138.502369,82625.758302,65898.74306899999
70838.34448900001,80053.729594,77603.61016299999,57223.67855700001,57117.638725000004,66546.931595,105606.11664499999
60746.120001999996,58199.868699,61552.700428,57925.076031000004,75883.57037300001,61435.879304999995,66796.983512
53179.149753000005,51784.415571000005,55919.691382000005,62185.94932,71847.76339800001,79364.104203,67015.758864
62972.880504,53767.777278,58678.090067,50110.554543,55820.097971999996,60432.706432,54292.612694999996
65007.23727,57435.710661000005,57015.262356,61384.113190000004,71395.67197,76826.398686,79479.833019
67759.82526,66216.69602,64950.103102,73246.382476,58395.53591,61270.639225000006,59918.058979
72691.756853,58176.630896,53743.015431,55356.107684,53972.693318000005,53595.944388,74249.26551299999
56004.28541999999,48122.456572999996,44164.993032,45965.092092,62031.154339999994,63374.537335,62861.39249399999
68807.32963600001,59328.710889,57529.20414,43942.871179,57700.49565,58176.630896,76345.57790999999
61904.91628600001,58847.162916,55610.665509,64222.550755,63059.935094,62449.676127,67173.099147
61659.09525500001,65385.473673,59606.404406999995,57604.731308,64329.547602000006,61725.554097,64832.710059000005
71650.32149199999,57982.287886000006,64364.92111899999,56729.985205,58507.164684,61089.924927,66922.030709
61435.879304999995,65500.591217,68001.875027,67090.212291,75104.261768,66392.502954,60629.006776
56630.365009,52648.01865900001,47360.183886,58258.069329,53854.259375999995,64176.257553,49801.559299
64329.547602000006,58093.83556200001,48628.465847,56931.892697999996,55201.05564200001,58031.659887,55356.107684
58507.164684,65339.574480999996,58617.847548000005,73435.369924,60256.649626000006,57330.702356,68807.32963600001
71956.77024700001,71092.513783,70838.34448900001,42272.749995000006,64551.833074,59328.710889,61552.700428
67090.212291,62185.94932,70531.748013,58758.63064,69415.225952,60569.767617,60101.728610000006
65898.74306899999,69761.245511,61326.54209,65255.060507,47497.249339,48320.213109,58507.164684
62570.979924,57925.076031000004,49341.518167999995,61778.098805,69490.852466,57043.66366,59174.808551
55356.107684,54472.545408000005,60825.07082400001,56821.755891,71956.77024700001,71508.105924,61149.975311
66392.502954,66392.502954,55970.540200999996,59174.808551,64051.75262100001,74818.67122799999,74672.181459
72584.953094,63885.454481999994,63813.110147,51376.373288,76454.692704,74186.804835,78716.86263
46320.470166,54385.697973999995,66713.489088,58507.164684,79037.56315500001,67568.17946,62518.687594
60299.956353,62805.22043,54292.612694999996,63813.110147,65385.473673,62861.39249399999,61725.554097
64176.257553,60432.706432,70254.882698,75607.139383,65007.23727,63108.938438,60471.793334999995
65500.591217,64695.740019,62570.979924,53472.615063000005,56412.005928000006,58847.162916,67675.320008
53139.445896,57859.074627999995,50160.809144,58580.700402999995,99903.45981300001,108342.146327,81994.94764900001
55864.030527999996,52990.03039000001,57925.076031000004,73832.208447,64950.103102,77448.055947,56004.28541999999
63059.935094,61725.554097,52398.889356,50548.085534,62972.880504,78855.19753,61828.919355
59779.244643,58440.636194,60029.162052,70592.89230400001,60569.767617,62031.154339999994,62031.154339999994
57822.224430999995,66796.983512,67860.363375,46717.788176,57015.262356,48453.667521,55462.819733
52584.569482,57292.57903,55498.93195399999,46977.758402,70838.34448900001,72153.225859,63374.537335
64750.25341600001,64875.60002699999,60998.702266,60200.63697800001,70901.652338,64648.559494,65077.972494
95978.108106,83212.94799500001,92090.188552,67467.848331,85043.14013799999,62380.72747900001,66392.502954
61973.129765,58617.847548000005,69849.193431,44222.82157,69571.387745,54092.217903,64750.25341600001
58093.83556200001,51691.32458,66969.245993,56514.534627,68807.32963600001,54683.405799,63444.139995
68191.671309,66713.489088,65007.23727,45999.698066,66713.489088,71650.32149199999,62972.880504
70592.89230400001,66661.794066,70030.959618,56569.001847,63573.477937999996,70062.970661,64695.740019
56058.854164000004,55769.55197300001,66922.030709,73508.612283,59715.14977599999,68333.471681,53854.259375999995
52067.569097,50219.701699000005,50943.200205,52067.569097,54578.295736,55462.819733,58258.069329
43556.924768000004,61659.09525500001,68846.736825,59858.7071,49801.559299,60629.006776,46138.647858
52189.001861,59858.7071,57223.67855700001,61596.401398,61596.401398,64473.484383,64176.257553
56977.91185399999,61149.975311,67568.17946,63885.454481999994,61973.129765,67675.320008,61033.96342100001
61326.54209,53595.944388,43480.594893,77817.950609,58258.069329,90034.14440800001,72774.24505
52736.98525799999,63374.537335,64593.859902,54623.976766,56442.234444,49801.559299,59075.558839000005
49737.300868,53972.693318000005,48193.328689,55090.198205,54022.277474999995,58093.83556200001,46641.318381
60629.006776,62380.72747900001,49431.590229,60825.07082400001,61501.18188800001,62518.687594,67090.212291
62380.72747900001,57897.98491,61828.919355,58847.162916,58339.007646,55356.107684,67286.146292
64950.103102,63690.520849,62185.94932,68532.17928899999,51691.32458,60746.120001999996,60746.120001999996
71092.513783,71956.77024700001,74920.755565,77143.46599,69300.314902,57982.287886000006,64551.833074
59715.14977599999,56350.181077,59244.719115,51531.580648,61778.098805,55864.030527999996,70254.882698
70766.705846,62518.687594,65759.823441,37186.785199,54092.217903,55919.691382000005,60029.162052
58395.53591,55970.540200999996,52496.481697,50977.091223,40122.434074000004,48817.704008,49154.486799
55157.448789,59075.558839000005,61904.91628600001,67568.17946,68532.17928899999,60998.702266,62266.851442
58258.069329,50977.091223,61089.924927,61973.129765,65898.74306899999,70531.748013,65544.447652
38822.130596999996,42332.081522,36000.708591,37206.054535999996,52686.50259199999,64222.550755,47815.560036
66969.245993,72827.389378,54472.545408000005,67675.320008,60825.07082400001,68846.736825,63813.110147
58580.700402999995,64115.12616100001,52447.821049,66216.69602,76091.522512,107666.215712,73356.048308
69692.651864,65200.776512,61033.96342100001,74186.804835,84458.594717,62266.851442,50717.596227999995
62805.22043,64431.051347,68944.754225,66713.489088,54847.957887,56211.008093000004,71732.167693
50607.994987,47392.194088000004,51057.457785,57292.57903,54623.976766,53219.065438,59453.642253
55201.05564200001,52127.44237,58507.164684,55294.22674,53531.197455,58199.868699,52365.281113
57223.67855700001,68001.875027,68807.32963600001,47609.114752,49532.944416,46503.811161000005,58617.847548000005
61384.113190000004,60629.006776,60101.728610000006,45932.139713,63690.520849,71956.77024700001,67373.312655
58758.63064,58395.53591,60890.5988,66796.983512,71092.513783,62730.773967,52584.569482
54336.067900999995,62621.026559,55201.05564200001,50317.202323,52015.745229,54960.043169,73592.59218
60679.591228000005,68807.32963600001,69155.441184,49036.464373,47067.262923,47609.114752,52686.50259199999
57435.710661000005,57822.224430999995,53296.02438,61033.96342100001,66115.96793,65255.060507,59294.504394
60101.728610000006,63059.935094,56885.05893099999,72774.24505,62861.39249399999,46405.103339,59858.7071
53595.944388,53823.60036299999,72255.836675,46503.811161000005,82730.76273799999,91506.30180300001,97009.113854
48657.780745000004,52189.001861,54623.976766,55462.819733,68999.283797,64695.740019,56885.05893099999
55970.540200999996,54623.976766,56058.854164000004,64473.484383,52329.045625,62805.22043,54792.149388
63108.938438,61089.924927,64222.550755,73592.59218,80872.356503,92692.20631200001,77257.53341399999
57529.20414,67286.146292,66115.96793,75445.690221,64593.859902,60200.63697800001,54683.405799
56821.755891,53531.197455,53257.363674,51829.829014,54232.873382,52256.710199,57330.702356
100172.734417,100071.813411,89838.590156,89838.590156,47029.721853999996,47662.931204,52127.44237
54292.612694999996,48589.433544,56373.567051,54578.295736,53595.944388,57292.57903,51057.457785
53654.03823300001,51531.580648,55294.22674,63059.935094,58093.83556200001,43512.469798,54472.545408000005
57043.66366,59972.597909000004,58176.630896,51654.086005000005,55157.448789,65077.972494,56275.912248
53429.356014,56514.534627,67759.82526,51422.128081,61828.919355,61552.700428,59001.207521000004
64648.559494,74111.970206,70327.666532,79223.53996699999,65137.225210000004,62700.495643,65255.060507
66075.904717,66495.804162,63775.638162999996,77736.742915,54054.378565,48657.780745000004,54092.217903
52329.045625,52807.994479,59001.207521000004,52648.01865900001,57897.98491,66216.69602,57735.069285
46405.103339,55919.691382000005,45288.129724,48038.918522,57043.66366,69064.09632699999,55769.55197300001
59606.404406999995,59244.719115,50281.765399,59667.191577,66495.804162,63813.110147,59715.14977599999
52931.47930299999,55356.107684,55717.910085,65385.473673,54683.405799,52990.03039000001,61435.879304999995
38176.732681,44558.415476,42943.852958,39022.094686000004,69692.651864,87346.737024,76261.69335
65759.823441,69155.441184,55157.448789,55398.472398,48657.780745000004,64896.843672,75607.139383
75607.139383,81994.94764900001,73748.063434,78910.520984,51829.829014,61384.113190000004,75299.797314
50977.091223,58258.069329,63653.932654000004,86261.445282,67759.82526,51376.373288,49280.821814
55498.93195399999,50755.809808000005,62730.773967,50219.701699000005,59294.504394,66796.983512,55157.448789
72059.498133,74672.181459,69229.720759,72255.836675,64431.051347,49094.735861,51691.32458
59453.642253,69571.387745,64431.051347,64431.051347,68001.875027,58617.847548000005,59779.244643
66606.85394500001,66606.85394500001,77029.762058,74631.031611,49232.591378,47738.19412,58093.83556200001
54092.217903,55717.910085,52584.569482,49594.341313,60471.793334999995,60679.591228000005,52736.98525799999
54847.957887,63108.938438,57735.069285,56350.181077,53139.445896,55090.198205,56821.755891
60471.793334999995,53920.292125,46717.788176,46178.871539,59972.597909000004,54472.545408000005,56350.181077
53296.02438,60471.793334999995,60200.63697800001,65339.574480999996,36669.230834,29272.469409,43556.924768000004
76889.65486699999,67568.17946,57700.49565,52736.98525799999,61904.91628600001,67373.312655,66495.804162
57157.089104,54232.873382,51691.32458,63573.477937999996,56350.181077,55157.448789,63573.477937999996
53531.197455,47696.645926000005,58758.63064,62518.687594,58931.930151,57822.224430999995,59667.191577
57735.069285,56977.91185399999,63885.454481999994,57117.638725000004,48162.429359,56569.001847,54121.593192
50058.671959,56630.365009,50863.353411000004,58395.53591,62730.773967,65137.225210000004,58847.162916
54385.697973999995,55294.22674,49532.944416,54336.067900999995,58678.090067,52532.152391999996,55201.05564200001
60825.07082400001,59001.207521000004,58847.162916,40249.473377,61270.639225000006,59549.596406000004,59328.710889
52447.821049,49036.464373,51784.415571000005,53257.363674,65832.737771,56514.534627,60890.5988
45631.655316000004,48876.000614000004,42332.081522,38218.804232,57330.702356,53920.292125,51114.931044000004
102524.611352,81121.219065,85873.890365,56373.567051,63108.938438,37605.571513999996,38644.598364
55256.524236000005,60746.120001999996,60569.767617,60998.702266,55498.93195399999,51422.128081,55294.22674
48002.470036,52067.569097,49232.591378,50160.809144,48553.864438000004,47100.781157000005,47319.365379
60569.767617,72458.347486,59972.597909000004,63775.638162999996,57529.20414,57604.731308,55670.475312999995
54960.043169,68944.754225,91115.400017,47319.365379,61089.924927,68138.502369,52067.569097
55919.691382000005,55670.475312999995,57604.731308,51987.173517,55047.71423299999,55610.665509,56977.91185399999
62104.34750399999,66922.030709,59918.058979,62972.880504,57822.224430999995,51147.695872,39664.291122
63775.638162999996,61270.639225000006,57396.745171,42546.456721999995,55864.030527999996,63885.454481999994,60256.649626000006
58339.007646,57157.089104,53595.944388,61089.924927,47696.645926000005,56821.755891,57043.66366
54177.466154999995,65544.447652,56931.892697999996,44602.231731,46879.096231999996,51829.829014,56058.854164000004
54472.545408000005,52256.710199,57822.224430999995,59972.597909000004,64832.710059000005,59918.058979,53920.292125
47437.755593,53257.363674,54683.405799,61270.639225000006,56150.394164,52807.994479,52398.889356
40873.804311,46503.811161000005,45149.793118,45592.568439,79890.38200499999,63444.139995,66289.442734
58847.162916,52015.745229,49094.735861,50898.225368,49594.341313,57859.074627999995,55919.691382000005
91506.30180300001,87417.351008,86830.76034200001,104394.218137,36019.14806399999,36949.317061,36985.575809999995
47392.194088000004,40965.036283,46596.200985999996,55256.524236000005,53472.615063000005,65200.776512,60432.706432
61828.919355,61435.879304999995,61384.113190000004,72330.64886,43825.861161,57435.710661000005,54578.295736
56569.001847,51147.695872,47067.262923,60029.162052,59328.710889,54292.612694999996,61596.401398
43223.139899999995,44670.483189,43393.731138999996,50755.809808000005,55670.475312999995,49431.590229,47696.645926000005
55610.665509,51057.457785,61501.18188800001,64115.12616100001,52931.47930299999,52736.98525799999,53403.192827000006
85457.988812,81407.916853,79037.56315500001,60432.706432,45030.124786,39560.06916,43254.003032
52686.50259199999,55610.665509,55769.55197300001,53595.944388,63813.110147,61973.129765,61904.91628600001
53353.33456,50661.620542000004,64695.740019,54472.545408000005,65255.060507,48162.429359,56150.394164
64473.484383,69229.720759,63059.935094,99287.55119900001,56514.534627,55820.097971999996,58031.659887
52807.994479,52329.045625,65832.737771,60256.649626000006,65938.899797,67286.146292,56412.005928000006
55294.22674,47815.560036,56729.985205,52398.889356,38855.286022,45185.470655,71163.058613
39814.950215000004,37904.274738,45540.218329999996,52256.710199,47815.560036,54578.295736,50110.554543
48193.328689,51262.173395000005,58339.007646,49634.732425,50160.809144,71603.209715,50943.200205
57292.57903,55498.93195399999,53767.777278,55717.910085,58031.659887,57223.67855700001,58758.63064
48702.36132,49094.735861,48553.864438000004,72984.27079000001,60629.006776,57157.089104,55820.097971999996
53854.259375999995,54432.35230300001,50661.620542000004,58199.868699,63885.454481999994,43678.25454,67568.17946
64695.740019,62266.851442,70106.72635,63264.282326,66075.904717,66429.860001,65007.23727
51829.829014,50717.596227999995,53219.065438,47067.262923,52807.994479,54792.149388,53257.363674
48289.048483,47437.755593,53472.615063000005,47392.194088000004,60338.162363,64750.25341600001,55610.665509
79479.833019,87263.077461,65339.574480999996,90556.212128,52127.44237,55769.55197300001,33119.233294
56514.534627,52365.281113,56630.365009,61725.554097,49341.518167999995,58258.069329,54847.957887
49594.341313,53743.015431,56442.234444,47878.578106,39694.191909,42505.452123999996,42209.330078
60029.162052,65938.899797,68191.671309,57396.745171,65077.972494,47815.560036,62185.94932
56373.567051,54578.295736,56977.91185399999,54888.20112599999,50717.596227999995,50451.425918,57859.074627999995
56211.008093000004,59294.504394,51114.931044000004,45102.525798,53219.065438,49850.272771,57925.076031000004
83973.607193,80252.57725599999,85043.14013799999,70398.623887,51590.182944,45617.213426,42303.027852
47662.931204,53353.33456,50977.091223,52329.045625,67373.312655,50898.225368,49673.270338
56931.892697999996,60256.649626000006,52015.745229,73748.063434,48250.800744,54121.593192,41629.087962000005
55670.475312999995,48368.344403,56150.394164,61904.91628600001,60679.591228000005,51590.182944,50388.151025
55462.819733,49850.272771,50110.554543,59244.719115,59406.51573100001,51691.32458,54054.378565
57015.262356,48250.800744,54177.466154999995,33567.987127,47530.981975,44535.443989,57982.287886000006
55717.910085,56569.001847,56514.534627,54385.697973999995,48758.748404,60338.162363,65385.473673
40643.796933,47100.781157000005,45674.943733,45003.460951,39758.525857,53179.149753000005,46717.788176
52127.44237,46138.647858,54960.043169,47662.931204,56931.892697999996,58339.007646,68389.734426
49801.559299,59174.808551,53403.192827000006,46266.743288,51422.128081,52648.01865900001,54732.961778
61220.437951,70450.130655,65255.060507,54121.593192,51531.580648,52496.481697,47908.728289
55820.097971999996,57223.67855700001,54121.593192,32890.211607,53920.292125,50317.202323,54385.697973999995
84217.90835499999,82820.773384,85573.887808,78806.477516,35960.078576,44969.313831,40122.434074000004
53823.60036299999,52872.163323,46503.811161000005,50388.151025,52398.889356,55047.71423299999,62570.979924
58199.868699,51987.173517,57897.98491,39593.070261,54121.593192,47319.365379,60825.07082400001
48368.344403,47029.721853999996,50317.202323,62730.773967,61033.96342100001,65007.23727,47497.249339
54623.976766,56275.912248,60746.120001999996,59549.596406000004,65339.574480999996,66661.794066,54022.277474999995
51784.415571000005,49634.732425,53703.243327000004,50943.200205,67675.320008,45059.169634,57435.710661000005
39022.094686000004,40194.274014,42716.220367,50661.620542000004,49899.570132,52398.889356,54177.466154999995
57859.074627999995,56004.28541999999,49036.464373,48657.780745000004,47609.114752,51262.173395000005,52807.994479
45059.169634,49280.821814,54385.697973999995,32540.032256999995,45288.129724,45999.698066,63264.282326
62861.39249399999,56150.394164,68333.471681,39786.467282,59858.7071,57015.262356,65994.019389
47960.298041,45965.092092,58395.53591,54022.277474999995,47437.755593,59499.999308000006,60569.767617
47738.19412,46879.096231999996,52532.152391999996,54054.378565,60029.162052,53296.02438,50340.4246
76826.398686,90556.212128,68456.129007,70030.959618,41751.046322,45720.426867999995,37301.857691
50413.205029,58678.090067,56275.912248,53179.149753000005,72827.389378,60101.728610000006,51262.173395000005
48758.748404,46320.470166,45617.213426,51765.962026,49372.612568,49036.464373,48989.959785
56412.005928000006,53296.02438,52329.045625,66606.85394500001,61552.700428,53472.615063000005,54232.873382
50717.596227999995,47360.183886,52990.03039000001,56977.91185399999,59779.244643,56977.91185399999,57015.262356
49280.821814,57735.069285,65544.447652,49431.590229,59001.207521000004,48758.748404,61501.18188800001
35039.484862,35175.466467000006,41181.341392999995,46091.806353,58758.63064,52686.50259199999,45149.793118
45288.129724,46222.009878,47559.22448,48989.959785,57859.074627999995,51765.962026,42716.220367
5130.6993678,10631.7328699,13826.373956000001,7842.6379480000005,67568.17946,101464.638987,88035.550919
65544.447652,58580.700402999995,87873.19359800001,36364.654911000005,39928.230117,45499.855138,84585.430905
45674.943733,42209.330078,47738.19412,40965.036283,56885.05893099999,46977.758402,46977.758402
54054.378565,47960.298041,45965.092092,43865.666339,49036.464373,56350.181077,66841.492091
72984.27079000001,66841.492091,59499.999308000006,53353.33456,37481.551057,38687.942602,58678.090067
54578.295736,51912.900821,44429.473148000005,38855.286022,36682.121973,72059.498133,64896.843672
50548.085534,47775.050352000006,55864.030527999996,60629.006776,58440.636194,57735.069285,51147.695872
55769.55197300001,51829.829014,50495.896842,62031.154339999994,48453.667521,50219.701699000005,58395.53591
56150.394164,61033.96342100001,53823.60036299999,47908.728289,40249.473377,49154.486799,47437.755593
54432.35230300001,67373.312655,53972.693318000005,70766.705846,63653.932654000004,56729.985205,46472.005247
46091.806353,50340.4246,56350.181077,44350.957628,64695.740019,55256.524236000005,56442.234444
63509.103734000004,71048.282343,69415.225952,82820.773384,58580.700402999995,49594.341313,45288.129724
51691.32458,50451.425918,51376.373288,50451.425918,60746.120001999996,61326.54209,69635.1823
45932.139713,49737.300868,56211.008093000004,52447.821049,50317.202323,53767.777278,43825.861161
46472.005247,48289.048483,54847.957887,59453.642253,54960.043169,53972.693318000005,57604.731308
47171.557614000005,44270.653792,50548.085534,55201.05564200001,61220.437951,52189.001861,52329.045625
51057.457785,54022.277474999995,53854.259375999995,51912.900821,43512.469798,47248.927767,47360.183886
50451.425918,62449.676127,42546.456721999995,30319.382302,48002.470036,86830.76034200001,80499.39939
52532.152391999996,53654.03823300001,56412.005928000006,50058.671959,56821.755891,47067.262923,49372.612568
75004.999486,75979.8788,69761.245511,78092.817291,42967.332689,39758.525857,39955.796054
47216.205261,46833.276031,51654.086005000005,57982.287886000006,51654.086005000005,45965.092092,51531.580648
51147.695872,52736.98525799999,47815.560036,53429.356014,53823.60036299999,53139.445896,50548.085534
50661.620542000004,48989.959785,44350.957628,61828.919355,53179.149753000005,52365.281113,48817.704008
60256.649626000006,61973.129765,53531.197455,43368.989973,50898.225368,55717.910085,59606.404406999995
39532.394267,40025.163725000006,42655.806514,37605.571513999996,50219.701699000005,47696.645926000005,43678.25454
53403.192827000006,50607.994987,50058.671959,51691.32458,62380.72747900001,49473.333467000004,51422.128081
47775.050352000006,54960.043169,52872.163323,53139.445896,45720.426867999995,44429.473148000005,50317.202323
42546.456721999995,70531.748013,53353.33456,43640.301983,51784.415571000005,69490.852466,41803.811898
51302.039792,51376.373288,57157.089104,58931.930151,52736.98525799999,49372.612568,47100.781157000005
49094.735861,57529.20414,53920.292125,68138.502369,61725.554097,50413.205029,46405.103339
53743.015431,54336.067900999995,44716.154142,53767.777278,48122.456572999996,50863.353411000004,45932.139713
