Uniprot	Prize
A0A0U1RRM6	6.401787859619486
P56182	6.401787859619486
Q3MHD2-2	6.396283980549035
O60524	6.396283980549035
P46100-4	6.383809702116641
Q53F19	6.383809702116641
J3KMZ8	6.373064859787384
O75909	6.370587508672806
O15117-3	6.370587508672806
Q9H4L4	6.370587508672806
A0A0C4DFX9	6.370587508672806
Q92615	6.370587508672806
Q96QE3	6.370587508672806
Q1ED39	6.370587508672806
Q92994	6.370587508672806
P27708	6.370587508672806
Q5SRE5	6.370587508672806
Q8TF01	6.356470337935117
Q6VY07	6.356470337935117
A0A0A0MRV0	6.353525055478312
Q5VUA4	6.353525055478312
Q8WWQ0	6.353525055478312
Q13627	6.353479995529296
C9J2V2	6.353479995529296
Q13112	6.353479995529296
Q765P7	6.353479995529296
G5E9M7	6.353479995529296
Q8IZD4	6.353479995529296
Q9H410	6.343709288738672
O00418	6.343709288738672
O60504	6.343709288738672
O15042	6.342306944695534
Q15121-2	6.334286573319035
O60293	6.334286573319035
Q8IX90	6.334286573319035
P49006	6.332999705948229
Q92794	6.330275665141584
Q1RMZ1	6.309736705552401
Q8WUA4	6.300535246279591
O43290	6.300535246279591
D6RIF6	6.287961826020568
P49761	6.287023813704199
Q9BVA0	6.287023813704199
Q684P5	6.2563507381991785
Q8WUM0	6.251420497538247
I3L0U5	6.251420497538247
A0A140T9T7	6.230418273278645
Q96PC5	6.219288579547464
Q96G01	6.219288579547464
G3V4K3	6.2191886489687
Q9NQL2	6.2191886489687
Q9H019	6.215484336456151
Q6PJT7	6.208830173676366
Q9Y4B6	6.208830173676366
O75175	6.205435549858761
Q9BZZ5-2	6.167010093077865
O43516-3	6.163810381782754
P78347	6.163810381782754
Q5T5Y3-3	6.163810381782754
Q96EV8	6.163810381782754
Q99442	6.163810381782754
P08311	6.163437021462865
P52597	6.12780708133499
Q9Y478	6.12780708133499
Q8WVC6	6.12780708133499
Q9NSU2	6.12780708133499
P49321-3	6.124959669246162
Q9UKS7-7	6.123169815812574
P30414	6.122279943815169
H0Y4E8	6.12040490400177
F8W0Q9	6.12040490400177
Q9NPI6	6.113776545336069
P17152	6.11231477224578
P08779	6.112159165964405
A0A087X1R1	6.105854347976051
Q15596	6.098746496716235
Q9H4Z2	6.098746496716235
V9GYM8	6.098746496716235
Q15025	6.098746496716235
O60784-2	6.098746496716235
P52948	6.076069464201644
Q8WYQ5	6.070182764547728
Q96EP0	6.064216918163742
Q8WWM7	6.042599418686889
K7ELC2	6.032417020555619
Q86X53	6.032417020555619
Q96GN5	6.032417020555619
Q15751	6.030966148318087
Q5TCZ1	6.030966148318087
Q7Z7G8	6.030966148318087
O00767	6.029412494791993
Q9NU19	6.025297843900434
Q13595	6.024257391663193
P13598	6.022034369788918
Q8WW12	6.022034369788918
Q9NR12	6.022034369788918
P16104	6.020920619320439
J3KPC5	6.017787321131375
P12956	6.017787321131375
A0FGR8-2	6.008589487028415
Q9Y6Q9	6.000104878973732
Q92667	5.9972775230366
Q9Y2H0	5.994966425177004
Q15648	5.988590499153067
P41002	5.988590499153067
Q86YV5	5.988590499153067
Q9Y519	5.988590499153067
Q9NQW6	5.984409849249999
Q96N16-2	5.984409849249999
Q92843-2	5.982127710048297
Q9Y487	5.9775718670395
Q96L91	5.976819943374334
O60336	5.976819943374334
Q9BW61	5.976819943374334
P13994	5.968427121964343
Q9BTT6	5.96588853147871
Q96EY5	5.959556581448573
P21359	5.957242087073475
P0C1Z6	5.957242087073475
P13639	5.957242087073475
Q9P2R6	5.957242087073475
Q14671	5.955537847907364
Q05519	5.955537847907364
Q9NZ63	5.95366809719726
Q9NRY4	5.953445910186288
Q96RT1-8	5.952625172492791
Q9Y385	5.948900428968756
I3L2J0	5.948900428968756
P46779	5.935525709642839
Q13263	5.935525709642839
Q99952	5.935525709642839
C9JQE8	5.931862190317384
Q9NZN8	5.928357493746938
Q9H910-3	5.90829339343878
Q15003	5.907206020167892
Q9ULC8-3	5.907206020167892
A0A140TA76	5.907206020167892
Q96I23	5.904900813051603
O75420	5.899039098796627
Q9NPQ8	5.8936732205788225
O75995	5.891484747033534
P49750-4	5.886662133749106
Q9HC52	5.886662133749106
Q9Y2D5	5.877583936259569
Q5SW79	5.875893224130483
O76031	5.873837466674346
Q9P013	5.873837466674346
Q8WXX7	5.869271526231148
A6NMQ1	5.869271526231148
Q6AI39	5.869271526231148
P42166	5.869271526231148
O60343-2	5.869271526231148
P04004	5.866842223075789
P40227	5.859568303915054
Q9HC62	5.852964469448687
Q96T37	5.852964469448687
Q8IUW5	5.848069084738338
P60891	5.848069084738338
Q9UK61	5.845052924322354
P23246	5.844863130938734
A2RRD8	5.844863130938734
Q92610	5.844863130938734
Q6P2E9	5.844863130938734
Q8NI08-2	5.844863130938734
Q9BTA9	5.8415369239934885
P19174	5.825488961613322
Q13085-4	5.819368911221454
F5GX28	5.81107445889263
Q96Q15	5.81107445889263
P62701	5.796021724326157
Q8TBC3	5.796021724326157
Q9P275-2	5.796021724326157
O14974	5.79335041092559
A0A1B0GVL4	5.787143027230468
Q9NXR1	5.762567828229901
Q13185	5.753455430696786
Q14739	5.753455430696786
P40855	5.751536588304018
Q8TDY4	5.7467950898915765
P16333	5.7467950898915765
Q96SK2	5.7467950898915765
Q12830	5.7467950898915765
A6NIW2	5.7467950898915765
Q9Y2X7-3	5.744823569795696
Q92900	5.739440980576805
Q6ZV73	5.7355076161493885
O75781	5.733219923416257
Q8TBB5	5.7138669438587435
Q8N6T3	5.7138669438587435
Q9NQS7	5.711350171124768
A0A0C4DGZ1	5.711350171124768
Q04637-8	5.70850837132567
Q15056	5.705712661509758
P51587	5.694200412398687
Q9H299	5.677972151551755
G3XAN8	5.677972151551755
Q3KQU3	5.677972151551755
Q9BQ61	5.677972151551755
Q15051	5.677972151551755
Q9Y3D0	5.677972151551755
Q13242	5.674114061850031
Q9UKM9-2	5.674114061850031
Q9NWZ5	5.674114061850031
R4GMX8	5.674114061850031
Q8IWI9-3	5.674114061850031
Q9BZ95-5	5.656925835719582
Q9NQX3-2	5.647560908336098
Q5VT52	5.647560908336098
P04053	5.636166382827413
Q9H1A4	5.630332515678168
O43583	5.630332515678168
O43166	5.620654052173631
P50991	5.616111228384639
Q8IXT5	5.614622743015431
O43896	5.614622743015431
O75362	5.6098638794215505
Q9H8V3-3	5.6098638794215505
Q8TB72-3	5.606034739764482
Q58A45	5.603999162534416
P04921	5.6015195812306535
Q9UPR0	5.591212173265869
P46109	5.586897679139726
Q14011	5.584629893531615
P30291	5.582322878253642
O95758-4	5.580958118748483
P29084	5.5782582707752075
Q86W56	5.5782582707752075
Q8TC07-3	5.571564505571224
Q9H6L4-2	5.571564505571224
P08651	5.571564505571224
P51003	5.571564505571224
O43572	5.571564505571224
Q3ZAQ7-2	5.571564505571224
A0A087WZV0	5.571359723250135
A0A1B0GTW1	5.571359723250135
X6R7X0	5.571359723250135
Q9C0B0	5.571359723250135
Q9BQF6	5.571359723250135
O95747	5.565430473819174
Q7Z7A4	5.5509904772469945
Q07666	5.5509904772469945
Q96DV4	5.550420779784484
Q2TAZ0-3	5.549520107883435
Q13435	5.546986160065491
P98171-2	5.543204739434598
P02686	5.528943442169398
Q8NBZ0	5.528943442169398
P49585	5.528524702982838
O75717	5.525279101657964
P50747	5.525279101657964
Q4LE39	5.525279101657964
Q86XK3-2	5.525279101657964
P47974	5.525279101657964
Q8IWS0	5.525279101657964
Q96D15	5.520956272007949
Q32MZ4-3	5.5141684522704555
P29590-9	5.5025083117254825
Q13247	5.49987212006991
Q96C90	5.49987212006991
Q6DKI7	5.49987212006991
P49790	5.49987212006991
Q9HBM6	5.491133734267671
Q7LBC6	5.490316941258048
O15014	5.4850777715856704
O94761	5.4819168769206925
P27815	5.4819168769206925
P16402	5.477023676088053
B4DY08	5.477023676088053
J3KNL6	5.477023676088053
Q99549-2	5.463318416324304
B9EGE7	5.463318416324304
Q96DF8	5.463318416324304
Q6ZNJ1	5.456931027195049
Q9Y2U5	5.437034525904424
Q14151	5.434122295514108
P35236-3	5.431217453655653
Q12979	5.428798264014633
A0A0B4J2E5	5.424774902044366
Q96HA1	5.422933349183173
Q9NWQ8	5.422396796161531
Q9H9P5-6	5.417304929741488
P28749	5.416698790491133
O14874	5.416698790491133
J3QQJ0	5.409391484323564
O75475	5.399034470791271
Q9ULL5-3	5.398735353279148
Q8IYH5	5.398735353279148
Q8NCN4	5.398735353279148
Q9HCH0	5.398735353279148
Q01167	5.398162992311657
P63313	5.392706885895826
Q9Y314	5.3919268135666165
Q9Y383	5.3919268135666165
Q8N999	5.3914683730029305
P63272	5.382672209665384
Q96MF7	5.375271825816087
Q7L2E3-2	5.371052869340332
Q9GZT9	5.364429901780945
P48651	5.361491315981473
Q8NDD1	5.361491315981473
Q13422	5.361491315981473
Q9BXW9	5.352511884661539
Q7KYR7	5.349612618575564
Q13370	5.347656051070582
O60516	5.344645686770233
Q86UK7-2	5.337135112241082
P08670	5.330795742379611
A0A5E8	5.32806541891148
Q76FK4-2	5.32806541891148
Q15185	5.32806541891148
P29966	5.320487105657349
Q7Z589-7	5.3187649938411115
Q15363	5.318621557702689
Q9NPG3	5.318621557702689
P17181	5.316701897543944
Q86UE8	5.316701897543944
Q53HL2	5.310944920750842
A4D2B0	5.303011747319695
Q86YS7	5.296346120669573
Q68DH5	5.292685926986462
Q9NYA4	5.270924083241091
Q14699	5.270924083241091
A8K727	5.270924083241091
Q96GE4	5.269739223037052
B5MCU0	5.269739223037052
O60333-3	5.269739223037052
Q8WWW0	5.268655433994342
Q9UHB7	5.268655433994342
Q8NI27	5.263977202259056
Q14188	5.263977202259056
J3KN59	5.261271529019452
P31483	5.261271529019452
Q6P3S6	5.260824035517891
A0A0J9YWL0	5.240158045164805
Q8WVC0	5.238186495395769
O14908	5.236954476398168
Q7Z5L9-2	5.234845586893531
Q6NW29	5.232918363541129
O15021	5.22921409211623
Q66K74	5.21472842168703
Q7Z569	5.189335568757698
P55201	5.186675666735514
Q14149	5.181271958296613
Q9Y2Y9	5.180071492159912
Q5T4S7-4	5.180071492159912
Q9HCE1-2	5.177940935856528
P49757	5.176647819826826
Q6P6C2	5.174391218995526
Q9BUJ2	5.174391218995526
O43295	5.169925321885106
I1E4Y6	5.169925321885106
Q99856	5.159715605781553
P60709	5.159715605781553
Q9UKL0	5.159715605781553
Q96II8	5.159715605781553
Q9Y6R0	5.159715605781553
Q9UQR0	5.159715605781553
H7C494	5.159715605781553
J3KPH8	5.159715605781553
O95475	5.159715605781553
E7ERS3	5.154426060144519
P42858	5.154426060144519
Q99640	5.154426060144519
Q14498	5.154007989932108
Q9UBP0	5.154007989932108
Q9NTM9	5.146779900440952
Q9UPX8-3	5.143943584052774
Q01196	5.1381891905362345
Q8WUQ7-2	5.12909550129089
Q9NRQ5	5.124402159594182
Q15058	5.1229917446446676
P17096	5.120422732902172
P23396	5.1190058116643495
Q9Y2Z0	5.107230130237723
Q9Y6I3	5.098591714675826
H7C2Q8	5.093674032921324
P46100-3	5.093674032921324
Q8ND82	5.088504017462075
Q96BY7	5.086656026544816
Q9Y4A5	5.085800713224136
Q9Y3B9	5.085800713224136
P18065	5.084493867585377
P42766	5.084493867585377
Q9H0E3-3	5.082369885813424
O00139-4	5.079870192283549
Q13057-2	5.075513967697637
Q3V6T2	5.067531303602293
Q96I24	5.06688982957601
Q86W92	5.061500986416548
Q5SQI0	5.060526422979538
O60496	5.058779119107654
D3DQV9	5.055714148587216
O95674	5.055434653339291
P15822	5.055434653339291
Q8WUH2	5.045488478972614
Q9H6H4	5.033892913183389
Q92888-3	5.03313000313063
A0A0J9YYD9	5.03313000313063
Q9BRL6	5.0250764795156035
Q9UKJ3	5.014544382365606
P12270	5.005159737804235
O00716	5.005159737804235
P54278	4.984387422840646
Q8WVZ9	4.983303017027615
Q96N67	4.980139286968966
Q27J81	4.980139286968966
O15054-1	4.980139286968966
P0C7P0	4.9795330509611775
Q9NYP9	4.9785279032072385
Q96PN7-5	4.9785279032072385
Q16186	4.978368659965677
X6RLX0	4.978368659965677
H3BQL3	4.978368659965677
Q9UG63-2	4.976623721402659
O95239	4.970324198007285
P56589	4.962333706476505
Q14103-4	4.962111614888581
Q53QZ3	4.958914196246099
Q15776	4.955574014127944
Q9UPU7	4.955574014127944
Q9BW19	4.955574014127944
O15534	4.940586129983324
P82094-2	4.931183673080599
A0A0G2JNZ2	4.926957710536486
O60664	4.920033693866062
Q01082	4.918400819157696
Q969R8	4.917184145726034
A0A0U1RRH7	4.91228003967523
Q68E01	4.906648892762222
A0A024R4E5	4.897957794941861
E9PJ55	4.897073956389633
O96013	4.894359076472116
Q96JM7	4.871495780070493
Q14684	4.869643501945516
Q15181	4.8670253965980965
Q5JSZ5	4.856997781437915
P00519-2	4.850086330743297
O43861	4.84863376193391
Q14807	4.84821922181868
Q2NKX9	4.842167232147737
Q92922	4.842167232147737
Q9H6A9	4.842167232147737
P49915	4.841547005595593
J3KPF0	4.840327763305986
Q92685	4.839930203766056
P20963	4.837636152248644
Q8WXG6	4.83604666660906
Q8N1F7	4.818977860307737
Q6ZU65	4.800972976482006
Q8WWW8-2	4.791731756356678
Q96NY9	4.774142941358311
P16455	4.771907162910442
Q8TF74	4.771907162910442
Q9BVC5	4.771907162910442
Q96F46	4.770724174629342
Q86YE8	4.769522928879167
C9J7T7	4.761254510527394
P14921	4.758303171753666
P28066	4.758303171753666
Q9H496	4.7554130381182835
O75410-2	4.74190402809515
P07766	4.740459549107623
P17480	4.738783214930168
Q2KHR2	4.732328800957305
Q9Y388	4.724138176781649
Q9Y3S2	4.718351554976909
Q12968	4.717297842019333
Q6P3S1	4.717297842019333
A0A0C4DFM7	4.709784727478331
Q9ULH0	4.707410990736285
O43439-4	4.707410990736285
Q9NQT8	4.707410990736285
Q7Z422	4.70627579577776
Q9UIG0	4.697590249881567
Q9Y248	4.697590249881567
A0A0A0MRR7	4.6975877142588
Q9Y2V2	4.6974170691980035
Q9UJF2-2	4.6974170691980035
Q14693-7	4.697001816272596
P06127	4.6955328918060175
Q8N488	4.694125786037538
H7BZJ3	4.6771797684666305
Q9UHD8	4.6764317920684135
Q7KZF4	4.6764317920684135
P11387	4.6745014815782255
P22314	4.668978864564637
Q9H2Y7	4.664912243053191
O94888	4.659834276401317
Q9BWT3	4.654770488955212
Q14839-2	4.645178654401276
P17275	4.645178654401276
P49768	4.635825620204077
M0QXA7	4.6355999943936785
Q9UNE7	4.634658739543649
G5EA09	4.632613318091733
P42025	4.627296826569265
Q9NRH2	4.604391184059904
A0A0A0MTC5	4.603502305090742
P46379-3	4.590022456810593
F5H8D7	4.5886161387547855
Q8NF99	4.581219336303613
Q9Y3X0	4.581219336303613
Q86XN7	4.58117424855637
O95466-2	4.5799706050233615
Q15027	4.5799706050233615
Q96T58	4.564521693296334
Q02078	4.558037041410183
Q86TB9-4	4.558037041410183
Q9Y2K7	4.558037041410183
Q9HB21	4.552502510349492
B4E0Y9	4.534436468851019
Q86U70	4.53077056868755
O15355	4.53077056868755
B1AM27	4.53077056868755
P53801	4.526529024056048
Q96T23	4.5171144903166764
Q14814	4.503496821009936
E9PNT2	4.488256947326452
Q9UNN5	4.487224328281679
O75132	4.472078913586327
Q9Y3P9	4.471108183553403
Q5T6F2	4.471108183553403
O14639	4.471108183553403
O43491	4.471108183553403
Q8NDI1	4.466362173116241
Q7Z2W4	4.466362173116241
Q9NSY1	4.458514279208012
Q96S53	4.458482425601497
E7EPT4	4.451355973440389
Q9GZY8-5	4.449125480609089
Q96EB1	4.4482859449314445
P0DI81-3	4.440092802718184
Q969T9	4.440092802718184
A0A0A0MT60	4.419470841566958
Q15032-3	4.403878741889154
Q8IV63	4.403878741889154
O95628-6	4.393476302619668
A0A087WWF6	4.391297686491496
Q6ZRI6	4.391297686491496
Q13158	4.3912647505580304
O00231	4.3792897612576605
Q96RR4	4.378476175049319
Q15464	4.369377379570445
