0min_1,0min_2,60min_1,60min_2
148839.800175,158653.70124999998,118566.63015,136276.552875
147627.914125,150935.830675,108147.485375,137000.08354999998
62409.821017500006,68571.4570925,272902.467375,131017.663925
103700.3079825,88693.2343675,100092.4864,254086.341425
143610.5654,147627.914125,128493.81145000001,121327.14695
112732.723725,125764.233625,157067.942075,142525.284625
139257.897225,141694.83789999998,128914.08095,122924.2472
133054.243675,131946.3209,149422.380225,119637.921575
119637.921575,128914.08095,121327.14695,161270.287975
144571.32504999998,134337.2527,106235.0645925,146306.231
128914.08095,128676.79779999999,140413.28585,126128.317325
126688.53284999999,123986.75779999999,105686.039425,174061.79855
131017.663925,130293.92540000001,153120.09025,113249.619675
134337.2527,104874.21575500001,161270.287975,130293.92540000001
125091.51005,143610.5654,114001.117875,139257.897225
85186.1172825,115100.702375,167192.476425,153977.80165
122924.2472,126955.89157499999,137000.08354999998,128493.81145000001
129112.777525,122284.52257500001,139257.897225,121756.93475
124683.824425,135057.56675,128676.79779999999,125764.233625
122284.52257500001,126128.317325,117606.6794,153120.09025
121327.14695,115953.5393,136276.552875,138235.5873
141694.83789999998,129112.777525,127580.1633,112314.16644999999
69721.72443249999,78183.56341999999,190657.081725,163735.472575
125764.233625,131017.663925,126688.53284999999,122284.52257500001
109271.07875,114779.34375,113249.619675,176439.29075
137000.08354999998,144571.32504999998,103165.7906125,110054.548425
127580.1633,138235.5873,131017.663925,101099.375995
135057.56675,135581.675425,120079.806875,107418.1432075
131946.3209,133054.243675,110054.548425,123986.75779999999
84904.3208025,100092.4864,156181.2447,157067.942075
46847.3938375,45604.828835,125091.51005,285118.446675
130293.92540000001,127580.1633,119637.921575,110625.82855
128493.81145000001,119006.893725,129112.777525,108551.6395
123986.75779999999,106235.0645925,112732.723725,150935.830675
107418.1432075,121756.93475,123986.75779999999,133054.243675
126955.89157499999,122924.2472,117309.813,100092.4864
135581.675425,121921.851675,112314.16644999999,93328.30825249999
98387.5849275,107958.3362,131946.3209,117606.6794
126128.317325,125091.51005,115100.702375,87313.910865
181272.273075,161270.287975,63183.585605,43728.887835
120079.806875,118566.63015,106465.451475,103165.7906125
75576.3359475,83975.179665,150935.830675,140413.28585
140413.28585,137000.08354999998,85186.1172825,86550.7742125
118566.63015,120079.806875,107958.3362,97625.10030749999
117606.6794,124683.824425,103924.767625,97060.59861
121756.93475,136276.552875,96465.2824825,88693.2343675
107958.3362,122447.46515,104078.27673,105686.039425
115100.702375,101593.9307125,111934.78155,109271.07875
102403.3166925,108147.485375,111138.18905,121921.851675
128676.79779999999,103924.767625,109271.07875,96465.2824825
115953.5393,110625.82855,101593.9307125,105203.578615
122447.46515,112314.16644999999,98387.5849275,97382.39671500001
111934.78155,117606.6794,102524.6447975,92114.9783875
136276.552875,139257.897225,78183.56341999999,75256.8354925
69600.6905775,75688.75551249999,147627.914125,129112.777525
117309.813,113249.619675,97060.59861,93022.5343925
97625.10030749999,104078.27673,110625.82855,101593.9307125
102030.04105,96731.40881749999,87030.07744749999,126955.89157499999
114779.34375,111138.18905,95254.8575275,89908.7251775
121921.851675,117309.813,95730.023715,76024.3270125
110054.548425,104386.45034750001,99249.6308075,95045.8006025
108147.485375,110054.548425,92245.7980375,98599.225225
110625.82855,112732.723725,92114.9783875,90324.93491000001
103924.767625,87526.9241625,97227.7648625,115953.5393
81152.18519250001,66202.788155,126955.89157499999,122447.46515
81810.4538125,90592.4110125,106988.91556,117309.813
94253.697345,97227.7648625,102030.04105,102524.6447975
106465.451475,105203.578615,77614.93024,108147.485375
83293.1387025,84455.6466,107418.1432075,118566.63015
106235.0645925,102403.3166925,100908.79984749999,87639.303085
100092.4864,106988.91556,90964.9115075,97227.7648625
105203.578615,106465.451475,99777.0945075,84256.01138
94569.0099775,94569.0099775,102403.3166925,93832.7826825
62132.370675,53408.243975,138235.5873,126688.53284999999
104874.21575500001,91319.2370825,93651.3958475,98387.5849275
100908.79984749999,95045.8006025,96731.40881749999,92245.7980375
70697.98219,69547.71596,115953.5393,124683.824425
138235.5873,128493.81145000001,67628.95194,51307.29211
99777.0945075,84904.3208025,104386.45034750001,90790.5675875
96731.40881749999,94253.697345,88493.82342,102030.04105
119006.893725,121327.14695,76930.3315175,66128.5497475
85675.6256,103700.3079825,90324.93491000001,99777.0945075
101099.375995,96465.2824825,95045.8006025,86445.03844
93022.5343925,85675.6256,88889.73987250001,106988.91556
107727.9682825,109271.07875,87639.303085,78511.94313500001
103165.7906125,107727.9682825,86064.43569,85186.1172825
111138.18905,100908.79984749999,91955.3922575,71823.2176125
101593.9307125,98599.225225,86445.03844,87526.9241625
76710.5433225,69278.753635,122284.52257500001,99249.6308075
98599.225225,108551.6395,87928.14931000001,78306.6701
97382.39671500001,102030.04105,88166.4411425,81455.13797750001
106988.91556,107418.1432075,75335.6903875,84904.3208025
95045.8006025,87639.303085,65966.1803525,120079.806875
97227.7648625,99249.6308075,88386.907875,84556.2478725
113249.619675,119637.921575,72428.4435925,65877.9115175
91566.2188975,88166.4411425,92951.953995,94569.0099775
114001.117875,126688.53284999999,68220.9694575,59940.5404825
48267.822995,55818.186095000005,142525.284625,107958.3362
88166.4411425,92245.7980375,94253.697345,89585.7312625
92245.7980375,93832.7826825,85675.6256,91955.3922575
86550.7742125,87030.07744749999,93832.7826825,95254.8575275
81951.08945,97060.59861,89585.7312625,93651.3958475
73196.9815625,76641.00562,81152.18519250001,128914.08095
77693.1560125,77614.93024,90790.5675875,106235.0645925
92114.9783875,97991.636255,93022.5343925,77453.9816725
90790.5675875,83728.3164075,81455.13797750001,100273.853605
77614.93024,75256.8354925,105203.578615,91566.2188975
88386.907875,97382.39671500001,84556.2478725,85675.6256
53853.5495525,73600.75516500001,119006.893725,103700.3079825
88493.82342,87928.14931000001,97382.39671500001,78636.4798575
50887.99788,56220.1502525,135057.56675,100908.79984749999
90324.93491000001,93022.5343925,78306.6701,89068.0413775
104078.27673,74533.6985675,89908.7251775,80727.319435
92951.953995,88889.73987250001,87313.910865,79905.785135
87639.303085,90324.93491000001,60195.354275000005,107727.9682825
67372.5750825,59686.6142425,97991.636255,114001.117875
95254.8575275,93328.30825249999,82695.5837425,76641.00562
84556.2478725,95254.8575275,85379.9631675,77785.0662425
93832.7826825,92114.9783875,70347.8607775,86760.1486475
91955.3922575,91566.2188975,80264.309585,80501.61263
89585.7312625,97625.10030749999,78938.83349,77693.1560125
76641.00562,93651.3958475,77785.0662425,91319.2370825
73032.47292500001,78511.94313500001,101099.375995,83975.179665
89908.7251775,89908.7251775,79533.957425,80065.6027875
79127.829925,75535.1907425,88693.2343675,88166.4411425
89068.0413775,95730.023715,76641.00562,72428.4435925
46572.18615,58452.09986,124683.824425,94253.697345
53168.7800625,57542.2256625,107727.9682825,103924.767625
84256.01138,70347.8607775,54762.072759999995,119006.893725
82190.53207,82695.5837425,73600.75516500001,88386.907875
84455.6466,85186.1172825,65598.9408125,90964.9115075
57662.9404575,61035.3193725,94569.0099775,106465.451475
93651.3958475,83594.7243975,75256.8354925,75576.3359475
95730.023715,105686.039425,69820.021625,58452.09986
87313.910865,91153.095255,78511.94313500001,69971.8340525
91319.2370825,82190.53207,72187.73442,76316.2068675
112314.16644999999,102524.6447975,58452.09986,49167.3307375
86760.1486475,98387.5849275,64963.3591325,70099.89565749999
91153.095255,73440.4179725,74307.7742575,78938.83349
105686.039425,74307.7742575,74029.34373749999,65730.5639525
85379.9631675,77453.9816725,84904.3208025,68450.45922749999
93328.30825249999,80727.319435,71252.02317,72187.73442
69547.71596,55090.851754999996,100273.853605,85379.9631675
78636.4798575,75576.3359475,63517.2010075,95730.023715
99249.6308075,88493.82342,63475.819370000005,65120.714682499995
72756.23096,70697.98219,83975.179665,81951.08945
83975.179665,78636.4798575,84256.01138,62977.6676
62811.545289999995,77264.4719875,69547.71596,97991.636255
75335.6903875,91955.3922575,77928.93084,66066.8617975
88693.2343675,89585.7312625,70697.98219,62890.0539625
100273.853605,114001.117875,47386.2319,53502.162255
72428.4435925,76710.5433225,65303.79851,91153.095255
87928.14931000001,83293.1387025,69102.97041,68571.4570925
40810.07252,54687.305845,78636.4798575,128676.79779999999
67992.309815,81455.13797750001,91566.2188975,63733.79391
39046.591897499995,49198.5073225,121756.93475,88493.82342
77453.9816725,67264.5852925,90592.4110125,68220.9694575
75535.1907425,84556.2478725,62890.0539625,83594.7243975
63675.702057500006,81152.18519250001,80501.61263,79533.957425
74946.2976625,69458.8630275,82963.4554825,75688.75551249999
51520.879915000005,49560.689865,91319.2370825,104874.21575500001
87030.07744749999,81810.4538125,73196.9815625,61852.140355
75882.9918625,86760.1486475,71823.2176125,70485.1742975
65005.2932875,73372.40022,79905.785135,83728.3164075
78306.6701,72187.73442,74946.2976625,75034.28083999999
82963.4554825,89068.0413775,65877.9115175,63354.3735875
55587.716235,64963.3591325,59075.9870075,114779.34375
80727.319435,72756.23096,74533.6985675,69721.72443249999
90964.9115075,76930.3315175,75034.28083999999,56016.0184825
75256.8354925,77928.93084,72625.96235,69820.021625
71823.2176125,82963.4554825,63916.8036625,76930.3315175
82695.5837425,84256.01138,62409.821017500006,66997.4904175
69458.8630275,64617.785695,69600.6905775,87928.14931000001
66997.4904175,70485.1742975,77693.1560125,79127.829925
57244.188200000004,69102.97041,86760.1486475,78183.56341999999
72659.56216,75335.6903875,71915.0955525,73372.40022
69820.021625,75882.9918625,83728.3164075,63475.819370000005
79533.957425,78306.6701,66371.3106575,67992.309815
70099.89565749999,80501.61263,49623.590755,90592.4110125
52501.629435,52427.60685,76024.3270125,104386.45034750001
104386.45034750001,101099.375995,44785.665349999996,44104.8467725
75034.28083999999,79127.829925,64011.277367500006,69600.6905775
88889.73987250001,90790.5675875,59514.5546825,50749.00273
78511.94313500001,71252.02317,67264.5852925,68307.4480875
74219.2925325,77785.0662425,66484.2310025,66290.9383425
87526.9241625,71596.378955,69458.8630275,57662.9404575
72625.96235,86550.7742125,61603.6258825,65511.6007125
77785.0662425,77693.1560125,65005.2932875,63136.704920000004
80264.309585,85379.9631675,54573.1663,66484.2310025
57869.07316,66128.5497475,73440.4179725,81810.4538125
71091.65933,79533.957425,65463.53471,63916.8036625
76316.2068675,70872.763105,61409.8293125,73032.47292500001
66202.788155,58245.40018,83594.7243975,70206.280805
78938.83349,90964.9115075,51903.294335,62558.402755
81455.13797750001,80264.309585,57984.607417499996,61540.6337275
69389.9685175,66736.6353375,67744.15893,73440.4179725
79905.785135,74219.2925325,64224.4812375,61035.3193725
64011.277367500006,70206.280805,77453.9816725,66586.71173499999
72318.946855,72318.946855,69971.8340525,62132.370675
58511.30866,61700.4862175,70872.763105,82190.53207
53597.530255000005,78938.83349,50557.526607499996,92951.953995
74533.6985675,88386.907875,58859.7622225,59075.9870075
80065.6027875,47024.66987,77264.4719875,70803.65772
72187.73442,73196.9815625,56637.5535525,73600.75516500001
50557.526607499996,69389.9685175,75576.3359475,77264.4719875
19372.669655,19795.6031275,122924.2472,102403.3166925
73372.40022,74946.2976625,62977.6676,61324.0682425
52318.447345,57158.58098,70099.89565749999,87030.07744749999
41621.575112499995,48474.0097425,93328.30825249999,81152.18519250001
74466.106825,66066.8617975,72318.946855,58640.2223125
63183.585605,86445.03844,53168.7800625,71252.02317
68992.0323425,69600.6905775,59686.6142425,72024.9587125
68307.4480875,66371.3106575,71596.378955,63074.9930125
75688.75551249999,72024.9587125,66202.788155,57021.1830875
77928.93084,74466.106825,63272.6612075,54516.5258675
68530.0898025,76316.2068675,63465.0232025,60886.221545
36170.1958525,40238.1989875,98599.225225,86064.43569
76930.3315175,57284.785675,64398.22348,67628.95194
36053.317065,39714.4578575,114779.34375,71596.378955
80501.61263,81951.08945,56016.0184825,49124.37312
68571.4570925,69820.021625,68884.2709475,57869.07316
52367.466375,60521.7103525,73372.40022,74466.106825
53319.821495,60195.354275000005,72659.56216,74029.34373749999
66586.71173499999,59290.10478,70485.1742975,64719.110135
57984.607417499996,57244.188200000004,74219.2925325,69458.8630275
73600.75516500001,76024.3270125,58245.40018,54984.93927
74029.34373749999,80065.6027875,64557.4322825,43555.12204
67487.1723125,66484.2310025,66066.8617975,60670.46889
56613.8648875,59858.753185,77121.20637500001,64224.4812375
62890.0539625,68530.0898025,69721.72443249999,59209.61912
64355.05133250001,64471.6963425,65805.68216,64963.3591325
68220.9694575,65511.6007125,67372.5750825,58184.74674
77264.4719875,71468.3212525,57492.9431675,54218.45472
35009.4128725,43349.654195,91153.095255,83293.1387025
45014.0532475,60886.221545,81810.4538125,67264.5852925
44583.0018775,43621.528945,81951.08945,84455.6466
70347.8607775,67836.91226499999,63354.3735875,57125.2738725
73440.4179725,74029.34373749999,58640.2223125,52902.6587975
35276.4825625,37231.25069,103700.3079825,74307.7742575
35206.079280000005,42071.6090525,84455.6466,88889.73987250001
70206.280805,66997.4904175,45715.294035,75535.1907425
71468.3212525,68992.0323425,62558.402755,53805.1969025
59209.61912,51857.1168025,76316.2068675,66202.788155
60886.221545,59359.7955625,66997.4904175,66736.6353375
69102.97041,63465.0232025,60886.221545,62031.469655
83728.3164075,73032.47292500001,35968.243265,64822.00301
68884.2709475,71915.0955525,58710.103495,57284.785675
47167.35932,41844.2389175,79127.829925,82963.4554825
63517.2010075,65805.68216,67487.1723125,58511.30866
47497.17338,57492.9431675,82190.53207,64471.6963425
72024.9587125,68884.2709475,58795.45203,55932.4153575
63136.704920000004,53502.162255,76710.5433225,60091.8468625
44010.333159999995,49379.0563525,83293.1387025,72625.96235
67628.95194,63847.5024575,64617.785695,57244.188200000004
63354.3735875,72659.56216,58685.1130525,60195.354275000005
49198.5073225,48429.938825000005,70803.65772,80264.309585
65730.5639525,60684.79272,56680.4374,69102.97041
62977.6676,63324.1197025,63324.1197025,61409.8293125
64557.4322825,68450.45922749999,65511.6007125,52204.40973
86064.43569,86064.43569,47571.0855875,36248.9982975
70485.1742975,64224.4812375,59100.35146,56042.9613275
64963.3591325,70803.65772,59209.61912,55703.88864
58640.2223125,58640.2223125,64894.9418075,64617.785695
49835.489012499995,71823.2176125,58066.7123275,68530.0898025
32349.910425000002,36313.0202575,62031.469655,111138.18905
58143.7683425,62031.469655,52518.2822475,75335.6903875
38825.062607500004,44333.183515,89068.0413775,70872.763105
77121.20637500001,71091.65933,49957.92403,52019.35235
71596.378955,70099.89565749999,61912.269185,44333.183515
71915.0955525,69721.72443249999,51758.36734,56397.15147
61324.0682425,61540.6337275,70206.280805,51294.2562525
63847.5024575,67744.15893,59477.7777375,57492.9431675
86445.03844,79905.785135,48527.4920225,36260.648785
65677.1414975,68220.9694575,57759.4152,56613.8648875
61223.388204999996,69971.8340525,60358.9578075,54837.727
51381.3367725,61912.269185,71091.65933,58245.40018
54837.727,54837.727,67113.130315,65005.2932875
66484.2310025,60091.8468625,61223.388204999996,56862.924035000004
65303.79851,67992.309815,60091.8468625,51381.3367725
108551.6395,92951.953995,30826.897142499998,20154.899565
57603.29237,65677.1414975,59406.971600000004,60773.10614
65463.53471,72428.4435925,54089.679005,52791.4431025
61603.6258825,62327.201100000006,55531.5489875,63465.0232025
63475.819370000005,62811.545289999995,61540.6337275,55670.0734025
74307.7742575,64109.189955,60482.858905,44583.0018775
65511.6007125,72625.96235,54934.572342499996,50853.883965
65805.68216,65120.714682499995,59801.4758425,50887.99788
42566.5566825,50557.526607499996,68530.0898025,75882.9918625
23650.995219999997,25687.0878475,80065.6027875,104078.27673
47342.5058125,49144.612735,63733.79391,77614.93024
49346.8990075,52470.005825,69278.753635,65677.1414975
44607.632880000005,45404.9750625,75688.75551249999,70697.98219
58245.40018,57125.2738725,63136.704920000004,59290.10478
59075.9870075,58710.103495,53683.22034,67372.5750825
59477.7777375,49482.67848,56862.924035000004,72318.946855
65120.714682499995,60482.858905,58184.74674,55028.3808625
41844.2389175,44634.1659975,72024.9587125,76710.5433225
76024.3270125,63675.702057500006,49441.431385,50781.03185
70872.763105,42359.8152575,67836.91226499999,55090.851754999996
60670.46889,64355.05133250001,60684.79272,51559.256062500004
62327.201100000006,57370.96624,60642.5991775,56680.4374
62656.276045,56016.0184825,63675.702057500006,53319.821495
65598.9408125,67487.1723125,51857.1168025,53683.22034
63465.0232025,65463.53471,56220.1502525,51701.99535
52518.2822475,67628.95194,58749.12289,57370.96624
63074.9930125,60437.7357225,62656.276045,48721.102405
54308.5623525,65877.9115175,61852.140355,52392.0448825
64822.00301,62409.821017500006,55587.716235,52501.629435
78183.56341999999,77121.20637500001,50781.03185,32148.76054
67264.5852925,66290.9383425,57869.07316,44278.3933175
68450.45922749999,62977.6676,48003.1403,57603.29237
66066.8617975,63475.819370000005,53853.5495525,52136.377155
56314.7593825,64011.277367500006,45604.828835,69389.9685175
54348.4831975,52586.7854675,66290.9383425,59801.4758425
56818.51915,60358.9578075,56314.7593825,59858.753185
60358.9578075,68307.4480875,54415.5427775,51470.26232
33244.7526475,39740.8400675,87526.9241625,67113.130315
58339.2697825,55273.08515,62811.545289999995,55748.4402775
64224.4812375,47386.2319,63847.5024575,56959.96042
60684.79272,64822.00301,51604.709935,57984.607417499996
60521.7103525,59540.1163825,60670.46889,50104.517125
61035.3193725,60670.46889,56787.366765,52427.60685
25984.381885,30387.940575,97625.10030749999,71091.65933
59940.5404825,57869.07316,55932.4153575,57411.462824999995
69971.8340525,61223.388204999996,52427.60685,48065.996345
54012.728077499996,53683.22034,57284.785675,64355.05133250001
59858.753185,58859.7622225,54241.730559999996,57952.659575
64398.22348,61168.367235,56959.96042,47611.55925
44271.226125,44369.312105,67992.309815,70347.8607775
52232.91134,54573.1663,64355.05133250001,57759.4152
66371.3106575,65005.2932875,51307.29211,49144.612735
54415.5427775,59801.4758425,55818.186095000005,59359.7955625
42993.4847,52987.010235,74466.106825,56220.1502525
64719.110135,59406.971600000004,55245.231685,50055.9980675
58795.45203,63272.6612075,57158.58098,49333.3296575
63916.8036625,61324.0682425,55028.3808625,48621.940015
52392.0448825,52318.447345,40810.07252,82695.5837425
96465.2824825,99777.0945075,17648.7285375,23031.1650775
44773.3268025,47187.349655,64109.189955,69547.71596
57021.1830875,51381.3367725,60773.10614,58465.8474975
56787.366765,57984.607417499996,44333.183515,69278.753635
58859.7622225,62656.276045,53950.3471175,52169.9427725
57370.96624,61603.6258825,45061.842565,64109.189955
41668.1408675,44485.219905,71468.3212525,65966.1803525
65877.9115175,62890.0539625,49663.4981675,49779.161875
52427.60685,65303.79851,52232.91134,58066.7123275
71252.02317,75034.28083999999,42913.5363,40512.703065
16957.384895,25594.9696525,108551.6395,67487.1723125
64894.9418075,65730.5639525,52470.005825,45014.0532475
60195.354275000005,54038.254864999995,64471.6963425,46281.3565325
59514.5546825,59477.7777375,54012.728077499996,51094.0678075
69278.753635,65598.9408125,49198.5073225,42993.4847
62031.469655,63183.585605,48027.716895000005,52941.080279999995
67836.91226499999,59169.320477500005,49779.161875,48795.002585
61700.4862175,63354.3735875,52987.010235,46572.18615
65966.1803525,49247.002195,51094.0678075,58795.45203
83594.7243975,64557.4322825,44831.2401075,33336.5502625
59004.4523575,56314.7593825,59639.583022499995,46886.144885
52019.35235,58409.94602,58465.8474975,52232.91134
55670.0734025,54984.93927,53502.162255,58749.12289
63733.79391,67113.130315,48894.7118675,45107.836465
56042.9613275,61409.8293125,52586.7854675,50970.6565825
63272.6612075,63517.2010075,46729.760405,49663.4981675
50680.62564,46153.3885,57370.96624,65598.9408125
43381.3668425,46314.083145,61324.0682425,67744.15893
56862.924035000004,63733.79391,52871.7394925,47167.35932
35624.630165,32582.856204999996,69389.9685175,77121.20637500001
55090.851754999996,62132.370675,47611.55925,55273.08515
57411.462824999995,62558.402755,50495.9783725,48847.876092499995
66128.5497475,55703.88864,52367.466375,46100.5185175
59100.35146,58066.7123275,49274.8222075,52518.2822475
45828.7985575,30241.56114,73032.47292500001,65463.53471
55245.231685,56787.366765,58339.2697825,46659.00235
42389.739125,52636.4681775,66736.6353375,53853.5495525
57952.659575,54269.18095,58143.7683425,47096.79834
64471.6963425,55163.804115,52019.35235,47386.2319
22912.342105,16951.386185,56818.51915,115100.702375
52636.4681775,54089.679005,59940.5404825,49482.67848
61852.140355,66586.71173499999,50055.9980675,41448.59324
54934.572342499996,51559.256062500004,54269.18095,55587.716235
59540.1163825,56818.51915,45972.53952,54762.072759999995
56637.5535525,57603.29237,54038.254864999995,47187.349655
49703.453252499996,54308.5623525,57662.9404575,54038.254864999995
49957.92403,40710.6494425,64822.00301,59004.4523575
59639.583022499995,58143.7683425,44891.170280000006,54308.5623525
61912.269185,59004.4523575,50013.9007525,46374.590315
53683.22034,58749.12289,54837.727,48151.7442775
52204.40973,50495.9783725,59858.753185,52038.938460000005
47096.79834,46470.5812225,55163.804115,65805.68216
36615.36596,38593.5319725,59540.1163825,77928.93084
49124.37312,45868.031117499995,60521.7103525,58859.7622225
54169.1259375,51034.052077500004,54348.4831975,55818.186095000005
59359.7955625,54762.072759999995,52902.6587975,48267.822995
30404.6774925,36574.5012375,68307.4480875,74946.2976625
46082.9309275,49124.37312,57064.41853,60684.79272
43728.887835,46704.18786,49144.612735,72659.56216
57542.2256625,57759.4152,49769.251855,47957.2939375
47229.2673275,60642.5991775,50427.5724175,54169.1259375
52586.7854675,64398.22348,50231.3489,46167.168555000004
59745.26569,56397.15147,51294.2562525,45693.4769225
58685.1130525,57952.659575,47674.91052,48027.716895000005
58184.74674,57411.462824999995,47312.8510575,48999.403602499995
56220.1502525,55587.716235,56613.8648875,43049.25717
43025.849117499994,40392.46073,57244.188200000004,68884.2709475
43699.3735725,59514.5546825,46534.582555,61603.6258825
57158.58098,59745.26569,46197.1725475,48527.4920225
55818.186095000005,56862.924035000004,52298.249445,45765.962419999996
55748.4402775,55245.231685,49482.67848,50231.3489
61409.8293125,58465.8474975,47497.17338,44028.229942499995
40749.816755,39491.101665,62327.201100000006,64011.277367500006
59290.10478,58184.74674,46572.18615,46729.760405
50013.9007525,46197.1725475,49560.689865,63675.702057500006
6051.40232575,6592.38572375,121921.851675,66371.3106575
54269.18095,52367.466375,50162.991855,53408.243975
58749.12289,59209.61912,48302.3376975,43864.6309225
58465.8474975,64894.9418075,47024.66987,40124.834200000005
55932.4153575,49039.7439875,57952.659575,44010.333159999995
53950.3471175,58339.2697825,44773.3268025,51520.879915000005
90592.4110125,87313.910865,20685.1414025,17462.919635
54516.5258675,40918.14311,51381.3367725,61168.367235
59686.6142425,56959.96042,48267.822995,43234.0583475
51200.527855,49346.8990075,52192.870962500005,54573.1663
45926.463990000004,40960.360425,48621.940015,71468.3212525
42462.1843775,38657.76408,60437.7357225,63324.1197025
56509.866685,55339.9777175,48151.7442775,47342.5058125
59406.971600000004,56613.8648875,49039.7439875,42374.6850025
57064.41853,58685.1130525,45693.4769225,45297.5425375
56680.4374,49167.3307375,54984.93927,44967.56386
44935.08743,53261.22575,63074.9930125,42462.1843775
43864.6309225,49779.161875,55901.6636475,54934.572342499996
57759.4152,50970.6565825,47062.41076,50315.527075
51701.99535,54169.1259375,51034.052077500004,48894.7118675
52791.4431025,54012.728077499996,53408.243975,44732.79076
46293.3530975,41814.153135,61035.3193725,54415.5427775
60642.5991775,50356.3309925,48942.109205,46314.083145
59169.320477500005,47785.8603875,46659.00235,51200.527855
48782.2132025,41008.7769275,59169.320477500005,53901.169365
41952.54625,40443.032895,66128.5497475,51034.052077500004
61168.367235,53805.1969025,44967.56386,44891.170280000006
66736.6353375,63916.8036625,42462.1843775,33787.62992
39957.0479375,41668.1408675,54218.45472,65303.79851
54241.730559999996,47708.7546925,47096.79834,54269.18095
49441.431385,50853.883965,53901.169365,48429.938825000005
56959.96042,54348.4831975,44697.5108425,47527.168755
58066.7123275,65966.1803525,38196.1588425,42506.668875
54687.305845,52392.0448825,37418.3808275,59406.971600000004
45202.4211025,48942.109205,46204.06394,61700.4862175
57492.9431675,55932.4153575,46886.144885,42737.70397
53261.22575,55670.0734025,48389.895415,44302.79988
41387.7348275,36711.74876,46982.6650275,74533.6985675
49167.3307375,43025.849117499994,50853.883965,58339.2697825
48344.552325,50104.517125,48999.403602499995,52367.466375
67113.130315,63136.704920000004,40372.6575875,32690.239675
32537.97443,42657.0510325,50104.517125,73196.9815625
23322.14095,23588.03162,86550.7742125,60521.7103525
45002.27157,48151.7442775,46167.168555000004,59745.26569
28428.8693775,35503.861245,59290.10478,71915.0955525
60482.858905,56637.5535525,45504.4511825,37461.0511025
39090.887075,47229.2673275,49124.37312,61912.269185
53502.162255,52871.7394925,47785.8603875,44856.664287499996
50055.9980675,52941.080279999995,50970.6565825,44678.813945
56016.0184825,57021.1830875,46704.18786,38972.470425
44891.170280000006,45972.53952,55748.4402775,49379.0563525
34845.770305,46333.2390875,56042.9613275,59169.320477500005
39312.2021725,46281.3565325,57603.29237,51903.294335
42359.8152575,46049.5725475,57411.462824999995,49274.8222075
66290.9383425,63074.9930125,38286.45907,32935.8829
61540.6337275,56042.9613275,36199.7828525,44921.326212500004
58452.09986,52192.870962500005,41129.686575,46847.3938375
53901.169365,49274.8222075,35147.138829999996,59686.6142425
41730.1846975,42115.4289225,57125.2738725,53950.3471175
55273.08515,50315.527075,47708.7546925,43525.38239
67744.15893,64719.110135,36170.1958525,30655.3355825
