0min_1,0min_2,5min_1,5min_2
403569.479875,386728.23462500004,442552.27285,434960.740025
414162.987725,418633.26365,414894.494725,421195.917925
395678.11754999997,403569.479875,396991.2783,471929.7855
406417.59739999997,407864.373875,500211.13345,345039.385
401668.591825,401668.591825,410901.18575,444324.819475
398377.53065,411988.7278,403049.6359,428902.111725
410901.18575,417594.020425,404709.59835,407864.373875
396991.2783,405538.53935,410539.759075,429675.51780000003
413090.4848,413090.4848,401668.591825,403049.6359
414894.494725,416195.00575,394747.49809999997,403569.479875
386728.23462500004,394747.49809999997,413090.4848,430619.7657
422987.558675,428226.78225000005,365768.9899,405538.53935
417594.020425,414894.494725,373784.7068,416195.00575
419805.02,419805.02,386728.23462500004,399511.695025
428226.78225000005,392371.98795,458201.45175,336917.318075
433255.16760000004,424123.90295,374419.568125,385435.696175
404709.59835,396991.2783,387665.32485,414162.987725
408316.6024,403049.6359,389203.630375,401668.591825
394747.49809999997,406417.59739999997,390925.87762499996,413090.4848
405538.53935,422987.558675,367581.470175,386728.23462500004
392371.98795,389203.630375,386319.363625,408316.6024
399511.695025,398377.53065,385435.696175,396991.2783
410539.759075,409520.729075,369573.115975,372443.887025
407864.373875,395678.11754999997,374820.35615,380920.588625
390925.87762499996,380920.588625,378973.756,401090.916175
376984.3587,391559.7818,376984.3587,404709.59835
363903.742175,375437.25734999997,398377.53065,410901.18575
378314.694875,383105.7873,378092.74925,406417.59739999997
369573.115975,358536.156325,405538.53935,414894.494725
356419.188325,369573.115975,428226.78225000005,390925.87762499996
386319.363625,385435.696175,408316.6024,360576.54125
375437.25734999997,376984.3587,378314.694875,411988.7278
365768.9899,374419.568125,391559.7818,410539.759075
383105.7873,399511.695025,366686.6559,391559.7818
385435.696175,410539.759075,356419.188325,384580.49820000003
367581.470175,384580.49820000003,380920.588625,394747.49809999997
378092.74925,356419.188325,399511.695025,392371.98795
416195.00575,401090.916175,341953.17225,339474.80145
389203.630375,390925.87762499996,355699.0954,368558.4622
411988.7278,374820.35615,372443.887025,334449.535225
368558.4622,378973.756,379591.868325,376984.3587
372443.887025,368558.4622,375437.25734999997,389203.630375
360576.54125,362941.961725,418633.26365,357531.459975
388218.896275,343003.37915,388218.896275,373784.7068
391559.7818,387665.32485,343595.62415,355699.0954
384580.49820000003,378092.74925,345714.438425,367581.470175
387665.32485,386319.363625,347092.41157500003,348357.5268
373784.7068,388218.896275,345039.385,365768.9899
380920.588625,379591.868325,358536.156325,349527.73840000003
374419.568125,373784.7068,346276.314825,379591.868325
362941.961725,371329.85595,349527.73840000003,386319.363625
343003.37915,338975.34815,392371.98795,398377.53065
365104.94805,361548.66017499997,384580.49820000003,349191.822725
357531.459975,345039.385,420740.03674999997,325069.061075
353312.563775,378314.694875,349191.822725,356419.188325
345714.438425,323289.765975,474048.77962499997,304696.47035
361548.66017499997,366686.6559,348357.5268,351250.27122500003
379591.868325,343595.62415,361548.66017499997,341953.17225
345039.385,336102.5428,417594.020425,333159.915925
346276.314825,347092.41157500003,371329.85595,358536.156325
336102.5428,357531.459975,350474.43415,374820.35615
355699.0954,365768.9899,339474.80145,346276.314825
339474.80145,360576.54125,332078.32550000004,383105.7873
340584.4635,346276.314825,362941.961725,363903.742175
374820.35615,363903.742175,329692.473075,332397.00525
371329.85595,367581.470175,323289.765975,333653.4643
315938.20334999997,336917.318075,357531.459975,395678.11754999997
350474.43415,372443.887025,315938.20334999997,347092.41157500003
323748.643975,349191.822725,343003.37915,374419.568125
326434.181175,333653.4643,368558.4622,366686.6559
366686.6559,365104.94805,312599.16335000005,329692.473075
358536.156325,348737.30065,318212.351125,350474.43415
291841.471275,293805.34407500003,462019.044,343003.37915
348737.30065,349527.73840000003,337710.81465,347718.920325
319644.87015,330067.8821,351250.27122500003,387665.32485
349527.73840000003,353312.563775,331028.91925,342580.29507500003
355079.161075,351250.27122500003,327528.24450000003,330444.77755
342580.29507500003,350474.43415,333653.4643,345714.438425
378973.756,325069.061075,353312.563775,310026.42025
347718.920325,341953.17225,334449.535225,341492.84825
341953.17225,345714.438425,338975.34815,338975.34815
348357.5268,355079.161075,308543.9905,348737.30065
310026.42025,322253.39280000003,360576.54125,378314.694875
338975.34815,339474.80145,341492.84825,340584.4635
347092.41157500003,322911.49945,409520.729075,289020.15545
334449.535225,324273.703925,328338.38655,369573.115975
317032.230525,355699.0954,305343.600325,371329.85595
318212.351125,328338.38655,347718.920325,353312.563775
349191.822725,321259.8316,342580.29507500003,330067.8821
343595.62415,340584.4635,322253.39280000003,332078.32550000004
327528.24450000003,332397.00525,320420.72975,361548.66017499997
351250.27122500003,347718.920325,306197.9252,323289.765975
320420.72975,313280.098375,348737.30065,355079.161075
330444.77755,335049.9181,318826.44945,337710.81465
341492.84825,348357.5268,301656.607375,321841.062675
333159.915925,329692.473075,325069.061075,331028.91925
332397.00525,337710.81465,332397.00525,317686.8629
337710.81465,341492.84825,313684.9793,318826.44945
301656.607375,288101.1854,425211.363075,296088.180475
328628.245075,342580.29507500003,336102.5428,296875.626775
335049.9181,328628.245075,315015.23855,309166.12505000003
321841.062675,312014.59260000003,335049.9181,323748.643975
307767.20022500004,330444.77755,307107.94985,336102.5428
333653.4643,334449.535225,296088.180475,318212.351125
330067.8821,301656.607375,330067.8821,322253.39280000003
313280.098375,307107.94985,322911.49945,335049.9181
312014.59260000003,327528.24450000003,307767.20022500004,324273.703925
336917.318075,332078.32550000004,296875.626775,305343.600325
298068.099025,319644.87015,330444.77755,328628.245075
331028.91925,333159.915925,300534.49565,302333.04135
318826.44945,312599.16335000005,321259.8316,313280.098375
329692.473075,315938.20334999997,303022.88585,315015.23855
322911.49945,323748.643975,321841.062675,295025.60747499997
307107.94985,304256.56655,328628.245075,321259.8316
288101.1854,302333.04135,311527.591125,362941.961725
313684.9793,317032.230525,309166.12505000003,319644.87015
321259.8316,310026.42025,324273.703925,304256.56655
317686.8629,331028.91925,298068.099025,311527.591125
312599.16335000005,303022.88585,317902.870375,312599.16335000005
323289.765975,317686.8629,297617.6199,308543.9905
300534.49565,311527.591125,310026.42025,322911.49945
332078.32550000004,326434.181175,279190.40825000004,298068.099025
289020.15545,291841.471275,336917.318075,326434.181175
315015.23855,287640.9754,383105.7873,239028.6533
325069.061075,318826.44945,282788.230975,293524.919375
309166.12505000003,309166.12505000003,293805.34407500003,307107.94985
308543.9905,296088.180475,294518.460225,317902.870375
305343.600325,274473.99312500004,317032.230525,313684.9793
311527.591125,321841.062675,280431.477975,298419.202175
267755.5925,277907.451175,323748.643975,343595.62415
297617.6199,306197.9252,299553.58505,312014.59260000003
251484.499075,262389.0163,333159.915925,365104.94805
287640.9754,298068.099025,302333.04135,317032.230525
324273.703925,317902.870375,273890.43125,292214.5508
322253.39280000003,320420.72975,269118.311125,293805.34407500003
293805.34407500003,294764.511225,286367.8061,327528.24450000003
277907.451175,307767.20022500004,290924.322775,328338.38655
304256.56655,318212.351125,274473.99312500004,306197.9252
303022.88585,280612.402275,365104.94805,255982.271925
299553.58505,289443.1075,355079.161075,257608.788775
304696.47035,313684.9793,277907.451175,301656.607375
328338.38655,290924.322775,292214.5508,274105.253375
292535.848575,283148.693125,312014.59260000003,294518.460225
283148.693125,305343.600325,289443.1075,300534.49565
298419.202175,304696.47035,284711.971225,291841.471275
271634.863075,279190.40825000004,294764.511225,320420.72975
279609.269,289020.15545,298419.202175,297617.6199
317902.870375,273890.43125,295025.60747499997,284711.971225
286367.8061,266044.387175,363903.742175,251133.22962499998
293524.919375,289765.61737500003,287141.71602500003,294764.511225
289765.61737500003,288510.34955,288101.1854,292535.848575
292214.5508,296875.626775,280612.402275,289443.1075
302333.04135,299553.58505,265168.8396,288510.34955
306197.9252,315015.23855,272640.710375,260239.77550000002
288510.34955,293524.919375,278816.64005,287141.71602500003
272640.710375,279952.24552500003,304256.56655,289765.61737500003
250029.372975,284711.971225,292535.848575,315938.20334999997
280612.402275,295025.60747499997,289020.15545,283608.74552500003
296875.626775,285765.704825,287640.9754,275667.36245
267114.501275,272640.710375,291841.471275,307767.20022500004
294518.460225,308543.9905,289765.61737500003,246573.686525
290924.322775,292214.5508,269514.16915,280431.477975
285765.704825,273202.65375,279952.24552500003,287640.9754
296088.180475,264732.41355,285765.704825,277907.451175
289443.1075,294518.460225,261287.10139999999,281813.52955
283608.74552500003,300534.49565,268904.28942499997,271634.863075
280431.477975,285222.535375,272220.57355,285222.535375
268230.878425,276344.9293,340584.4635,234659.13305
282788.230975,286367.8061,270267.71667500003,279190.40825000004
273202.65375,264253.50625,293524.919375,282788.230975
284711.971225,281813.52955,275667.36245,269118.311125
275095.2139,267755.5925,319644.87015,238853.72025
287141.71602500003,292535.848575,262389.0163,267114.501275
295025.60747499997,298419.202175,237895.9025,274473.99312500004
258147.435275,264613.489275,271634.863075,303022.88585
278816.64005,283608.74552500003,259779.585875,278816.64005
269118.311125,278816.64005,288510.34955,257407.0829
294764.511225,276864.086175,260239.77550000002,259445.640475
281197.4889,275095.2139,268230.878425,268230.878425
263576.742125,281197.4889,256859.733825,290924.322775
281813.52955,287141.71602500003,249272.27535,270669.71745
279190.40825000004,280431.477975,265572.60725,259033.26885
246104.933975,252545.6071,313280.098375,273202.65375
275667.36245,279609.269,264253.50625,258147.435275
266044.387175,257608.788775,275095.2139,283148.693125
265168.8396,253223.0001,285222.535375,279609.269
274473.99312500004,274105.253375,257036.64512499998,270267.71667500003
276344.9293,265572.60725,266044.387175,264732.41355
262985.905175,260239.77550000002,266864.70215,286367.8061
285222.535375,297617.6199,246828.404625,239951.4558
270267.71667500003,275667.36245,251484.499075,275095.2139
264613.489275,266864.70215,267755.5925,262059.28960000002
276864.086175,265438.18512499996,246104.933975,272220.57355
264732.41355,270267.71667500003,257407.0829,267914.785425
279952.24552500003,268230.878425,244013.629725,265168.8396
255459.73255000002,258502.39465000003,304696.47035,235337.18947500002
272220.57355,255459.73255000002,255982.271925,272640.710375
261287.10139999999,249339.228575,271242.8765,276344.9293
270669.71745,282788.230975,242159.83767500002,251364.8336
266864.70215,256859.733825,276864.086175,241404.43207500002
274105.253375,262059.28960000002,248480.815375,256583.40622499998
260239.77550000002,261287.10139999999,264732.41355,254636.3138
267914.785425,267114.501275,242643.9583,265572.60725
262389.0163,271242.8765,259033.26885,248480.815375
271242.8765,270669.71745,242122.6249,256322.2657
273890.43125,272220.57355,243439.3134,246828.404625
257988.11810000002,257407.0829,255459.73255000002,267755.5925
252855.09735,247979.246125,281813.52955,253223.0001
256583.40622499998,265168.8396,240188.23342499998,279952.24552500003
265572.60725,256583.40622499998,252204.555575,266044.387175
262816.60865,250680.05305,253956.489925,271242.8765
252204.555575,250029.372975,255086.31555,280612.402275
259445.640475,259445.640475,264613.489275,249272.27535
256322.2657,262816.60865,230221.978075,285765.704825
268904.28942499997,268904.28942499997,239516.667075,252855.09735
247979.246125,256322.2657,253223.0001,269514.16915
242854.0234,257988.11810000002,259445.640475,264613.489275
269514.16915,269118.311125,234021.68894999998,250680.05305
255982.271925,246104.933975,257988.11810000002,266864.70215
264253.50625,271634.863075,237388.66444999998,251484.499075
212921.29239999998,234659.13305,317686.8629,261287.10139999999
249697.64835,244013.629725,262985.905175,265438.18512499996
229368.730025,240188.23342499998,262059.28960000002,288101.1854
248241.2657,258147.435275,243175.70825,262985.905175
232516.21795000002,237048.568675,265438.18512499996,276864.086175
265438.18512499996,244739.64785,256322.2657,240188.23342499998
226801.82605,222610.97265,279609.269,281197.4889
257036.64512499998,251133.22962499998,241404.43207500002,262816.60865
257608.788775,262985.905175,235888.3798,247709.45575000002
260607.021275,259779.585875,245954.89457499998,236794.127925
242122.6249,269514.16915,232041.084325,258502.39465000003
248480.815375,255982.271925,241723.8788,257036.64512499998
251364.8336,248480.815375,246573.686525,255086.31555
253956.489925,259033.26885,248241.2657,239516.667075
249339.228575,257036.64512499998,267114.501275,221656.1632
255086.31555,237388.66444999998,281197.4889,222169.94525
259779.585875,263576.742125,234499.102575,237048.568675
258502.39465000003,267914.785425,221832.520775,243439.3134
259033.26885,260607.021275,226801.82605,246678.84307499998
262059.28960000002,245446.7265,251364.8336,232974.365975
256859.733825,250491.85595,235738.85775,250491.85595
235738.85775,241723.8788,244739.64785,268904.28942499997
227843.4253,211541.3062,276344.9293,273890.43125
246828.404625,252855.09735,235337.18947500002,249697.64835
257407.0829,249697.64835,239728.6229,239728.6229
242159.83767500002,220826.4401,273202.65375,244423.727825
242643.9583,248241.2657,244423.727825,249339.228575
224104.22605,224559.30725,274105.253375,262389.0163
252545.6071,226422.321575,254636.3138,245954.89457499998
245954.89457499998,239951.4558,239028.6533,255459.73255000002
232821.920525,234021.68894999998,250680.05305,263576.742125
230791.263075,231467.256475,258502.39465000003,257988.11810000002
233766.957325,225602.219225,257608.788775,260607.021275
237048.568675,247709.45575000002,233291.43625,256859.733825
246678.84307499998,249272.27535,233571.28375,242122.6249
249272.27535,236471.0269,270669.71745,204786.021125
250680.05305,243439.3134,231665.280125,242854.0234
231153.87095,237655.794475,249339.228575,246104.933975
250491.85595,246828.404625,236358.289775,230151.61784999998
238505.08092500002,244423.727825,231367.299775,248241.2657
244423.727825,253956.489925,219346.601975,240917.8477
232041.084325,239728.6229,252855.09735,232821.920525
240188.23342499998,243175.70825,234659.13305,243175.70825
236358.289775,242159.83767500002,258147.435275,216989.96082500002
241723.8788,251364.8336,224559.30725,237655.794475
224839.22365,233571.28375,250029.372975,247979.246125
235337.18947500002,231153.87095,262816.60865,221446.0748
237655.794475,251484.499075,229368.730025,232041.084325
227326.410125,235888.3798,247979.246125,240467.44150000002
240467.44150000002,238505.08092500002,229806.90927499998,236471.0269
239951.4558,234499.102575,232821.920525,234407.761375
237388.66444999998,240917.8477,233766.957325,224991.623
228285.48369999998,223577.959775,246678.84307499998,242159.83767500002
243439.3134,233291.43625,234820.791225,224559.30725
243175.70825,230221.978075,249697.64835,212305.44045
247709.45575000002,235337.18947500002,236794.127925,214130.30745000002
231367.299775,232821.920525,230580.497225,242643.9583
235888.3798,211267.82145,263576.742125,224839.22365
239028.6533,246678.84307499998,226422.321575,222479.900775
233571.28375,239516.667075,231153.87095,231153.87095
253223.0001,255086.31555,210880.134575,211150.294575
223243.94075,233766.957325,245446.7265,235738.85775
234021.68894999998,242122.6249,220826.4401,237388.66444999998
238853.72025,241404.43207500002,217538.71565,233571.28375
234659.13305,242643.9583,223577.959775,234021.68894999998
251133.22962499998,245954.89457499998,211541.3062,219028.562825
254636.3138,246573.686525,209651.723825,215595.3241
208873.24335,197743.6697,267914.785425,259779.585875
239728.6229,238853.72025,225602.219225,222610.97265
244013.629725,254636.3138,206533.28095,213865.27637500002
225961.05845,227843.4253,229089.34335,245446.7265
238103.355625,230791.263075,224236.10665,225602.219225
232445.408325,224991.623,251133.22962499998,209838.43715
230151.61784999998,240467.44150000002,216010.342375,229806.90927499998
241404.43207500002,220007.967275,216291.233075,238103.355625
244739.64785,232041.084325,215096.293725,220339.695825
245446.7265,221656.1632,236471.0269,211773.2921
229089.34335,229368.730025,227326.410125,231467.256475
233291.43625,242854.0234,216989.96082500002,217856.51652499998
213109.1743,225961.05845,221446.0748,264253.50625
234407.761375,237895.9025,210100.39854999998,227843.4253
223577.959775,220339.695825,215712.807075,253956.489925
232974.365975,234407.761375,224991.623,216010.342375
218219.143975,204937.993125,260607.021275,230791.263075
214311.90132499998,215595.3241,238505.08092500002,252545.6071
239516.667075,232974.365975,231467.256475,198838.343
221113.75165,232516.21795000002,220007.967275,233766.957325
246573.686525,230151.61784999998,211150.294575,208489.731175
224991.623,236794.127925,222169.94525,220007.967275
231665.280125,224236.10665,212811.367375,231665.280125
225602.219225,224104.22605,230791.263075,223243.94075
229806.90927499998,234820.791225,222610.97265,209651.723825
198532.56445,235738.85775,242854.0234,227078.87855
236794.127925,231665.280125,210373.01655,214900.392025
237895.9025,230580.497225,211967.22149999999,211967.22149999999
240917.8477,236358.289775,203261.689075,213429.40315
217422.7653,222169.94525,213865.27637500002,244739.64785
230221.978075,227078.87855,218512.975725,218219.143975
231467.256475,231367.299775,219618.6625,208873.24335
210880.134575,212811.367375,247709.45575000002,231367.299775
224559.30725,228285.48369999998,209838.43715,232516.21795000002
216010.342375,217422.7653,230151.61784999998,238505.08092500002
222169.94525,229806.90927499998,215595.3241,224236.10665
219346.601975,213109.1743,238103.355625,228285.48369999998
227078.87855,227326.410125,223243.94075,212811.367375
220826.4401,238103.355625,209791.3922,218512.975725
236471.0269,219346.601975,214311.90132499998,209524.122925
234499.102575,226801.82605,211267.82145,206533.28095
221446.0748,221446.0748,212305.44045,226422.321575
208274.9761,214900.392025,237048.568675,232445.408325
221832.520775,239028.6533,203824.896925,216472.528775
234820.791225,229089.34335,208489.731175,202698.451475
213865.27637500002,210100.39854999998,237655.794475,227326.410125
215595.3241,215096.293725,225961.05845,230580.497225
230580.497225,223243.94075,214900.392025,203653.40255
211150.294575,218219.143975,208060.144075,244013.629725
216291.233075,221113.75165,232445.408325,207413.230025
215712.807075,205279.1836,234407.761375,225961.05845
190975.2466,210880.134575,232516.21795000002,250029.372975
226422.321575,222479.900775,207008.5874,213224.075825
213429.40315,212921.29239999998,232974.365975,215096.293725
220339.695825,213865.27637500002,228285.48369999998,204937.993125
219618.6625,217856.51652499998,208274.9761,220826.4401
216989.96082500002,209524.122925,219028.562825,221832.520775
211967.22149999999,224839.22365,205554.7879,214311.90132499998
219028.562825,210614.123325,208873.24335,216291.233075
217538.71565,200395.83165,210965.50795,223577.959775
206119.410325,214311.90132499998,217422.7653,217538.71565
224236.10665,208060.144075,252545.6071,170949.7634
222610.97265,216589.48315,204937.993125,206727.593525
204002.334025,203824.896925,250491.85595,194966.790075
207008.5874,218512.975725,202935.11849999998,226801.82605
218512.975725,221832.520775,202249.2222,205554.7879
216589.48315,208667.66482499999,213429.40315,209791.3922
208060.144075,207008.5874,216472.528775,219346.601975
211267.82145,210965.50795,240917.8477,189959.206425
196410.149675,216472.528775,217856.51652499998,212921.29239999998
188471.0459,198532.56445,220339.695825,234820.791225
209651.723825,216010.342375,201022.783325,215712.807075
216472.528775,209651.723825,204002.334025,204536.6969
210965.50795,206119.410325,209347.8266,205279.1836
208489.731175,213429.40315,204786.021125,206119.410325
179285.910925,252204.555575,161073.460525,236358.289775
209791.3922,213224.075825,190975.2466,219618.6625
207807.77327499999,198483.44232499998,210614.123325,211541.3062
214130.30745000002,205107.13880000002,202698.451475,208274.9761
211541.3062,197509.3734,204354.850025,213109.1743
187092.94895,207471.93709999998,208667.66482499999,224104.22605
192826.91895,205880.5834,199670.31325,233291.43625
213224.075825,182410.892825,218219.143975,210965.50795
212811.367375,209791.3922,196688.72922500002,207471.93709999998
209524.122925,204002.334025,207471.93709999998,202249.2222
201754.569425,199670.31325,214130.30745000002,203429.774
212305.44045,216989.96082500002,198212.385425,198125.02952500002
194232.7262,232445.408325,184176.293625,210880.134575
177025.29712499998,191401.60895,224839.22365,229368.730025
217856.51652499998,209347.8266,196060.786275,196839.875825
210373.01655,217538.71565,221113.75165,173399.470975
202698.451475,204536.6969,201273.257825,211267.82145
222479.900775,206533.28095,194747.81925,192965.20215
205279.1836,214130.30745000002,193198.4884,205880.5834
199670.31325,203261.689075,203429.774,210614.123325
198212.385425,205554.7879,238853.72025,174449.961275
215096.293725,208489.731175,196410.149675,194029.342875
198838.343,204786.021125,213109.1743,193651.801475
201022.783325,219028.562825,183470.903475,208060.144075
220007.967275,215712.807075,181051.30945,195568.028675
196839.875825,195568.028675,216589.48315,200790.14295
204937.993125,219618.6625,180097.25079999998,203261.689075
206727.593525,203429.774,192612.83795000002,204002.334025
200657.9191,210373.01655,195568.028675,199670.31325
206533.28095,212305.44045,185675.230025,200657.9191
210614.123325,200657.9191,195701.63945,196221.7156
211773.2921,201273.257825,198483.44232499998,190687.21045
195057.90935,196410.149675,200657.9191,207807.77327499999
183903.306475,181948.440775,211773.2921,216589.48315
181051.30945,183700.776925,222479.900775,208667.66482499999
209347.8266,199180.44035,189480.4174,199180.44035
205107.13880000002,198212.385425,196461.3004,198483.44232499998
185919.674475,202249.2222,196221.7156,209347.8266
205880.5834,201022.783325,192241.625475,196410.149675
204786.021125,216291.233075,178350.802325,196461.3004
210100.39854999998,204354.850025,197509.3734,186963.64582499999
214900.392025,211773.2921,182296.23452499998,187392.4259
