0min_1,0min_2,0min_3,0min_4,5min_1,5min_2,5min_3
5790988.9712,6134704.803099999,5790988.9712,5710469.387700001,5406698.3387,5649745.4813,5649745.4813
5710469.387700001,5500386.7386,5406698.3387,5310915.342800001,5649745.4813,6241908.3706,5710469.387700001
5997448.7491,5790988.9712,5997448.7491,5443348.1151,5500386.7386,5406698.3387,5500386.7386
5500386.7386,5406698.3387,5649745.4813,5790988.9712,5790988.9712,4975632.6081,5406698.3387
5127334.3876,5196718.469,5500386.7386,5649745.4813,5443348.1151,5042875.0821,5196718.469
5265939.2886,5265939.2886,5196718.469,5265939.2886,5196718.469,5310915.342800001,5042875.0821
5196718.469,5310915.342800001,5127334.3876,5406698.3387,5265939.2886,4403726.597200001,4856113.2020000005
4856113.2020000005,4913226.4136,4856113.2020000005,4545562.8879,4975632.6081,5127334.3876,5127334.3876
5042875.0821,5127334.3876,5042875.0821,5127334.3876,5127334.3876,5196718.469,4913226.4136
5310915.342800001,5042875.0821,5265939.2886,5042875.0821,5042875.0821,4683005.7498,5310915.342800001
4913226.4136,4975632.6081,4913226.4136,3486085.2261,4913226.4136,5265939.2886,5265939.2886
4545562.8879,4587512.8308,4587512.8308,4913226.4136,4856113.2020000005,4913226.4136,4975632.6081
4587512.8308,4545562.8879,4716147.5721,4683005.7498,4809849.0803000005,4809849.0803000005,4716147.5721
4642949.0329,4856113.2020000005,4749905.5277,4975632.6081,4749905.5277,4749905.5277,4587512.8308
4683005.7498,4809849.0803000005,4642949.0329,4809849.0803000005,4716147.5721,4545562.8879,4749905.5277
4403726.597200001,4403726.597200001,4464710.3552,4749905.5277,4642949.0329,4856113.2020000005,4683005.7498
4300937.4454,4348572.5099,4348572.5099,4642949.0329,4587512.8308,4642949.0329,4642949.0329
4975632.6081,4749905.5277,4975632.6081,4856113.2020000005,4683005.7498,3902500.8854,4809849.0803000005
4749905.5277,4683005.7498,4809849.0803000005,3342093.8658,4464710.3552,4716147.5721,4464710.3552
3972125.8792000003,4214185.3382,4072535.4744,4403726.597200001,4348572.5099,4256220.714,4403726.597200001
4348572.5099,4464710.3552,4256220.714,4464710.3552,4300937.4454,4348572.5099,4300937.4454
4137176.1377,4256220.714,4137176.1377,3877506.1449,4403726.597200001,4464710.3552,4545562.8879
4101907.8865,4172008.4469,4300937.4454,4072535.4744,4214185.3382,4587512.8308,4256220.714
4809849.0803000005,4716147.5721,4545562.8879,4214185.3382,4256220.714,4300937.4454,4214185.3382
4256220.714,4137176.1377,4403726.597200001,4716147.5721,4545562.8879,3933990.4291999997,4348572.5099
4464710.3552,4300937.4454,4172008.4469,4587512.8308,4137176.1377,4172008.4469,3972125.8792000003
4022505.4688,4022505.4688,4214185.3382,3111586.4593,4101907.8865,4072535.4744,4137176.1377
3902500.8854,4072535.4744,3917977.4527999996,4172008.4469,3996775.8075,4214185.3382,4101907.8865
4214185.3382,4101907.8865,4101907.8865,3972125.8792000003,4072535.4744,3996775.8075,4072535.4744
3674386.4438,3917977.4527999996,3842841.9015,4101907.8865,3902500.8854,4022505.4688,3954472.6827
4716147.5721,4642949.0329,4683005.7498,2617598.7883,3754199.3538999995,3917977.4527999996,4022505.4688
3917977.4527999996,3902500.8854,3996775.8075,4256220.714,4172008.4469,4137176.1377,4172008.4469
3933990.4291999997,3954472.6827,3933990.4291999997,3933990.4291999997,3842841.9015,4054611.6244,3902500.8854
4054611.6244,3933990.4291999997,3972125.8792000003,4137176.1377,4022505.4688,4101907.8865,3877506.1449
3996775.8075,4054611.6244,4054611.6244,4348572.5099,3972125.8792000003,3842841.9015,3862872.7044
3374639.7393,3534439.8504,3457768.7317000004,3413165.9015,3800698.79,3954472.6827,3917977.4527999996
3565867.2357,3585889.9288999997,3554080.8276,3917977.4527999996,3862872.7044,3862872.7044,3842841.9015
3800698.79,3800698.79,3717640.8125,3821179.0981,3917977.4527999996,3821179.0981,3821179.0981
3486085.2261,3554080.8276,3778957.7517999997,4300937.4454,4054611.6244,3534439.8504,3674386.4438
3877506.1449,3821179.0981,3902500.8854,2777163.8464,3933990.4291999997,3877506.1449,3800698.79
3654331.1362000005,3842841.9015,3821179.0981,3674386.4438,3654331.1362000005,3629104.8053,3996775.8075
3554080.8276,3565867.2357,3413165.9015,3902500.8854,3629104.8053,3754199.3538999995,3933990.4291999997
3754199.3538999995,3877506.1449,3862872.7044,3954472.6827,3778957.7517999997,3717640.8125,3778957.7517999997
3180574.9432,3270107.5838,3305455.2293000002,3629104.8053,3486085.2261,3778957.7517999997,3754199.3538999995
3717640.8125,3754199.3538999995,3565867.2357,4022505.4688,3821179.0981,3972125.8792000003,3717640.8125
3629104.8053,3608130.1572,3688434.5207999996,3996775.8075,3877506.1449,3486085.2261,3688434.5207999996
3862872.7044,3862872.7044,3877506.1449,3585889.9288999997,3554080.8276,3585889.9288999997,3608130.1572
3287047.9242000002,3430210.7310999995,3629104.8053,3778957.7517999997,3608130.1572,3287047.9242000002,3654331.1362000005
3688434.5207999996,3654331.1362000005,3496738.4011,3554080.8276,3374639.7393,3800698.79,3554080.8276
4072535.4744,3778957.7517999997,3674386.4438,3862872.7044,3954472.6827,3472955.3202,3496738.4011
3534439.8504,3472955.3202,3585889.9288999997,3717640.8125,3688434.5207999996,3654331.1362000005,3585889.9288999997
3472955.3202,3496738.4011,3534439.8504,3534439.8504,3457768.7317000004,3554080.8276,3534439.8504
3167562.9562,2847181.2275,3342093.8658,3688434.5207999996,3287047.9242000002,2363343.2944,4054611.6244
4172008.4469,3972125.8792000003,4022505.4688,3800698.79,3674386.4438,3122650.2585,3374639.7393
3319085.3252,3319085.3252,3241692.177,3079934.8774,3565867.2357,3674386.4438,3565867.2357
3270107.5838,3457768.7317000004,3253799.1855,3201165.5848000003,3305455.2293000002,3457768.7317000004,3486085.2261
2955040.3233,3026228.4359999998,2722887.7682,3212864.6508,3472955.3202,7578417.8824000005,2811211.8641
3778957.7517999997,3688434.5207999996,3754199.3538999995,3754199.3538999995,3585889.9288999997,3201165.5848000003,3430210.7310999995
3102505.5927999998,3180574.9432,3133412.3935,3319085.3252,3212864.6508,3565867.2357,3472955.3202
3954472.6827,3996775.8075,3954472.6827,4054611.6244,3717640.8125,2996578.7517,3143087.8254
3608130.1572,3717640.8125,3800698.79,3565867.2357,3342093.8658,3241692.177,3342093.8658
3821179.0981,3674386.4438,3654331.1362000005,3842841.9015,3534439.8504,3154323.5845,3079934.8774
3430210.7310999995,3486085.2261,3472955.3202,3496738.4011,3430210.7310999995,3094216.5199,3102505.5927999998
3111586.4593,3122650.2585,3026228.4359999998,3059626.5623,2996578.7517,3496738.4011,3457768.7317000004
2711697.0049,2899981.2660999997,2864498.0519000003,3180574.9432,3053748.5589,3413165.9015,3319085.3252
3253799.1855,3287047.9242000002,3212864.6508,3102505.5927999998,3201165.5848000003,3342093.8658,3180574.9432
3395869.5625,3253799.1855,3430210.7310999995,3305455.2293000002,3319085.3252,3180574.9432,3133412.3935
3305455.2293000002,3374639.7393,3201165.5848000003,3472955.3202,3270107.5838,3253799.1855,3122650.2585
3585889.9288999997,3395869.5625,3486085.2261,3654331.1362000005,3395869.5625,2886088.5199,3201165.5848000003
2914511.8901,2996578.7517,3053748.5589,3094216.5199,3094216.5199,2963623.6354,3305455.2293000002
3842841.9015,3629104.8053,3608130.1572,3143087.8254,3413165.9015,3374639.7393,3059626.5623
3038400.271,3053748.5589,2996578.7517,3253799.1855,3241692.177,3212864.6508,3395869.5625
3143087.8254,3167562.9562,3227419.7582,3374639.7393,3227419.7582,3059626.5623,3241692.177
3053748.5589,3154323.5845,3122650.2585,3395869.5625,3079934.8774,3608130.1572,2955040.3233
3122650.2585,3094216.5199,3143087.8254,3038400.271,3111586.4593,3395869.5625,3270107.5838
3068126.687,2873622.9395,3059626.5623,3287047.9242000002,3038400.271,3688434.5207999996,3413165.9015
3342093.8658,3241692.177,3270107.5838,3430210.7310999995,3253799.1855,3305455.2293000002,3038400.271
3201165.5848000003,3227419.7582,3154323.5845,2144454.0618000003,3154323.5845,3133412.3935,3287047.9242000002
3005617.1436,3059626.5623,3395869.5625,3608130.1572,3496738.4011,3270107.5838,3053748.5589
3059626.5623,3102505.5927999998,3102505.5927999998,3227419.7582,3068126.687,3026228.4359999998,3167562.9562
3212864.6508,3212864.6508,3287047.9242000002,3122650.2585,3180574.9432,2847181.2275,3154323.5845
2864498.0519000003,2886088.5199,2979452.4329,3053748.5589,2914511.8901,3068126.687,3253799.1855
2996578.7517,3038400.271,3079934.8774,3154323.5845,3133412.3935,3111586.4593,3094216.5199
3496738.4011,3413165.9015,3111586.4593,2963623.6354,2873622.9395,3430210.7310999995,2914511.8901
3413165.9015,3305455.2293000002,3319085.3252,2052043.8037999999,2921380.8816,3038400.271,3227419.7582
2702646.9483,2788115.0266,2936392.5641,2996578.7517,3102505.5927999998,3227419.7582,3005617.1436
3457768.7317000004,3342093.8658,3374639.7393,2736065.9729,3167562.9562,3102505.5927999998,3111586.4593
3094216.5199,3143087.8254,3068126.687,3457768.7317000004,3005617.1436,2955040.3233,2936392.5641
2906327.9732999997,2955040.3233,3005617.1436,3068126.687,2979452.4329,2936392.5641,2996578.7517
2963623.6354,2979452.4329,2955040.3233,3133412.3935,3026228.4359999998,3167562.9562,3212864.6508
2979452.4329,3079934.8774,3094216.5199,3241692.177,3059626.5623,2914511.8901,2963623.6354
3227419.7582,3201165.5848000003,3180574.9432,3167562.9562,3122650.2585,2899981.2660999997,2921380.8816
2556983.8857,2692981.1321,2759010.1283,2819486.2566,2768399.3535,2906327.9732999997,2906327.9732999997
2819486.2566,2914511.8901,2777163.8464,2032615.5752,2847181.2275,3053748.5589,3068126.687
2777163.8464,2829272.856,2873622.9395,2788115.0266,2936392.5641,2921380.8816,2829272.856
3079934.8774,3068126.687,3167562.9562,3270107.5838,3143087.8254,2864498.0519000003,2777163.8464
2451460.8082000003,2581495.1698,2556983.8857,2873622.9395,2829272.856,2819486.2566,2855296.5857
2873622.9395,2840823.0033,2963623.6354,2444405.8613,2736065.9729,2543695.4981,2979452.4329
2855296.5857,2864498.0519000003,2899981.2660999997,2955040.3233,2906327.9732999997,2788115.0266,2899981.2660999997
2747770.5919,2759010.1283,2768399.3535,2653678.1188000003,2747770.5919,2811211.8641,2800047.3267
2680803.718,2680803.718,2855296.5857,3005617.1436,2864498.0519000003,2781571.4052999998,2819486.2566
2653678.1188000003,2606896.5645,2747770.5919,2914511.8901,2800047.3267,2711697.0049,2788115.0266
2722887.7682,2653678.1188000003,2523580.1783,2669820.3561,2855296.5857,3143087.8254,2873622.9395
2829272.856,2777163.8464,2702646.9483,2431999.5954,2653678.1188000003,3079934.8774,3026228.4359999998
2899981.2660999997,2963623.6354,2840823.0033,2759010.1283,2955040.3233,2979452.4329,2886088.5199
3154323.5845,3111586.4593,3038400.271,3026228.4359999998,2899981.2660999997,2829272.856,2781571.4052999998
2781571.4052999998,2768399.3535,2906327.9732999997,2936392.5641,2819486.2566,2702646.9483,2747770.5919
2847181.2275,2906327.9732999997,2921380.8816,2747770.5919,2669820.3561,2669820.3561,2847181.2275
2633958.4216,2617598.7883,2581495.1698,2886088.5199,2633958.4216,2855296.5857,2736065.9729
2768399.3535,2736065.9729,2819486.2566,2581495.1698,2886088.5199,2768399.3535,2840823.0033
2759010.1283,2811211.8641,2788115.0266,2979452.4329,2777163.8464,2633958.4216,2759010.1283
3241692.177,2921380.8816,2914511.8901,2245272.3858,2759010.1283,3005617.1436,2864498.0519000003
3133412.3935,3005617.1436,2829272.856,2847181.2275,2963623.6354,2840823.0033,2722887.7682
2516457.6555999997,2567780.1585999997,2653678.1188000003,2811211.8641,2617598.7883,2680803.718,2692981.1321
2886088.5199,2800047.3267,2692981.1321,2781571.4052999998,2781571.4052999998,2759010.1283,2768399.3535
2253221.0625,2276162.2372000003,2414394.3945,2722887.7682,2722887.7682,2523580.1783,2702646.9483
2581495.1698,2596829.9203000003,2669820.3561,2855296.5857,2711697.0049,2736065.9729,2711697.0049
2669820.3561,2722887.7682,2606896.5645,2800047.3267,2606896.5645,2653678.1188000003,2653678.1188000003
2936392.5641,2936392.5641,2886088.5199,2392014.5164,2702646.9483,2645828.7674000002,2617598.7883
2736065.9729,3133412.3935,2444405.8613,2829272.856,2567780.1585999997,3319085.3252,2357734.8534000004
2617598.7883,2556983.8857,2633958.4216,2711697.0049,2692981.1321,2747770.5919,2523580.1783
2811211.8641,2711697.0049,2800047.3267,2899981.2660999997,2680803.718,2617598.7883,2596829.9203000003
2534281.0042999997,2505565.3628,2534281.0042999997,1919662.9531,2543695.4981,2777163.8464,2669820.3561
2336732.1961999997,2375522.7367,2320060.7313,2070895.3888,2424901.0349,2596829.9203000003,2633958.4216
2840823.0033,2819486.2566,2781571.4052999998,2906327.9732999997,2811211.8641,2581495.1698,2534281.0042999997
2343302.1785,2424901.0349,2431999.5954,2596829.9203000003,2375522.7367,2567780.1585999997,2567780.1585999997
2276162.2372000003,2392014.5164,2357734.8534000004,2567780.1585999997,2414394.3945,2722887.7682,2556983.8857
3026228.4359999998,2855296.5857,2847181.2275,2768399.3535,2840823.0033,2444405.8613,2680803.718
2543695.4981,2431999.5954,2736065.9729,2864498.0519000003,2581495.1698,2873622.9395,2543695.4981
2286620.8943,2414394.3945,2424901.0349,2534281.0042999997,2494015.5248,2475177.5476,2516457.6555999997
2800047.3267,2702646.9483,2645828.7674000002,2516457.6555999997,2556983.8857,2606896.5645,2482137.823
2921380.8816,2747770.5919,2811211.8641,1923445.6265,2645828.7674000002,2463919.1357,2645828.7674000002
2227968.4676,2357734.8534000004,2392014.5164,2702646.9483,2505565.3628,2292706.1824000003,2494015.5248
2214594.6418,2292706.1824000003,2302890.6239,2193369.3405999998,2336732.1961999997,2494015.5248,2581495.1698
2692981.1321,2633958.4216,2617598.7883,2680803.718,2516457.6555999997,2414394.3945,2431999.5954
2357734.8534000004,2329658.1069,2343302.1785,2494015.5248,2534281.0042999997,2482137.823,2451460.8082000003
2482137.823,2482137.823,2494015.5248,2260648.208,2523580.1783,2556983.8857,2444405.8613
2424901.0349,2463919.1357,2543695.4981,2556983.8857,2482137.823,2431999.5954,2505565.3628
2523580.1783,2313489.9877,2567780.1585999997,2840823.0033,2788115.0266,1935620.0425,2606896.5645
2505565.3628,2475177.5476,2451460.8082000003,2921380.8816,2475177.5476,2386185.1946,2463919.1357
2414394.3945,2444405.8613,2516457.6555999997,2505565.3628,2386185.1946,2185806.3928,2414394.3945
2386185.1946,2386185.1946,2386185.1946,2404981.6593000004,2444405.8613,2302890.6239,2475177.5476
2596829.9203000003,2645828.7674000002,2596829.9203000003,1948063.1294,2349552.5009,2357734.8534000004,2392014.5164
2463919.1357,2523580.1783,2505565.3628,2606896.5645,2404981.6593000004,2260648.208,2424901.0349
2788115.0266,2781571.4052999998,2711697.0049,2227968.4676,2596829.9203000003,2286620.8943,2375522.7367
2645828.7674000002,2669820.3561,2680803.718,2645828.7674000002,2363343.2944,2059183.1063,2404981.6593000004
2161472.8726999997,2320060.7313,2286620.8943,2475177.5476,2357734.8534000004,2375522.7367,2276162.2372000003
2567780.1585999997,2534281.0042999997,2475177.5476,2463919.1357,2329658.1069,2451460.8082000003,2313489.9877
2260648.208,2185806.3928,2185806.3928,2414394.3945,2343302.1785,2349552.5009,2302890.6239
2144454.0618000003,2139299.7449000003,2144454.0618000003,2424901.0349,2392014.5164,2404981.6593000004,2336732.1961999997
2171878.7754,2260648.208,2220741.7260000003,2286620.8943,2286620.8943,2313489.9877,2286620.8943
2444405.8613,2516457.6555999997,2482137.823,2692981.1321,2451460.8082000003,2392014.5164,2363343.2944
2349552.5009,2302890.6239,2234706.0730999997,1685486.7752999999,2149910.0485,2516457.6555999997,2343302.1785
2392014.5164,2343302.1785,2329658.1069,2543695.4981,2431999.5954,2343302.1785,2253221.0625
2040092.5850000002,2096999.6357999998,2110640.8313,2320060.7313,2220741.7260000003,2329658.1069,2329658.1069
2606896.5645,2543695.4981,2463919.1357,2482137.823,2320060.7313,2692981.1321,2386185.1946
2363343.2944,2363343.2944,2375522.7367,1891275.2421999997,2193369.3405999998,2245272.3858,2266899.3393
2234706.0730999997,2220741.7260000003,2171878.7754,2005691.1472,2292706.1824000003,2505565.3628,2349552.5009
2032615.5752,2125909.5094999997,2085100.2643,2375522.7367,2266899.3393,2320060.7313,2320060.7313
2313489.9877,2336732.1961999997,2260648.208,2633958.4216,2463919.1357,2085100.2643,2260648.208
2494015.5248,2494015.5248,2363343.2944,2171878.7754,2204781.5393,2227968.4676,2292706.1824000003
2155152.793,2193369.3405999998,2125909.5094999997,2349552.5009,2234706.0730999997,2336732.1961999997,2214594.6418
1897912.9905,1935620.0425,2005691.1472,2276162.2372000003,2227968.4676,2214594.6418,2220741.7260000003
2130729.6173,2245272.3858,2227968.4676,2343302.1785,2245272.3858,2193369.3405999998,2234706.0730999997
2008269.3962,2130729.6173,2059183.1063,2220741.7260000003,2185806.3928,2253221.0625,2208621.6533999997
2220741.7260000003,2227968.4676,2253221.0625,2451460.8082000003,2276162.2372000003,2204781.5393,2185806.3928
2149910.0485,2110640.8313,2077047.6619,2040092.5850000002,2260648.208,2208621.6533999997,2227968.4676
2266899.3393,2214594.6418,2336732.1961999997,2357734.8534000004,2313489.9877,2276162.2372000003,2245272.3858
2059183.1063,2059183.1063,2121430.4693,2204781.5393,2208621.6533999997,1991283.0111000002,2171878.7754
2102786.8937,2121430.4693,2052043.8037999999,1770490.3217,2161472.8726999997,2220741.7260000003,2155152.793
2404981.6593000004,2404981.6593000004,2404981.6593000004,2523580.1783,2302890.6239,2012789.6120000002,2125909.5094999997
2193369.3405999998,2149910.0485,2161472.8726999997,2313489.9877,2032615.5752,2139299.7449000003,2149910.0485
2110640.8313,2077047.6619,2102786.8937,2253221.0625,2085100.2643,1969405.0629,2052043.8037999999
1908686.0508,1845205.5416,1775425.0188000002,1756350.9233,2130729.6173,2424901.0349,2204781.5393
2125909.5094999997,2144454.0618000003,2193369.3405999998,1998948.834,1960187.3684999999,2266899.3393,2077047.6619
2320060.7313,2253221.0625,2292706.1824000003,2336732.1961999997,2144454.0618000003,1984487.1557999998,2161472.8726999997
1864051.7728,1891275.2421999997,1807565.8147999998,1560751.4278000002,1998948.834,2171878.7754,2193369.3405999998
2302890.6239,2266899.3393,2276162.2372000003,2386185.1946,2214594.6418,1836039.9711,2047231.3705000002
1914350.0176,1945010.9456,1995145.5609000002,2139299.7449000003,2077047.6619,2040092.5850000002,2144454.0618000003
2204781.5393,2155152.793,2139299.7449000003,2266899.3393,2171878.7754,2121430.4693,2063921.5517000002
2431999.5954,2349552.5009,2349552.5009,2110640.8313,2155152.793,2110640.8313,2012789.6120000002
1960187.3684999999,1965468.5761,1950748.9864999999,1696362.4644000002,2019680.3495,2125909.5094999997,2130729.6173
2085100.2643,2029408.867,2070895.3888,1903856.1254,2110640.8313,2024265.5365,1937893.9313
1764276.4023000002,1778313.7887000002,1836039.9711,2029408.867,1937893.9313,1995145.5609000002,2102786.8937
2063921.5517000002,2451460.8082000003,2019680.3495,2208621.6533999997,1903856.1254,2234706.0730999997,1912127.6232999999
2245272.3858,2234706.0730999997,2266899.3393,2214594.6418,2096999.6357999998,1956018.5879000002,1969405.0629
2185806.3928,2161472.8726999997,2245272.3858,2363343.2944,2121430.4693,1870295.0372000001,2070895.3888
2329658.1069,2208621.6533999997,2208621.6533999997,2302890.6239,2102786.8937,1987207.0408,1979444.0633999999
1948063.1294,1960187.3684999999,2008269.3962,2012789.6120000002,2059183.1063,1979444.0633999999,2059183.1063
1799635.5318,1831467.7914999998,1903856.1254,1984487.1557999998,2002400.6669,1880308.5518,2121430.4693
1756350.9233,1764276.4023000002,1814124.8960000002,2125909.5094999997,1979444.0633999999,2096999.6357999998,1919662.9531
1886059.3059999999,1984487.1557999998,1908686.0508,2292706.1824000003,1987207.0408,2070895.3888,2005691.1472
2375522.7367,2286620.8943,2313489.9877,2329658.1069,2125909.5094999997,1840838.0322,1984487.1557999998
1840838.0322,1897912.9905,1886059.3059999999,1795377.8464000002,1831467.7914999998,2052043.8037999999,1956018.5879000002
1912127.6232999999,1923445.6265,2024265.5365,1435017.8018999998,1872844.352,2130729.6173,2002400.6669
1870295.0372000001,1932135.9000999997,1870295.0372000001,2085100.2643,1969405.0629,1937893.9313,1995145.5609000002
2019680.3495,2040092.5850000002,2214594.6418,2185806.3928,2139299.7449000003,2077047.6619,1991283.0111000002
1682574.6057999998,1795377.8464000002,1831467.7914999998,2102786.8937,1974058.6945,1912127.6232999999,1945010.9456
1965468.5761,2070895.3888,1856364.8715,1872844.352,1932135.9000999997,2029408.867,2085100.2643
1903856.1254,1974058.6945,1937893.9313,2096999.6357999998,2005691.1472,2002400.6669,1965468.5761
1995145.5609000002,1995145.5609000002,1998948.834,2047231.3705000002,2040092.5850000002,2047231.3705000002,1998948.834
1991283.0111000002,1979444.0633999999,1960187.3684999999,2121430.4693,2029408.867,1950748.9864999999,2096999.6357999998
1836039.9711,1840838.0322,1912127.6232999999,1773395.3204,2047231.3705000002,1965468.5761,2110640.8313
1932135.9000999997,1987207.0408,1925667.1335999998,2161472.8726999997,1995145.5609000002,2144454.0618000003,1940089.4943
1872844.352,1956018.5879000002,1940089.4943,1580953.9641,1914350.0176,1872844.352,1950748.9864999999
1686956.8002,1809847.0892999999,1819769.3294,1991283.0111000002,1935620.0425,1900676.9186,1987207.0408
1935620.0425,1969405.0629,1880308.5518,2019680.3495,2012789.6120000002,2008269.3962,2040092.5850000002
1661917.1746,1702618.7123,1745580.9937,1912127.6232999999,1845205.5416,1940089.4943,1903856.1254
2070895.3888,2032615.5752,2040092.5850000002,1578474.9006,1965468.5761,1886059.3059999999,1925667.1335999998
1745580.9937,1814124.8960000002,1803184.6270999997,1880308.5518,1826171.7225000001,1932135.9000999997,1960187.3684999999
2121430.4693,2102786.8937,2130729.6173,1760269.9695000001,2052043.8037999999,1829340.0365,2139299.7449000003
1679881.2208,1736794.5677,1716375.0267,1632197.0578,1880308.5518,1974058.6945,1908686.0508
1891275.2421999997,1872844.352,1914350.0176,2130729.6173,2008269.3962,1948063.1294,1875091.6138999998
1685486.7752999999,1733338.7357,1700308.6452,1864051.7728,1860810.5449,2149910.0485,1891275.2421999997
1688881.4526,1775425.0188000002,1688881.4526,1914350.0176,1791236.079,1903856.1254,1935620.0425
1669052.6461999998,1719984.9918000002,1664005.3696,1522525.9569,1814124.8960000002,2063921.5517000002,2008269.3962
1676402.9413,1724882.3113000002,1724882.3113000002,1935620.0425,1778313.7887000002,1923445.6265,2029408.867
1742529.4327,1770490.3217,1773395.3204,1604209.3232999998,1856364.8715,2019680.3495,1974058.6945
1956018.5879000002,1791236.079,1795377.8464000002,2155152.793,2024265.5365,2102786.8937,2032615.5752
1809847.0892999999,1875091.6138999998,1872844.352,1807565.8147999998,1886059.3059999999,1908686.0508,1897912.9905
1984487.1557999998,2005691.1472,2032615.5752,1572139.1166,1897912.9905,1925667.1335999998,1900676.9186
1775425.0188000002,1819769.3294,1809847.0892999999,1845205.5416,1956018.5879000002,2032615.5752,1845205.5416
2012789.6120000002,2008269.3962,2063921.5517000002,2149910.0485,1950748.9864999999,2005691.1472,1932135.9000999997
1700308.6452,1748937.5246,1778313.7887000002,1809847.0892999999,1807565.8147999998,1945010.9456,1831467.7914999998
1740170.1572,1856364.8715,1756350.9233,1826171.7225000001,1984487.1557999998,1875091.6138999998,2024265.5365
2139299.7449000003,2085100.2643,2149910.0485,1799635.5318,1900676.9186,1860810.5449,1923445.6265
1711871.1112,1745580.9937,1829340.0365,2002400.6669,1787580.0041,1826171.7225000001,2019680.3495
2208621.6533999997,2171878.7754,2204781.5393,1791236.079,2063921.5517000002,1669052.6461999998,1870295.0372000001
1822214.5201,1860810.5449,1733338.7357,1965468.5761,1923445.6265,1745580.9937,1948063.1294
1845205.5416,1870295.0372000001,1742529.4327,2059183.1063,1795377.8464000002,2155152.793,1799635.5318
1826171.7225000001,1937893.9313,1991283.0111000002,1956018.5879000002,1891275.2421999997,1807565.8147999998,1856364.8715
1760269.9695000001,1829340.0365,1848649.2568,1979444.0633999999,1908686.0508,1775425.0188000002,1826171.7225000001
1733338.7357,1826171.7225000001,1770490.3217,1597191.9628,1745580.9937,1845205.5416,1860810.5449
2047231.3705000002,2024265.5365,1897912.9905,1657557.3766,1736794.5677,1998948.834,1836039.9711
1940089.4943,1908686.0508,1923445.6265,1831467.7914999998,1864051.7728,1848649.2568,1886059.3059999999
1979444.0633999999,1940089.4943,1845205.5416,2077047.6619,1925667.1335999998,1809847.0892999999,1864051.7728
2024265.5365,2047231.3705000002,1984487.1557999998,2063921.5517000002,2070895.3888,1919662.9531,1872844.352
2029408.867,1914350.0176,1969405.0629,1987207.0408,1919662.9531,1753309.7975,1803184.6270999997
2077047.6619,2012789.6120000002,2029408.867,1945010.9456,1948063.1294,1803184.6270999997,1745580.9937
1623284.6053,1686956.8002,1719984.9918000002,1594458.4492,1764276.4023000002,1814124.8960000002,1840838.0322
1925667.1335999998,1998948.834,1965468.5761,2234706.0730999997,1991283.0111000002,1707888.2141,1778313.7887000002
1900676.9186,1886059.3059999999,1979444.0633999999,1886059.3059999999,1940089.4943,1760269.9695000001,1736794.5677
2052043.8037999999,2019680.3495,1974058.6945,2008269.3962,1870295.0372000001,1831467.7914999998,1914350.0176
1937893.9313,1948063.1294,1932135.9000999997,1937893.9313,1875091.6138999998,1770490.3217,1880308.5518
1652056.6335,1682574.6057999998,1685486.7752999999,1818392.1487,1829340.0365,1756350.9233,1848649.2568
1880308.5518,1912127.6232999999,1799635.5318,2024265.5365,1822214.5201,1778313.7887000002,1807565.8147999998
1829340.0365,1880308.5518,1736794.5677,1870295.0372000001,1775425.0188000002,1787580.0041,1818392.1487
