0min_1,0min_2,5min_1,5min_2
29221.3775925,35600.411942499995,24282.21142,25542.05161
30109.94012,33723.693172499996,24811.5291825,26489.6187825
28880.873857500002,29154.0511875,27830.1683625,28654.66289
28206.97754,28227.9416825,28835.284822499998,29221.3775925
30422.2276475,31860.6462925,25155.868625,27376.345925
27047.6905425,31819.04965,28304.442502500002,27651.358235
8876.208244000001,12104.04889,55524.055440000004,35182.65987
26364.164660000002,31361.013315,25700.699245,31047.053789999998
29727.199897500002,27145.5772875,29358.86321,27751.77869
18246.880755,17869.044892500002,41463.19666,34701.3670225
27672.37532,30454.553930000002,30756.5110825,25126.6679575
26856.73444,28036.625255,25172.631787500002,33652.967327499995
14260.25114,18122.61636,47158.038402499995,32775.71721
28269.810435,32680.590675,29064.8503675,24198.255299999997
31790.7900775,31030.42527,25139.7060925,26104.665037500003
31837.247154999997,31105.7804875,26104.665037500003,24977.2086425
28140.69943,30162.2195275,26091.0915675,29552.151545
28422.98339,30835.0452925,27115.2695575,27575.51302
33737.6030175,26476.95318,27713.2789175,25429.8187
29256.86307,31340.986344999998,29320.37553,23508.55398
27073.100005,30756.5110825,26126.104975,29699.3684575
28579.336185,25126.6679575,28899.7197475,30655.17102
21040.1516825,32636.888735,25907.452907500003,33523.117477499996
29507.3009175,31891.37703,26334.4104425,25621.902687499998
36050.06609,30318.75303,22850.17751,24111.328605
15543.412635,15347.263005,44019.2345725,36219.888464999996
32527.213137500003,29824.00787,28715.01399,22105.90184
3267.1168242500003,6023.5083285,18501.6622525,82214.69404249999
14445.5944725,18658.94127,44677.578877500004,33480.8466875
28955.1234675,28638.39027,28550.557015,26317.206155
12985.908215,15466.790757499999,40426.1180875,42209.5008525
28702.73701,29342.7588425,25748.297825,28871.5141525
17116.5239725,21983.5150525,38925.850640000004,33279.8256625
27376.345925,30552.38596,33153.3095775,21233.9326525
25392.569779999998,26716.8841475,35254.1440475,24688.5625775
29229.8476325,27092.206847499998,26317.206155,29369.0314675
31870.710855,46486.6403275,16254.3454775,18302.9326925
13917.985665,14830.115775,45348.41232,36175.728735
25781.565055,31570.4592675,26151.9975525,28567.064485
21887.77979,22064.716765,32411.0641375,34511.5110375
29537.9728275,27047.6905425,27672.37532,27230.4376375
28845.74466,27830.1683625,27243.1280025,27672.37532
32780.8102375,29929.929905,24167.1339825,24791.843235
29673.8528,29537.9728275,25058.1988325,27361.84664
27243.1280025,25982.835919999998,27936.9920975,30505.328745
29710.9697025,31229.50593,24093.432269999998,26816.4120025
22621.093545,24867.865567499997,28973.240152500002,34674.738265
29835.6056175,28255.745755,28855.2883025,24495.263355
27405.5039775,28396.37564,25711.896225,30003.2992425
28448.06597,27789.794965,23610.2380725,31258.6313375
32227.7799675,29507.3009175,21203.49742,28396.37564
21260.3763,21973.8635725,31849.467495,35407.2929825
28871.5141525,31500.08428,23246.712265,27985.530534999998
28244.1947625,25639.6250375,25447.03088,31734.6345
30756.5110825,26155.9444025,34635.8766225,19469.6438925
29414.85144,29645.1741125,25349.8831725,26334.4104425
16753.303205,23587.6940225,32852.303115,36662.01207
29064.8503675,32002.328105,24577.7076275,25413.930884999998
30949.91737,33815.069644999996,24850.8179075,21983.5150525
30731.599925000002,28871.5141525,28000.16,22868.3079675
29320.37553,25216.724875,28597.35388,27444.583335
31810.386735,30881.801642500002,25216.724875,22919.39877
30182.8506975,31563.0139125,21896.336017499998,27161.5379175
23923.500245,25413.930884999998,30265.596885,30532.6070575
27569.0573175,28839.199959999998,25836.270415,28163.6312475
27765.566587499998,23871.6813425,30813.3675875,27765.566587499998
33682.679677500004,29516.1292675,24657.79694,22640.72868
27193.385922499998,31696.6190425,21988.462972499998,29835.6056175
30318.75303,28244.1947625,26352.049437499998,25139.7060925
26832.23272,31734.6345,26003.478995,25982.835919999998
9094.95727875,8699.92627325,61802.885075,28399.5287
24657.79694,24768.1775025,31819.04965,28494.916925
31376.708685,33571.911855,24917.446455,20930.252155
28019.810607500003,26061.426205,26709.25948,29378.013857500002
32469.4792825,38189.482365,18152.994875,21803.371437499998
25966.06606,29673.8528,26072.40309,28153.173085000002
30284.354610000002,34102.086825000006,23491.5975525,22635.494995
33406.0278175,24265.699249999998,29132.3445175,23215.1164375
26876.4308775,26856.73444,25685.399332499997,30318.75303
26420.9993825,28096.05802,26306.4333825,28973.240152500002
28756.86467,22996.5016875,28359.1076225,29683.274960000002
33377.00973,32122.107275000002,20667.491107499998,24004.9293275
23800.9212175,29300.67185,29229.8476325,27047.6905425
12353.87972,18365.9307075,36800.8393025,40452.8176625
28767.7654325,30921.097690000002,23242.121335,26716.8841475
9971.6769395,14014.387505,45771.392535,37294.3051825
25227.562995,34352.358047500005,23411.372567500002,26737.9572925
33503.839342499996,29256.86307,24192.756785,22444.1715425
32724.76625,34403.3092675,22682.328235,19972.3753475
37912.13093,29242.7412825,20061.431142499998,22459.370555
30251.859505,27444.583335,24594.4417475,26439.7978975
29242.7412825,28654.66289,22621.093545,28140.69943
29176.0557725,29611.9553925,22911.2125825,26977.3738925
22452.373605,28752.98666,30670.9870725,26428.27663
29148.90273,27911.8801375,25982.835919999998,25453.7347075
31361.013315,27862.2432925,22534.447037500002,26938.1276375
18122.61636,24408.080439999998,35026.773075,30454.553930000002
14943.5960025,20282.17537,39655.223275,32636.888735
33578.252889999996,33643.2765775,20797.1517925,21426.3457525
29604.5523375,29091.8743175,23703.636715,26016.744035
27985.530534999998,27713.2789175,32082.135655,20667.491107499998
26346.42686,24463.1992975,29645.1741125,28062.744155
30631.6547825,28659.0128875,25209.9498825,23727.231780000002
20075.31035,26428.27663,31688.5485975,29779.3888
28480.01927,31915.4956175,22702.983835,25781.565055
30505.328745,28567.064485,23381.0556775,25860.882135
26816.4120025,25494.945935,29485.115582500002,26584.075279999997
28115.230349999998,31449.0985,23215.1164375,25977.0683475
32411.0641375,28326.778905,25738.984422499998,22109.6850225
30532.6070575,27672.37532,26883.9238975,22863.252269999997
35853.990255000004,37540.249175000004,17958.120697500002,17749.91123
27651.358235,28579.336185,26200.203569999998,25700.699245
26511.16109,27161.5379175,27511.5948675,26832.23272
29132.3445175,28597.35388,25016.921125,25080.40724
26663.81339,30086.8309075,24679.23806,26607.933545
29986.734195,30422.2276475,21958.221035000002,25520.57686
29516.1292675,27344.8512875,23727.231780000002,26923.628665
26016.744035,28955.1234675,25363.4059325,27511.5948675
14439.2300925,15663.911802499999,39568.289655,36687.828192500005
15802.759012499999,16620.493705,39055.3779325,34788.072205000004
32649.951172499997,26548.321219999998,24401.27289,24167.1339825
15506.9565975,16215.198215,35584.48284,38940.67524
30435.1382525,30390.448335,22143.45842,24401.27289
28367.381185,27178.10066,27104.4746825,24482.7424575
31229.50593,25850.2243925,25548.79148,24801.15809
44660.748305,35584.48284,12985.908215,15849.6989025
27751.77869,28311.06065,32367.645875000002,18942.1584225
24351.862715,24198.255299999997,29604.5523375,29264.4920975
10432.718542,13377.160240000001,41788.086285,39468.1547375
26155.9444025,29552.151545,23871.6813425,27639.3088
25759.5681225,24977.2086425,27953.3924825,28244.1947625
26584.075279999997,23712.1050525,26439.7978975,30218.58338
22662.255595000002,25392.569779999998,33092.16976,25299.761717499998
29369.0314675,27453.0118775,22569.8331675,27438.6543025
24986.0611925,30590.49029,26577.0061325,24768.1775025
25982.835919999998,31590.01359,25977.0683475,23546.24164
26686.976512499998,31269.3551875,24963.9522375,24010.7736925
26113.3565275,23225.3431875,31258.6313375,25711.896225
17710.6152425,24506.50446,28099.9957575,35465.750305
32057.73478,32057.73478,21511.994345,21411.14633
26445.622515000003,21691.2492725,26518.8651425,31361.013315
28163.6312475,28550.557015,24130.4896325,25482.0006025
27004.92576,27936.9920975,24111.328605,27291.87912
24963.9522375,21896.336017499998,34907.173815,24155.905652499998
33217.9712675,26977.3738925,21738.4347475,24315.868697500002
28086.32681,27481.269975,27004.92576,23398.652759999997
25665.7006525,28399.5287,24618.8569525,27405.5039775
25860.882135,21005.87571,30115.63499,29043.068307499998
15956.3288575,15486.405455,40521.3264075,32477.644655
24167.1339825,22334.30997,29879.61307,29320.37553
20086.7681425,19631.45287,25966.06606,39445.3641175
26716.8841475,27639.3088,26622.6383875,24553.121305
26567.8562675,28725.1755575,24180.0771325,26141.41428
25349.8831725,25356.5509825,25268.183025,29824.00787
48943.413055000005,44916.6357575,5513.032246000001,9087.744178
43862.0554675,35853.990255000004,13539.2983125,14282.1986125
29043.068307499998,31439.064315000003,21426.3457525,23942.7080525
26607.933545,27026.30064,24452.9491,27592.347120000002
25356.5509825,27810.3534025,26567.8562675,25564.16066
25058.1988325,29433.3593125,24743.505305,26185.3061875
28839.199959999998,25836.270415,27344.8512875,23446.1442125
27057.6443825,29083.2608475,29587.4409825,19793.60597
30777.760845,28448.06597,22395.84624,23491.5975525
22408.8190875,26607.933545,30060.88817,25966.06606
27830.1683625,28715.01399,25201.0729625,23390.0230775
27899.46301,29206.101125,23331.652145,24718.4684625
26372.2110775,24378.0200375,27888.65308,26372.2110775
27936.9920975,24568.7442925,24995.0292,27694.099785
27875.005845,27004.92576,25493.016952500002,24657.79694
25194.635804999998,29077.0293375,25353.729724999997,25259.1059425
25890.567905,27301.7477175,23684.4502025,27789.794965
30457.1671325,24705.949335,23344.429865,26254.6274575
24386.3909375,26957.5559875,28448.06597,24864.078925
17680.6650975,18107.8270525,40603.908507500004,27344.8512875
27862.2432925,30799.4902775,20777.8434775,25639.6250375
29718.8925575,29333.71252,22378.197079999998,23099.095419999998
26797.953422500002,24207.8136,25126.6679575,28480.01927
10814.9895675,13445.140857499999,39766.7384825,38723.8348975
22260.72067,32262.82445,26617.8491375,23442.460062500002
30376.9274275,25139.7060925,21849.376324999997,26967.7386725
31264.52938,29683.274960000002,21011.045345,22464.0827025
30265.596885,28899.7197475,20735.279215,24265.699249999998
26977.3738925,28115.230349999998,25542.05161,23457.42546
24901.634315,26346.42686,27361.84664,25363.4059325
26185.3061875,23800.9212175,24010.7736925,30060.88817
29552.151545,27875.005845,20082.5047725,26472.553200000002
28036.625255,29358.86321,22439.171155,24060.982655
26061.426205,24155.905652499998,27765.566587499998,25850.2243925
28096.05802,24963.9522375,32227.7799675,18588.5091275
25155.868625,22464.0827025,28702.73701,27243.1280025
28659.0128875,28214.7206475,22929.0389825,23574.6274275
14120.740925,15590.8317825,40651.5856275,31500.08428
27438.6543025,27073.100005,22109.6850225,26476.95318
30618.8190675,26126.104975,22733.67195,23587.6940225
23788.746985,27257.17136,24039.73472,27953.3924825
24265.699249999998,24214.5496625,25819.42542,28835.284822499998
26072.40309,26113.3565275,23417.233685,27552.2368025
23195.7466475,26254.6274575,28163.6312475,25268.183025
25239.46545,20394.2663575,34833.25558,22473.1142425
25035.119305,28146.073592499997,21602.0917375,28146.073592499997
31079.072905,24192.756785,22527.047717499998,24958.6069375
28597.35388,29378.013857500002,20617.379897500003,24180.0771325
28051.2755675,29064.8503675,24391.162819999998,21482.86194
25376.22098,25585.0683225,26607.933545,24850.8179075
26947.29796,24351.862715,25720.0021125,25720.0021125
18414.15149,21321.6569075,30086.8309075,31860.6462925
26758.3801475,24986.0611925,26977.3738925,23851.7421725
24361.9640425,20754.364419999998,23679.6371525,33603.038102499995
25585.0683225,25548.79148,24382.0672425,26947.29796
23457.42546,22746.408134999998,29400.23757,26888.886585
37996.7270475,35632.60625,16760.3986825,13553.192902499999
23023.388325,28367.381185,23310.770715,27713.2789175
26883.9238975,25043.09402,22318.348120000002,28206.97754
20254.21578,23284.635762500002,29378.013857500002,29358.86321
24758.78067,25738.984422499998,25621.902687499998,26169.68737
26334.4104425,21583.368225,27257.17136,27004.92576
26996.831455,26709.25948,21660.5182625,26797.953422500002
26579.1646225,27651.358235,22795.7764975,24901.634315
24784.042875,25907.452907500003,25002.004325,26352.049437499998
48498.100675,44609.709335,6142.7326542499995,5655.43214625
26169.68737,26289.5632375,22932.269415,26758.3801475
20556.68097,22754.384555,25759.5681225,32449.306655
26403.12685,25299.761717499998,25453.7347075,24758.78067
34543.568719999996,33523.117477499996,16245.029774999999,18788.772155
27337.260094999998,26883.9238975,26595.7590675,21011.045345
25025.6888875,27985.530534999998,21365.68232,27453.0118775
25605.754487500002,28386.061850000002,23153.8780525,24408.080439999998
25943.24526,24229.67085,25025.6888875,26420.9993825
27161.5379175,26567.8562675,23530.5682625,24524.3390525
24382.0672425,30931.9138825,22816.521252500002,23703.636715
19982.782865,18934.716605,19936.453575,42045.484572500005
25268.183025,25720.0021125,25418.46046,25035.119305
28201.366739999998,27751.77869,20956.739815,24301.5250675
26923.628665,23604.3180625,25605.754487500002,25216.724875
23058.473967500002,23658.8370975,28756.86467,25685.399332499997
29033.897205,23081.25877,26040.029827500002,23041.1827175
22564.295775,25700.699245,29611.9553925,23225.3431875
10534.53243175,12156.797995,43148.22456,33153.3095775
27953.3924825,28521.921892500002,20719.3966225,24018.460372499998
25201.0729625,25535.141215,23778.09759,26391.5670725
14370.967295,14713.7028375,43812.005435,26364.164660000002
24917.446455,25418.46046,23546.24164,27026.30064
29300.67185,27592.347120000002,22260.72067,21691.2492725
29960.5252125,26622.6383875,21854.902442500003,22378.197079999998
15985.955750000001,18113.47185,34701.3670225,30949.91737
25639.6250375,25326.675815,27789.794965,22064.716765
28062.744155,25453.7347075,23321.321587500002,23840.61124
26967.7386725,26996.831455,21436.13708,25058.1988325
25080.40724,26141.41428,27592.347120000002,21887.77979
28680.2052525,26391.5670725,21152.36905,24329.6278725
8600.40295025,10718.7056925,43037.0180075,35650.0923875
25482.0006025,24758.78067,24958.6069375,25002.004325
24329.6278725,27355.504905,23840.61124,24568.7442925
25326.675815,25363.4059325,25494.945935,24134.9678325
28227.9416825,26372.2110775,23867.351202499998,21999.0274475
26151.9975525,25665.7006525,23267.924192500002,24938.3804575
23530.5682625,28163.6312475,22650.593405,25665.7006525
27552.2368025,23180.9518125,23195.7466475,26061.426205
24850.8179075,26579.1646225,24301.5250675,24207.8136
26003.478995,23099.095419999998,25299.761717499998,25353.729724999997
13857.0964925,16564.62237,36032.08215,32262.82445
7704.9358765,9696.64422175,46887.114755,33104.150779999996
26737.9572925,28269.810435,21629.879195,23091.119095000002
11966.58256,14304.3186675,45089.7952975,26577.0061325
23574.6274275,29602.8270575,22043.816385,24351.862715
27026.30064,26151.9975525,24265.699249999998,22423.985670000002
28375.528495,26686.976512499998,22503.7414475,22088.7161225
17504.107519999998,16608.00919,35922.8793125,28448.06597
24073.574735000002,26489.6187825,23587.6940225,25194.635804999998
23253.151185,26472.553200000002,23041.1827175,26595.7590675
24134.9678325,22776.1085725,25259.1059425,27092.206847499998
29015.8971525,24180.0771325,21840.9427975,24056.4159925
10999.45446,13021.580460000001,35274.98841,38267.4268775
28918.632635,26185.3061875,22877.4449425,21423.9372275
21715.24027,25564.16066,23712.1050525,28051.2755675
24530.620635,22929.0389825,28410.182337500002,23267.924192500002
31647.834157499998,34335.711145,16422.7534375,17835.134755
33828.82892,31967.2673225,15542.30009,19025.749945
23759.8672675,28206.97754,23231.882905,23800.9212175
39645.0767575,33480.8466875,13933.3082975,13672.96329
18018.8365825,18419.9728925,32057.73478,29433.3593125
29154.0511875,27376.345925,20086.7681425,22494.27333
14000.1622575,20069.744515,33870.3204,30162.2195275
26200.203569999998,23703.636715,24060.982655,24917.446455
22494.27333,23321.321587500002,32336.2292025,20498.1188075
24010.7736925,22834.0738875,20205.7974475,31625.2367025
10054.49403775,8348.99022875,47656.59166,29929.929905
28386.061850000002,26584.075279999997,21005.87571,22725.1706425
17060.65021,22439.171155,29659.3216525,28756.86467
29912.2269475,22767.225547500002,23675.3968725,22243.756965
27911.8801375,26445.622515000003,23979.871875,20469.7321725
14554.943202499999,16016.6682625,31696.6190425,34656.252277499996
29333.71252,24171.539572499998,21942.509169999998,22834.0738875
25429.8187,26003.478995,23081.25877,23658.8370975
24246.096234999997,21918.4679825,26737.9572925,24995.0292
21816.63981,23993.2043975,25850.2243925,26403.12685
24995.0292,23858.650707499997,24056.4159925,25016.921125
26035.6175225,25103.3024375,22176.216002499998,24463.1992975
26289.5632375,26518.8651425,21182.5855525,23931.836505
22584.18033,26200.203569999998,24768.1775025,24192.756785
20451.455957500002,22226.29423,34005.7561075,20677.11122
29077.0293375,24577.7076275,21999.0274475,22253.5244225
23284.635762500002,22911.2125825,26372.2110775,24963.9522375
24130.4896325,20516.049455,27444.583335,25493.016952500002
19624.678392499998,16906.518845,28115.230349999998,32200.0270275
19821.92474,22082.1662525,28752.98666,26518.8651425
25002.004325,26758.3801475,22893.2433025,23017.478645
25466.14206,27953.3924825,23390.0230775,20918.729659999997
24524.3390525,26832.23272,23604.3180625,22692.7943375
23017.478645,29229.8476325,20282.17537,24986.0611925
21797.0037325,22635.494995,29537.9728275,23357.6017425
22733.67195,25201.0729625,24784.042875,24631.827615
25290.351375,25877.422772500002,22746.408134999998,23571.6731925
17264.60409,18327.8640575,34037.227927500004,26876.4308775
27453.0118775,26317.206155,21649.14164,22143.45842
26040.029827500002,24908.1826475,27405.5039775,19141.714085
25299.761717499998,20532.9857575,28339.669107499998,22979.9024775
35037.9842975,29745.29633,18414.15149,14880.188165
27888.65308,28086.32681,19821.92474,21933.4855425
28835.284822499998,27337.260094999998,17165.1569075,23858.650707499997
25413.930884999998,25376.22098,23788.746985,22547.99592
24315.868697500002,28918.632635,24171.539572499998,19681.22459
29400.23757,24060.982655,26996.831455,16591.91832
20493.2827,24301.5250675,24214.5496625,27618.777535
24180.0771325,27104.4746825,21482.86194,23963.841415
30544.14973,25621.902687499998,24329.6278725,16410.8435025
28146.073592499997,25349.8831725,22834.0738875,20545.643102500002
27592.347120000002,24439.3167325,21753.0733125,22929.0389825
24618.8569525,25194.635804999998,21878.055245,24705.949335
25453.7347075,26352.049437499998,23800.9212175,21005.87571
22131.88956,26072.40309,26663.81339,21560.8185575
22682.328235,26483.96277,20582.0776375,26617.8491375
22746.408134999998,24618.8569525,25376.22098,23411.372567500002
21854.902442500003,28297.4923175,21541.7226925,24288.65347
16177.330935,23023.388325,26155.9444025,30265.596885
29851.3591425,29400.23757,16642.1509075,20700.7483875
20854.2589275,15956.3288575,29091.8743175,29659.3216525
15366.588252500002,20030.495895,34511.5110375,25239.46545
26489.6187825,26876.4308775,21531.5641475,21359.2946025
21583.368225,20998.136215,22919.39877,30360.368155
13569.1692625,15406.2585125,32184.9053625,33175.2245625
24791.843235,22187.658095,23225.3431875,25585.0683225
33184.459395,26040.029827500002,20838.2081925,16459.8410075
26595.7590675,28494.916925,20103.5324125,21043.1007775
29342.7588425,26595.7590675,20998.136215,18981.9674325
35985.1880275,32392.369127500002,14676.306615000001,14251.539102499999
28654.66289,26617.8491375,21144.28361,19514.7747925
26709.25948,28201.366739999998,19216.3323375,22052.371030000002
23081.25877,23331.652145,23457.42546,25605.754487500002
25748.297825,29798.6306175,17869.044892500002,22503.7414475
27361.84664,26403.12685,20347.1258875,21660.5182625
27291.87912,22932.269415,20870.2270675,24382.0672425
11405.7419875,12402.7351125,34559.8859475,35365.025105
31915.4956175,28140.69943,18282.5225825,17529.0519275
12419.3090325,12528.9579025,37338.531847499995,31524.03713
36721.4692925,32923.721795,12612.53464,14541.2479475
23993.2043975,21106.0394375,23851.7421725,26091.0915675
26439.7978975,27057.6443825,17883.1417225,24121.0863175
21501.830315,16753.303205,29300.67185,27145.5772875
27355.504905,24887.331169999998,22494.27333,20493.2827
25139.7060925,21203.49742,23107.0586275,25418.46046
14293.0444125,14450.1976025,34897.1863025,30182.8506975
23986.3650975,25542.05161,20854.2589275,24378.0200375
33643.2765775,34469.1856225,9705.21068075,18544.1027
23942.7080525,24631.827615,24887.331169999998,21511.994345
22217.72955,22868.3079675,22302.59838,27301.7477175
22692.7943375,26781.4789625,20545.643102500002,24618.8569525
23446.1442125,25759.5681225,21565.3774075,23912.257957499998
19444.9435375,21565.3774075,26428.27663,26622.6383875
25418.46046,23610.2380725,21816.63981,23653.8979825
23897.8357175,26530.9406,22674.6363525,21730.0315875
25907.452907500003,26131.927307500002,23495.408345,19248.119205
22893.2433025,22919.39877,26169.68737,22527.047717499998
20329.286060000002,23727.231780000002,24315.868697500002,25877.422772500002
25564.16066,25605.754487500002,21128.8636925,22318.348120000002
23321.321587500002,23520.89104,30618.8190675,17132.2534625
25720.0021125,22614.9712075,24631.827615,21489.40569
27789.794965,31007.4749475,18375.12438,18391.697475
27178.10066,25447.03088,21001.7419425,20935.530465
25103.3024375,25482.0006025,20806.1833175,23023.388325
23495.408345,24361.9640425,22287.699995,24039.73472
21983.5150525,23041.1827175,22401.7134275,26663.81339
32488.9906325,27438.6543025,19375.5458575,15408.742315
25700.699245,24391.162819999998,23571.6731925,20513.2445325
8024.6617665,6635.28384875,34102.086825000006,43051.49644
25447.03088,24801.15809,22217.72955,21671.847602499998
24282.21142,23679.6371525,23091.119095000002,22996.5016875
22569.8331675,21655.85136,23058.473967500002,26276.9712975
23381.0556775,24811.5291825,24386.3909375,21523.609145000002
26518.8651425,23963.841415,21523.609145000002,22212.747620000002
24269.5938275,22395.84624,22564.295775,24391.162819999998
21025.2445975,24039.73472,23821.0741775,24594.4417475
26781.4789625,21784.375905,23302.477185,21679.10775
21436.13708,20268.6815125,22767.225547500002,28855.2883025
25578.604007500002,24452.9491,22464.0827025,21091.3120375
14829.2041625,15375.327965,32636.888735,29414.85144
25542.05161,22527.047717499998,23134.704545,22207.6765625
25877.422772500002,24958.6069375,24739.80675,18098.11203
28899.7197475,25966.06606,18435.77626,20582.0776375
17612.1072125,19308.711629999998,28297.4923175,27115.2695575
23912.257957499998,25239.46545,21260.3763,22767.225547500002
22473.1142425,24657.79694,22863.252269999997,23180.9518125
22714.37338,24524.3390525,21755.888085,23923.500245
26126.104975,27243.1280025,21723.412635,18201.742635
23417.233685,24401.27289,24207.8136,21025.2445975
23821.0741775,23491.5975525,21918.4679825,23520.89104
20338.020705,21339.823875,25639.6250375,25063.47106
22979.9024775,21011.045345,24506.50446,24073.574735000002
19793.60597,27857.8781725,23284.635762500002,21472.818769999998
23344.429865,23017.478645,22212.747620000002,23986.3650975
16189.681685,19873.141765,27301.7477175,28550.557015
11683.2246975,10724.04626,38523.5063175,30109.94012
23561.3938625,23242.121335,24149.439425,21896.336017499998
24214.5496625,23442.460062500002,21983.5150525,22893.2433025
24229.67085,22243.756965,21489.40569,24246.096234999997
24864.078925,25520.57686,20828.27706,21339.823875
25819.42542,25268.183025,20352.84992,21101.10839
24207.8136,24553.121305,19956.644379999998,23871.6813425
24506.50446,23231.882905,20918.729659999997,23530.5682625
25172.631787500002,24791.843235,20529.8633625,22082.1662525
20803.1153875,18487.93088,28567.064485,23821.0741775
14457.5706575,17954.477899999998,31810.386735,26957.5559875
12621.5360925,13235.83812,35219.254662499996,29960.5252125
22945.656815000002,21730.0315875,27161.5379175,20017.43234
33938.938265000004,32488.9906325,11849.350625,15052.19814
24439.3167325,20442.98139,25326.675815,21816.63981
24401.27289,20503.6019525,24121.0863175,22776.1085725
27511.5948675,22143.45842,23986.3650975,18414.15149
38872.0632825,31532.4077275,11045.09852,12297.2483575
21080.139365000003,22850.17751,22105.90184,25290.351375
27092.206847499998,25943.24526,18999.4783675,20305.416125
24594.4417475,23357.6017425,24439.3167325,19453.544815
27481.269975,28702.73701,15590.8317825,20437.1754925
22962.1140825,21762.1330825,19676.97411,27337.260094999998
23242.121335,21472.818769999998,21188.55177,25376.22098
22287.699995,24594.4417475,19948.49791,24867.865567499997
23334.02446,20113.8548625,22294.391585,25494.945935
23225.3431875,23821.0741775,21560.8185575,22850.17751
22088.7161225,22355.8730375,25239.46545,21715.24027
26472.553200000002,24423.07301,19090.511785,22176.216002499998
31290.3407825,16363.0423475,31047.053789999998,12636.5154125
20442.98139,25429.8187,27453.0118775,18078.359745
25363.4059325,25466.14206,19546.5458725,21383.5924875
21043.1007775,24073.574735000002,23124.2131475,22911.2125825
21878.055245,24917.446455,21715.24027,22702.983835
26938.1276375,23574.6274275,19527.4064225,21755.888085
21849.376324999997,25860.882135,21106.0394375,22395.84624
22725.1706425,20711.7024475,22088.7161225,25349.8831725
26352.049437499998,24386.3909375,20973.58438,19624.678392499998
21365.68232,20643.058644999997,25665.7006525,23246.712265
26548.321219999998,23189.455537499998,20700.7483875,20810.42006
24149.439425,20205.7974475,24198.255299999997,22408.8190875
29587.4409825,26656.1607925,19322.3263225,15976.57167
24111.328605,22401.7134275,20214.541797500002,24149.439425
25163.5198375,25353.729724999997,20385.432595,20249.4647075
24018.460372499998,24269.5938275,22601.11631,20053.804755
23658.8370975,25209.9498825,22473.1142425,19656.19716
22601.11631,19025.749945,24482.7424575,24171.539572499998
22635.494995,23373.303885,23963.841415,20777.8434775
22911.2125825,19540.1169325,24495.263355,23284.635762500002
16215.198215,16006.0810225,27639.3088,29798.6306175
23969.3041525,24743.505305,22226.29423,19649.591325
18969.4509475,22260.72067,24229.67085,24229.67085
23215.1164375,17687.6106575,24378.0200375,24784.042875
18263.114975,21489.40569,23969.3041525,25907.452907500003
24463.1992975,23472.404985,28201.366739999998,14499.7342525
23520.89104,27115.2695575,20187.8024875,19724.204325
23163.1983875,21560.8185575,23189.455537499998,22294.391585
28339.669107499998,26420.9993825,18327.8640575,17726.0613225
24739.80675,25280.842595000002,20293.28859,20147.7106925
24121.0863175,23163.1983875,19514.7747925,23472.404985
26577.0061325,28051.2755675,17136.9155225,18933.77724
24768.1775025,26016.744035,18710.83232,21001.7419425
23491.5975525,22662.255595000002,25429.8187,18674.8890725
23357.6017425,22494.27333,21960.99978,22226.29423
19527.4064225,21035.9588825,23373.303885,25466.14206
23231.882905,22452.373605,22373.337515,21753.0733125
19469.6438925,21960.99978,21772.610575,25819.42542
15019.02563,14181.1694525,18644.27394,40838.3863025
13185.03376,14728.004785,37752.9792025,22807.656835
21547.20932,24739.80675,23017.478645,20371.971527499998
25685.399332499997,24530.620635,18674.8890725,21184.9648625
24288.65347,23653.8979825,19715.293429999998,22260.72067
29824.00787,29441.51708,15431.182929999999,15379.7680575
20918.729659999997,23253.151185,24134.9678325,20896.741455
23373.303885,23195.7466475,20888.8382775,22016.19758
25043.09402,24995.0292,18201.742635,21565.3774075
21472.818769999998,20214.541797500002,24977.2086425,22489.863925
21988.462972499998,18644.27394,24004.9293275,24130.4896325
21915.6990875,27230.4376375,19255.21164,20998.136215
14763.459537499999,17508.7227725,27552.2368025,28386.061850000002
24171.539572499998,23812.626324999997,19740.82917,21878.055245
22807.656835,22052.371030000002,21321.6569075,22682.328235
23099.095419999998,23316.40012,19438.11309,23310.770715
18747.31762,23717.719675,21803.371437499998,23979.871875
20268.6815125,21541.7226925,23180.9518125,23417.233685
26622.6383875,26938.1276375,18824.982855000002,17256.3531925
27115.2695575,23215.1164375,20513.2445325,18487.93088
18051.723995,18519.05183,25043.09402,26346.42686
22176.216002499998,24004.9293275,19505.959345,23316.40012
26391.5670725,25807.179855,16123.8717025,21137.51098
21203.49742,22733.67195,21973.8635725,22733.67195
28297.4923175,19316.4840675,27145.5772875,14109.2559425
22187.658095,22131.88956,21797.0037325,22401.7134275
23310.770715,22601.11631,20896.741455,21942.509169999998
22996.5016875,19800.254075,25392.569779999998,20430.08191
15255.390755,20767.363145,26656.1607925,25201.0729625
26617.8491375,24864.078925,18555.455934999998,19290.9558175
24832.0574975,25063.47106,17704.1420775,21541.7226925
21244.907557500002,25493.016952500002,21211.433415,20602.912757500002
27575.51302,21816.63981,18757.6882175,20838.2081925
26104.665037500003,22378.197079999998,18942.1584225,21591.5263925
19591.9956675,21137.51098,23428.229424999998,23759.8672675
21918.4679825,23561.3938625,21101.10839,21918.4679825
21271.035060000002,26888.886585,20754.364419999998,19546.5458725
16309.419485,14396.321365,31420.8127875,24887.331169999998
