0min_1,0min_2,0min_3,0min_4,60min_1,60min_2,60min_3
407578.92741,435251.18844999996,453771.31072000007,421283.88605000003,425719.2228,479469.36699,526082.29304
363256.63273,410232.34665,396351.36606000003,376169.70956,390398.22552,484909.00645000004,576423.19433
675266.35531,826905.97361,675266.35531,675266.35531,111002.994012,158340.68147,99287.55119900001
371468.82273,381530.34644,411842.88175999996,443908.70591,439642.37453,435251.18844999996,411842.88175999996
387974.51963,390398.22552,421283.88605000003,399845.57172,468595.74955,453771.31072000007,406611.73846
377343.58788,397607.23425,404545.98637,416007.45613,459903.67322000006,446584.04154,441872.79042
549199.8488800001,600484.7881199999,541137.55352,541137.55352,177269.66686,229068.22668,186958.94181
385415.98972,429145.68052000005,381530.34644,352502.59408999997,323723.77974,296386.6071,358730.37058
399845.57172,376169.70956,410232.34665,429145.68052000005,462343.48055999994,424201.88505,346189.40780000004
364711.81830000004,378908.45554,391561.8841,393863.40148,429145.68052000005,430317.29423,449157.34527000005
435251.18844999996,432232.95267,402367.30893,397607.23425,368481.11874,378908.45554,387974.51963
424201.88505,391561.8841,417233.64940999995,350707.80498,396351.36606000003,402367.30893,367080.55371
327600.41978,333002.63582,349375.49331,417233.64940999995,443908.70591,410232.34665,391561.8841
325650.02152999997,377343.58788,348312.52491000004,339516.551,385415.98972,465131.40709,530569.7112
335199.2635,344183.61432,311839.78061,279628.40295,475890.05396,493548.98121999996,499362.30339
367080.55371,387974.51963,377343.58788,313693.93756,376169.70956,411842.88175999996,432232.95267
320462.49462,310294.44661999994,354141.61777,425719.2228,453771.31072000007,381530.34644,407578.92741
332072.86639,340205.09268999996,333002.63582,364711.81830000004,404545.98637,404545.98637,429145.68052000005
397607.23425,407578.92741,432232.95267,441872.79042,341746.9971,337665.55877999996,336533.89567999996
337665.55877999996,357483.93092,341746.9971,349375.49331,419467.86763000005,439642.37453,459903.67322000006
297381.19782,274127.11963,310294.44661999994,186680.17742,664855.80822,475890.05396,484909.00645000004
346189.40780000004,315252.46232000005,319208.01882,327600.41978,465131.40709,459903.67322000006,491311.15598
243813.05353,247337.73615,210369.42539,264337.56865,562992.6228,583728.82016,595512.8923000001
330741.16701000003,325650.02152999997,316273.70721,332072.86639,411842.88175999996,407578.92741,425719.2228
406611.73846,383525.16567,387974.51963,368481.11874,319208.01882,311839.78061,222373.64944
354141.61777,374047.6756,376169.70956,336533.89567999996,361010.80754,421283.88605000003,443908.70591
358730.37058,371468.82273,329176.77113,304562.8832,381530.34644,393863.40148,399845.57172
576423.19433,530569.7112,526082.29304,430317.29423,199617.55184,210856.35004000002,181300.19402999998
383525.16567,393863.40148,371468.82273,310294.44661999994,326333.60427,441872.79042,479469.36699
391561.8841,313693.93756,374047.6756,439642.37453,393863.40148,323723.77974,219057.67061
316273.70721,302552.25771,323723.77974,333002.63582,430317.29423,419467.86763000005,421283.88605000003
390398.22552,361010.80754,350707.80498,357483.93092,350707.80498,317841.5845,319208.01882
417233.64940999995,424201.88505,449157.34527000005,391561.8841,284063.6869,217394.8104,185098.53155
308683.54307,306087.62983,260004.15958000004,311839.78061,449157.34527000005,443908.70591,435251.18844999996
350707.80498,335199.2635,357483.93092,355841.09175,402367.30893,363256.63273,390398.22552
336533.89567999996,332072.86639,317841.5845,262489.00899,407578.92741,399845.57172,417233.64940999995
404545.98637,417233.64940999995,424201.88505,277645.28986,301036.36196,374047.6756,329176.77113
322979.10454000003,355841.09175,302552.25771,348312.52491000004,367080.55371,397607.23425,430317.29423
310294.44661999994,312454.04234,296386.6071,325650.02152999997,410232.34665,396351.36606000003,371468.82273
323723.77974,316273.70721,304562.8832,374047.6756,301876.89411,354141.61777,288080.26034
432232.95267,385415.98972,361010.80754,270742.87806,317841.5845,341746.9971,326333.60427
595512.8923000001,509119.8994,479469.36699,319208.01882,173058.69945999997,197123.53887,97319.276304
290881.05078,297381.19782,295305.65765999997,303587.49291000003,397607.23425,361010.80754,385415.98972
455903.64949000004,402367.30893,407578.92741,381530.34644,116147.58280599999,110535.31599,100172.734417
313693.93756,319208.01882,320462.49462,252931.02555,355841.09175,377343.58788,402367.30893
425719.2228,487542.3072,419467.86763000005,462343.48055999994,201387.9752,227300.90685,278235.46196
402367.30893,411842.88175999996,443908.70591,411842.88175999996,260004.15958000004,260004.15958000004,150821.89157
301876.89411,348312.52491000004,337665.55877999996,295305.65765999997,307467.02072000003,376169.70956,439642.37453
349375.49331,350707.80498,352502.59408999997,329176.77113,357483.93092,321815.9265,241163.14829
357483.93092,354141.61777,355841.09175,358730.37058,306087.62983,308683.54307,267239.34359
767074.51707,595512.8923000001,607944.26443,404545.98637,64648.559494,59549.596406000004,45540.218329999996
321815.9265,299916.63038,332072.86639,367080.55371,387974.51963,332072.86639,294239.97321
333002.63582,308683.54307,321815.9265,330741.16701000003,374047.6756,355841.09175,260004.15958000004
303587.49291000003,301036.36196,301876.89411,322979.10454000003,352502.59408999997,350707.80498,354141.61777
368481.11874,419467.86763000005,390398.22552,323723.77974,229953.36233,320462.49462,288825.22168
326333.60427,321815.9265,313693.93756,320462.49462,337665.55877999996,319208.01882,264337.56865
484909.00645000004,430317.29423,441872.79042,387974.51963,180582.05334,172435.98483,90487.069503
319208.01882,363256.63273,364711.81830000004,363256.63273,205532.28133,225763.74008999998,227956.56522
311839.78061,311839.78061,312454.04234,299916.63038,303587.49291000003,322979.10454000003,348312.52491000004
296386.6071,295305.65765999997,271756.46974,298438.51625,364711.81830000004,339516.551,374047.6756
257626.12653,257000.09829000002,272405.36907,526082.29304,320462.49462,297381.19782,296386.6071
295305.65765999997,279628.40295,307467.02072000003,344183.61432,358730.37058,336533.89567999996,302552.25771
312454.04234,317841.5845,308683.54307,316273.70721,332072.86639,315252.46232000005,287172.62552999996
276601.96288,265389.83284,264337.56865,257626.12653,378908.45554,357483.93092,376169.70956
284063.6869,267239.34359,303587.49291000003,335199.2635,349375.49331,333002.63582,312454.04234
416007.45613,406611.73846,416007.45613,288080.26034,143826.78167,137387.2996,156637.21996
279628.40295,266275.37463000003,287172.62552999996,282902.6376,346189.40780000004,329176.77113,325650.02152999997
374047.6756,327600.41978,346189.40780000004,296386.6071,297381.19782,301036.36196,306087.62983
378908.45554,368481.11874,368481.11874,407578.92741,219782.70931,216523.75813000003,212073.18951
355841.09175,323723.77974,330741.16701000003,321815.9265,256361.29898000002,288080.26034,201387.9752
270742.87806,276601.96288,273223.28128,273223.28128,335199.2635,346189.40780000004,383525.16567
273223.28128,287172.62552999996,297381.19782,275230.56513,377343.58788,391561.8841,424201.88505
293541.53222000005,294239.97321,266275.37463000003,241163.14829,282902.6376,299916.63038,349375.49331
202736.51126,222863.31063000002,243813.05353,145720.54584,188974.41557,270742.87806,315252.46232000005
277645.28986,278235.46196,269845.27521,315252.46232000005,339516.551,349375.49331,352502.59408999997
499362.30339,503527.76271000004,393863.40148,326333.60427,173844.59149,173384.63847,109151.419663
272405.36907,290167.83064,284063.6869,312454.04234,311839.78061,325650.02152999997,285822.40068
290167.83064,288080.26034,285822.40068,317841.5845,249859.47143,248692.29128,207023.55430000002
341746.9971,341746.9971,322979.10454000003,288825.22168,315252.46232000005,335199.2635,196490.58775
443908.70591,519735.72275,459903.67322000006,455903.64949000004,103948.56662,157508.00744000002,142061.1111
298438.51625,288825.22168,293541.53222000005,274127.11963,336533.89567999996,340205.09268999996,304562.8832
258842.83240999997,268734.61814000004,288825.22168,285822.40068,321815.9265,316273.70721,350707.80498
329176.77113,326333.60427,340205.09268999996,341746.9971,267239.34359,250747.07153,202352.68602
288825.22168,282902.6376,256361.29898000002,294239.97321,312454.04234,298438.51625,280699.39797
245934.78006000002,246742.20954999997,238362.10336,202352.68602,327600.41978,652743.31771,333002.63582
306087.62983,277645.28986,327600.41978,258842.83240999997,127741.77597,145720.54584,158724.05919
278235.46196,291739.92963,298438.51625,293541.53222000005,278235.46196,284063.6869,258313.33925999998
288080.26034,290881.05078,279628.40295,202736.51126,313693.93756,344183.61432,344183.61432
268734.61814000004,270742.87806,274127.11963,248692.29128,340205.09268999996,348312.52491000004,355841.09175
261077.91633,251791.17472,247337.73615,233667.64907999997,348312.52491000004,352502.59408999997,378908.45554
287172.62552999996,349375.49331,290881.05078,340205.09268999996,193590.19165,165415.06137,177535.76257
243015.37319,248692.29128,262489.00899,210369.42539,290167.83064,364711.81830000004,397607.23425
245294.29878,258313.33925999998,270742.87806,287172.62552999996,310294.44661999994,303587.49291000003,308683.54307
252931.02555,243015.37319,255651.17474,265389.83284,330741.16701000003,313693.93756,341746.9971
503527.76271000004,493548.98121999996,509119.8994,491311.15598,93985.862832,95354.970743,82820.773384
266275.37463000003,257626.12653,254319.07445000001,271756.46974,333002.63582,302552.25771,310294.44661999994
340205.09268999996,320462.49462,335199.2635,346189.40780000004,224084.19556,220669.29802000002,173384.63847
258313.33925999998,263558.11672,241163.14829,254319.07445000001,329176.77113,326333.60427,332072.86639
262489.00899,307467.02072000003,268734.61814000004,269845.27521,183235.30063,162900.17098999998,151370.93774
291739.92963,296386.6071,276601.96288,284063.6869,265389.83284,278235.46196,256361.29898000002
208319.04963,235873.70197999998,245934.78006000002,280699.39797,325650.02152999997,295305.65765999997,364711.81830000004
307467.02072000003,337665.55877999996,301036.36196,337665.55877999996,144169.33775,168083.4459,176644.61385999998
275230.56513,280699.39797,263558.11672,306087.62983,271756.46974,258313.33925999998,266275.37463000003
271756.46974,260004.15958000004,231010.50619000001,261077.91633,246742.20954999997,274127.11963,301876.89411
264337.56865,273223.28128,278235.46196,290881.05078,276601.96288,267239.34359,198291.24408
214033.63972,239082.39334,225763.74008999998,168922.04155999998,222863.31063000002,368481.11874,410232.34665
228498.12117,236815.83174,250747.07153,266275.37463000003,302552.25771,307467.02072000003,261077.91633
247337.73615,256361.29898000002,275230.56513,297381.19782,299916.63038,294239.97321,249859.47143
255651.17474,255651.17474,261077.91633,276601.96288,294239.97321,282902.6376,262489.00899
231010.50619000001,231664.55351,232474.40269,229953.36233,363256.63273,327600.41978,340205.09268999996
381530.34644,330741.16701000003,344183.61432,278235.46196,203652.7028,162417.4902,144759.04265000002
282902.6376,298438.51625,258842.83240999997,268734.61814000004,221118.04722,236815.83174,284063.6869
344183.61432,322979.10454000003,339516.551,225006.89344,233667.64907999997,224084.19556,106102.776489
251791.17472,250747.07153,258313.33925999998,243015.37319,207496.48662,218637.34509000002,191922.92531
285822.40068,293541.53222000005,277645.28986,212906.36143,257000.09829000002,243813.05353,257626.12653
236815.83174,220669.29802000002,224609.00229000003,245294.29878,296386.6071,304562.8832,361010.80754
269845.27521,284063.6869,252931.02555,260004.15958000004,290881.05078,271756.46974,255651.17474
235361.63402,245934.78006000002,219057.67061,222863.31063000002,274127.11963,306087.62983,335199.2635
294239.97321,271756.46974,282902.6376,240143.35404000003,273223.28128,265389.83284,185555.33353
211751.34936000002,217992.11518000002,219782.70931,228498.12117,293541.53222000005,290881.05078,311839.78061
225763.74008999998,245294.29878,234319.32012999998,245934.78006000002,316273.70721,330741.16701000003,323723.77974
233050.35798,217394.8104,246742.20954999997,256361.29898000002,298438.51625,288825.22168,301036.36196
339516.551,329176.77113,363256.63273,243813.05353,182865.02161999998,153701.73823,148413.1043
250747.07153,262489.00899,326333.60427,301036.36196,154804.132,214033.63972,221440.04885999998
219057.67061,214908.49484,226365.85479,231664.55351,275230.56513,273223.28128,321815.9265
393863.40148,336533.89567999996,378908.45554,361010.80754,113291.212965,81121.219065,67015.758864
304562.8832,301876.89411,325650.02152999997,307467.02072000003,139553.58613,133150.10918,190784.68421
242179.03446,238362.10336,222373.64944,257000.09829000002,285822.40068,262489.00899,254319.07445000001
240143.35404000003,242179.03446,243015.37319,218637.34509000002,287172.62552999996,290167.83064,320462.49462
260004.15958000004,258842.83240999997,257626.12653,181300.19402999998,226365.85479,212314.64067000002,220669.29802000002
233667.64907999997,269845.27521,257000.09829000002,194563.58722000002,216071.01071,310294.44661999994,357483.93092
234319.32012999998,234319.32012999998,251791.17472,251791.17472,239082.39334,255651.17474,273223.28128
493548.98121999996,399845.57172,358730.37058,267239.34359,101464.638987,105100.489294,84129.390883
205099.87992,203652.7028,214033.63972,207023.55430000002,295305.65765999997,291739.92963,295305.65765999997
216523.75813000003,211751.34936000002,225006.89344,185555.33353,272405.36907,249859.47143,269845.27521
267239.34359,261077.91633,267239.34359,302552.25771,149932.12377,150493.23851,131369.12641
299916.63038,241163.14829,291739.92963,291739.92963,185098.53155,178521.2904,179976.18372
239082.39334,231010.50619000001,229953.36233,213410.69832000002,234753.90366,226365.85479,216071.01071
221118.04722,229356.24238999997,217992.11518000002,207936.38496999998,264337.56865,277645.28986,279628.40295
220669.29802000002,200571.39504,209789.28118,207496.48662,263558.11672,264337.56865,299916.63038
206263.04595,210856.35004000002,203218.15438000002,232474.40269,251791.17472,240143.35404000003,272405.36907
229356.24238999997,234753.90366,240143.35404000003,203652.7028,221440.04885999998,257626.12653,293541.53222000005
222863.31063000002,227300.90685,242179.03446,225763.74008999998,262489.00899,243015.37319,242179.03446
211292.62832,205532.28133,207496.48662,177269.66686,291739.92963,266275.37463000003,268734.61814000004
198291.24408,201021.42638000002,214908.49484,158724.05919,279628.40295,280699.39797,245294.29878
224084.19556,221118.04722,216071.01071,235361.63402,212073.18951,217992.11518000002,226365.85479
193590.19165,219057.67061,221440.04885999998,201387.9752,268734.61814000004,293541.53222000005,330741.16701000003
227300.90685,243813.05353,224084.19556,188974.41557,202736.51126,268734.61814000004,303587.49291000003
204613.93864,209789.28118,249859.47143,220669.29802000002,250747.07153,257000.09829000002,217992.11518000002
263558.11672,272405.36907,290167.83064,290167.83064,111752.249287,117295.82579999999,94423.047791
280699.39797,303587.49291000003,280699.39797,385415.98972,141801.34532999998,149333.46107999998,133670.90321
222373.64944,225763.74008999998,227300.90685,247337.73615,232474.40269,233667.64907999997,229953.36233
168083.4459,166849.50855,158724.05919,175388.15131000002,391561.8841,387974.51963,393863.40148
213410.69832000002,225006.89344,222863.31063000002,224084.19556,172808.86478,195419.63018,200571.39504
214908.49484,204613.93864,210856.35004000002,180966.76841,210369.42539,254319.07445000001,317841.5845
301036.36196,339516.551,288080.26034,354141.61777,114253.679051,133670.90321,120330.26586
223412.23286000002,201876.21292000002,211292.62832,242179.03446,242179.03446,204613.93864,195872.90432
202352.68602,216523.75813000003,214458.6928,200804.87305,208319.04963,223412.23286000002,232474.40269
248692.29128,229068.22668,248692.29128,201876.21292000002,228498.12117,214908.49484,188691.29158000002
189408.8336,197123.53887,193992.89175,214458.6928,225763.74008999998,245294.29878,263558.11672
191194.89863,207023.55430000002,216523.75813000003,231010.50619000001,258313.33925999998,234753.90366,221118.04722
201021.42638000002,211292.62832,213410.69832000002,249859.47143,199926.81964,180966.76841,191466.06415
199617.55184,202736.51126,205532.28133,212073.18951,227300.90685,232474.40269,229356.24238999997
116757.05394000001,108113.324673,129631.08191,103225.26652800001,406611.73846,416007.45613,487542.3072
214458.6928,196490.58775,195419.63018,206263.04595,241163.14829,272405.36907,231664.55351
257000.09829000002,252931.02555,265389.83284,159212.73457,168487.90797,166849.50855,171784.32267
184794.70539,197452.61649,212906.36143,235873.70197999998,231664.55351,235873.70197999998,239082.39334
207936.38496999998,207936.38496999998,179976.18372,197123.53887,212906.36143,168922.04155999998,236815.83174
302552.25771,275230.56513,294239.97321,199137.67087,135945.57882999998,151771.77807,115134.05063400001
210856.35004000002,199926.81964,204329.55349000002,196490.58775,248692.29128,239082.39334,229068.22668
224609.00229000003,223412.23286000002,235873.70197999998,181577.83855000001,184794.70539,227956.56522,231010.50619000001
235873.70197999998,227956.56522,236815.83174,234319.32012999998,187392.82198,210369.42539,145481.19482
197816.19514999999,201387.9752,188290.4784,208319.04963,229068.22668,233050.35798,250747.07153
192474.26116,198291.24408,180582.05334,170273.71060000002,254319.07445000001,287172.62552999996,240143.35404000003
212906.36143,222373.64944,231664.55351,263558.11672,224609.00229000003,219057.67061,225006.89344
182865.02161999998,192474.26116,207936.38496999998,219782.70931,238362.10336,258842.83240999997,247337.73615
195872.90432,187392.82198,205099.87992,187392.82198,288825.22168,261077.91633,277645.28986
195074.6196,202352.68602,188691.29158000002,219057.67061,154548.15182,121876.76975,156892.16169
207496.48662,209025.68163,207023.55430000002,176644.61385999998,223412.23286000002,229356.24238999997,235361.63402
209025.68163,207496.48662,228498.12117,200571.39504,211292.62832,202736.51126,243813.05353
168922.04155999998,170722.58613,190447.93248999998,193590.19165,270742.87806,203652.7028,276601.96288
231664.55351,210369.42539,227956.56522,223412.23286000002,258842.83240999997,222863.31063000002,200804.87305
205532.28133,218637.34509000002,197123.53887,164781.89535,207936.38496999998,279628.40295,291739.92963
199926.81964,195419.63018,181300.19402999998,154319.62706,235361.63402,245934.78006000002,238362.10336
183598.05015,176212.36886,176644.61385999998,201021.42638000002,217992.11518000002,251791.17472,297381.19782
186417.95092,189408.8336,183598.05015,209025.68163,243015.37319,216071.01071,214033.63972
315252.46232000005,285822.40068,315252.46232000005,383525.16567,122804.30257000001,95653.12608,104243.15798599999
187392.82198,181577.83855000001,201876.21292000002,185098.53155,245294.29878,231010.50619000001,225763.74008999998
249859.47143,249859.47143,239082.39334,217992.11518000002,165924.3801,175808.94647000002,111537.37531900001
201387.9752,208319.04963,204613.93864,195074.6196,176644.61385999998,212073.18951,228498.12117
186958.94181,206263.04595,200804.87305,183235.30063,188691.29158000002,263558.11672,271756.46974
203218.15438000002,194563.58722000002,198291.24408,177081.14346,225006.89344,219782.70931,215595.10564000002
194563.58722000002,204329.55349000002,212314.64067000002,180582.05334,247337.73615,222373.64944,210369.42539
241163.14829,203218.15438000002,229068.22668,192474.26116,128270.64112,173058.69945999997,174491.67908
190077.22542,193590.19165,195074.6196,151921.37795,233050.35798,228498.12117,235873.70197999998
177535.76257,155594.7942,181577.83855000001,378908.45554,245934.78006000002,111396.12755599999,122065.88774
175038.18263,185555.33353,171050.9461,197452.61649,217394.8104,206263.04595,234319.32012999998
160079.25595,158083.96983000002,153701.73823,176212.36886,322979.10454000003,285822.40068,298438.51625
204329.55349000002,212073.18951,229356.24238999997,186417.95092,199137.67087,183235.30063,178936.72292
225006.89344,254319.07445000001,223412.23286000002,142731.62821,139032.89307,184367.32121000002,245934.78006000002
179976.18372,162191.52536,174491.67908,222373.64944,219057.67061,204329.55349000002,205099.87992
232474.40269,235361.63402,220669.29802000002,246742.20954999997,163376.83714999998,170273.71060000002,174182.86278
175388.15131000002,165924.3801,186958.94181,210856.35004000002,229356.24238999997,205532.28133,219782.70931
185555.33353,178003.49055,202736.51126,198291.24408,216523.75813000003,214458.6928,212314.64067000002
181300.19402999998,179976.18372,199617.55184,239082.39334,212314.64067000002,200571.39504,197816.19514999999
160285.04076,177535.76257,203652.7028,166849.50855,209025.68163,242179.03446,270742.87806
193992.89175,172076.15164999999,182865.02161999998,215595.10564000002,183598.05015,182865.02161999998,187392.82198
188290.4784,192949.6021,199926.81964,193992.89175,203218.15438000002,215595.10564000002,217394.8104
317841.5845,352502.59408999997,336533.89567999996,424201.88505,62730.773967,70398.623887,53179.149753000005
167782.84058999998,167561.39763,183235.30063,184100.28728,252931.02555,247337.73615,246742.20954999997
212314.64067000002,199137.67087,211751.34936000002,205099.87992,201876.21292000002,187392.82198,160633.1661
210369.42539,215595.10564000002,212073.18951,233050.35798,145481.19482,146616.03606,155594.7942
191922.92531,182865.02161999998,188974.41557,149932.12377,227956.56522,235361.63402,265389.83284
181577.83855000001,188974.41557,178521.2904,217394.8104,198291.24408,197452.61649,189408.8336
175808.94647000002,172435.98483,167782.84058999998,238362.10336,215595.10564000002,190447.93248999998,195419.63018
174491.67908,191922.92531,184100.28728,187679.33203,214458.6928,252931.02555,243015.37319
207023.55430000002,191194.89863,194563.58722000002,149688.64628,210856.35004000002,211292.62832,199617.55184
203652.7028,240143.35404000003,245294.29878,255651.17474,170035.97615,154049.01334,151921.37795
200571.39504,226365.85479,189408.8336,226365.85479,164547.87996999998,171500.27938000002,180966.76841
197452.61649,214033.63972,208319.04963,234753.90366,150493.23851,159212.73457,166289.51468
190447.93248999998,174491.67908,178240.31511999998,184367.32121000002,123865.86643000001,193992.89175,178240.31511999998
256361.29898000002,358730.37058,200571.39504,272405.36907,82820.773384,78163.089168,98550.246434
217394.8104,212314.64067000002,209025.68163,221440.04885999998,173384.63847,170467.04995,148868.68673999998
152679.35476,145080.47584,149088.26019,133871.70249999998,277645.28986,269845.27521,337665.55877999996
172076.15164999999,163786.97708,164781.89535,188691.29158000002,197816.19514999999,207023.55430000002,223412.23286000002
171050.9461,160821.88118,160821.88118,144572.40436,243813.05353,246742.20954999997,316273.70721
187679.33203,178521.2904,184794.70539,183598.05015,191194.89863,201021.42638000002,194563.58722000002
170467.04995,171784.32267,168487.90797,163376.83714999998,235873.70197999998,207936.38496999998,206263.04595
226365.85479,219782.70931,215595.10564000002,236815.83174,148036.97278,154319.62706,144407.68187
197123.53887,197816.19514999999,185098.53155,171050.9461,231010.50619000001,209025.68163,212906.36143
176212.36886,166289.51468,172808.86478,182469.93662999998,204613.93864,197816.19514999999,202736.51126
181980.63621,188290.4784,190077.22542,173844.59149,171050.9461,209789.28118,222863.31063000002
174758.12427,190077.22542,187392.82198,195419.63018,181300.19402999998,191466.06415,204613.93864
165415.06137,170035.97615,174758.12427,145080.47584,207023.55430000002,199617.55184,224609.00229000003
163376.83714999998,167782.84058999998,150688.00175999998,179976.18372,218637.34509000002,207496.48662,192474.26116
161485.46849,173384.63847,176212.36886,177535.76257,211751.34936000002,208319.04963,203652.7028
196490.58775,190784.68421,193590.19165,116567.77113000001,179618.04456,192474.26116,216523.75813000003
217992.11518000002,195872.90432,218637.34509000002,216523.75813000003,191466.06415,161485.46849,149333.46107999998
183235.30063,199617.55184,186417.95092,162191.52536,147258.2796,178240.31511999998,207936.38496999998
153701.73823,182469.93662999998,149932.12377,131369.12641,197123.53887,213410.69832000002,290881.05078
178003.49055,184367.32121000002,201021.42638000002,134123.00073,236815.83174,241163.14829,201876.21292000002
163786.97708,171050.9461,154804.132,167782.84058999998,220669.29802000002,225006.89344,214908.49484
185098.53155,186680.17742,175388.15131000002,172076.15164999999,184367.32121000002,168487.90797,178003.49055
