0min_1,0min_2,0min_3,0min_4,60min_1,60min_2,60min_3
587328.4993100001,557331.17436,549503.5938899999,489794.24776,635754.46832,610969.37849,609977.48491
548019.0627400001,541288.41006,562091.9079199999,518318.33635999996,614861.1183399999,632882.81978,696710.06857
918517.06678,810676.53126,839352.2845300001,688071.181,332438.71215,318446.02999,209133.64502
559967.04267,572532.6212,599502.4575199999,604682.9792000001,588102.14653,561511.6636699999,567013.5042600001
564629.00767,555069.2946200001,576898.54998,549944.6403099999,636865.3324300001,613109.69446,602064.3069900001
528080.8325,531951.30258,528080.8325,559967.04267,613577.86575,605559.34147,674201.80329
523455.00901999994,536845.1427,563836.4400299999,625162.4384399999,620047.79149,602064.3069900001,608828.38341
522174.20264,538069.22835,581084.46707,577719.68931,606017.19713,600406.0279399999,638828.02968
505903.92367000005,540490.9002,589334.56406,552405.11935,620782.64913,575618.10373,644978.9439399999
569273.23651,576898.54998,582703.0244799999,578668.1538699999,627645.866,557331.17436,538934.42001
571795.61685,566426.44073,549944.6403099999,573872.77434,582703.0244799999,596238.6746799999,569844.4669
511669.29984,560614.20097,554018.09749,585316.83553,570171.55311,608121.75519,700563.78976
540285.42435,546608.02983,514664.0378599999,557637.2373200001,630127.4428999999,644978.9439399999,660400.78761
529647.25082,480777.11169999995,630127.4428999999,640390.41285,618497.33677,621774.59971,628824.33666
585316.83553,553411.63918,544445.67072,538934.42001,610969.37849,621269.5488199999,607410.2098000001
535166.42828,554611.4693,547068.22756,566426.44073,594401.2538300001,619240.36388,652203.26628
525152.47627,522597.48180999997,555875.19617,599940.89464,586435.70095,593375.3605000001,659110.08175
613577.86575,619240.36388,581760.05843,495433.86145,531369.16859,590232.50598,593103.9803899999
517061.69168999995,520412.49588,521104.40157000005,619240.36388,607410.2098000001,586435.70095,599502.4575199999
540490.9002,534358.91448,524037.29255,544895.7725,593103.9803899999,599940.89464,619240.36388
503016.13839999994,516470.53669999994,534358.91448,528080.8325,580427.28539,615684.3689400001,630127.4428999999
588102.14653,562091.9079199999,557331.17436,590232.50598,564629.00767,527694.61606,524556.11204
545821.76523,576410.56935,553411.63918,603934.00379,557637.2373200001,583559.94896,555875.19617
630996.6043499999,637961.13634,667709.2971900001,609977.48491,482292.31542999996,488253.60319999995,488253.60319999995
527694.61606,519782.06508,531951.30258,546608.02983,571284.77269,591887.75413,608121.75519
530663.46613,544895.7725,535166.42828,591887.75413,573872.77434,579872.6087399999,648664.93786
309368.58684,302904.89253,292537.74584,276990.52717,644132.91578,703663.0939,591887.75413
552405.11935,548810.81327,528939.32054,555875.19617,625162.4384399999,533032.03457,550891.5232200001
560614.20097,582703.0244799999,612070.8724,627645.866,578668.1538699999,526413.86722,476515.24400000006
795202.0017799999,709940.36202,696710.06857,650653.60769,396581.84453,376297.11579999997,247816.10353000002
504730.44583,518700.69661,492751.29495999997,570171.55311,590667.32854,598682.7074,618497.33677
537543.046,515866.99293,513073.65097,543011.21814,608828.38341,620782.64913,644132.91578
508848.53753,506477.17853999994,507649.53906,559135.877,579872.6087399999,571284.77269,612070.8724
527079.5317200001,526084.42237,544895.7725,480340.62732999993,599940.89464,626075.60142,687179.03929
590232.50598,593768.7626799999,606513.8617100001,587328.4993100001,526413.86722,514664.0378599999,492751.29495999997
483751.68862,511669.29984,503722.07436999993,562983.5906700001,608121.75519,548810.81327,616694.61459
509873.17246000003,499634.04034,511669.29984,537543.046,584467.85118,557637.2373200001,625162.4384399999
568204.06591,588102.14653,603242.8406700001,514238.53174,533032.03457,543765.3429500001,573243.7477300001
494795.49305999995,500475.83771,506974.62567999994,504730.44583,616694.61459,608828.38341,649077.53684
515018.87451,517061.69168999995,532519.59774,457018.48227000004,581084.46707,612070.8724,666770.07688
532519.59774,543765.3429500001,560614.20097,524037.29255,561511.6636699999,593768.7626799999,621774.59971
649962.96419,648664.93786,658086.10852,638828.02968,427165.00379999995,442751.34585999994,404665.38832
443314.74376,540285.42435,463144.85802,476211.06401000003,576898.54998,625162.4384399999,635754.46832
533896.55444,580427.28539,566426.44073,391112.18073,598682.7074,588102.14653,659806.6171500001
648664.93786,632882.81978,617740.81645,507649.53906,503722.07436999993,497380.02864,468147.47767000005
579872.6087399999,527694.61606,575618.10373,633390.2281500001,557331.17436,496090.83823000005,497879.34106999997
513073.65097,508848.53753,551963.99731,538069.22835,568204.06591,563392.7066800001,647087.10839
924180.6000399999,866662.3187200001,803461.57719,676856.62764,246272.53635999997,263116.27793,96820.374954
690891.02411,681022.56273,705285.23766,699709.14567,416449.29119,391916.10916,238313.76568
574868.62357,562983.5906700001,569273.23651,588945.47117,561112.01099,423508.70091,415863.90774
616694.61459,581760.05843,574868.62357,605559.34147,526084.42237,513801.19612999994,427722.37515000004
526413.86722,536140.49002,519138.23170999996,567494.62485,563836.4400299999,549944.6403099999,581084.46707
498847.93721,492176.47297,517791.43507,523455.00901999994,569844.4669,582703.0244799999,596238.6746799999
617740.81645,599502.4575199999,593768.7626799999,606017.19713,514664.0378599999,487664.61785000004,437039.72935
942545.21942,785794.47704,797296.22493,618497.33677,284094.66997000005,304986.24463,241872.64216
533472.01937,524037.29255,536845.1427,540285.42435,572532.6212,518700.69661,555069.2946200001
524037.29255,545821.76523,513801.19612999994,533896.55444,554018.09749,598118.60901,602658.07642
539688.06056,530663.46613,542372.7398900001,435826.75997,603934.00379,577719.68931,626833.17502
493769.13626000006,522174.20264,554611.4693,563836.4400299999,545821.76523,574868.62357,642848.20888
503722.07436999993,483300.53927999997,483300.53927999997,531369.16859,562983.5906700001,559967.04267,649962.96419
483300.53927999997,492751.29495999997,467460.48712,539688.06056,633390.2281500001,554018.09749,574868.62357
652203.26628,644132.91578,630996.6043499999,558233.52721,458486.18273999996,452318.54676,358706.35195
488783.95081,523455.00901999994,529647.25082,532519.59774,573243.7477300001,567494.62485,587328.4993100001
489794.24776,510643.73482,492176.47297,536140.49002,541288.41006,594401.2538300001,651562.80109
496090.83823000005,483751.68862,497879.34106999997,492751.29495999997,601358.53555,570171.55311,642380.4346
531951.30258,568204.06591,538934.42001,529647.25082,495433.86145,573872.77434,620782.64913
572532.6212,575618.10373,510643.73482,522597.48180999997,522174.20264,541288.41006,500917.79889000003
544445.67072,559967.04267,557637.2373200001,568623.21424,490131.9784,529647.25082,530663.46613
875281.43508,845296.89494,826765.61222,691783.57519,251615.90803,262827.72336999996,126264.64431
519782.06508,519138.23170999996,519782.06508,512175.67867,587328.4993100001,556500.61837,526084.42237
525502.8102300001,551963.99731,555069.2946200001,551963.99731,547068.22756,524556.11204,522597.48180999997
516470.53669999994,533472.01937,500475.83771,569273.23651,565879.59666,555875.19617,548810.81327
494178.07155999995,529647.25082,540490.9002,612070.8724,559135.877,536845.1427,562983.5906700001
513801.19612999994,535166.42828,556500.61837,444914.18775000004,567013.5042600001,574350.64842,634349.72414
500475.83771,526413.86722,530663.46613,515866.99293,523455.00901999994,576410.56935,590667.32854
619240.36388,577719.68931,614288.55595,481716.31935999996,475092.55717000004,486622.63707,477269.04115000006
480777.11169999995,495433.86145,491429.12828,525502.8102300001,591887.75413,571795.61685,595423.23196
598118.60901,591887.75413,567013.5042600001,475092.55717000004,568623.21424,567013.5042600001,506974.62567999994
550891.5232200001,547068.22756,545821.76523,394218.91993,558233.52721,564629.00767,576898.54998
514664.0378599999,517791.43507,504730.44583,473776.24928,549944.6403099999,520412.49588,527079.5317200001
506974.62567999994,501987.63980999996,512175.67867,513073.65097,574868.62357,581084.46707,592553.3529399999
497380.02864,514664.0378599999,537543.046,524556.11204,579248.26939,540285.42435,597185.3132
555069.2946200001,528080.8325,559967.04267,561511.6636699999,519138.23170999996,476515.24400000006,469380.55011
621774.59971,600406.0279399999,614861.1183399999,536845.1427,498420.16163,480777.11169999995,402779.91323
507649.53906,512175.67867,496685.39190999995,462682.88547,563392.7066800001,580427.28539,613109.69446
620047.79149,597185.3132,606017.19713,525152.47627,451735.30500999995,505145.07893,393657.6381
517791.43507,493769.13626000006,506477.17853999994,527079.5317200001,543011.21814,545821.76523,559967.04267
488253.60319999995,491429.12828,505145.07893,472627.24594,577719.68931,550891.5232200001,583559.94896
670237.41855,679123.77304,619240.36388,521104.40157000005,439879.44451,419596.25514,280569.76764
605559.34147,608121.75519,573872.77434,590667.32854,443314.74376,515866.99293,396581.84453
607410.2098000001,626833.17502,580427.28539,479975.14539,481716.31935999996,492176.47297,424185.97335
501987.63980999996,503016.13839999994,496090.83823000005,515018.87451,549503.5938899999,524037.29255,486622.63707
541288.41006,514238.53174,518700.69661,528939.32054,527079.5317200001,519782.06508,514238.53174
520412.49588,518318.33635999996,494178.07155999995,501987.63980999996,537543.046,536140.49002,582703.0244799999
510643.73482,507649.53906,518318.33635999996,477269.04115000006,548019.0627400001,521104.40157000005,570171.55311
526084.42237,544445.67072,523455.00901999994,493769.13626000006,505903.92367000005,544445.67072,593375.3605000001
492176.47297,489241.33713,488783.95081,494795.49305999995,532519.59774,581760.05843,614861.1183399999
574350.64842,563836.4400299999,565879.59666,584467.85118,477269.04115000006,430945.70845,440489.57551999995
476515.24400000006,496090.83823000005,524556.11204,533472.01937,522597.48180999997,579248.26939,571284.77269
482785.68925,498847.93721,477966.46023,484588.31056,551963.99731,542372.7398900001,585865.50485
518700.69661,505145.07893,525502.8102300001,490696.4425,555875.19617,491429.12828,536845.1427
490929.83211,528939.32054,522597.48180999997,482785.68925,538934.42001,546608.02983,598118.60901
495433.86145,538934.42001,483751.68862,527694.61606,515018.87451,553411.63918,568204.06591
461246.20308999997,446629.48047,522174.20264,520412.49588,536140.49002,572532.6212,605559.34147
487285.95986,497879.34106999997,493769.13626000006,508848.53753,596238.6746799999,528939.32054,557331.17436
478610.56707,475092.55717000004,392233.071,439879.44451,396004.28803,413769.43236,438002.53914999997
681022.56273,683982.80421,626833.17502,548810.81327,399711.44707,355798.94417,173207.32377
458486.18273999996,463872.16776,475092.55717000004,535166.42828,593375.3605000001,533896.55444,553411.63918
462383.31925,489794.24776,459000.57803,498420.16163,536845.1427,558233.52721,606513.8617100001
452318.54676,468147.47767000005,453618.67154,485329.07620999997,511669.29984,547068.22756,580427.28539
508278.72216,513801.19612999994,500917.79889000003,518700.69661,517791.43507,508848.53753,537543.046
500917.79889000003,501290.7412599999,490929.83211,491429.12828,527694.61606,527079.5317200001,588945.47117
612070.8724,533896.55444,571795.61685,439256.25586000003,491429.12828,506974.62567999994,422093.27702000004
518318.33635999996,525502.8102300001,531369.16859,555069.2946200001,494178.07155999995,483300.53927999997,452810.51362
482292.31542999996,515018.87451,499634.04034,513801.19612999994,490696.4425,562983.5906700001,581760.05843
477966.46023,481716.31935999996,525152.47627,519782.06508,548810.81327,523455.00901999994,517061.69168999995
445797.85438000003,447677.65425,482292.31542999996,436420.86285,525152.47627,517061.69168999995,632122.3434
470632.21723999997,474508.32479,498420.16163,550891.5232200001,543765.3429500001,498420.16163,512175.67867
490131.9784,482785.68925,476515.24400000006,530663.46613,534358.91448,511221.52180000005,508278.72216
468147.47767000005,476515.24400000006,487664.61785000004,501290.7412599999,524037.29255,561112.01099,536140.49002
505145.07893,504730.44583,498847.93721,415111.92535000003,506477.17853999994,554611.4693,606017.19713
557637.2373200001,524556.11204,548810.81327,581760.05843,482785.68925,466992.13388,386980.26439
447896.96569999994,451173.70092000003,460692.53124000004,457243.76188,560614.20097,531369.16859,613577.86575
433530.94639999996,453280.83957,404665.38832,511221.52180000005,462383.31925,508278.72216,488783.95081
476211.06401000003,498420.16163,479503.1966,449156.55732,544895.7725,534358.91448,552405.11935
490696.4425,497380.02864,501987.63980999996,400066.4085,514238.53174,538934.42001,577719.68931
524556.11204,531369.16859,533472.01937,381446.36407,511221.52180000005,535166.42828,526413.86722
593103.9803899999,571795.61685,574350.64842,576410.56935,442022.90670999995,434830.59245,406837.51363
456446.57184999995,456446.57184999995,454993.10142,489241.33713,555069.2946200001,507649.53906,564629.00767
446272.77833,442751.34585999994,450718.79322,487664.61785000004,529647.25082,511669.29984,574350.64842
565879.59666,550891.5232200001,593103.9803899999,597185.3132,387996.49569999997,447103.53212,328109.9815
454993.10142,477269.04115000006,484588.31056,554018.09749,556500.61837,498847.93721,519782.06508
477269.04115000006,452318.54676,443314.74376,465373.61627,499634.04034,526084.42237,590232.50598
544895.7725,532519.59774,536140.49002,585865.50485,480340.62732999993,457243.76188,349755.82308999996
578668.1538699999,573243.7477300001,527079.5317200001,447896.96569999994,483751.68862,476211.06401000003,407421.08041000005
581084.46707,554018.09749,550891.5232200001,531951.30258,433985.08891000005,518318.33635999996,353477.76394
447677.65425,462682.88547,495433.86145,496685.39190999995,539688.06056,530663.46613,566426.44073
459853.95328,406837.51363,515866.99293,567013.5042600001,524556.11204,509873.17246000003,425406.14034000004
480340.62732999993,465373.61627,471980.27597,470931.8112,546608.02983,531951.30258,562091.9079199999
651562.80109,691783.57519,596238.6746799999,562091.9079199999,314519.37098,350376.27087,253849.23587000003
463454.95528,479975.14539,476211.06401000003,503722.07436999993,504730.44583,492751.29495999997,515866.99293
438735.19693,427722.37515000004,472627.24594,498847.93721,628824.33666,477966.46023,496090.83823000005
439256.25586000003,467460.48712,428258.39469999995,463454.95528,516470.53669999994,555069.2946200001,598682.7074
459000.57803,477966.46023,480340.62732999993,482292.31542999996,487285.95986,537543.046,575618.10373
462682.88547,454300.01843999996,477269.04115000006,476515.24400000006,501987.63980999996,525502.8102300001,567494.62485
457018.48227000004,466992.13388,430376.90893000003,469958.08161000005,483300.53927999997,540490.9002,565879.59666
466992.13388,471980.27597,451173.70092000003,440489.57551999995,512175.67867,539688.06056,579248.26939
546608.02983,490131.9784,526413.86722,583559.94896,470632.21723999997,396004.28803,305359.39445
499634.04034,488253.60319999995,446272.77833,379011.75995,542372.7398900001,488783.95081,541288.41006
501290.7412599999,503722.07436999993,489794.24776,509873.17246000003,477966.46023,463144.85802,498847.93721
740122.17615,419596.25514,420102.56048999995,574350.64842,385799.26148,325437.09755,381446.36407
465808.35157000006,479503.1966,485702.60089999996,488253.60319999995,496685.39190999995,493769.13626000006,561511.6636699999
423508.70091,487664.61785000004,457018.48227000004,421275.25361,493769.13626000006,551963.99731,532519.59774
441025.97648,424185.97335,441025.97648,444358.04256,525502.8102300001,503016.13839999994,563392.7066800001
444358.04256,435826.75997,450380.17435,460380.13685,508848.53753,522174.20264,524037.29255
440489.57551999995,451735.30500999995,465808.35157000006,483300.53927999997,518318.33635999996,512175.67867,547068.22756
487664.61785000004,488783.95081,509873.17246000003,426069.25004,528939.32054,515018.87451,506477.17853999994
412355.28803,561112.01099,533032.03457,450380.17435,654221.77648,445797.85438000003,444358.04256
449156.55732,470632.21723999997,463872.16776,451735.30500999995,513073.65097,499634.04034,549944.6403099999
420568.6378,438228.25869000005,446629.48047,461887.16834,515866.99293,497879.34106999997,568623.21424
469380.55011,472627.24594,458486.18273999996,500475.83771,452810.51362,477269.04115000006,511669.29984
567494.62485,521104.40157000005,449156.55732,490929.83211,413769.43236,439256.25586000003,432964.07369
723991.51388,666051.87513,696128.3150899999,563392.7066800001,279707.96742,275842.3516,218757.35844
436420.86285,447103.53212,452318.54676,423508.70091,506974.62567999994,517791.43507,546608.02983
454300.01843999996,453618.67154,438002.53914999997,468147.47767000005,489241.33713,485702.60089999996,534358.91448
562091.9079199999,578668.1538699999,514238.53174,522174.20264,361151.94296,364342.03816,343724.56392
446629.48047,469380.55011,445797.85438000003,492176.47297,484588.31056,501987.63980999996,538069.22835
497879.34106999997,506974.62567999994,516470.53669999994,506974.62567999994,420102.56048999995,468147.47767000005,422469.38175
466278.8938300001,480340.62732999993,462383.31925,533032.03457,478610.56707,469958.08161000005,482785.68925
484265.32707,468794.67377000005,481716.31935999996,336547.62631,519782.06508,505903.92367000005,518318.33635999996
486622.63707,494178.07155999995,485329.07620999997,411050.7848,497879.34106999997,500475.83771,529647.25082
470931.8112,462383.31925,459853.95328,431599.31561000005,507649.53906,459000.57803,484265.32707
464926.04956,463144.85802,489241.33713,503016.13839999994,462682.88547,467460.48712,497380.02864
534358.91448,537543.046,540285.42435,620047.79149,398343.74598,405528.37782,326710.84200999996
479503.1966,487285.95986,473776.24928,459853.95328,489794.24776,462682.88547,481716.31935999996
246272.53635999997,240875.67901,270468.42059,234136.28856000002,429960.09813,543011.21814,313724.37444
434830.59245,461887.16834,470931.8112,466278.8938300001,492751.29495999997,494795.49305999995,527694.61606
453618.67154,466278.8938300001,447103.53212,506477.17853999994,492176.47297,478610.56707,515018.87451
543011.21814,527079.5317200001,520412.49588,510643.73482,391462.55461,415863.90774,311057.1993
428258.39469999995,433530.94639999996,448652.26798,477966.46023,487664.61785000004,504730.44583,551963.99731
403114.46981000004,415863.90774,417385.02387000003,446629.48047,485702.60089999996,484588.31056,540285.42435
444914.18775000004,444358.04256,468147.47767000005,511669.29984,500475.83771,450718.79322,477966.46023
442751.34585999994,443314.74376,457243.76188,450718.79322,510643.73482,503722.07436999993,523455.00901999994
491429.12828,469958.08161000005,302283.67029,347441.52617,432964.07369,410032.90778999997,466992.13388
514238.53174,513073.65097,508848.53753,517061.69168999995,415863.90774,422958.86267999996,431379.54672
349755.82308999996,366050.27573,370614.60979,395286.62598,533896.55444,496685.39190999995,540490.9002
662897.86392,564629.00767,592553.3529399999,541288.41006,353950.51613,356859.62642,287240.64926
441543.45531,429960.09813,469958.08161000005,434458.99972,520412.49588,501290.7412599999,528080.8325
453280.83957,452810.51362,479975.14539,404665.38832,530663.46613,500917.79889000003,521104.40157000005
496685.39190999995,470931.8112,490131.9784,422958.86267999996,521104.40157000005,479503.1966,489794.24776
519138.23170999996,508278.72216,494795.49305999995,508278.72216,391112.18073,422093.27702000004,373953.70246
271957.74954,266058.48611,288184.22042,280226.02865999995,425406.14034000004,458486.18273999996,493769.13626000006
489241.33713,484588.31056,487285.95986,459000.57803,468794.67377000005,428961.50153999997,409331.4193
485702.60089999996,500917.79889000003,511221.52180000005,452810.51362,426644.0435,436420.86285,402007.33462
420102.56048999995,428258.39469999995,444914.18775000004,463144.85802,513801.19612999994,489241.33713,517791.43507
485329.07620999997,494795.49305999995,478610.56707,453280.83957,447103.53212,470931.8112,436420.86285
431599.31561000005,422958.86267999996,432336.65897000005,486622.63707,494795.49305999995,474508.32479,516470.53669999994
406101.83678,435233.43205000006,438228.25869000005,474508.32479,485329.07620999997,462383.31925,531369.16859
703663.0939,625162.4384399999,671382.9582499999,595423.23196,310465.30559,276990.52717,97703.478347
427722.37515000004,444914.18775000004,433985.08891000005,499634.04034,465808.35157000006,514238.53174,505145.07893
471980.27597,605559.34147,409002.40783000004,487285.95986,360005.11311,326984.19296,317719.18707999995
472627.24594,490929.83211,470632.21723999997,478610.56707,467460.48712,452810.51362,420568.6378
429960.09813,436420.86285,430945.70845,385799.26148,479503.1966,490131.9784,543011.21814
451735.30500999995,457769.8558,439256.25586000003,468794.67377000005,432336.65897000005,457769.8558,507649.53906
419596.25514,427165.00379999995,440489.57551999995,451173.70092000003,449156.55732,472627.24594,535166.42828
457243.76188,457018.48227000004,484265.32707,466992.13388,472627.24594,466278.8938300001,467460.48712
512175.67867,549503.5938899999,517061.69168999995,470632.21723999997,415111.92535000003,455821.60537,435826.75997
404183.6947,417975.19782,451735.30500999995,435233.43205000006,441543.45531,494178.07155999995,549503.5938899999
455821.60537,459853.95328,422093.27702000004,419319.61366,464926.04956,522597.48180999997,490929.83211
460380.13685,457243.76188,503016.13839999994,428258.39469999995,453280.83957,469380.55011,451735.30500999995
442022.90670999995,461246.20308999997,463454.95528,455821.60537,447896.96569999994,461246.20308999997,498420.16163
463872.16776,463454.95528,429548.54365999997,516470.53669999994,437039.72935,423861.33272,446629.48047
468794.67377000005,442022.90670999995,454300.01843999996,400464.58528,490929.83211,446629.48047,429960.09813
437039.72935,465808.35157000006,488253.60319999995,457769.8558,417975.19782,414200.43575999996,372101.53775
432336.65897000005,434830.59245,435233.43205000006,454300.01843999996,473776.24928,473776.24928,499634.04034
593375.3605000001,559135.877,548019.0627400001,500917.79889000003,361487.28575,347138.96181999997,319090.1137
413769.43236,425406.14034000004,462682.88547,437487.50226,448652.26798,482292.31542999996,468794.67377000005
411050.7848,426644.0435,391462.55461,460692.53124000004,469380.55011,481716.31935999996,519138.23170999996
457769.8558,460692.53124000004,441543.45531,371284.56101,457018.48227000004,456446.57184999995,454993.10142
426644.0435,438002.53914999997,426644.0435,445797.85438000003,496090.83823000005,451735.30500999995,490696.4425
424947.09511,437039.72935,456446.57184999995,344099.9425,450718.79322,533472.01937,528939.32054
433985.08891000005,450380.17435,361487.28575,417975.19782,454300.01843999996,432336.65897000005,480340.62732999993
430945.70845,413328.54828,433530.94639999996,414660.93174,457243.76188,460380.13685,441543.45531
432964.07369,450718.79322,419596.25514,432336.65897000005,423508.70091,437039.72935,510643.73482
424525.13266,423508.70091,438735.19693,430945.70845,433530.94639999996,454300.01843999996,518700.69661
415111.92535000003,428961.50153999997,421275.25361,449850.05133999995,468147.47767000005,464926.04956,476211.06401000003
437487.50226,429548.54365999997,427165.00379999995,399265.77848,429548.54365999997,470632.21723999997,533032.03457
463144.85802,473776.24928,434830.59245,423861.33272,469958.08161000005,441543.45531,426644.0435
431379.54672,440489.57551999995,400464.58528,326984.19296,484265.32707,485329.07620999997,545821.76523
402007.33462,431379.54672,447677.65425,471980.27597,503016.13839999994,465808.35157000006,447103.53212
410032.90778999997,411050.7848,415863.90774,369245.72998,480777.11169999995,465373.61627,542372.7398900001
522597.48180999997,478610.56707,410513.83716,452318.54676,393657.6381,372101.53775,387996.49569999997
434458.99972,426069.25004,452810.51362,519138.23170999996,438002.53914999997,435826.75997,491429.12828
473776.24928,449156.55732,468794.67377000005,488783.95081,422958.86267999996,400066.4085,398792.15664
435826.75997,441543.45531,422469.38175,446272.77833,431379.54672,437487.50226,460380.13685
421836.85509,432964.07369,460380.13685,363663.12281,424525.13266,479975.14539,503722.07436999993
554611.4693,533032.03457,505903.92367000005,593768.7626799999,342859.76939000003,380077.19169,240513.03736000002
421275.25361,432336.65897000005,421836.85509,454993.10142,440489.57551999995,444914.18775000004,474508.32479
448652.26798,438735.19693,427722.37515000004,479503.1966,404183.6947,411050.7848,454300.01843999996
405197.41934,420102.56048999995,396581.84453,443314.74376,463872.16776,459853.95328,513801.19612999994
398343.74598,420568.6378,437039.72935,386040.60934,435233.43205000006,443314.74376,554611.4693
428961.50153999997,422093.27702000004,457769.8558,497879.34106999997,439256.25586000003,430376.90893000003,428961.50153999997
344968.50418,365259.57724,365259.57724,426644.0435,486622.63707,495433.86145,525502.8102300001
427165.00379999995,433985.08891000005,429960.09813,414200.43575999996,430376.90893000003,412355.28803,457018.48227000004
439879.44451,455821.60537,453280.83957,412674.76255,404665.38832,487285.95986,492176.47297
422093.27702000004,445797.85438000003,435826.75997,461246.20308999997,424947.09511,453280.83957,461246.20308999997
402779.91323,381446.36407,405197.41934,484265.32707,466278.8938300001,435233.43205000006,447896.96569999994
419319.61366,454993.10142,465373.61627,456446.57184999995,427722.37515000004,427165.00379999995,413328.54828
415863.90774,410032.90778999997,387996.49569999997,406837.51363,470931.8112,449156.55732,500475.83771
400066.4085,414200.43575999996,439879.44451,430376.90893000003,461246.20308999997,425406.14034000004,463872.16776
412674.76255,410513.83716,436420.86285,469380.55011,457769.8558,405197.41934,449156.55732
373307.49852,392233.071,411600.72284,438735.19693,449850.05133999995,480340.62732999993,495433.86145
438228.25869000005,439879.44451,447896.96569999994,453618.67154,416810.11720000004,424525.13266,394577.55166
533032.03457,525152.47627,533896.55444,494178.07155999995,329559.53852,346547.12276999996,266938.17816
430376.90893000003,399711.44707,414200.43575999996,367486.44024,471980.27597,451173.70092000003,434830.59245
397806.72018999996,416810.11720000004,418767.79216,358706.35195,454993.10142,463454.95528,511221.52180000005
393657.6381,409331.4193,399711.44707,429960.09813,463454.95528,460692.53124000004,482292.31542999996
394218.91993,419319.61366,416810.11720000004,434830.59245,423861.33272,463872.16776,479503.1966
407801.19642000005,430376.90893000003,423861.33272,462383.31925,436420.86285,440489.57551999995,397351.20984
424185.97335,421275.25361,424947.09511,384864.73458000005,460692.53124000004,461887.16834,450380.17435
409002.40783000004,424525.13266,396905.49974,366568.71816,450380.17435,475092.55717000004,509873.17246000003
423861.33272,441025.97648,442022.90670999995,427722.37515000004,452318.54676,433985.08891000005,438228.25869000005
450718.79322,434458.99972,424525.13266,309368.58684,465373.61627,457018.48227000004,458486.18273999996
447103.53212,430945.70845,432964.07369,412355.28803,412355.28803,410513.83716,399711.44707
390838.2206,375030.79712,407421.08041000005,411600.72284,446629.48047,453618.67154,496685.39190999995
392881.26187,399265.77848,378570.94083000004,432964.07369,438735.19693,450380.17435,464926.04956
381916.55827000004,390838.2206,411050.7848,404183.6947,442751.34585999994,447677.65425,501987.63980999996
387344.12246,413769.43236,409331.4193,433985.08891000005,431599.31561000005,433530.94639999996,504730.44583
408272.28322,404923.9841,423508.70091,419596.25514,426069.25004,428258.39469999995,472627.24594
425406.14034000004,423861.33272,407801.19642000005,422093.27702000004,412931.85438000003,424185.97335,449850.05133999995
404923.9841,416449.29119,455821.60537,441025.97648,437487.50226,422469.38175,455821.60537
407421.08041000005,378155.00147,406101.83678,431379.54672,444358.04256,449850.05133999995,462682.88547
642380.4346,622793.32856,599940.89464,505145.07893,207878.25254,255336.02007,197456.97674
392233.071,403114.46981000004,404183.6947,427165.00379999995,463144.85802,419319.61366,453280.83957
378155.00147,365625.32749,373953.70246,367898.97392,451173.70092000003,438228.25869000005,513073.65097
460692.53124000004,460380.13685,515018.87451,579872.6087399999,375679.10835,378570.94083000004,326984.19296
400464.58528,422469.38175,398343.74598,408272.28322,419596.25514,404665.38832,459000.57803
379011.75995,400066.4085,380077.19169,418767.79216,453618.67154,442022.90670999995,465808.35157000006
414200.43575999996,402779.91323,398792.15664,422469.38175,407801.19642000005,444358.04256,453618.67154
378570.94083000004,377763.93557000003,403845.65514,433530.94639999996,461887.16834,432964.07369,457243.76188
391462.55461,397351.20984,364342.03816,415863.90774,410513.83716,429960.09813,494795.49305999995
469958.08161000005,459000.57803,437487.50226,429548.54365999997,387592.43506,375679.10835,404183.6947
396581.84453,404183.6947,387592.43506,403845.65514,430945.70845,411600.72284,418767.79216
413328.54828,388534.27749999997,419319.61366,328462.79806,497380.02864,447896.96569999994,462383.31925
401574.50522,379456.22051,362049.16370000003,334633.22770000005,446272.77833,471980.27597,483300.53927999997
389662.38676,393657.6381,346547.12276999996,346227.31579,428258.39469999995,441025.97648,478610.56707
386040.60934,412355.28803,376579.56195999996,448652.26798,421275.25361,409002.40783000004,457769.8558
414660.93174,418767.79216,412674.76255,380077.19169,422469.38175,387344.12246,432336.65897000005
475092.55717000004,464926.04956,482785.68925,480777.11169999995,373953.70246,352398.62374,291778.11537
406837.51363,391462.55461,372838.69637,410032.90778999997,460380.13685,415111.92535000003,424525.13266
361151.94296,367085.67006000003,382403.94857,442022.90670999995,400464.58528,431379.54672,508848.53753
418767.79216,405528.37782,431379.54672,311057.1993,419319.61366,438002.53914999997,494178.07155999995
449850.05133999995,439256.25586000003,469380.55011,463872.16776,379456.22051,380987.34866,352398.62374
498420.16163,485702.60089999996,474508.32479,407801.19642000005,337036.9032,367486.44024,365259.57724
422469.38175,400464.58528,428961.50153999997,378155.00147,406837.51363,401210.09932,413769.43236
409331.4193,396905.49974,426069.25004,437039.72935,392233.071,392881.26187,401210.09932
368503.00463,376297.11579999997,410032.90778999997,409002.40783000004,441025.97648,417975.19782,452318.54676
383927.99202,369790.82657,377763.93557000003,465808.35157000006,459853.95328,386980.26439,385799.26148
368802.65883,368503.00463,425406.14034000004,490131.9784,459000.57803,400464.58528,375679.10835
396905.49974,356223.30192999996,412355.28803,421836.85509,399265.77848,427722.37515000004,442022.90670999995
