wt_0min_1,wt_0min_2,wt_60min_1,wt_60min_2
5159.3091935,6956.718860700001,32793.249037,22810.584381
20955.652068,17624.232058999998,21901.158537,25712.389839
14454.478057999999,18470.954869999998,25890.541042,20693.495776
16976.094654,17847.296049,27153.033813,28760.650235
17587.065435,17034.428729,32231.777519000003,31974.290341000004
26584.887783000002,27257.730502,25687.671051,23905.628093
27953.705858,27896.984626999998,22757.08683,30235.924074
5765.7888492,7560.352225799999,30583.022222,19966.789839
29882.968359000002,26113.64837,30217.007416,20636.390502000002
1082.41383769,546.31155546,63061.071094,41252.504485
29815.614698999998,27460.644501000002,24043.733081000002,24327.466378999998
33303.59388,31118.687576999997,23863.94854,19488.228588
23332.042495,18096.853475000004,17777.985178,28687.577006
16643.036382,16157.929222,21767.068812999998,32215.441645000003
22750.865922999998,19629.183496,16942.104505,26416.811737
23470.058289,26455.845354999998,25317.324437,24567.15931
25372.441817,20972.868787,27737.791979,25543.06058
26136.306043,22757.08683,20812.152578999998,24647.680417000003
10518.5522956,14028.037671000002,25667.247314,22045.672769
20294.75108,22112.338444,25310.076001999998,28375.830920999997
22444.767507,24567.15931,21592.307385,26341.396449
27878.376175,28343.431717,25390.835088,25501.815961
22178.675409,20377.496785000003,24634.316313,31519.189503
7949.9842954000005,10815.320687700001,22832.59964,22922.004279
15199.659810000001,15895.407212999999,24736.865325,31186.847093
13729.250859000002,11027.0271681,26485.384888,27410.710476
23723.504944,20183.0442,19978.067763,29485.778408000002
24195.348955999998,23986.215315999998,20678.343792,25687.671051
14899.837339,16901.925817,27094.882086999998,28541.077148
24098.089827,23383.75293,27450.871244,24551.653818
27849.851069000004,24390.937547999998,23427.067352000002,24748.509359
39353.728278,42732.721583,15095.715149,13631.026287
31918.345217000002,32231.777519000003,19999.195708,20010.193659
20074.425649,19711.409533000002,16735.962666,25527.876609
27460.644501000002,25372.441817,27972.172155,21143.811011
23559.598325,22124.489009999998,23245.136816000002,25708.461703
39479.120894,42900.759444,15169.836647,12546.104924000001
27106.641099,26416.811737,24466.097514999998,23559.598325
28034.120484000003,27362.905112,23886.850812,22672.836984
26455.845354999998,26485.384888,22319.193336999997,24496.402930999997
19172.522563,22557.92236,15980.702467000001,23045.342314
23744.889588,37277.263295,21213.784267000003,24622.981428
33261.151876,24359.67861,24415.034271,23332.042495
23446.597969000002,20171.494294,26102.107890000003,25248.573902
20362.152507,20218.852340999998,25076.506524,25697.009097
24955.69486,23940.792902,25087.698175,22288.078401
21446.091416,25857.987374,24582.596937000002,21613.610478
26875.670692000003,25642.45486,18936.450982000002,26645.275705
20855.481126,20288.737239000002,24445.606593,29721.131492000004
24716.808836,22456.940708000002,21920.30053,23299.481949999998
26113.64837,22769.001154,22557.92236,23312.488075
7981.4295222,14465.708658,36022.888697,24415.034271
29258.737833,28326.349353999998,20979.136187,23143.416527
9849.4998997,10384.666301000001,24610.773219000002,23895.100108000002
26971.823073999996,24354.726748,26197.359555,21901.158537
16144.212448,18058.622965,24057.131469,28359.106637999997
19600.518471,19958.190028,28287.112994999996,28629.149222999997
10509.922714,9514.709747199999,29456.875118000004,20171.494294
28807.855428,24300.740448999997,23137.597046000003,26043.603359
26082.048123,21053.232785,15844.782516000001,24034.114422000002
26689.944547,28981.967276,22617.804255000003,22206.058628
22832.59964,21534.514055,25472.854497,24476.411892
12561.895353,16776.141317,23034.601373999998,22077.741803
28944.098176,29721.131492000004,22897.612053,19108.025144
34613.422272,35190.505875,18674.523713,21592.307385
27836.612019,32098.667704,27429.786238,23940.792902
25682.028757,26439.376925,22697.44266,21547.460434
21328.750237,18143.307232,24354.726748,25682.028757
24615.00081,30302.905096000002,21613.610478,21680.660825
20272.405421,21792.910026999998,17445.956975,29090.175241999998
23753.173003,24476.411892,19926.523503,23427.067352000002
17059.492967,14108.585887,20252.444425,31048.700246
24445.606593,26186.68746,21518.672351,21359.401258
25746.992673,29627.300864,22872.993147,18842.195829
29529.146797,38788.090772,19473.824091,18008.974001000002
27582.160840999997,29172.708936,24339.941419000002,24115.608581
24380.30255,21135.787544,23213.182089,25905.568458
23707.295168,27737.791979,25463.527641,21043.064746
16363.819645,17298.818144,28934.122551999997,29563.509389000003
26028.098507,26011.544805,23321.655412,20554.170124
25168.57348,23375.143192,18600.940028,20392.106865
29788.951502,29187.696863999998,27467.338604,25070.01755
22277.043272,24513.351243999998,23260.732745,22819.68351
11367.328902,17560.979078,18615.718063,27972.172155
27816.450696000004,24943.728844,23957.510402,20685.258596
34005.820169,30797.326789000002,21012.768267,19433.684975
26236.293811,24582.596937000002,22648.462003,25857.987374
41512.528508,37100.467159,18821.636907,18615.718063
10926.7508241,14423.600779,21359.401258,20464.968449
20523.294908,20481.748908999998,17228.809433,21776.700204
28619.603916,28396.464887,26496.066706,23544.798185
23798.20828,22810.584381,22027.050744,28526.129765
21744.985285,22706.117779,25285.756955,24943.728844
30002.800334,31805.753745,21167.916279999998,19375.312547
28450.357169000003,26633.807693,20775.398334999998,21584.682294
9518.510319199999,12014.649657,25258.003655,23029.784343
25310.076001999998,29014.422661,20620.932459,18661.392591
18346.800492000002,17180.888109,20392.106865,22260.064562
26061.057718,26810.805205,20823.77839,19873.221009
33530.367671,24115.608581,23753.173003,18958.968449
18674.523713,22171.607576000002,28096.288124000002,29497.998754
25869.260227,27972.172155,20197.698371,21446.091416
31048.700246,26043.603359,22890.64246,20744.337474
23353.563052999998,23650.604824000002,20719.986838,22435.776136
19584.584265,17784.102111,16248.219205000001,22960.095544
31270.058463,26819.981756,19746.976243,21078.579501
21575.760159,18182.066585,11653.842739,29149.669227
22077.741803,28585.786604,27211.134615,22365.942976
30204.185181999997,27078.051928,16171.086371000001,21032.517455
26595.081821,22271.868290000002,23193.81918,22853.990823
29302.522273,27143.474987,22234.812765000002,18998.104665
26150.528916,22164.88158,24124.962118000003,19479.000391999998
19308.751712,18187.732926,17656.485478,23403.853245
18745.737144000002,21830.711986000002,24016.644266,16668.370963
20218.852340999998,19989.964228999997,25844.863827,24016.644266
12564.838671000001,12275.411472,31628.273739999997,30133.066648
24188.852032000003,25984.519607000002,23203.666181,21973.701251
8877.1779243,11144.6449862,25960.999842,18036.052908
25667.247314,26348.422833,23973.238333,21107.262451
25047.415167,28248.133380000003,23051.862268,22296.384521
27674.637149,31885.265424,20263.731934,23006.214077
16703.578675,14276.877132,14056.081602999999,28680.448051000003
28600.206832999997,23631.054192,23470.058289,27177.869241
21341.076392,24782.364931,17855.589437,25595.610558
13834.686571000002,12996.077998,18436.016163,22788.892089
25553.581274,19908.817363000002,23559.598325,27085.388734999997
7257.8102065,8426.678957,19440.396084,15267.017924999998
16879.004997,21069.848991,22435.776136,29773.111751
25189.347638,22657.521032,19880.869652999998,21476.236238999998
28934.122551999997,26573.788753,19688.091245,22387.109437
27001.721515,24874.705665,20707.346293000002,19249.022235
16289.363204,20946.722851,23606.606217,25438.705005
26348.422833,26405.138085000002,25724.380087,23099.603423
28132.348930999997,30204.185181999997,24567.15931,20431.042749
25298.379173,27890.207574,22408.931715,19755.525996
18270.925134,19670.148877,24195.348955999998,26717.855312
32997.012275,34997.3675,21944.536044999997,16059.325821999999
23116.206148999998,24348.766813000002,20122.721341,25133.955237
9674.4556377,10903.9307582,15564.642354,22408.931715
22539.202865,25070.01755,23845.761012,25927.398888
24551.653818,21868.056364,19542.660944,25413.386183000002
25784.55308,26782.496630999998,20848.867909,21069.848991
26717.855312,22853.990823,27549.723186,24993.797898
24520.703365,26796.607851999997,19225.828763,23515.117019
19790.163392,17916.35238,24782.364931,27836.612019
26011.544805,26992.895785,22171.607576000002,19615.634969
28902.815032000002,30235.924074,23948.965006000002,19161.340101
22917.257459,23666.122735999998,24551.653818,27536.763851000003
21476.236238999998,21086.210146,20057.600115,25029.827166
18825.89153,21107.262451,24487.695109,21637.922018999998
7532.1330422,9605.0441811,30184.128174,19861.138576
33695.162043000004,29325.561345000002,21476.236238999998,16248.219205000001
23051.862268,19972.56365,23895.100108000002,19621.448698
21492.338521,21518.672351,26416.811737,22250.321632
31291.527401,31093.373917,19836.587187999998,18423.566155
25258.003655,26061.057718,23125.281684,20532.881799000003
26425.823391,28184.547651,22740.777653,24043.733081000002
34344.698047,36985.24606,21394.416814,17319.620019
16800.194569,17739.110405,26365.023849,24223.729839
18058.622965,17375.717792,20294.75108,23584.01755
12819.526424,13515.99904,25927.398888,24339.941419000002
23515.117019,27645.900512,17789.4442,21518.672351
19297.788808,17066.079915000002,20997.849701,27094.882086999998
17924.588765,18127.496994,16157.929222,25915.910198
16259.774384,16393.183552,26645.275705,31076.892278000003
24162.128503,25797.006989,21708.75291,21511.905351
22260.064562,24139.446311,22630.077815999997,22581.837161
10548.4628612,14701.923801,27505.26312,26749.077369
28024.948447000002,24179.789112,24911.094300999997,20920.139638
24390.937547999998,28821.114804,23940.792902,19101.477193000002
24923.689359,22802.927187,22365.942976,23856.477221
27094.882086999998,23806.139919,19941.818482,21895.190782
23597.348233999997,24016.644266,20972.868787,27440.139061
13654.092781,12836.388576000001,25243.148738,29347.611362000003
19488.228588,18610.650294,27050.276827,23116.206148999998
28680.448051000003,24238.119634,23997.223892,24589.980359
24339.941419000002,22218.837922,21674.598319999997,19989.964228999997
23161.837584999997,17843.250271,25037.96513,21958.458391
23957.510402,25553.581274,26804.645513999996,24615.00081
23895.100108000002,21855.552334,24702.805809,23286.104728
23375.143192,26382.413462999997,20887.049687,19539.712085
6552.7554464,8749.1142509,26455.845354999998,20699.784286000002
24728.254811,28430.635041999998,22456.940708000002,19067.411546
21757.711121,22045.672769,19493.723655,26526.056848999997
25734.781144,24188.852032000003,21652.347343,20784.944914
24984.580473,26150.528916,22387.109437,19451.425162
13483.708864999999,14709.235068,28680.448051000003,24104.807619
28430.635041999998,29372.943787000004,25070.01755,22243.333831
12335.903504,15587.280365000002,17828.595435000003,21928.46804
25248.573902,27617.952302,21353.299841,20563.330951
6828.1521839,6774.6692934,25915.910198,20362.152507
24610.773219000002,26308.836291000003,24526.600504,24148.834999
22330.159741000003,24899.425682,24305.442809,22099.283841999997
10010.4106027,11455.272422999999,20966.010133,28489.955402
22810.584381,19161.340101,22722.087365,25472.854497
24115.608581,24814.927243000002,22847.104897999998,22144.203669000002
28359.106637999997,28236.76275,16976.094654,18640.821598000002
16579.073076,18947.31896,25168.57348,25243.148738
33365.229215,34327.892729,17772.857015,15032.193071000002
25836.566641,26224.058899000003,21744.985285,18974.221802
19141.127877,18087.762403,20554.170124,20823.77839
25403.076932,25198.375327,24596.549881,22886.083986
23396.178878,18429.043408999998,25362.068825000002,22591.734808
27536.763851000003,22506.819042,23623.605434999998,19600.518471
22195.881437,23245.136816000002,21725.137710000003,21005.087303
25808.957251,24664.324865,21878.26561,21830.711986000002
12476.591091,11536.777191,20563.330951,22557.92236
24839.107436,20282.843625999998,24179.789112,22622.369819
26485.384888,25687.671051,22622.369819,18415.465153999998
4599.136939800001,4130.278519,17550.257117,26864.139032
19926.523503,22993.750378999997,17746.513007,20719.986838
27505.26312,27094.882086999998,20765.210882,19951.278278
29955.39315,31220.69792,19627.136336000003,18738.110159
28184.547651,29441.307129,18100.890889,17267.756570999998
17011.217978,15090.743625,14480.329868,26664.343864000002
24622.981428,24380.30255,24034.114422000002,26290.245399
18513.004974,15513.786472000002,16804.084296,28902.815032000002
22788.892089,23437.135077,20503.316011,21997.233421
15997.428234,15539.249870999998,23501.208428,30286.863007999997
19989.964228999997,20665.496789999997,28169.744556999998,26455.845354999998
23584.01755,22178.675409,23798.20828,19549.673407000002
26290.245399,23572.576288,20955.652068,24697.305972
14635.463803999999,11762.658517,25047.415167,20143.350017
25114.268074,24736.865325,19584.584265,21328.750237
30593.914236,31899.46504,22164.88158,20403.038847
20707.346293000002,20842.15154,19755.525996,20946.722851
25532.814170999998,26845.452455,23723.504944,20334.767941
23143.416527,22788.892089,21321.542063,22682.733394000003
20481.748908999998,22682.733394000003,17048.31116,20577.474541
13464.517184,15262.102367,24654.827275,26021.196055
16748.191871,16668.370963,24520.703365,24955.69486
24348.766813000002,24004.321358,19218.654253,21127.851659
24664.324865,24466.097514999998,17189.496905,19463.626991999998
21518.672351,20926.79784,20112.705645000002,20986.089657
28043.839348999998,26263.295181,19133.250686,19570.013748999998
23544.798185,25093.260625000003,21547.460434,18784.328
25198.375327,18226.375992,20712.71114,21767.068812999998
17560.979078,17969.561488,21107.262451,24773.985243
18436.016163,16651.589247,14450.872776,25340.118952
24284.909207,27058.796989000002,20543.768162,19060.224207
9770.7521892,8322.342692,31270.058463,22228.37932
19218.654253,17538.514797,12843.315864,25563.493133
19899.871588,19152.886259,25905.568458,19576.624424
27770.275247,25448.849298,22968.731516,21736.793773
38666.615688000005,35533.306058,20171.494294,15946.894225999999
33378.526188,33606.373797,16800.194569,13586.633022999999
26831.203552,27518.782446999998,21575.760159,19920.483533
21878.26561,20878.213248,18589.805557,22506.819042
23769.451874,21694.10381,21416.984901,22124.489009999998
10232.6816035,11741.813633,27362.905112,28396.464887
22250.321632,19445.433026,20903.043782,18357.822253
24773.985243,26365.023849,20626.44908,20038.609662
17454.357165999998,18750.785205,29090.175241999998,24284.909207
21353.299841,33277.797246999995,20334.767941,23169.393256
31466.973033,27993.137805,19534.541208000002,18655.790175
18370.564388,18047.717045,24380.30255,23161.837584999997
28821.114804,27836.612019,19329.68235,17422.522763
19032.426388,19372.293364,22581.837161,22277.043272
6896.8444254999995,9822.779606,26439.376925,18836.804958
28793.264405,27497.629678999998,20354.955278999998,18892.631111000002
9474.9180619,11578.395037,20272.405421,25403.076932
31405.743083999998,30286.863007999997,13058.901166,16315.268005
24327.466378999998,22296.384521,18974.221802,19469.067657
24993.797898,28885.132934,21602.942141,23437.135077
9499.0323702,10992.401391700001,18500.901648,19809.442145
19293.099701,17638.37068,23515.117019,26573.788753
27410.710476,29124.033224000003,19270.248213000003,19711.409533000002
24487.695109,24748.509359,19334.983992999998,20731.049877999998
20153.896767,22890.64246,22005.867293,23321.655412
19133.250686,22243.333831,22922.004279,20955.652068
29187.696863999998,23137.597046000003,22178.675409,19770.224183
24401.909611,21427.782356,17616.299374000002,15624.247766999999
16657.320872,21973.701251,27325.212739,27211.134615
14356.792937999999,13510.247769,24075.818361999998,17496.449429
24043.733081000002,23703.610718,21283.919503999998,20003.725241
19679.311733000002,20607.465493,23299.481949999998,23572.576288
22819.68351,22027.050744,19316.693766,23137.597046000003
10669.733089199999,10734.8401729,28132.348930999997,20210.628625
20334.767941,26082.048123,22144.203669000002,18885.478183
18867.70893,20895.267307,25456.287016,20643.091629
21143.811011,22133.942624,21191.479466,22195.881437
21454.147034,23544.798185,19790.163392,22112.338444
19840.252016,17850.217633,24804.159473,19356.035991
25390.835088,23685.648048,23775.710821,25667.247314
27211.134615,26496.066706,20878.213248,20377.496785000003
23239.993346,30811.925192000002,15803.749780000002,22722.087365
23928.039805,25844.863827,22099.283841999997,18697.644033
12275.411472,12331.441327,19513.303493,20167.663042
24582.596937000002,19209.383838,15418.162389,26308.836291000003
24869.560983,23873.603691,20204.694352,22917.257459
14872.80387,19563.753371,23239.993346,21115.056388
30487.191289,30077.429044,18484.046402,18042.567369
18582.793708,20027.566014,17591.045241,21167.916279999998
23137.597046000003,28718.142780000002,15607.807363,19867.192618
25708.461703,26857.271021,19233.596977,20481.748908999998
24292.704145,23417.280482,21662.902607,19916.142035999997
20966.010133,22886.083986,23045.342314,19854.702375
9902.3508079,10178.270874400001,24223.729839,22937.571719
6408.6434834,8474.1619711,14675.838978,21623.399251000003
17746.513007,19053.733844,20149.028067,22868.668734
27143.474987,20699.784286000002,17985.81671,21440.942203
27626.206668,26875.670692000003,22548.75951,22630.077815999997
29149.669227,29901.391444999997,21290.726910999998,19277.12749
23203.666181,23845.761012,16024.174158,20415.381306
28438.696928999998,30442.808832,19372.293364,19013.007633
20938.911967,22387.109437,24503.892848,20543.768162
27026.929288000003,26664.343864000002,20074.425649,19515.895367
22496.232695,20129.571216,24300.740448999997,22089.036347
22657.521032,21032.517455,19032.426388,21575.760159
22591.734808,20626.44908,19723.108195999997,18750.785205
15624.247766999999,19145.912823,17843.250271,27195.078977999998
21394.416814,19755.525996,22420.053388,20288.737239000002
26416.811737,23886.850812,20932.512949,20112.705645000002
25595.610558,22968.731516,25483.792792,25236.270236
22648.462003,23696.43997,21637.922018999998,20872.175353
22576.574638,24686.345136,21328.750237,19542.660944
10590.3496526,10265.1809319,26054.602207,19688.091245
8194.875299399999,9556.3030026,20895.267307,19999.195708
26864.139032,29313.726067,19629.183496,16517.20768
10811.0136881,15290.687644,24899.425682,22060.412559
21725.137710000003,20636.390502000002,25553.581274,21708.75291
17083.214416,16242.922082,26717.855312,22005.867293
23731.23674,22382.168261,21776.700204,19419.634872000002
18830.941461000002,19978.067763,13078.999064,24354.726748
16108.780372,16567.441239,22769.001154,23963.834838000002
26804.645513999996,27370.178416,21373.930539,19890.861141
21213.784267000003,22908.980492,22382.168261,18953.348748
22133.942624,22548.75951,20210.628625,22968.731516
25687.671051,25243.148738,19706.616241,18133.146068
21167.916279999998,21962.596984,21086.210146,20189.095339
21359.401258,21842.525484,20855.481126,15823.980770999999
22480.00307,22144.203669000002,19515.895367,23791.209232
23905.628093,24589.980359,21440.942203,20832.221916000002
15214.655531,19836.587187999998,15779.403302,19498.111031
20597.307629,20957.939005,18199.873754,21238.365962
20878.213248,18577.993391,19633.781783,24169.409542
29138.662182,27186.679415000002,19570.013748999998,18076.029333000002
14662.375813999999,17130.009364,20577.474541,21842.525484
21849.256923,21725.137710000003,17256.786207,21962.596984
22228.37932,22591.734808,17367.903369,25037.96513
20038.609662,23798.20828,16901.925817,23051.862268
23815.584580000002,20812.152578999998,22060.412559,19018.327645
17074.157137000002,18402.551099,23910.900653,21835.228512
23403.853245,23312.488075,20731.049877999998,19440.396084
22468.954057000003,19840.252016,16583.494313,20966.010133
23286.104728,25463.527641,25595.610558,22514.163864
22872.993147,20403.038847,19576.624424,20027.566014
5625.4847967000005,8181.2831496,25158.445689,18929.568395000002
23501.208428,28223.657927,20441.089681999998,17216.9479
25472.854497,22486.591555,21978.661777,19662.23327
6760.4511608,7859.2459762,30413.167779,21744.985285
13459.938656000002,19488.228588,26341.396449,27816.450696000004
17091.93916,19899.871588,23783.774398999998,22303.954479
23997.223892,25100.143982999998,19445.433026,21406.915455000002
18138.763959,18052.084665,20377.496785000003,23396.178878
22144.203669000002,24622.981428,24984.580473,22319.193336999997
25652.985672,25667.247314,22657.521032,20523.294908
23299.481949999998,26701.983446,17091.93916,19363.593163999998
30286.863007999997,32476.059363999997,18571.036679999997,15713.00142
28969.092337,25532.814170999998,21043.064746,14768.2405
17459.552238,15176.235428,22960.095544,22890.64246
33488.106309,30593.914236,19854.702375,13285.682809
13899.524507,12715.734713000002,18661.392591,25828.845278
24004.321358,22697.44266,24869.560983,26511.171710000002
25828.845278,26612.977415,20735.947305,19239.177801
10523.797494499999,11308.166525999999,19127.484832,21204.460374
11138.8216205,12961.241299,21757.711121,26561.537884
18529.368786,16465.027794999998,18423.566155,23997.223892
26992.895785,27558.841554000002,25123.939848,22027.050744
22319.193336999997,18394.849549,24615.00081,22847.104897999998
19454.454198,20855.481126,15887.272713000002,16967.407731000003
21135.787544,21820.476926,20415.381306,21684.647311
18615.718063,18491.196961,16380.622373999999,21341.076392
25076.506524,23260.732745,16096.724725000002,19412.332416
8550.4289765,7320.5374245,29563.509389000003,25753.063583000003
13685.010699,14809.957946,23312.488075,27026.929288000003
26212.53003,25604.471656,19557.481054,17396.89947
28086.969747999996,24401.909611,18993.203109000002,18087.762403
17155.596571,13594.372068,29043.852794,22576.574638
17130.009364,15729.943044,25857.987374,23910.900653
27928.207273999997,27849.851069000004,19506.891639,13693.431141
25879.788612,22832.59964,18701.681741,17273.161583
22672.836984,24067.343155,17850.217633,19091.006858
28843.687883,27467.338604,18474.244259,14391.053062
21229.43576,22868.668734,21446.091416,17684.570496
28303.386666,30522.806364,18529.368786,15061.129053999999
12004.392523999999,13174.277865,26113.64837,23125.281684
22611.650193999998,23427.067352000002,22271.868290000002,21229.43576
18313.18477,15435.347747000002,23522.777188,24634.316313
22533.031053,21127.851659,19209.383838,20997.849701
22697.44266,21353.299841,18052.084665,20183.0442
7888.676969499999,10665.9414259,24244.563684,18582.793708
30067.773593,21849.256923,24284.909207,22313.158207
25563.493133,23213.182089,19770.224183,18166.898936999998
23490.877136000003,18977.801503000002,21028.332612000002,21259.924676000002
11083.184924199999,12680.0826,15032.193071000002,18017.321796
19951.278278,17249.132951,22243.333831,21561.872396
18632.387035,21602.942141,22819.68351,17621.226654
22960.095544,22303.954479,23806.139919,21944.536044999997
18464.502749,19920.483533,21469.542947,18552.347228
23856.477221,24327.466378999998,23928.039805,17823.863348
15165.732933000001,16718.564373,28184.547651,24674.909120999997
14528.993169,13007.562093,24401.909611,28011.927347
20288.737239000002,18745.737144000002,24839.107436,23072.465722
22347.704497,25029.827166,18776.520259999998,16713.824088
9959.611842,11610.854182,17556.947338,15043.527523
10140.8277476,7178.1468348,25563.493133,24139.446311
23169.393256,19579.299298,15682.54303,21096.622669
27972.172155,23239.993346,19375.312547,17098.306289
21299.528185,24104.807619,19060.224207,20597.307629
14119.127694,14505.941686,27890.207574,21878.26561
15655.581648000001,17083.214416,15299.276719000001,24984.580473
21043.064746,25087.698175,19498.111031,19308.751712
24424.318651999998,24610.773219000002,20158.063401,18470.954869999998
22296.384521,23948.965006000002,19867.192618,19706.616241
11620.243464000001,15355.897299,21911.94602,18722.616982
21958.458391,23565.419164,21809.064918,19790.163392
20842.15154,24371.250193,20487.286071000002,23193.81918
34455.855618,31674.398315,19469.067657,18302.683335
29014.422661,30567.969716,13793.753638,13186.620863
17875.418675,17565.4057,23169.393256,22740.777653
9669.6720908,8964.4638213,20986.089657,19958.190028
26732.696207,25622.834302,23791.209232,18947.31896
20509.770194,19941.818482,22124.489009999998,19729.968356999998
28858.38203,23744.889588,19781.57936,21885.284818
21592.307385,23606.606217,22218.837922,17699.251924
18874.614674,22277.043272,21032.517455,24828.7027
22890.64246,25491.867518,18292.183992,16528.751356
20832.221916000002,22877.464172,12832.617914999999,18108.832581000002
22218.837922,20301.24405,12621.640336,23641.269805
31643.594429,27878.376175,19840.252016,17638.37068
9445.7804995,15394.674968000001,18892.631111000002,21949.769177000002
19576.624424,25317.324437,22853.990823,25456.287016
20377.496785000003,22077.741803,19579.299298,18386.75459
29031.808146000003,23029.784343,21078.579501,15182.065195
23631.054192,26445.480903,21174.678415,20245.057238999998
4402.9777808,3743.9217954,26043.603359,36803.310597
16186.787922,18270.925134,24534.868500999997,23383.75293
21662.902607,22824.884633,20665.496789999997,18897.948968
9202.7533869,9144.5529269,18402.551099,20204.694352
20137.836900000002,18253.024016000003,18804.342329,20678.343792
15489.210589999999,19809.442145,19424.37524,20607.465493
32653.493924,33165.582822000004,15250.076878000002,15054.048155
5979.3174252,8157.308700099999,20477.690243,22053.363967
21162.049006,23928.039805,20832.221916000002,20938.911967
24034.114422000002,22576.574638,19861.138576,20665.496789999997
25317.324437,22917.257459,22506.819042,21174.678415
24526.600504,22622.369819,21063.218667,19086.519068
22408.931715,26471.329871,21792.910026999998,18500.901648
18728.899912,22408.931715,18964.487902,17969.561488
23549.820035999997,21920.30053,20509.770194,16932.12867
20775.398334999998,19108.025144,20431.042749,19345.802764
22886.083986,24075.818361999998,19095.644774,18680.87936
18722.616982,19746.976243,20926.79784,19746.976243
8447.5387013,9472.200175000002,18536.215764,17860.575377
23222.050481000002,24526.600504,18249.287204,18880.425786
21928.46804,19218.654253,21238.365962,22486.591555
25362.068825000002,24496.402930999997,22033.537622,21311.636819
20415.381306,16164.094001,17337.711128000003,21028.332612000002
24596.549881,21575.760159,21115.056388,17608.617795000002
13204.758726999999,10681.7244118,21143.811011,29613.07084
12675.663489,11821.471561,17823.863348,25574.920003
17278.384344,15887.272713000002,18764.089322,26074.058673
20503.316011,19662.23327,15503.006085,20307.365389000002
17884.030137,18680.87936,18193.093093,17739.110405
27549.723186,25543.06058,16792.761645,16223.131086999998
6693.113305299999,7792.2440721,22277.043272,16448.745407000002
5010.0882445,3848.6343377,24139.446311,31589.783364000003
16024.174158,19412.332416,15296.069876999998,17361.423078
26172.321325,21247.596693,17436.557701,18867.70893
18047.717045,16289.363204,24664.324865,24238.119634
18986.36718,23719.750115,19816.488435,19133.250686
24654.827275,24984.580473,19933.372408,19926.523503
21283.919503999998,22740.777653,19263.278055,20848.867909
23312.488075,23515.117019,20872.175353,20370.029872
7567.796864999999,8910.5723394,24923.689359,18852.551159000002
23783.774398999998,25189.347638,18133.146068,17777.985178
19345.802764,20236.298107000002,19908.817363000002,18047.717045
30892.928787,27569.260151000002,16643.036382,15500.549067999998
23072.465722,21716.116978,22802.927187,20066.445103
17020.89511,12669.570208000001,17881.118254,26374.318517
22769.001154,21299.528185,23161.837584999997,21180.946669
22313.158207,23149.478693,20424.536644,20926.79784
21311.636819,22005.867293,18632.387035,19270.248213000003
23177.545296,22400.870129,15858.719829999998,16430.512646
19908.817363000002,22581.837161,17016.185358,18143.307232
18784.328,21311.636819,17795.782715999998,20855.481126
15646.060594999999,23707.295168,16318.350105999998,20757.507466
21191.479466,14350.606881999998,13299.304874,25220.170886
22868.668734,25285.756955,19528.684478,19799.08985
20792.144911,22206.058628,20129.571216,18794.624203
11277.840604,10914.8462464,20805.664241,19983.647727
15008.463167,14877.411908,21275.78814,22393.863468
2858.0948309,3396.3131925000002,31830.268774999997,25939.593397
15054.048155,15844.782516000001,22514.163864,23761.010964
22435.776136,21213.784267000003,20946.722851,18936.450982000002
21431.580171,17149.270374,21259.924676000002,19579.299298
22722.087365,20294.75108,28430.635041999998,18859.687701
11334.519516,11255.928898,20792.144911,22930.040356999998
19270.248213000003,21238.365962,22672.836984,21012.768267
20102.175582000003,24503.892848,14961.644686,16804.084296
20620.932459,21431.580171,17074.157137000002,18917.841287
20158.063401,26940.896069,18719.248106000003,17959.020778
22908.980492,20153.896767,18477.316586,18408.713602
22630.077815999997,16315.268005,18852.551159000002,18330.117533999997
23831.403743,25123.939848,22682.733394000003,20570.242911999998
20189.095339,20086.208613000003,24773.985243,23149.478693
10557.024966100002,9206.9492206,17847.296049,15754.13148
21830.711986000002,22099.283841999997,17121.116459,17881.118254
24634.316313,20392.106865,18867.70893,18212.593893999998
17440.023794,16679.802988,15749.281692,22020.106848000003
26954.072555,23597.348233999997,20636.390502000002,16393.183552
23437.135077,23957.510402,19053.733844,18308.584161
9491.7595233,9893.6139028,18117.151889,16697.676948
8317.2923027,6829.805205899999,24794.376417,15917.575341
25029.827166,24223.729839,18317.554463,15666.393612999998
17100.831292,16347.028618,21694.10381,20218.852340999998
22557.92236,22611.650193999998,22159.680163,18292.183992
25697.009097,24083.833912,19145.912823,16583.494313
28375.830920999997,27389.255398,20597.307629,16370.806366
20045.974936,24292.704145,18513.004974,17753.620329
15128.377266,8638.1046414,27058.796989000002,21868.056364
22234.812765000002,22356.493427999998,17720.697728,19080.102604
20570.242911999998,19627.136336000003,21949.769177000002,21086.210146
20282.843625999998,20447.035125000002,16506.657514,22356.493427999998
20441.089681999998,19506.891639,17813.855081,19899.871588
36083.685483,37383.694605000004,11472.672014,9268.256283300001
21469.542947,23815.584580000002,20183.0442,18193.093093
26496.066706,25340.118952,16228.752098,16242.922082
17869.233113000002,19498.111031,23856.477221,19351.532558
20731.049877999998,20081.89775,12193.671807,19322.20654
19513.303493,21017.164456,22288.078401,22468.954057000003
20543.768162,20256.745194,22250.321632,18477.316586
15985.621511,17962.298053,13055.683872,22697.44266
17113.986617,20149.028067,21427.782356,23417.280482
16171.086371000001,17273.161583,21849.256923,19141.127877
19670.148877,21476.236238999998,20842.15154,19145.912823
