wt_0min_1,wt_0min_2,genome_0min_1,genome_0min_2
331036.71378,322280.99127,290784.01841,301757.7751
299450.75210000004,286818.70725,284143.82795,276350.01414
282343.69964999997,261112.16704000003,311972.83127,263074.30416
294838.82861,287494.02369999996,292410.26721,291549.53585
319530.93929,317135.86089,285652.46579,293662.33496
306200.79253000004,325627.29644,313918.83818,292410.26721
288019.04367,303671.61818,285996.64021,302887.31444
271736.4776,277662.10829,315077.99179,310825.14602
313918.83818,307737.15587,283118.01755,288019.04367
290989.96932000003,305731.88153,300472.22881999996,315734.47341
280187.99893,324879.14542,283620.35635,305731.88153
266270.28919000004,249976.52499,331036.71378,304235.63234
305731.88153,299450.75210000004,282665.07439,300124.49529
267282.63081999996,238309.99666,317970.37004,276598.75899
291549.53585,313164.02232999995,292085.95293,317135.86089
294219.87224,311380.0257,305336.3577,320164.36277
318692.66304,320844.11499000003,287494.02369999996,292892.93391
300472.22881999996,296652.10394,290196.00901,285221.90699
314512.34274,320164.36277,288019.04367,289724.11979
306724.44518,295425.01861,281748.15945000004,279877.41603
269010.47861,300877.03213999997,281157.26459,290784.01841
320844.11499000003,355709.78437999997,275843.11289,311380.0257
263726.08048,239558.22746000002,344279.03948,296652.10394
297683.87198,302370.38175,295425.01861,296183.99037
298713.91053,294838.82861,278424.59368,279412.80479
310205.00137,300472.22881999996,273906.81974,289288.65099
302370.38175,298713.91053,294219.87224,289025.03749
280764.14222,289724.11979,289025.03749,302370.38175
281157.26459,265460.49174,294838.82861,295425.01861
276598.75899,278047.36634,298127.3149,290989.96932000003
298127.3149,263946.69145,279654.44244,273906.81974
275843.11289,282343.69964999997,297683.87198,294838.82861
284143.82795,300124.49529,291549.53585,298127.3149
295425.01861,282061.57918,296652.10394,292085.95293
249180.59013,283118.01755,308619.06807,282061.57918
267916.26054000005,264168.88963,319049.34246,278830.48636
285996.64021,302887.31444,265089.42478999996,300877.03213999997
292085.95293,278424.59368,282343.69964999997,286818.70725
313164.02232999995,330198.70158,276598.75899,279223.4275
284879.05770999996,282665.07439,284879.05770999996,297113.16438000003
290784.01841,285652.46579,286818.70725,284879.05770999996
289724.11979,297683.87198,278047.36634,261814.61148999998
187469.6522,179150.92741,321142.18857999996,241930.94622999997
289288.65099,291549.53585,289288.65099,287494.02369999996
278424.59368,284879.05770999996,266629.0841,315077.99179
192994.74867,197189.64964000002,384363.75061,285996.64021
265089.42478999996,242499.51747,289724.11979,288440.59848
289025.03749,309714.30096,263074.30416,282665.07439
270291.60531,276350.01414,279412.80479,283118.01755
287494.02369999996,290196.00901,282061.57918,281748.15945000004
296183.99037,292085.95293,279223.4275,272806.49479
275179.22472,279654.44244,280187.99893,272449.27612
292410.26721,280187.99893,267612.77581,271736.4776
278830.48636,281748.15945000004,274662.90608,285652.46579
257375.45883999998,266954.11211,277073.83901,280187.99893
315734.47341,306724.44518,268476.7154,272071.58924
303671.61818,288440.59848,270777.48887999996,269010.47861
304235.63234,305336.3577,265460.49174,270291.60531
256174.35471,262385.36705,300877.03213999997,262035.50884000002
297113.16438000003,304235.63234,261112.16704000003,266270.28919000004
270039.47182,255306.18212,274319.40815000003,277662.10829
274319.40815000003,279877.41603,276350.01414,275843.11289
259376.39789999998,272806.49479,275179.22472,294219.87224
260729.45997000003,275179.22472,280764.14222,299450.75210000004
260385.91319,256583.07781000002,299450.75210000004,256583.07781000002
272806.49479,274319.40815000003,270039.47182,277073.83901
265460.49174,266270.28919000004,279877.41603,280764.14222
266954.11211,279412.80479,277662.10829,263946.69145
261814.61148999998,246577.72396,296183.99037,281157.26459
302887.31444,301757.7751,257375.45883999998,273491.68123000005
262035.50884000002,270039.47182,271144.04024,259740.10998
278047.36634,294219.87224,255609.14964000002,278047.36634
257140.33052,267612.77581,269561.14350999997,275179.22472
255805.14789999998,259740.10998,262385.36705,278424.59368
259740.10998,257375.45883999998,265844.52971000003,258383.25548
38413.858835,37657.349751999995,76666.194213,47629.927457
279223.4275,289288.65099,259740.10998,284143.82795
310825.14602,304599.33975,252645.22974,254019.68928
268476.7154,273491.68123000005,266270.28919000004,271144.04024
279654.44244,278830.48636,254413.78524000003,254665.72892
277662.10829,280764.14222,257970.01690000002,254413.78524000003
264168.88963,260385.91319,272071.58924,274319.40815000003
262630.14188,267916.26054000005,266954.11211,283620.35635
282665.07439,281157.26459,272806.49479,267916.26054000005
283118.01755,277073.83901,253650.29704,265089.42478999996
235150.57925,209081.15878,293662.33496,256174.35471
272071.58924,273906.81974,245576.94329,279654.44244
272449.27612,269010.47861,260729.45997000003,274662.90608
267612.77581,265844.52971000003,250381.36283,262385.36705
241713.02248999997,263074.30416,262035.50884000002,266629.0841
285221.90699,288019.04367,254665.72892,262630.14188
249976.52499,228508.52398,278830.48636,266954.11211
274662.90608,283620.35635,254019.68928,250381.36283
225736.52233,229248.92922,269309.63652999996,267282.63081999996
269309.63652999996,270777.48887999996,261535.86978,265460.49174
281748.15945000004,290989.96932000003,239060.94123,255805.14789999998
253650.29704,257970.01690000002,271736.4776,258187.7478
258383.25548,271144.04024,258921.15297999996,267612.77581
261112.16704000003,254665.72892,263946.69145,261112.16704000003
270777.48887999996,279223.4275,256583.07781000002,268476.7154
245576.94329,230737.32237999997,272449.27612,258921.15297999996
261535.86978,270291.60531,259376.39789999998,255306.18212
263074.30416,245576.94329,260385.91319,260729.45997000003
242948.18248999998,243344.45953000002,245921.75284000003,265844.52971000003
218661.6175,219933.78608,305731.88153,261535.86978
288440.59848,274662.90608,232752.34131,236890.4846
249533.86585999996,253063.45119,258187.7478,269561.14350999997
244191.89016999997,256174.35471,249533.86585999996,253063.45119
258921.15297999996,272449.27612,252325.4264,270777.48887999996
264445.00315,248372.75256,263726.08048,257140.33052
265844.52971000003,259931.91142000002,244731.49222,245576.94329
180157.8092,189757.10033,303671.61818,269309.63652999996
238309.99666,255609.14964000002,222993.85627000002,240993.72850000003
250381.36283,262630.14188,226514.88546000002,228508.52398
219933.78608,227085.24378,267916.26054000005,248775.32011000003
282061.57918,269309.63652999996,256174.35471,259931.91142000002
254019.68928,236684.82026,232990.46018,252143.22345
276350.01414,285221.90699,244191.89016999997,249533.86585999996
226514.88546000002,237643.68706999999,258383.25548,264445.00315
248372.75256,262035.50884000002,259931.91142000002,264168.88963
116598.74078,112963.66384000001,354681.31081,327876.58972
273491.68123000005,261814.61148999998,241930.94622999997,239558.22746000002
256583.07781000002,265089.42478999996,248372.75256,263726.08048
247612.74756,259376.39789999998,251718.82557000002,259376.39789999998
238658.42602999997,240125.20286,267282.63081999996,255609.14964000002
232752.34131,234853.20641,264168.88963,260385.91319
215682.42839000002,234225.61157999997,240993.72850000003,245124.97954000003
290196.00901,284143.82795,237643.68706999999,252645.22974
279412.80479,267282.63081999996,247872.2997,239745.1542
255306.18212,251003.55494,240440.49102,251718.82557000002
236890.4846,232990.46018,245124.97954000003,244191.89016999997
227085.24378,240993.72850000003,249180.59013,257970.01690000002
246577.72396,231314.23752999998,246281.30964000002,257375.45883999998
248775.32011000003,252645.22974,242948.18248999998,241504.26941999997
247872.2997,258921.15297999996,241504.26941999997,251003.55494
231656.29285,252325.4264,240125.20286,242499.51747
199895.85911999998,212382.03879,253063.45119,249976.52499
257970.01690000002,266629.0841,246577.72396,247612.74756
259931.91142000002,263726.08048,238658.42602999997,243744.66394000003
230737.32237999997,246887.21304,242499.51747,242948.18248999998
208704.71896,196375.68148,261814.61148999998,245921.75284000003
252143.22345,249180.59013,234639.31609,231045.97263000003
253063.45119,250381.36283,239745.1542,252325.4264
269561.14350999997,276598.75899,231906.66742,233806.98409
251718.82557000002,244191.89016999997,234225.61157999997,230070.41102
245921.75284000003,242948.18248999998,252143.22345,244377.00671000002
218937.82231999998,209205.67926,270291.60531,248372.75256
286818.70725,269561.14350999997,231045.97263000003,241713.02248999997
228042.31447,228042.31447,243344.45953000002,223906.08661000003
225560.10177,234639.31609,255805.14789999998,232752.34131
263946.69145,261535.86978,233806.98409,247872.2997
187932.67748,218220.79199,250679.06782999999,253650.29704
255609.14964000002,250679.06782999999,227670.65937,225560.10177
234853.20641,227670.65937,226831.47505,222092.49831
277073.83901,268476.7154,223141.2107,231314.23752999998
262385.36705,258187.7478,241713.02248999997,225224.78171
244731.49222,247872.2997,238309.99666,243344.45953000002
251003.55494,245124.97954000003,246887.21304,246577.72396
244377.00671000002,244377.00671000002,229248.92922,250679.06782999999
254665.72892,254019.68928,228042.31447,239060.94123
237643.68706999999,246281.30964000002,229597.31939,234639.31609
243744.66394000003,245921.75284000003,219480.9603,230737.32237999997
252645.22974,255805.14789999998,231314.23752999998,230484.82188
231045.97263000003,213127.38328999997,249976.52499,238309.99666
279877.41603,257140.33052,218937.82231999998,213661.33583
245124.97954000003,249533.86585999996,244377.00671000002,234225.61157999997
241504.26941999997,244731.49222,233425.11959000002,246887.21304
234639.31609,223141.2107,243744.66394000003,249180.59013
214760.54655,211768.76,262630.14188,223141.2107
221042.65750000003,230070.41102,221890.44288,244731.49222
240993.72850000003,228938.72038,231656.29285,233425.11959000002
241930.94622999997,204793.63715999998,232420.67299000002,220606.84021999998
239060.94123,202230.00724,232198.22636000003,221890.44288
212883.02144999997,216172.50126999998,269010.47861,240125.20286
203955.73377,199895.85911999998,257140.33052,237299.28346
250679.06782999999,243744.66394000003,230484.82188,232420.67299000002
234225.61157999997,221413.28144,236684.82026,221413.28144
233806.98409,241930.94622999997,230737.32237999997,228042.31447
222092.49831,212057.67358,248775.32011000003,232198.22636000003
246281.30964000002,241713.02248999997,225736.52233,236684.82026
235655.6234,236246.54356,234853.20641,210326.98152
197672.14175,198689.74046,264445.00315,227343.92351000002
204793.63715999998,215919.47168000002,235655.6234,225736.52233
240440.49102,240440.49102,220606.84021999998,236246.54356
252325.4264,254413.78524000003,227343.92351000002,229597.31939
236246.54356,239745.1542,219151.78215,228938.72038
229597.31939,233425.11959000002,228508.52398,237987.82563
189154.63892,181571.28271,237299.28346,238658.42602999997
266629.0841,272071.58924,214760.54655,222714.72621
231314.23752999998,226831.47505,229826.6284,221725.22156000003
222993.85627000002,232198.22636000003,236890.4846,246281.30964000002
211249.64312,220606.84021999998,237987.82563,223555.59965
236684.82026,219151.78215,219933.78608,218504.26798
239558.22746000002,231045.97263000003,221413.28144,231906.66742
242499.51747,253650.29704,218220.79199,226514.88546000002
228938.72038,241504.26941999997,223906.08661000003,237643.68706999999
254413.78524000003,247612.74756,215919.47168000002,217563.37851
199335.4051,204998.17906,236246.54356,231656.29285
216172.50126999998,215682.42839000002,213879.46046000003,222502.89857000002
240125.20286,222993.85627000002,213661.33583,210955.72437999997
231906.66742,225560.10177,208888.25887,229248.92922
215466.00805,229826.6284,210059.54526999997,224629.78928
206595.32077,188957.71376999997,251003.55494,234853.20641
216877.53574999998,231656.29285,221725.22156000003,232990.46018
202230.00724,210955.72437999997,196189.79885,270039.47182
223141.2107,235655.6234,215051.96485000002,235150.57925
243344.45953000002,264445.00315,209205.67926,226225.02128
209081.15878,210059.54526999997,230070.41102,227085.24378
173723.17697,191566.47826,235150.57925,226831.47505
172507.04245,184530.79115,247612.74756,229826.6284
237987.82563,251718.82557000002,205524.69321,215682.42839000002
209205.67926,213879.46046000003,215245.54632999998,213879.46046000003
210613.96486,218937.82231999998,225224.78171,219933.78608
222502.89857000002,214902.42654,211249.64312,212565.19232
211768.76,175499.01127,218504.26798,209081.15878
210059.54526999997,206876.64945,216456.61815,240440.49102
215919.47168000002,215466.00805,215682.42839000002,213450.66825000002
218220.79199,219480.9603,207204.85663999998,218937.82231999998
196542.22333,187733.3143,216877.53574999998,212382.03879
230070.41102,222092.49831,211506.13166999997,221042.65750000003
230484.82188,237299.28346,211092.83607000002,235655.6234
226225.02128,231906.66742,209843.87100999997,209843.87100999997
229248.92922,233806.98409,209400.31026,218661.6175
204172.7845,181040.57590999999,222502.89857000002,197936.89276000002
246887.21304,248775.32011000003,211768.76,207915.31505
205365.01203,211249.64312,225560.10177,213127.38328999997
239745.1542,238658.42602999997,203286.02115,214530.71716
185146.68315,197672.14175,218661.6175,215051.96485000002
225224.78171,212883.02144999997,207413.98479,202913.48337
232990.46018,226225.02128,212057.67358,216877.53574999998
232420.67299000002,225224.78171,201742.3454,204998.17906
228508.52398,227343.92351000002,212382.03879,218220.79199
217563.37851,225736.52233,200812.04428,209581.55241
194713.18998,191273.85511,228938.72038,214902.42654
215245.54632999998,221890.44288,217074.88703,211506.13166999997
208888.25887,235150.57925,183583.14747,191566.47826
