wt_60min_1,wt_60min_2,genome_60min_1,genome_60min_2
146736.08237999998,140877.95919999998,131985.65404,127288.48756
152198.23267,134805.56798,131167.78255,134932.51681
147964.33395,137563.62512,141454.81997,151526.86432999998
147111.30021,134526.1629,146831.38447,134526.1629
142255.06813,135791.64447,133237.30245000002,127841.06088
137240.53281,142255.06813,150639.59046,146998.35429
131887.72772,122791.26195,133300.41946,122455.79577
150241.71980999998,131128.87081,135391.5714,131433.18698
141241.96292000002,130898.13161,146736.08237999998,141572.79365
144484.92474,135107.05224,120578.17516999999,117958.72851
134526.1629,131985.65404,141067.95766000001,141781.48992999998
157852.55885,133114.9538,127447.54291999999,124036.2077
142361.86067999998,132728.53075,143364.30116,142255.06813
145461.95277,138385.266,137961.37485,127447.54291999999
139618.53924,148931.62278,132595.87258,140769.33354
137781.71161,133300.41946,132643.12519,135391.5714
123602.76395999998,145194.14442,151341.87355,147253.28779
130690.06427,134647.27755,141158.10272999998,135028.32687000002
137476.95094,139077.49243,142562.2106,141657.70885
137059.39701000002,137878.07676999999,147447.92677,150005.19933
103544.54364999999,145922.41218,146139.41408,147111.30021
182947.78148,200812.04428,201437.55641000002,176812.62247
142743.368,135028.32687000002,126992.94758,131323.30392
140565.41066,135609.41263,138699.52142,132115.81044
140052.86455,133937.36578,131887.72772,129148.71957
133300.41946,140331.54765,141781.48992999998,141241.96292000002
145596.1519,126147.62638,134932.51681,132305.81766
133847.65055,136741.42955,135791.64447,142562.2106
133396.87873,141891.78507,134647.27755,131985.65404
138169.78357,134333.11548,131770.19023,125655.39495000002
127951.28285999999,139618.53924,140953.6926,135461.74646
138065.00384,130039.67317,134729.96831,124120.27814
125561.33617,139855.24202,138169.78357,141454.81997
131658.93308,134175.50255,135107.05224,137476.95094
140331.54765,137961.37485,123676.34715,131770.19023
146831.38447,128082.39295000001,120503.93572,120503.93572
117667.81547,141657.70885,136169.94918,140953.6926
157183.41710999998,142066.57394,141572.79365,144882.02106
132232.99291,131167.78255,118473.89828,125955.61351999998
139355.82452,131549.36899000002,128798.41388000001,128691.72004
132180.07275,127587.38118,145790.86373,135707.59821999999
133563.45104999997,137059.39701000002,135707.59821999999,133937.36578
161122.28456,108456.37336,139745.36799,116794.82115
129088.14007000001,130803.43584,134175.50255,136010.15860999998
228508.52398,196073.58894,204598.97437,182587.05981
117401.72050999998,135933.70906,130544.90226,137961.37485
128444.12359,133685.91222,134269.10005,123676.34715
139944.40227999998,136400.37801000001,130803.43584,132505.60405
134932.51681,136543.97312,136268.70633999998,129088.14007000001
138342.91506,130176.54302000001,133563.45104999997,138699.52142
126634.14839999999,135461.74646,134805.56798,134729.96831
132595.87258,120401.96974,117958.72851,118059.64624
132920.62788,123676.34715,124391.77587000001,117534.58986
132305.81766,127841.06088,129088.14007000001,123978.61973
139745.36799,125955.61351999998,129519.83921,127064.08009999999
126931.01064,132920.62788,139257.92115,139618.53924
135391.5714,136010.15860999998,135461.74646,134333.11548
135461.74646,129970.46945,130176.54302000001,129970.46945
140435.72798,126766.13905,134417.81078,131128.87081
135028.32687000002,134932.51681,128296.85114,128444.12359
136647.53044,136169.94918,132180.07275,138385.266
127064.08009999999,132595.87258,136010.15860999998,144484.92474
114516.55599,136925.04874,142361.86067999998,140331.54765
103397.35164,142743.368,138960.19456,143586.40753
140769.33354,128444.12359,139077.49243,128515.87601
133237.30245000002,132505.60405,130690.06427,132821.32027
127538.31600000002,124734.80924,137563.62512,134647.27755
122065.99033999999,117742.94554000002,133483.95377,139944.40227999998
136741.42955,119968.72409999999,133685.91222,139745.36799
143236.96606,132643.12519,142952.06211,135281.13133
138855.26746,134417.81078,122923.81571,125492.79329999999
128594.42236,130450.32194000001,125286.27308,133685.91222
142493.25091,124120.27814,132505.60405,122264.81394
134417.81078,119279.98662999998,144727.5441,144256.1935
140233.20814,132115.81044,118956.5672,123145.67665
131323.30392,126634.14839999999,134063.65117000003,132920.62788
129519.83921,130256.57450000002,128594.42236,130803.43584
139855.24202,131323.30392,124036.2077,126237.41595000001
139077.49243,134269.10005,136400.37801000001,133237.30245000002
134729.96831,132412.76532,137352.03603999998,138169.78357
130898.13161,127447.54291999999,128444.12359,124734.80924
117810.27160000001,136647.53044,143654.17742,140565.41066
131549.36899000002,126398.95167000001,128234.79584,135791.64447
129970.46945,123239.14302,126398.95167000001,132643.12519
152009.50144,131007.45307,130898.13161,132180.07275
132728.53075,123858.02472999999,129148.71957,126282.02754
141158.10272999998,131770.19023,123602.76395999998,133847.65055
151775.64094,128173.46287,125492.79329999999,136543.97312
116794.82115,136268.70633999998,131549.36899000002,144727.5441
167251.30562,179287.7984,173991.21253,160035.98634
132505.60405,133847.65055,119330.81055999998,124634.80328
132821.32027,124391.77587000001,116943.67915000001,116192.84627000001
133483.95377,144041.18343,122791.26195,127755.83946
126147.62638,130690.06427,128932.85556000001,132412.76532
102652.44669,129379.2584,137781.71161,136169.94918
121687.11366999999,125492.79329999999,127064.08009999999,121978.31894
120578.17516999999,133563.45104999997,119968.72409999999,123858.02472999999
127288.48756,127951.28285999999,138385.266,140233.20814
125862.79406000001,131658.93308,135609.41263,133483.95377
137157.84844,117810.27160000001,109385.64642,116335.22026
126398.95167000001,120503.93572,131007.45307,129519.83921
121625.80352,126577.51438,123025.99399000002,125153.92543000002
137878.07676999999,122455.79577,123349.58628,123349.58628
123406.6854,123765.8514,126577.51438,129379.2584
129379.2584,121978.31894,129285.96304000002,127951.28285999999
131433.18698,129732.42275,132920.62788,132232.99291
146002.61696,121479.4025,121773.45786000001,122161.27157999999
135609.41263,126931.01064,124441.65467,130690.06427
132115.81044,125457.92490000001,121625.80352,122345.66403999999
122681.07701000001,132821.32027,128173.46287,127143.7892
126992.94758,121345.49812,129599.05396,123940.75056
137563.62512,125286.27308,125457.92490000001,130450.32194000001
121839.57927999999,129881.54668,125655.39495000002,132595.87258
125417.20929,128798.41388000001,124634.80328,127370.26165
112356.42185,129088.14007000001,126052.22326,125286.27308
133114.9538,124036.2077,121345.49812,126398.95167000001
128082.39295000001,123349.58628,120224.18785000002,119279.98662999998
129148.71957,121687.11366999999,120301.66598,126052.22326
100421.70476600001,139745.36799,131658.93308,141984.10347
105853.07078,138855.26746,138479.71408,137681.82563
128691.72004,127288.48756,120821.11036,117160.84031
135281.13133,124542.25079,125153.92543000002,126992.94758
135107.05224,123406.6854,133847.65055,130039.67317
136010.15860999998,124899.05801,124957.70288,123602.76395999998
108664.13603000001,125561.33617,123145.67665,131549.36899000002
124391.77587000001,127538.31600000002,116513.46057,121625.80352
130544.90226,128234.79584,132232.99291,133396.87873
127143.7892,126282.02754,127143.7892,120158.20248
136543.97312,122345.66403999999,126931.01064,131007.45307
123676.34715,126237.41595000001,123940.75056,119690.21011000001
98902.696034,146998.35429,123406.6854,152198.23267
126577.51438,120158.20248,137059.39701000002,128594.42236
106405.50438999999,133396.87873,146281.97285,136268.70633999998
127587.38118,120785.27949999999,117401.72050999998,117742.94554000002
128932.85556000001,127064.08009999999,116428.98975,118473.89828
131360.55636,126052.22326,125738.78958999999,130176.54302000001
122923.81571,124330.78451,123524.75856999999,110636.26009
127755.83946,129148.71957,127370.26165,122681.07701000001
124542.25079,124957.70288,131360.55636,129732.42275
128296.85114,121625.80352,126766.13905,126931.01064
111859.82128999999,100273.500375,91124.15675699999,102885.37983
112473.50091999999,128296.85114,132821.32027,134417.81078
130039.67317,126530.95194999999,119482.22471000001,120821.11036
120158.20248,130544.90226,127841.06088,125862.79406000001
121900.42250000002,119690.21011000001,118424.45251,116250.67516999999
128798.41388000001,126992.94758,120158.20248,112963.66384000001
123858.02472999999,121102.42619999999,124330.78451,123406.6854
122791.26195,121900.42250000002,131433.18698,130898.13161
124844.85053999998,116943.67915000001,116598.74078,107993.52475999999
129285.96304000002,122161.27157999999,122681.07701000001,113825.55593999999
124634.80328,123602.76395999998,128515.87601,121773.45786000001
128173.46287,121057.23840999999,124120.27814,121839.57927999999
134647.27755,128594.42236,136543.97312,130256.57450000002
160035.98634,152427.97437,170263.4172,148811.16947999998
131770.19023,122737.46945,118778.41208,119392.71602
125955.61351999998,119392.71602,112578.98142,108128.03661
138385.266,127755.83946,115098.82820999999,126577.51438
129881.54668,122065.99033999999,121900.42250000002,118164.79964999999
121057.23840999999,124441.65467,120897.97293,128173.46287
125153.92543000002,120301.66598,108664.13603000001,115206.05519000001
119814.87087000001,127143.7892,133114.9538,126530.95194999999
124734.80924,117003.40744000001,119690.21011000001,119900.32537
123524.75856999999,123978.61973,121190.07405000001,117401.72050999998
126530.95194999999,116250.67516999999,121839.57927999999,120301.66598
128515.87601,124844.85053999998,120941.47512999999,126147.62638
124957.70288,125655.39495000002,126147.62638,120785.27949999999
120785.27949999999,135281.13133,144041.18343,146631.38705
137681.82563,127370.26165,135281.13133,141350.71183
111021.14296,125417.20929,115803.89807,119168.58060999999
122542.31289999999,118326.46107,115493.90759999999,116708.76288000001
100133.382918,148194.93973,131323.30392,145596.1519
122161.27157999999,120091.61362,127288.48756,124542.25079
123978.61973,122264.81394,122542.31289999999,114319.64816999999
133937.36578,117401.72050999998,122607.81618000001,118778.41208
123239.14302,119168.58060999999,127951.28285999999,120578.17516999999
109299.92526,123524.75856999999,130256.57450000002,129599.05396
105199.11384,119330.81055999998,125862.79406000001,128932.85556000001
111285.2017,132232.99291,125561.33617,133114.9538
120941.47512999999,119112.43900000001,111745.05603,120401.96974
117238.83485999999,125862.79406000001,114516.55599,121687.11366999999
119482.22471000001,119024.3366,111285.2017,116943.67915000001
131128.87081,125069.81094,125417.20929,125069.81094
122345.66403999999,122607.81618000001,124734.80924,125561.33617
137352.03603999998,116708.76288000001,122455.79577,115875.61338
116192.84627000001,129285.96304000002,124844.85053999998,123239.14302
129599.05396,120578.17516999999,112275.50782000001,114411.79303000002
124441.65467,117534.58986,116250.67516999999,114516.55599
130176.54302000001,116428.98975,116708.76288000001,119330.81055999998
120665.26609,114816.64044999999,115275.80342000001,122542.31289999999
110750.40203,117667.81547,128691.72004,121345.49812
125655.39495000002,118424.45251,120785.27949999999,119814.87087000001
95119.93608500001,125738.78958999999,132412.76532,124844.85053999998
121102.42619999999,120224.18785000002,113512.22523000001,111240.24291
120503.93572,113825.55593999999,126237.41595000001,118269.04547000001
145194.14442,159016.48787,118873.84357,130544.90226
125738.78958999999,109696.60089,136647.53044,131658.93308
116708.76288000001,125153.92543000002,117810.27160000001,113418.66383
108870.78192000001,131360.55636,126634.14839999999,119968.72409999999
127370.26165,115098.82820999999,104561.00617,106146.27853000001
119690.21011000001,124200.03734,114319.64816999999,112067.00837000001
134333.11548,116884.30390000001,124200.03734,119024.3366
127447.54291999999,115670.12057,117534.58986,114235.41367
121479.4025,122923.81571,120091.61362,120897.97293
77771.917302,138560.13585999998,130039.67317,137059.39701000002
115670.12057,118956.5672,125069.81094,124391.77587000001
122455.79577,113288.01754,110258.35666,105853.07078
127841.06088,112656.51303999999,117445.38424,123765.8514
122264.81394,118059.64624,116112.27013,115670.12057
85920.42973100001,134063.65117000003,148326.40712000002,140673.97148
117742.94554000002,119603.23621,119024.3366,128296.85114
120224.18785000002,118473.89828,122161.27157999999,123524.75856999999
121190.07405000001,117238.83485999999,118097.62891,114012.34923
118778.41208,120941.47512999999,123765.8514,118681.06353
116943.67915000001,120897.97293,118681.06353,122791.26195
134805.56798,111382.52063,114411.79303000002,113330.34182
104803.36454000001,123940.75056,121057.23840999999,119482.22471000001
110692.18596999999,128515.87601,122737.46945,124957.70288
124330.78451,122681.07701000001,109299.92526,114084.72699
115012.63456,116192.84627000001,113929.83947,118097.62891
118956.5672,120821.11036,122264.81394,122923.81571
97499.63484,118778.41208,127755.83946,124330.78451
128234.79584,114643.82677,122345.66403999999,113690.88678999999
115803.89807,118681.06353,111859.82128999999,112217.06802
117445.38424,113116.47638000001,117869.37473,122737.46945
123940.75056,113418.66383,112855.16679,106633.14757
123145.67665,114147.95692,112356.42185,110750.40203
113825.55593999999,111745.05603,121479.4025,114590.44205
129732.42275,117300.62845999999,127538.31600000002,126766.13905
118578.23492,123145.67665,119168.58060999999,128082.39295000001
93902.779312,122857.22908,129970.46945,134269.10005
117534.58986,115993.25836,104728.42942,107614.32482000001
114084.72699,114411.79303000002,123239.14302,114816.64044999999
116112.27013,128691.72004,119279.98662999998,123025.99399000002
124200.03734,110549.04439999998,117160.84031,109914.78401999999
118424.45251,122542.31289999999,118059.64624,110850.64413
122607.81618000001,113233.82634,112963.66384000001,114147.95692
120821.11036,115803.89807,115206.05519000001,112760.96642
114643.82677,119814.87087000001,106313.70582999999,112275.50782000001
118473.89828,113690.88678999999,120665.26609,118956.5672
111982.49953,116794.82115,105903.65589999998,104093.65297
93155.640527,132305.81766,127587.38118,124899.05801
111476.22509,118578.23492,121978.31894,121479.4025
130256.57450000002,107944.03300999998,117300.62845999999,117238.83485999999
114147.95692,118269.04547000001,113233.82634,112578.98142
119603.23621,119900.32537,121102.42619999999,109385.64642
123349.58628,114235.41367,108760.8291,109299.92526
114740.59224999999,116598.74078,118326.46107,124441.65467
124120.27814,117869.37473,117667.81547,121900.42250000002
112760.96642,109095.80969,119814.87087000001,111745.05603
115600.84154000001,116112.27013,114816.64044999999,105032.54258000001
119968.72409999999,117445.38424,114012.34923,120091.61362
118164.79964999999,116513.46057,116794.82115,124200.03734
120091.61362,114319.64816999999,115012.63456,115098.82820999999
101138.17481299999,120665.26609,122857.22908,121190.07405000001
119168.58060999999,109385.64642,119112.43900000001,109095.80969
120301.66598,107737.13212,112473.50091999999,115493.90759999999
115206.05519000001,113076.14632999999,113076.14632999999,117810.27160000001
114012.34923,115493.90759999999,113418.66383,122065.99033999999
126237.41595000001,114516.55599,113116.47638000001,113233.82634
108368.38925000001,123025.99399000002,118269.04547000001,122607.81618000001
115098.82820999999,109598.91813,109986.97105000001,107417.29675000001
116250.67516999999,107614.32482000001,115875.61338,115275.80342000001
88875.05333699999,124634.80328,123858.02472999999,125738.78958999999
124036.2077,112067.00837000001,129379.2584,131360.55636
115993.25836,106405.50438999999,117238.83485999999,108456.37336
118059.64624,112855.16679,117603.34917000002,118873.84357
109801.83411000001,112760.96642,114740.59224999999,117603.34917000002
119024.3366,113512.22523000001,114147.95692,115803.89807
116598.74078,111569.05832,107189.90415999999,110208.16317
126052.22326,108285.09386,102329.030958,108075.46033
114816.64044999999,111982.49953,115600.84154000001,115600.84154000001
121978.31894,110078.53432,113825.55593999999,109198.61468
119392.71602,121190.07405000001,118164.79964999999,122857.22908
120897.97293,111476.22509,106405.50438999999,110920.89158999998
119112.43900000001,119482.22471000001,112760.96642,116513.46057
115275.80342000001,117958.72851,109598.91813,114643.82677
108959.18457,115275.80342000001,114643.82677,113076.14632999999
106086.91816,112963.66384000001,110549.04439999998,111130.11939
121773.45786000001,111021.14296,108285.09386,104334.01939
110850.64413,115012.63456,114235.41367,111982.49953
117869.37473,92494.440833,112656.51303999999,102242.989662
118269.04547000001,110424.81610999999,124542.25079,119112.43900000001
116513.46057,114932.08155,110636.26009,118326.46107
114411.79303000002,106146.27853000001,106633.14757,111382.52063
113116.47638000001,110920.89158999998,111652.14914,112356.42185
115875.61338,113330.34182,110208.16317,115706.44515
116884.30390000001,109732.81352,119392.71602,117445.38424
122857.22908,107849.99643000001,109696.60089,101624.141302
98678.653327,112578.98142,119603.23621,115350.59568
107993.52475999999,117603.34917000002,112067.00837000001,117869.37473
112963.66384000001,113598.91172,104953.87981,109732.81352
125457.92490000001,105099.27058000001,114084.72699,113929.83947
125492.79329999999,102723.69506999999,99985.81239199999,88001.415592
112128.47451,106633.14757,112217.06802,105565.21751000002
109732.81352,112217.06802,116884.30390000001,114740.59224999999
109986.97105000001,105358.80474,115993.25836,112128.47451
119330.81055999998,114084.72699,107774.64764999998,116112.27013
113512.22523000001,106479.82404,107304.93467000002,106988.05785000001
107737.13212,118097.62891,115706.44515,108760.8291
113418.66383,106685.54901999999,119900.32537,116598.74078
102804.84658,115206.05519000001,116335.22026,120665.26609
117603.34917000002,107189.90415999999,110920.89158999998,107849.99643000001
118326.46107,107993.52475999999,114932.08155,118578.23492
113330.34182,104041.5632,100421.70476600001,100421.70476600001
117958.72851,99538.666879,111130.11939,102018.903817
107304.93467000002,107304.93467000002,108959.18457,108368.38925000001
99646.4377,111130.11939,104292.64384,105977.81073
110208.16317,108959.18457,104468.97909000001,98198.107498
114319.64816999999,99811.962445,105280.63483,104641.14206
111569.05832,106313.70582999999,105637.66156,102178.423845
100961.655581,115350.59568,111796.15762,105099.27058000001
113233.82634,114740.59224999999,114590.44205,118424.45251
100182.954619,108128.03661,113598.91172,109481.60005000001
119279.98662999998,112128.47451,112128.47451,103885.37392
107774.64764999998,109914.78401999999,105977.81073,104041.5632
109095.80969,111796.15762,98902.696034,102613.223944
105903.65589999998,111240.24291,108870.78192000001,104953.87981
113288.01754,104890.6615,103002.65279,101842.45946499999
99136.33081300001,107774.64764999998,100182.954619,99477.421532
109481.60005000001,103397.35164,103961.60605,97757.175295
106146.27853000001,114590.44205,104401.07517,106924.06156999999
94337.209662,111859.82128999999,115350.59568,106533.65518
111796.15762,108368.38925000001,107993.52475999999,103586.48824
109198.61468,112356.42185,107614.32482000001,104890.6615
94116.023534,116335.22026,122065.99033999999,121102.42619999999
118681.06353,104953.87981,102804.84658,108184.70362
105099.27058000001,112473.50091999999,100643.025165,106362.50481
122737.46945,108075.46033,109732.81352,105791.85512000001
110258.35666,105903.65589999998,111240.24291,103353.17487999999
103708.90103,109481.60005000001,99586.596613,100376.84685599999
109867.17183,109801.83411000001,101564.44949900001,111476.22509
114932.08155,121773.45786000001,113690.88678999999,116428.98975
116335.22026,109986.97105000001,97926.127434,104171.09346
117003.40744000001,100133.382918,116192.84627000001,113288.01754
89866.799731,121839.57927999999,118578.23492,125457.92490000001
106988.05785000001,106362.50481,104803.36454000001,99811.962445
103507.17267999999,115706.44515,100803.675684,104401.07517
109598.91813,95942.229649,99388.245157,93234.627605
100468.157863,114012.34923,108537.08472,116884.30390000001
107944.03300999998,118873.84357,108368.38925000001,111652.14914
107614.32482000001,110850.64413,100918.095074,100133.382918
107668.81662999999,110208.16317,106745.86691000001,107471.21577000001
115706.44515,110636.26009,106219.19005,106802.45083999999
113076.14632999999,104401.07517,101338.787761,106685.54901999999
110549.04439999998,108870.78192000001,105791.85512000001,110078.53432
112217.06802,99985.81239199999,99928.088628,108870.78192000001
95189.343646,113929.83947,111982.49953,111569.05832
106479.82404,107471.21577000001,109801.83411000001,112656.51303999999
108537.08472,110692.18596999999,109095.80969,99330.972663
78530.849736,129599.05396,120401.96974,131887.72772
118873.84357,99928.088628,101511.046043,107531.67817
110424.81610999999,105707.69029999999,110424.81610999999,104292.64384
106745.86691000001,103792.32097,107417.29675000001,105280.63483
105791.85512000001,111285.2017,104093.65297,103397.35164
112067.00837000001,98843.53983400001,108184.70362,97926.127434
104728.42942,101564.44949900001,107531.67817,111796.15762
112275.50782000001,108184.70362,110078.53432,105199.11384
102613.223944,109299.92526,103507.17267999999,103961.60605
113929.83947,103708.90103,106362.50481,107737.13212
105565.21751000002,104561.00617,111021.14296,107668.81662999999
95643.860525,105199.11384,102018.903817,105147.40567000001
103885.37392,104334.01939,106146.27853000001,102723.69506999999
111745.05603,102178.423845,106988.05785000001,109696.60089
111130.11939,103507.17267999999,103615.08012,101511.046043
81357.982185,115875.61338,117742.94554000002,120941.47512999999
107417.29675000001,103544.54364999999,103105.35864,99388.245157
105280.63483,105565.21751000002,103353.17487999999,98505.894547
111240.24291,105147.40567000001,103586.48824,99538.666879
109696.60089,95749.48698700001,117003.40744000001,110258.35666
88222.711517,112275.50782000001,106802.45083999999,103259.86485
111652.14914,99388.245157,105199.11384,102329.030958
105707.69029999999,107668.81662999999,100555.177727,104803.36454000001
104468.97909000001,106802.45083999999,98580.11219799999,98745.41315800001
89278.82264,107417.29675000001,121687.11366999999,121057.23840999999
132643.12519,118164.79964999999,113330.34182,119603.23621
106362.50481,102885.37983,105358.80474,103105.35864
92494.440833,110750.40203,111569.05832,110424.81610999999
103792.32097,106745.86691000001,110692.18596999999,113116.47638000001
114590.44205,107031.17586,101842.45946499999,107774.64764999998
102397.077003,109198.61468,107349.83969999998,108959.18457
110920.89158999998,108760.8291,105147.40567000001,109867.17183
115493.90759999999,103615.08012,115670.12057,108537.08472
94428.35814,106924.06156999999,109198.61468,105358.80474
108075.46033,102564.157025,104334.01939,99266.814245
86349.241377,110258.35666,107849.99643000001,113598.91172
100918.095074,100803.675684,102723.69506999999,101138.17481299999
107471.21577000001,96032.830632,96107.051993,102804.84658
111382.52063,102652.44669,110750.40203,106745.86691000001
106685.54901999999,96857.937214,99538.666879,98784.78673600001
86047.976997,105791.85512000001,103792.32097,112473.50091999999
101190.883217,103002.65279,97345.59788300001,106219.19005
96524.69061399999,107531.67817,111476.22509,117300.62845999999
87022.08935200001,103194.04871,106924.06156999999,113512.22523000001
126766.13905,93757.01436300001,103259.86485,117667.81547
104401.07517,105452.42004,107031.17586,102927.04316
105358.80474,103105.35864,110850.64413,103194.04871
108456.37336,94428.35814,107668.81662999999,104561.00617
97418.75858699999,104468.97909000001,109914.78401999999,117003.40744000001
103105.35864,97791.675158,107471.21577000001,105903.65589999998
107031.17586,99477.421532,95494.04225500001,96968.462669
113690.88678999999,98580.11219799999,98144.362146,92605.937269
117300.62845999999,100182.954619,105452.42004,102488.274553
106924.06156999999,102613.223944,105032.54258000001,98144.362146
106313.70582999999,99330.972663,101408.12463100001,100468.157863
103586.48824,107349.83969999998,103708.90103,107349.83969999998
105032.54258000001,100918.095074,92605.937269,95119.93608500001
109385.64642,102927.04316,91252.817899,94337.209662
91449.34284699999,106533.65518,107944.03300999998,112855.16679
97926.127434,100054.99624899999,105099.27058000001,102397.077003
107849.99643000001,104093.65297,102564.157025,101338.787761
99586.596613,102242.989662,109867.17183,105452.42004
94810.07719499999,101138.17481299999,99194.531678,100643.025165
103615.08012,101408.12463100001,99893.385579,99893.385579
93387.925475,108537.08472,113288.01754,115012.63456
108760.8291,96968.462669,100707.414729,98342.052945
100555.177727,104292.64384,94428.35814,94428.35814
100054.99624899999,103586.48824,99046.932708,100961.655581
103259.86485,95377.728856,99646.4377,97613.23211000001
99811.962445,105637.66156,101190.883217,100803.675684
109914.78401999999,105032.54258000001,103397.35164,106313.70582999999
80408.799481,115600.84154000001,100468.157863,111021.14296
115350.59568,98342.052945,95643.860525,97345.59788300001
105452.42004,106086.91816,97703.196134,99928.088628
110078.53432,102329.030958,104641.14206,100555.177727
98505.894547,108664.13603000001,102613.223944,101921.828637
96617.72514,106988.05785000001,91936.129626,95858.03437600001
105147.40567000001,100468.157863,90878.240548,95377.728856
106633.14757,96304.275459,98745.41315800001,99646.4377
97791.675158,98430.971577,105565.21751000002,109986.97105000001
104041.5632,101921.828637,102065.75959,99985.81239199999
101287.61479400001,98745.41315800001,93467.14064700001,95446.156149
104292.64384,101624.141302,108075.46033,101287.61479400001
102927.04316,97418.75858699999,99678.018949,97418.75858699999
105637.66156,100421.70476600001,101085.916887,106086.91816
100707.414729,101287.61479400001,100054.99624899999,105707.69029999999
85722.07514599999,111652.14914,105707.69029999999,107944.03300999998
113598.91172,93234.627605,97185.163425,91043.137507
136268.70633999998,149550.47737,152564.79632999998,136647.53044
84944.71583999999,103259.86485,111382.52063,108664.13603000001
95494.04225500001,102397.077003,106533.65518,109801.83411000001
101564.44949900001,96763.258659,103194.04871,103615.08012
108184.70362,96472.939688,101717.39339499999,104728.42942
88001.415592,106219.19005,106479.82404,110692.18596999999
104561.00617,102018.903817,109481.60005000001,111859.82128999999
103353.17487999999,100555.177727,98843.53983400001,98077.159902
101511.046043,95119.93608500001,99266.814245,100918.095074
99678.018949,100961.655581,95267.414237,100707.414729
104953.87981,98259.71465000001,94723.357578,101085.916887
106219.19005,97848.524451,104890.6615,101564.44949900001
107531.67817,97185.163425,95189.343646,94553.73311300001
95749.48698700001,96617.72514,96524.69061399999,94723.357578
84121.56946900001,105280.63483,102121.57672,104468.97909000001
102018.903817,98678.653327,86440.708734,88682.488908
87517.83904,117160.84031,98988.79374600001,98259.71465000001
110636.26009,97499.63484,85802.79426,94116.023534
100643.025165,99678.018949,96304.275459,97848.524451
103961.60605,95337.57359,102885.37983,103544.54364999999
104890.6615,95569.118948,101138.17481299999,99046.932708
96377.348214,92363.359198,96182.889283,92363.359198
85802.79426,103353.17487999999,102927.04316,103708.90103
105977.81073,97345.59788300001,93664.136156,96857.937214
91043.137507,97613.23211000001,97791.675158,96472.939688
101717.39339499999,99194.531678,98784.78673600001,96617.72514
108128.03661,105853.07078,97055.129286,94485.77153
104093.65297,99136.33081300001,96857.937214,98843.53983400001
88266.612113,99756.70199100001,104041.5632,107304.93467000002
92182.56047699999,98988.79374600001,95337.57359,95267.414237
99928.088628,102488.274553,94910.495104,98902.696034
104641.14206,94116.023534,107737.13212,111285.2017
102329.030958,98784.78673600001,97418.75858699999,94044.304534
82383.29225,101511.046043,102397.077003,108285.09386
101842.45946499999,91796.426697,90717.78102899999,91849.938739
99194.531678,102121.57672,102178.423845,102564.157025
91610.542555,105977.81073,102488.274553,103792.32097
102723.69506999999,104171.09346,95119.93608500001,97499.63484
97848.524451,100643.025165,89866.799731,93467.14064700001
104334.01939,97099.548977,90661.63123,91610.542555
97613.23211000001,95267.414237,99477.421532,94756.240095
88362.752074,94756.240095,96763.258659,94810.07719499999
96688.168756,96377.348214,103544.54364999999,100182.954619
87636.17718,104641.14206,106086.91816,107189.90415999999
103194.04871,92849.463443,93757.01436300001,90330.72227
98580.11219799999,92235.36881,93623.874663,93757.01436300001
98342.052945,89605.422836,108128.03661,101190.883217
101624.141302,96688.168756,95858.03437600001,93623.874663
94553.73311300001,92605.937269,93234.627605,99756.70199100001
97757.175295,100707.414729,93155.640527,93902.779312
102885.37983,99266.814245,92138.108702,96524.69061399999
73433.35801,104728.42942,108456.37336,115993.25836
99893.385579,93550.432257,86956.42022,90130.72194
99756.70199100001,97055.129286,88924.10981600001,89980.67425299999
91543.38569,97926.127434,104171.09346,103002.65279
89055.61922299999,99646.4377,99811.962445,95787.05696
102242.989662,90815.95120099999,89511.186966,84366.027179
102488.274553,81916.968254,87022.08935200001,88641.44541100001
99538.666879,102804.84658,99136.33081300001,100054.99624899999
99477.421532,95643.860525,94172.780512,93550.432257
97345.59788300001,101190.883217,93013.137259,91334.230952
98259.71465000001,101085.916887,95446.156149,92660.615907
112578.98142,85531.93437100001,103885.37392,95942.229649
106533.65518,95494.04225500001,99756.70199100001,90758.819162
101085.916887,88362.752074,92849.463443,97243.618748
96304.275459,99586.596613,94756.240095,90717.78102899999
97099.548977,93099.47053600001,96472.939688,91796.426697
102564.157025,95787.05696,98430.971577,97185.163425
102178.423845,92138.108702,91724.224311,96107.051993
99985.81239199999,98144.362146,94810.07719499999,89511.186966
101921.828637,91043.137507,97848.524451,98430.971577
84278.94898,104803.36454000001,93191.578207,93155.640527
97185.163425,94616.413941,95942.229649,96304.275459
98784.78673600001,102065.75959,94680.174806,96377.348214
108285.09386,100376.84685599999,91449.34284699999,89722.934184
92849.463443,90758.819162,88815.788229,94616.413941
96763.258659,86142.905449,101287.61479400001,99586.596613
98988.79374600001,94044.304534,97613.23211000001,102121.57672
91724.224311,103961.60605,93809.73218800001,103507.17267999999
95858.03437600001,90177.885783,88746.31034200001,92494.440833
96472.939688,98077.159902,95787.05696,101408.12463100001
140877.95919999998,138169.78357,161783.73825999998,149259.02548
94485.77153,90717.78102899999,96225.515209,94263.671601
100376.84685599999,86956.42022,88001.415592,89349.87197200001
98430.971577,95446.156149,83221.51568899999,90177.885783
96225.515209,94553.73311300001,92660.615907,96225.515209
89980.67425299999,93902.779312,98505.894547,99194.531678
