wt_0min_1,wt_0min_2,wt_60min_1,wt_60min_2
436310.92692,432401.444,448707.01584,441401.04494000005
466790.41730000003,474537.98244000005,444025.40764,439497.3475
469020.11950000003,484200.4608,451983.26131999993,420694.93176999997
447295.87503000005,455880.20522,431279.6567,429012.29326
413061.96284,416550.48021999997,473239.84269,423621.30478
438787.30258,417407.73712,484200.4608,413829.25363
457823.21403000003,463289.85947,439497.3475,435538.49719
412099.19092,426764.06853,455880.20522,440485.30302999995
368376.2669,376564.98224,445249.44669,433987.49156
431279.6567,419126.05047,382124.84356,451983.26131999993
446437.61319000006,457823.21403000003,435538.49719,442525.52687
453125.14512,414169.68645000004,474537.98244000005,400614.61113
435538.49719,447295.87503000005,465900.072,418364.26278
417407.73712,429012.29326,449691.29835,425817.38342
449691.29835,454861.64128,434693.24048,404234.87612000003
404234.87612000003,393280.49756,384363.75061,436310.92692
413829.25363,422410.83151000005,430616.31963,394169.29125999997
458541.02392999997,458541.02392999997,416550.48021999997,397096.79806
439497.3475,435538.49719,418364.26278,432401.444
482626.09809999994,477039.30767999997,442525.52687,410103.33331
419126.05047,424508.92525000003,427938.54994,419126.05047
389560.35689,388489.63333,438787.30258,415612.61176
406816.33681,364956.53503,388489.63333,447295.87503000005
363987.75633,410103.33331,401370.22055,455880.20522
418364.26278,434693.24048,426764.06853,416550.48021999997
425817.38342,409402.76339,422410.83151000005,417407.73712
433987.49156,423621.30478,437403.08162,399562.73167
442525.52687,448707.01584,424508.92525000003,412099.19092
455880.20522,461714.11253000004,414169.68645000004,401370.22055
378145.7494,386586.12223,440485.30302999995,392022.84618
409402.76339,427938.54994,429012.29326,408148.16362
427938.54994,415612.61176,420694.93176999997,409402.76339
338647.67416000005,345041.70333000005,342769.67474,446437.61319000006
390980.81051,390980.81051,413061.96284,398184.33875
375694.39918999997,368376.2669,345659.23751,437403.08162
444025.40764,441401.04494000005,394169.29125999997,393280.49756
424508.92525000003,400614.61113,397096.79806,422410.83151000005
370544.66801,387400.20201,432401.444,403275.2895
414169.68645000004,420694.93176999997,433987.49156,388489.63333
405526.60737,410721.27023,405008.37887,390980.81051
410103.33331,397096.79806,395648.28749,424508.92525000003
401370.22055,398184.33875,423621.30478,395648.28749
429012.29326,404234.87612000003,393280.49756,414169.68645000004
326218.51853,311972.83127,279654.44244,457823.21403000003
430616.31963,438787.30258,410721.27023,378874.16604
382124.84356,389560.35689,419723.86941,383429.19764
392022.84618,405008.37887,351750.3375,405008.37887
398184.33875,430616.31963,409402.76339,379969.72398
386586.12223,399562.73167,331036.71378,410721.27023
422410.83151000005,431279.6567,392022.84618,374440.32279
387400.20201,378145.7494,412099.19092,387400.20201
335318.81176,310205.00137,361734.71802,419723.86941
437403.08162,453125.14512,399562.73167,375694.39918999997
434693.24048,440485.30302999995,413829.25363,382124.84356
393280.49756,394169.29125999997,390980.81051,376564.98224
384363.75061,383429.19764,402281.7958,389560.35689
408148.16362,408148.16362,410103.33331,381201.91508
402281.7958,406816.33681,406816.33681,366335.87309
395648.28749,402281.7958,415612.61176,385912.08164
379969.72398,367520.44353,318692.66304,402281.7958
327243.28849999997,354681.31081,400614.61113,379444.07503999997
339914.71706,337002.36921000003,373335.99341,405526.60737
383429.19764,412099.19092,378145.7494,370544.66801
400614.61113,403275.2895,378874.16604,369595.10044
385912.08164,379444.07503999997,386586.12223,363987.75633
337002.36921000003,351750.3375,405526.60737,359354.25057000003
317970.37004,315734.47341,306200.79253000004,413061.96284
359354.25057000003,374440.32279,375694.39918999997,378145.7494
403275.2895,363987.75633,376564.98224,368376.2669
378874.16604,369595.10044,374440.32279,365725.11533
374440.32279,375694.39918999997,365725.11533,359840.893
367520.44353,348089.7402,343415.52159,386586.12223
321142.18857999996,358617.48792,330198.70158,384363.75061
345041.70333000005,352365.04222999996,370544.66801,354049.44403
317135.86089,296183.99037,246577.72396,406816.33681
381201.91508,378874.16604,383429.19764,338647.67416000005
350446.98681000003,370544.66801,404234.87612000003,348836.61795
415612.61176,392022.84618,387400.20201,336621.05636
388489.63333,336621.05636,354049.44403,361734.71802
372106.32781,382124.84356,363987.75633,336072.44193000003
325627.29644,339473.8174,389560.35689,350446.98681000003
364956.53503,359840.893,349515.38343000005,353125.59732
399562.73167,401370.22055,358617.48792,345041.70333000005
376564.98224,385912.08164,372106.32781,358617.48792
357681.18583,395648.28749,367520.44353,344279.03948
340522.69175,343415.52159,350446.98681000003,373335.99341
373335.99341,373335.99341,368376.2669,339914.71706
304599.33975,316290.38037,379969.72398,355709.78437999997
360833.48677,363095.01418,364956.53503,351750.3375
348089.7402,319530.93929,359840.893,354681.31081
355709.78437999997,372106.32781,360833.48677,337002.36921000003
333040.37464,314512.34274,369595.10044,326218.51853
369595.10044,366335.87309,352365.04222999996,340522.69175
342077.26886,334640.94559,304235.63234,364956.53503
397096.79806,379969.72398,359354.25057000003,328393.26943
346394.59126,353125.59732,345041.70333000005,352365.04222999996
379444.07503999997,381201.91508,366335.87309,330198.70158
343415.52159,361734.71802,339914.71706,342769.67474
334640.94559,321827.93142,355709.78437999997,339473.8174
361734.71802,338020.04527,349969.47095999995,342077.26886
351750.3375,346964.17099,348089.7402,343415.52159
321827.93142,327243.28849999997,354681.31081,325627.29644
331604.79427,333040.37464,291549.53585,363095.01418
328393.26943,321142.18857999996,311972.83127,346394.59126
323874.86222999997,331036.71378,285996.64021,360833.48677
341196.73421,332501.30757999996,385912.08164,332501.30757999996
313654.45227999997,315077.99179,284143.82795,349969.47095999995
329370.72678,349515.38343000005,346394.59126,341196.73421
273906.81974,289025.03749,242948.18248999998,372106.32781
333520.00322,335318.81176,357681.18583,327243.28849999997
366335.87309,357681.18583,348836.61795,323874.86222999997
342769.67474,323874.86222999997,338647.67416000005,331036.71378
353125.59732,338647.67416000005,337002.36921000003,317970.37004
315077.99179,331604.79427,346964.17099,335318.81176
338020.04527,342077.26886,344279.03948,327876.58972
344279.03948,342769.67474,338020.04527,328848.81327
296652.10394,293662.33496,266954.11211,349515.38343000005
358617.48792,313654.45227999997,332501.30757999996,334640.94559
307737.15587,297113.16438000003,323874.86222999997,329370.72678
365725.11533,360833.48677,331604.79427,310205.00137
292892.93391,258383.25548,240993.72850000003,357681.18583
349969.47095999995,348836.61795,316290.38037,298127.3149
336621.05636,333520.00322,328393.26943,322280.99127
330198.70158,322801.73715,329370.72678,321142.18857999996
354681.31081,344279.03948,317970.37004,319530.93929
363095.01418,365725.11533,336072.44193000003,314512.34274
293662.33496,275843.11289,238309.99666,348089.7402
336072.44193000003,340522.69175,322280.99127,331604.79427
308619.06807,319049.34246,340522.69175,322801.73715
354049.44403,345659.23751,313654.45227999997,301757.7751
320164.36277,326218.51853,379444.07503999997,324879.14542
258187.7478,252143.22345,244191.89016999997,338020.04527
305336.3577,290784.01841,258383.25548,345659.23751
339473.8174,329370.72678,324879.14542,318692.66304
316290.38037,341196.73421,317135.86089,313918.83818
327876.58972,336072.44193000003,334640.94559,303671.61818
322280.99127,313918.83818,321827.93142,311972.83127
346964.17099,346394.59126,322801.73715,302370.38175
283620.35635,298127.3149,306724.44518,317135.86089
352365.04222999996,350446.98681000003,335318.81176,304235.63234
345659.23751,349969.47095999995,313918.83818,313164.02232999995
309714.30096,271736.4776,333520.00322,346964.17099
349515.38343000005,354049.44403,315077.99179,294219.87224
285652.46579,306200.79253000004,311380.0257,308619.06807
311972.83127,317970.37004,327876.58972,316290.38037
319049.34246,328393.26943,319530.93929,306200.79253000004
271144.04024,260729.45997000003,282343.69964999997,333520.00322
332501.30757999996,318692.66304,321142.18857999996,297683.87198
328848.81327,308619.06807,319049.34246,295425.01861
311380.0257,328848.81327,328848.81327,300877.03213999997
300877.03213999997,285996.64021,297683.87198,315077.99179
300124.49529,292410.26721,300124.49529,304599.33975
324879.14542,327876.58972,314512.34274,289025.03749
348836.61795,339914.71706,304599.33975,300472.22881999996
322801.73715,292892.93391,293662.33496,319049.34246
301757.7751,310825.14602,336621.05636,302887.31444
359840.893,359354.25057000003,320844.11499000003,291549.53585
331036.71378,322280.99127,326218.51853,289724.11979
299450.75210000004,286818.70725,339473.8174,320844.11499000003
282343.69964999997,261112.16704000003,261535.86978,333040.37464
294838.82861,287494.02369999996,325627.29644,293662.33496
319530.93929,317135.86089,308619.06807,287494.02369999996
306200.79253000004,325627.29644,264168.88963,292410.26721
288019.04367,303671.61818,309714.30096,300124.49529
271736.4776,277662.10829,320164.36277,292892.93391
313918.83818,307737.15587,302370.38175,289288.65099
290989.96932000003,305731.88153,298713.91053,305731.88153
280187.99893,324879.14542,271736.4776,311380.0257
266270.28919000004,249976.52499,232990.46018,320164.36277
305731.88153,299450.75210000004,292410.26721,297113.16438000003
267282.63081999996,238309.99666,353125.59732,309714.30096
291549.53585,313164.02232999995,297113.16438000003,285652.46579
294219.87224,311380.0257,292085.95293,281157.26459
318692.66304,320844.11499000003,296183.99037,285221.90699
300472.22881999996,296652.10394,315734.47341,288019.04367
314512.34274,320164.36277,300877.03213999997,296652.10394
306724.44518,295425.01861,284879.05770999996,310825.14602
269010.47861,300877.03213999997,341196.73421,313654.45227999997
320844.11499000003,355709.78437999997,290196.00901,285996.64021
263726.08048,239558.22746000002,199637.79143,321827.93142
297683.87198,302370.38175,298127.3149,282665.07439
298713.91053,294838.82861,310825.14602,280764.14222
310205.00137,300472.22881999996,313164.02232999995,280187.99893
302370.38175,298713.91053,260385.91319,294838.82861
280764.14222,289724.11979,305336.3577,288440.59848
281157.26459,265460.49174,333040.37464,296183.99037
276598.75899,278047.36634,275179.22472,290989.96932000003
298127.3149,263946.69145,296652.10394,298713.91053
275843.11289,282343.69964999997,303671.61818,276598.75899
284143.82795,300124.49529,300472.22881999996,278830.48636
295425.01861,282061.57918,280187.99893,292085.95293
249180.59013,283118.01755,261112.16704000003,290196.00901
267916.26054000005,264168.88963,233806.98409,299450.75210000004
285996.64021,302887.31444,327243.28849999997,275843.11289
292085.95293,278424.59368,278047.36634,279654.44244
313164.02232999995,330198.70158,294838.82861,273906.81974
284879.05770999996,282665.07439,280764.14222,277073.83901
290784.01841,285652.46579,283118.01755,279877.41603
289724.11979,297683.87198,278424.59368,282061.57918
187469.6522,179150.92741,302887.31444,367520.44353
289288.65099,291549.53585,255306.18212,284143.82795
278424.59368,284879.05770999996,274319.40815000003,286818.70725
192994.74867,197189.64964000002,187733.3143,307737.15587
265089.42478999996,242499.51747,251003.55494,306724.44518
289025.03749,309714.30096,299450.75210000004,278047.36634
270291.60531,276350.01414,286818.70725,274662.90608
287494.02369999996,290196.00901,288019.04367,267916.26054000005
296183.99037,292085.95293,257140.33052,281748.15945000004
275179.22472,279654.44244,263726.08048,276350.01414
292410.26721,280187.99893,307737.15587,260385.91319
278830.48636,281748.15945000004,295425.01861,270291.60531
257375.45883999998,266954.11211,305731.88153,271144.04024
315734.47341,306724.44518,281748.15945000004,275179.22472
303671.61818,288440.59848,269309.63652999996,272071.58924
304235.63234,305336.3577,290989.96932000003,266954.11211
256174.35471,262385.36705,206595.32077,290784.01841
297113.16438000003,304235.63234,289724.11979,272449.27612
270039.47182,255306.18212,287494.02369999996,272806.49479
274319.40815000003,279877.41603,294219.87224,277662.10829
259376.39789999998,272806.49479,290784.01841,265460.49174
260729.45997000003,275179.22472,292892.93391,261814.61148999998
260385.91319,256583.07781000002,218937.82231999998,284879.05770999996
272806.49479,274319.40815000003,310205.00137,258383.25548
265460.49174,266270.28919000004,269010.47861,269010.47861
266954.11211,279412.80479,252325.4264,279223.4275
261814.61148999998,246577.72396,246887.21304,273491.68123000005
302887.31444,301757.7751,279223.4275,258187.7478
262035.50884000002,270039.47182,288440.59848,270777.48887999996
278047.36634,294219.87224,267916.26054000005,271736.4776
257140.33052,267612.77581,262630.14188,274319.40815000003
255805.14789999998,259740.10998,289025.03749,262385.36705
259740.10998,257375.45883999998,252645.22974,279412.80479
38413.858835,37657.349751999995,403275.2895,431279.6567
279223.4275,289288.65099,273906.81974,259931.91142000002
310825.14602,304599.33975,283620.35635,262035.50884000002
268476.7154,273491.68123000005,285652.46579,255609.14964000002
279654.44244,278830.48636,254665.72892,262630.14188
277662.10829,280764.14222,275843.11289,269309.63652999996
264168.88963,260385.91319,265844.52971000003,254665.72892
262630.14188,267916.26054000005,260729.45997000003,268476.7154
282665.07439,281157.26459,272071.58924,267612.77581
283118.01755,277073.83901,279412.80479,250679.06782999999
235150.57925,209081.15878,207413.98479,282343.69964999997
272071.58924,273906.81974,277073.83901,254413.78524000003
272449.27612,269010.47861,276598.75899,254019.68928
267612.77581,265844.52971000003,266270.28919000004,265089.42478999996
241713.02248999997,263074.30416,301757.7751,257375.45883999998
285221.90699,288019.04367,259931.91142000002,257970.01690000002
249976.52499,228508.52398,232420.67299000002,278424.59368
274662.90608,283620.35635,270777.48887999996,259740.10998
225736.52233,229248.92922,282061.57918,263074.30416
269309.63652999996,270777.48887999996,262035.50884000002,251718.82557000002
281748.15945000004,290989.96932000003,289288.65099,249533.86585999996
253650.29704,257970.01690000002,241713.02248999997,269561.14350999997
258383.25548,271144.04024,267282.63081999996,258921.15297999996
261112.16704000003,254665.72892,273491.68123000005,259376.39789999998
270777.48887999996,279223.4275,269561.14350999997,246281.30964000002
245576.94329,230737.32237999997,268476.7154,263726.08048
261535.86978,270291.60531,270039.47182,252143.22345
263074.30416,245576.94329,244731.49222,257140.33052
242948.18248999998,243344.45953000002,278830.48636,263946.69145
218661.6175,219933.78608,282665.07439,242948.18248999998
288440.59848,274662.90608,281157.26459,246577.72396
249533.86585999996,253063.45119,255609.14964000002,240125.20286
244191.89016999997,256174.35471,259376.39789999998,261112.16704000003
258921.15297999996,272449.27612,252143.22345,251003.55494
264445.00315,248372.75256,235655.6234,270039.47182
265844.52971000003,259931.91142000002,272806.49479,265844.52971000003
180157.8092,189757.10033,208888.25887,283620.35635
238309.99666,255609.14964000002,279877.41603,264168.88963
250381.36283,262630.14188,272449.27612,266270.28919000004
219933.78608,227085.24378,230070.41102,283118.01755
282061.57918,269309.63652999996,263074.30416,236890.4846
254019.68928,236684.82026,263946.69145,250381.36283
276350.01414,285221.90699,258187.7478,245576.94329
226514.88546000002,237643.68706999999,265089.42478999996,255805.14789999998
248372.75256,262035.50884000002,240125.20286,256174.35471
116598.74078,112963.66384000001,186670.46606,305336.3577
273491.68123000005,261814.61148999998,254019.68928,249180.59013
256583.07781000002,265089.42478999996,285221.90699,240440.49102
247612.74756,259376.39789999998,257970.01690000002,249976.52499
238658.42602999997,240125.20286,224629.78928,266629.0841
232752.34131,234853.20641,277662.10829,253650.29704
215682.42839000002,234225.61157999997,274662.90608,253063.45119
290196.00901,284143.82795,265460.49174,239745.1542
279412.80479,267282.63081999996,239060.94123,255306.18212
255306.18212,251003.55494,267612.77581,236684.82026
236890.4846,232990.46018,276350.01414,248775.32011000003
227085.24378,240993.72850000003,264445.00315,239060.94123
246577.72396,231314.23752999998,253650.29704,246887.21304
248775.32011000003,252645.22974,258921.15297999996,247612.74756
247872.2997,258921.15297999996,253063.45119,248372.75256
231656.29285,252325.4264,257375.45883999998,245921.75284000003
199895.85911999998,212382.03879,270291.60531,252645.22974
257970.01690000002,266629.0841,238658.42602999997,241930.94622999997
259931.91142000002,263726.08048,239745.1542,243344.45953000002
230737.32237999997,246887.21304,219933.78608,245124.97954000003
208704.71896,196375.68148,195750.20517,315734.47341
252143.22345,249180.59013,255805.14789999998,238658.42602999997
253063.45119,250381.36283,256174.35471,229248.92922
269561.14350999997,276598.75899,246281.30964000002,231314.23752999998
251718.82557000002,244191.89016999997,262385.36705,231656.29285
245921.75284000003,242948.18248999998,266629.0841,234639.31609
218937.82231999998,209205.67926,178365.09373,264445.00315
286818.70725,269561.14350999997,249533.86585999996,235150.57925
228042.31447,228042.31447,213127.38328999997,261535.86978
225560.10177,234639.31609,215051.96485000002,252325.4264
263946.69145,261535.86978,232198.22636000003,238309.99666
187932.67748,218220.79199,249180.59013,244191.89016999997
255609.14964000002,250679.06782999999,247872.2997,237643.68706999999
234853.20641,227670.65937,259740.10998,244731.49222
277073.83901,268476.7154,248775.32011000003,225736.52233
262385.36705,258187.7478,218220.79199,237987.82563
244731.49222,247872.2997,250679.06782999999,232990.46018
251003.55494,245124.97954000003,249976.52499,230070.41102
244377.00671000002,244377.00671000002,245921.75284000003,228508.52398
254665.72892,254019.68928,251718.82557000002,221042.65750000003
237643.68706999999,246281.30964000002,254413.78524000003,225224.78171
243744.66394000003,245921.75284000003,240440.49102,240993.72850000003
252645.22974,255805.14789999998,243744.66394000003,223555.59965
231045.97263000003,213127.38328999997,211506.13166999997,256583.07781000002
279877.41603,257140.33052,256583.07781000002,214244.15000999998
245124.97954000003,249533.86585999996,234639.31609,231906.66742
241504.26941999997,244731.49222,237643.68706999999,228938.72038
234639.31609,223141.2107,225736.52233,234225.61157999997
214760.54655,211768.76,196189.79885,247872.2997
221042.65750000003,230070.41102,271144.04024,231045.97263000003
240993.72850000003,228938.72038,239558.22746000002,236246.54356
241930.94622999997,204793.63715999998,235150.57925,241713.02248999997
239060.94123,202230.00724,237987.82563,267282.63081999996
212883.02144999997,216172.50126999998,177709.44464,243744.66394000003
203955.73377,199895.85911999998,228042.31447,239558.22746000002
250679.06782999999,243744.66394000003,250381.36283,215682.42839000002
234225.61157999997,221413.28144,209081.15878,232752.34131
233806.98409,241930.94622999997,245576.94329,217962.58412
222092.49831,212057.67358,202913.48337,235655.6234
246281.30964000002,241713.02248999997,243344.45953000002,227343.92351000002
235655.6234,236246.54356,209205.67926,229597.31939
197672.14175,198689.74046,168245.2163,242499.51747
204793.63715999998,215919.47168000002,236890.4846,234853.20641
240440.49102,240440.49102,229248.92922,226225.02128
252325.4264,254413.78524000003,229597.31939,219480.9603
236246.54356,239745.1542,232752.34131,233425.11959000002
229597.31939,233425.11959000002,209843.87100999997,227085.24378
189154.63892,181571.28271,214244.15000999998,260729.45997000003
266629.0841,272071.58924,228938.72038,217074.88703
231314.23752999998,226831.47505,202084.99201,230484.82188
222993.85627000002,232198.22636000003,245124.97954000003,213127.38328999997
211249.64312,220606.84021999998,236246.54356,229826.6284
236684.82026,219151.78215,231314.23752999998,226514.88546000002
239558.22746000002,231045.97263000003,225224.78171,214760.54655
242499.51747,253650.29704,230737.32237999997,222714.72621
228938.72038,241504.26941999997,227085.24378,218937.82231999998
254413.78524000003,247612.74756,241930.94622999997,215051.96485000002
199335.4051,204998.17906,211249.64312,232198.22636000003
216172.50126999998,215682.42839000002,230484.82188,225560.10177
240125.20286,222993.85627000002,242499.51747,227670.65937
231906.66742,225560.10177,261814.61148999998,207535.95951000002
215466.00805,229826.6284,231656.29285,213879.46046000003
206595.32077,188957.71376999997,219151.78215,219933.78608
216877.53574999998,231656.29285,222714.72621,210955.72437999997
202230.00724,210955.72437999997,221890.44288,232420.67299000002
223141.2107,235655.6234,217563.37851,224629.78928
243344.45953000002,264445.00315,212883.02144999997,220606.84021999998
209081.15878,210059.54526999997,210326.98152,226831.47505
173723.17697,191566.47826,189154.63892,237299.28346
172507.04245,184530.79115,213450.66825000002,222993.85627000002
237987.82563,251718.82557000002,231045.97263000003,208278.01149
209205.67926,213879.46046000003,222993.85627000002,219151.78215
210613.96486,218937.82231999998,227343.92351000002,208888.25887
222502.89857000002,214902.42654,225560.10177,214902.42654
211768.76,175499.01127,201136.16559000002,241504.26941999997
210059.54526999997,206876.64945,222092.49831,221725.22156000003
215919.47168000002,215466.00805,227670.65937,216456.61815
218220.79199,219480.9603,229826.6284,207204.85663999998
196542.22333,187733.3143,248372.75256,222502.89857000002
230070.41102,222092.49831,218504.26798,212883.02144999997
230484.82188,237299.28346,217074.88703,206876.64945
226225.02128,231906.66742,226514.88546000002,211092.83607000002
229248.92922,233806.98409,215919.47168000002,212565.19232
204172.7845,181040.57590999999,197936.89276000002,215466.00805
246887.21304,248775.32011000003,217962.58412,213450.66825000002
205365.01203,211249.64312,206380.05623,204598.97437
239745.1542,238658.42602999997,216172.50126999998,207915.31505
185146.68315,197672.14175,234853.20641,217563.37851
225224.78171,212883.02144999997,226831.47505,211249.64312
232990.46018,226225.02128,214902.42654,202705.30320999998
232420.67299000002,225224.78171,219480.9603,212382.03879
228508.52398,227343.92351000002,212057.67358,211506.13166999997
217563.37851,225736.52233,221725.22156000003,216172.50126999998
194713.18998,191273.85511,177289.89206,233806.98409
215245.54632999998,221890.44288,206876.64945,218220.79199
208888.25887,235150.57925,244377.00671000002,202471.34097
