wt_0min_1,wt_0min_2,genome_0min_1,genome_0min_2
176760.77305000002,170582.01598,110519.06605,123312.87741
152641.96691999998,156594.95771,169036.0636,169036.0636
161762.13848000002,151228.56695,132242.74240000002,121003.8297
227799.35232,208556.25026,148026.26174,160624.75237
232212.81195,162473.41793,145071.59034,146274.87493
149925.90970999998,139742.45649,164642.63950999998,156594.95771
184099.41598,146274.87493,146274.87493,165432.43001
158226.32837,158226.32837,131823.78251,142502.72084999998
77989.71012,86713.173525,158226.32837,143975.84513
174789.13577,153737.27656,115251.18996000002,118383.88444999998
87651.47436600001,103629.86901,117222.98217,121322.32818
127098.19777,131823.78251,123312.87741,137264.04968999999
128874.75561,140681.25788,133679.71272,143100.82541
126169.35296,130496.30957,120287.98114,180055.35095
129338.76750999999,148782.8878,127098.19777,147212.6906
124641.91910999999,120287.98114,118383.88444999998,117222.98217
138639.01218000002,138031.69266,122624.86104999999,136537.66856
49753.134155,57432.180712,194559.10283,153737.27656
167619.27439,159250.88947,111450.399733,126169.35296
113838.91909000001,119349.88002,94590.462746,105904.458987
111450.399733,125020.84968999999,128031.6416,129338.76750999999
143100.82541,149925.90970999998,143100.82541,148026.26174
138031.69266,138639.01218000002,130496.30957,135567.32752999998
145071.59034,147212.6906,119807.21613,125524.40007
135567.32752999998,126169.35296,123842.76443000001,119807.21613
128031.6416,110106.96879700001,131195.01001,120287.98114
71722.841426,78270.07479700001,136537.66856,139742.45649
218197.10539,187106.03462,140681.25788,148782.8878
139742.45649,109001.201612,119349.88002,101573.793802
137264.04968999999,136537.66856,128874.75561,132242.74240000002
129936.77746000001,137264.04968999999,116739.27437,124641.91910999999
133257.88047,122624.86104999999,111043.17219400001,109324.26662600001
136537.66856,132242.74240000002,121003.8297,117785.66794
148782.8878,152641.96691999998,104595.95805799999,129936.77746000001
140681.25788,141068.79687999998,122195.41045,125020.84968999999
147212.6906,135567.32752999998,112026.286433,122195.41045
134519.05098,133679.71272,72905.785876,76899.005041
88394.642216,107165.750483,176760.77305000002,174789.13577
19916.142035999997,20354.955278999998,172429.96113,52093.533455000004
110519.06605,109324.26662600001,137264.04968999999,128031.6416
