env_0min_1,env_0min_2,env_5min_1,env_5min_2
146421.37361,141758.73097,155782.73348,154227.83326
167198.40548000002,157691.59094,156593.20592,139325.23327000003
123659.37107,152276.61661,162146.52685,157034.02444
149726.50692,144582.66939,142339.86070000002,150180.40051
151791.84583,145423.08405,139592.19703,135572.80731
140700.01327,154960.8851,144868.89718,147427.92519
153756.44384000002,146054.06311,131794.68207,147901.44133
135159.39516000001,145787.18248000002,126810.49888,179063.16629
159552.16425,146938.96881,142813.25214,149726.50692
128164.54991999999,153756.44384000002,150812.61659,145290.88293999998
118406.771,212442.53394,150488.94512,150812.61659
145874.59417,133156.16243,145574.3952,145145.04869999998
149590.63497,141362.22881,139741.18447,143855.28641
152426.47032000002,150073.93585,136423.79073,139502.69182
154227.83326,139047.20101999998,144443.59778,139978.24752
136034.09645,134030.72927,154090.22569,156593.20592
125445.16096000001,152856.36397,144582.66939,157593.38937
142938.01233,156429.0234,152276.61661,146054.06311
143618.62322,146759.39839,154408.90988,149041.57439999998
134704.57046000002,156593.20592,145031.29306999999,156429.0234
150973.77385,142938.01233,138756.19402,130325.36618000001
146759.39839,146293.95075000002,142047.30883,147703.96993
142178.61239,131982.89325,148776.47520000002,138364.42123
126149.28644999999,145519.77886000002,149157.99478,156164.41764
143305.62984,138629.5425,145145.04869999998,145715.28201000002
126375.75701000002,185484.48377,187427.17907,154090.22569
143452.11708,147592.54554000002,144734.54046,145874.59417
126046.55791,156843.09532000002,142535.84819999998,148154.68236
145715.28201000002,144023.04222,143618.62322,147105.29057
136853.41861999998,146421.37361,151791.84583,152996.96996
147592.54554000002,137365.17161000002,144095.12348,137129.87323
123795.61656,158639.45506,150694.95889,152856.36397
141758.73097,150812.61659,159976.15826999999,144582.66939
148465.37261000002,150694.95889,147983.42916,138629.5425
117076.06054,144443.59778,165239.50235999998,154551.64871
149358.41173999998,142813.25214,134521.00173,143452.11708
132369.61018999998,144095.12348,138629.5425,146421.37361
151901.90694,136423.79073,146683.50825,134807.19394
148894.91389000003,149914.59891,140700.01327,144095.12348
135041.64837,137049.83034000001,146421.37361,149157.99478
145574.3952,139502.69182,140466.61085,153118.0476
134807.19394,159552.16425,151186.55982,148894.91389000003
169318.01062000002,133402.45981,175976.59454999998,132563.58576
153900.58438,134704.57046000002,137365.17161000002,136744.23778999998
144157.44201,128843.18035,136114.84648,148642.93363
150180.40051,131493.07189,134161.11052,142339.86070000002
138364.42123,129631.18304999999,142706.75496,147983.42916
122224.61321000001,160811.4283,150180.40051,152276.61661
153294.70809,142535.84819999998,139047.20101999998,136374.10823
138943.43945,143452.11708,141758.73097,145519.77886000002
141453.72913,147983.42916,133901.54913,145574.3952
134521.00173,142047.30883,139502.69182,143114.91038
142535.84819999998,136114.84648,133291.33306,141010.93670000002
146683.50825,147105.29057,147703.96993,143305.62984
145031.29306999999,133234.39682,136744.23778999998,136114.84648
161252.32321,158137.31344,127858.0768,133156.16243
131493.07189,144157.44201,138153.38977,144321.99916
141113.44982,137945.04428,135572.80731,138943.43945
145787.18248000002,129779.36022999999,132448.24943999999,137049.83034000001
146938.96881,137755.48417,132369.61018999998,139830.12982
153648.61729999998,144734.54046,148465.37261000002,131794.68207
146536.85681,140377.90148,144023.04222,142047.30883
151186.55982,134807.19394,142178.61239,139169.24683000002
127510.33060000002,159976.15826999999,158137.31344,149358.41173999998
139502.69182,153900.58438,137049.83034000001,148465.37261000002
148642.93363,129327.55282000001,153118.0476,134894.83294
152648.44346,141254.03815,123659.37107,138756.19402
135572.80731,131199.04492,135765.95942,151366.93910999998
140851.64253,141453.72913,136034.09645,134704.57046000002
140194.50829,134521.00173,136853.41861999998,125243.79265
133588.60893000002,159052.92476000002,144321.99916,141113.44982
153426.11538,140466.61085,139169.24683000002,130088.92224999999
129284.94782,134894.83294,141010.93670000002,140377.90148
135765.95942,161252.32321,194301.48885,146938.96881
142469.175,157273.50392,130197.66557,133901.54913
144321.99916,139169.24683000002,139830.12982,142469.175
139741.18447,125634.97686000001,132742.19133,141758.73097
139830.12982,161601.89785,140377.90148,134296.77938000002
141362.22881,127858.0768,138563.00492,139592.19703
134894.83294,151467.9074,131611.00368,141254.03815
136374.10823,139830.12982,138943.43945,133402.45981
137365.17161000002,144321.99916,137205.20276,141891.70876
139978.24752,125769.81664,136660.55981,140194.50829
129191.28043,134161.11052,140079.17949,142813.25214
141625.47331,143926.86397,133756.92794,135258.73575
139047.20101999998,128512.34768,136374.10823,138043.01099
134296.77938000002,132888.98976,124788.11483,135416.90764000002
145145.04869999998,134403.05962,125100.66333000001,139047.20101999998
154743.21887,136284.85090000002,132888.98976,133234.39682
127337.60029,123184.22922000001,128301.02206999999,132196.439
147283.13066,140079.17949,130790.19654,138563.00492
131611.00368,131364.77881,135258.73575,136559.22271
145423.08405,137205.20276,134704.57046000002,132113.33325
139592.19703,148642.93363,123558.84972000001,136284.85090000002
130790.19654,145031.29306999999,137755.48417,143752.3429
144095.12348,136853.41861999998,130088.92224999999,130571.28865
123558.84972000001,154551.64871,141625.47331,140079.17949
138153.38977,130703.56402,127337.60029,126530.51583
135258.73575,128301.02206999999,145787.18248000002,138153.38977
138043.01099,135765.95942,137570.77459,132369.61018999998
131364.77881,148154.68236,146293.95075000002,128944.62878
148327.51103,129895.58475,126719.49963,127600.13155999998
124039.36812,125936.29381999999,162596.45615,153294.70809
114533.58445,143618.62322,144157.44201,144157.44201
143855.28641,142469.175,138364.42123,133838.16041
128767.01902,137570.77459,134894.83294,136423.79073
129327.55282000001,132113.33325,127510.33060000002,140851.64253
136423.79073,132271.16999999998,126608.30063,126939.34749
134161.11052,113058.42218,134403.05962,132742.19133
147703.96993,130088.92224999999,133838.16041,130435.75363
119231.81210000001,139325.23327000003,138043.01099,140700.01327
121410.65186999999,147427.92519,124516.70665,150073.93585
138756.19402,141625.47331,130973.15597,134161.11052
140079.17949,135416.90764000002,133018.34802,128625.99413
127111.61254,141891.70876,140194.50829,137365.17161000002
140576.05332,135159.39516000001,131199.04492,135765.95942
149467.81725,130021.73727,126530.51583,131678.60095
142813.25214,129024.86827,132271.16999999998,129895.58475
124788.11483,123558.84972000001,125445.16096000001,131982.89325
111273.13798,133901.54913,141113.44982,135159.39516000001
139325.23327000003,120710.9825,171176.25793999998,122857.59070999999
141891.70876,140576.05332,129191.28043,128512.34768
139169.24683000002,145145.04869999998,121556.85796000001,125845.16855999999
142339.86070000002,128440.51814999999,127111.61254,140576.05332
136559.22271,138043.01099,125769.81664,129462.40921
130197.66557,125559.92293,126149.28644999999,132888.98976
131678.60095,132563.58576,124362.80038,127045.647
148776.47520000002,131678.60095,149358.41173999998,131199.04492
137755.48417,130910.40564000001,133234.39682,137755.48417
127858.0768,124120.99542999998,132196.439,137570.77459
115798.90748000001,145715.28201000002,136284.85090000002,140466.61085
118915.51158,143305.62984,143926.86397,137205.20276
141254.03815,136034.09645,139325.23327000003,131123.82934999999
129462.40921,126375.75701000002,131364.77881,133756.92794
127600.13155999998,129462.40921,127045.647,134521.00173
143114.91038,133018.34802,124210.74013,131611.00368
144868.89718,130571.28865,122224.61321000001,127266.32912000001
120938.04982,133588.60893000002,131982.89325,135041.64837
124120.99542999998,138563.00492,128164.54991999999,132271.16999999998
140377.90148,126939.34749,127736.26842000001,130790.19654
129895.58475,130435.75363,130325.36618000001,139741.18447
131794.68207,129191.28043,129024.86827,129565.66972
125769.81664,124908.52291999999,135041.64837,136034.09645
130910.40564000001,127111.61254,131123.82934999999,136853.41861999998
125243.79265,142178.61239,137945.04428,126608.30063
131123.82934999999,131611.00368,129284.94782,136660.55981
153118.0476,121668.34169,147427.92519,130910.40564000001
132113.33325,135572.80731,129631.18304999999,123184.22922000001
136660.55981,121556.85796000001,129895.58475,131493.07189
129565.66972,135900.48933,134030.72927,127111.61254
125559.92293,121243.84062,130703.56402,118079.06625
133291.33306,126149.28644999999,128625.99413,134403.05962
132196.439,107913.78695000001,122000.84206999998,126719.49963
132448.24943999999,136660.55981,133402.45981,134030.72927
136114.84648,124210.74013,125243.79265,126046.55791
138563.00492,119525.24402999999,123443.11895,125010.29493
137049.83034000001,125381.91993,135900.48933,122646.98053000002
113058.42218,141113.44982,130910.40564000001,133588.60893000002
143926.86397,131123.82934999999,129462.40921,120360.4794
132271.16999999998,140194.50829,135159.39516000001,135900.48933
33015.202859,28098.755121000002,233122.31644999998,196664.49646
121556.85796000001,126719.49963,115957.42246999999,119300.8835
128944.62878,127510.33060000002,134296.77938000002,128164.54991999999
116705.84449,132196.439,130571.28865,125100.66333000001
144023.04222,132742.19133,124623.95356000001,119865.37404
110349.60695,135041.64837,137129.87323,128843.18035
118500.58973,147703.96993,135416.90764000002,132448.24943999999
134030.72927,126046.55791,122523.14676,124310.56225999999
130325.36618000001,125445.16096000001,130021.73727,127858.0768
118584.86899999999,130973.15597,110969.55231000001,137945.04428
130973.15597,126810.49888,125559.92293,124039.36812
130021.73727,107537.97145,129565.66972,127337.60029
142047.30883,126295.87406999999,128019.16091,125769.81664
137945.04428,128625.99413,124039.36812,128301.02206999999
124623.95356000001,136559.22271,136559.22271,121668.34169
138629.5425,119021.82211,141254.03815,130021.73727
135416.90764000002,135258.73575,119938.64524999999,118216.87565999999
131199.04492,121410.65186999999,120360.4794,122734.40663000001
122113.50701999999,127736.26842000001,131493.07189,129024.86827
128512.34768,109640.63826,122857.59070999999,128440.51814999999
113536.81774,132369.61018999998,126046.55791,126375.75701000002
133901.54913,123071.1036,120840.25692,124788.11483
125936.29381999999,124039.36812,124310.56225999999,128019.16091
141010.93670000002,120040.78996000001,139978.24752,122329.04233
123443.11895,120471.75725,124120.99542999998,122224.61321000001
130703.56402,126608.30063,119603.54656,124362.80038
133156.16243,125010.29493,126295.87406999999,120040.78996000001
127266.32912000001,123864.98023000002,115870.26891000001,129284.94782
128625.99413,123443.11895,132563.58576,130197.66557
120150.72387000002,125845.16855999999,127600.13155999998,121410.65186999999
132888.98976,138364.42123,123795.61656,125381.91993
122734.40663000001,124310.56225999999,116178.90517,130703.56402
122329.04233,120360.4794,123864.98023000002,127736.26842000001
133234.39682,126445.92505,125381.91993,120710.9825
128440.51814999999,138153.38977,128767.01902,124623.95356000001
128019.16091,128944.62878,119100.61134999999,123071.1036
111363.16662,121839.12590000001,133588.60893000002,124516.70665
126295.87406999999,103115.50842,119706.89683000001,133018.34802
135900.48933,119231.81210000001,129327.55282000001,120840.25692
120710.9825,142706.75496,248385.17268,122000.84206999998
121243.84062,130325.36618000001,127266.32912000001,128767.01902
133402.45981,122523.14676,128944.62878,124210.74013
130571.28865,128019.16091,115022.44006000001,116576.33869
107065.84410000002,116972.64037000001,237771.57916999998,112935.16465
126608.30063,118584.86899999999,119021.82211,124120.99542999998
120360.4794,109967.95451,116813.18598,121023.85063
124210.74013,124362.80038,118216.87565999999,127510.33060000002
123864.98023000002,117076.06054,121765.88102,119706.89683000001
103539.67609,140700.01327,132113.33325,133291.33306
116178.90517,130197.66557,126939.34749,121363.69814
124908.52291999999,114805.11131,116314.67493000001,123659.37107
144443.59778,144868.89718,119231.81210000001,107863.21007999999
123184.22922000001,136374.10823,128843.18035,123443.11895
128301.02206999999,107211.1245,120040.78996000001,120150.72387000002
119458.11984999999,117324.41042,119525.24402999999,126810.49888
119603.54656,130790.19654,125845.16855999999,126445.92505
136744.23778999998,125243.79265,117686.90626,119525.24402999999
118216.87565999999,117772.63736999998,122734.40663000001,126295.87406999999
119300.8835,120105.52428000001,111990.13928,117905.55571999999
127736.26842000001,118406.771,123309.11158,118810.20519000001
126445.92505,111166.19909000001,119458.11984999999,114204.00353000002
119525.24402999999,115637.74705,121111.22963,123795.61656
157691.59094,131794.68207,134807.19394,111166.19909000001
130088.92224999999,128767.01902,120264.05943,125936.29381999999
117905.55571999999,118500.58973,116497.58711000001,130973.15597
118268.44934,123309.11158,123184.22922000001,118584.86899999999
123071.1036,117905.55571999999,119865.37404,118915.51158
121023.85063,138943.43945,128440.51814999999,121765.88102
126939.34749,123795.61656,116576.33869,120604.90878999999
133018.34802,118079.06625,125634.97686000001,115637.74705
132563.58576,109828.72032,118810.20519000001,109244.17101
129024.86827,119706.89683000001,116666.94323,114040.63585
124362.80038,122857.59070999999,115798.90748000001,122523.14676
118668.01265,116666.94323,133156.16243,115870.26891000001
129631.18304999999,106951.20578,126375.75701000002,131364.77881
121839.12590000001,113876.83075000001,114269.50434999999,120105.52428000001
125845.16855999999,116705.84449,118915.51158,119231.81210000001
123309.11158,124788.11483,110574.20460000001,108485.74513000001
124310.56225999999,112562.91412,120471.75725,126149.28644999999
126810.49888,122224.61321000001,121410.65186999999,111820.63421
109770.44920999999,119865.37404,122646.98053000002,119100.61134999999
113439.83679,139592.19703,126445.92505,118668.01265
116035.70393,121111.22963,115263.84082,129191.28043
109424.13725,132448.24943999999,118406.771,124908.52291999999
129779.36022999999,105589.94057,116972.64037000001,111990.13928
125381.91993,114659.97437,121363.69814,117772.63736999998
117324.41042,105716.50226000001,117076.06054,121839.12590000001
128843.18035,119300.8835,114139.35652999999,114805.11131
133838.16041,106083.78913,123071.1036,111734.10452999998
107660.82548,122646.98053000002,121839.12590000001,129327.55282000001
120040.78996000001,119458.11984999999,114659.97437,125445.16096000001
108678.02603,120264.05943,117175.43103,121243.84062
125634.97686000001,124516.70665,118584.86899999999,112050.78791
121111.22963,115540.66748999999,112809.0595,122113.50701999999
73282.61093,151690.25894,129779.36022999999,64489.791522
115378.26548999999,122329.04233,113439.83679,121556.85796000001
120604.90878999999,112650.28308000001,113147.27641,115957.42246999999
122000.84206999998,114350.16604,112152.44865,120471.75725
120840.25692,122734.40663000001,112935.16465,116972.64037000001
118810.20519000001,122113.50701999999,107863.21007999999,121111.22963
163891.47518,101465.256993,180832.16017,97076.292913
119021.82211,117175.43103,111043.64966,116178.90517
114659.97437,98529.887598,111874.20189,113215.59748
121765.88102,109770.44920999999,114989.1983,116813.18598
115957.42246999999,115870.26891000001,112562.91412,113980.03081
122646.98053000002,115957.42246999999,109640.63826,116666.94323
132742.19133,116576.33869,125010.29493,111363.16662
115722.00878999999,114432.71264,113536.81774,125559.92293
137570.77459,127337.60029,118079.06625,116035.70393
99290.0233,128164.54991999999,131678.60095,129779.36022999999
103233.73751,134296.77938000002,121668.34169,119458.11984999999
82208.770737,184872.76328,128512.34768,129631.18304999999
120264.05943,116876.76733999999,120150.72387000002,118500.58973
122523.14676,115263.84082,114350.16604,112562.91412
120471.75725,109126.58407999999,109126.58407999999,113756.80123999999
113147.27641,114204.00353000002,110420.43809,111095.24376000001
126530.51583,127266.32912000001,108235.45042000001,111043.64966
116314.67493000001,110301.68437999999,111363.16662,106391.85539
125010.29493,129565.66972,105473.20164000001,110349.60695
112650.28308000001,111625.48681999999,111734.10452999998,123309.11158
109126.58407999999,115722.00878999999,112650.28308000001,117686.90626
133756.92794,122000.84206999998,107448.21525000001,109770.44920999999
121363.69814,121023.85063,114533.58445,110630.54238
130435.75363,133838.16041,120938.04982,113058.42218
110787.85748,121765.88102,116035.70393,109349.17642
103182.71561,125100.66333000001,117772.63736999998,116497.58711000001
111043.64966,111820.63421,110349.60695,107065.84410000002
106877.67248,120604.90878999999,124908.52291999999,112152.44865
121668.34169,120840.25692,112369.18148,113334.32959000001
106496.94038,110505.08774000002,117905.55571999999,106951.20578
111874.20189,120150.72387000002,108913.04321,114989.1983
116576.33869,112935.16465,109770.44920999999,110887.15541
122857.59070999999,118915.51158,111273.13798,115263.84082
106348.53199,133291.33306,120105.52428000001,117428.97148
111568.90208,113215.59748,111820.63421,120938.04982
102280.053732,106738.58614,117587.71410999999,119021.82211
103669.23175,123659.37107,122113.50701999999,115022.44006000001
115540.66748999999,118268.44934,106083.78913,109126.58407999999
116813.18598,118216.87565999999,113058.42218,110420.43809
112809.0595,114896.24492,109883.04654000001,116705.84449
117772.63736999998,119938.64524999999,109967.95451,111462.03378999999
115263.84082,113536.81774,106142.16546,114896.24492
103275.58584,116497.58711000001,113215.59748,109967.95451
92232.04055800001,127600.13155999998,122329.04233,123558.84972000001
115870.26891000001,108121.21665999999,107251.28034999999,115798.90748000001
106218.84014999999,110183.11158,109244.17101,114742.74228
101340.23329199999,112726.81072,118268.44934,119603.54656
112369.18148,110420.43809,106627.26866999999,117587.71410999999
119865.37404,111462.03378999999,110301.68437999999,102197.02969299999
111734.10452999998,108485.74513000001,115433.26376,107967.899
116876.76733999999,117686.90626,106391.85539,117324.41042
112562.91412,110247.40459,112464.31365,111273.13798
105993.24864,110109.8658,111625.48681999999,110301.68437999999
119938.64524999999,116314.67493000001,105094.35800000001,110058.2976
114896.24492,100541.09138,114805.11131,113439.83679
120105.52428000001,113756.80123999999,110630.54238,105716.50226000001
72615.330345,76067.627974,152856.36397,145423.08405
97426.38034100001,126530.51583,117324.41042,115433.26376
116497.58711000001,107967.899,112227.50044,114533.58445
105425.98393999999,111990.13928,119300.8835,115090.75944000001
111990.13928,112050.78791,120710.9825,114139.35652999999
114742.74228,111095.24376000001,105425.98393999999,113147.27641
99720.163395,121363.69814,117428.97148,118406.771
109640.63826,111734.10452999998,108678.02603,106877.67248
111820.63421,113644.79797,115722.00878999999,112809.0595
115433.26376,105174.9939,113876.83075000001,114659.97437
110247.40459,101213.09561300001,108485.74513000001,107791.14891999999
111462.03378999999,115090.75944000001,107602.4946,117076.06054
109883.04654000001,111043.64966,113756.80123999999,113536.81774
110420.43809,107448.21525000001,107026.41023,110969.55231000001
126719.49963,104004.80394,114432.71264,105993.24864
110574.20460000001,113980.03081,103935.43289,107660.82548
116972.64037000001,115433.26376,108392.75167,109699.54655
113644.79797,106540.54595999999,107065.84410000002,114432.71264
104721.05901,109544.71633000001,104896.14216,105644.81988
114139.35652999999,114533.58445,110787.85748,115540.66748999999
116666.94323,103783.2439,113334.32959000001,109640.63826
112152.44865,112227.50044,105716.50226000001,109883.04654000001
112935.16465,105912.71719,105644.81988,115378.26548999999
124516.70665,116178.90517,118500.58973,106348.53199
119100.61134999999,110574.20460000001,97549.468453,102604.40381999999
106627.26866999999,101512.38143899999,107357.21346,116314.67493000001
115175.48629,116813.18598,110183.11158,100313.706185
101728.379874,127045.647,112050.78791,118268.44934
114269.50434999999,103433.3684,106812.90337,110183.11158
108392.75167,106496.94038,113980.03081,115175.48629
117428.97148,110058.2976,115637.74705,103115.50842
115090.75944000001,117587.71410999999,111568.90208,107251.28034999999
118079.06625,116035.70393,111462.03378999999,109424.13725
109544.71633000001,115378.26548999999,105589.94057,108826.37072
110301.68437999999,110714.08203,105801.40430000001,103669.23175
105473.20164000001,115798.90748000001,115378.26548999999,108678.02603
108594.79199000001,110887.15541,103669.23175,114269.50434999999
110887.15541,107357.21346,110247.40459,105801.40430000001
117175.43103,120938.04982,107722.76628999999,111874.20189
109967.95451,113147.27641,110714.08203,110574.20460000001
117686.90626,113334.32959000001,121023.85063,106218.84014999999
117587.71410999999,106812.90337,106348.53199,110505.08774000002
110183.11158,102280.053732,109349.17642,102894.25617
109828.72032,112464.31365,104812.45588,115722.00878999999
109349.17642,105294.05179999999,107660.82548,112650.28308000001
92195.816834,118810.20519000001,116705.84449,112369.18148
112050.78791,108678.02603,104220.94937,98631.010711
108826.37072,111874.20189,110109.8658,108235.45042000001
110630.54238,119603.54656,114742.74228,117175.43103
111166.19909000001,94309.527717,102123.85049000001,107602.4946
104408.14413,106627.26866999999,107967.899,105425.98393999999
107537.97145,111363.16662,114040.63585,107722.76628999999
112464.31365,101669.042688,102280.053732,105026.12574
112726.81072,104572.54241000001,106282.78033000001,104482.39418
93348.879735,109045.13070000001,114896.24492,120264.05943
107026.41023,105026.12574,107791.14891999999,101512.38143899999
107146.16156,101567.91828700001,103783.2439,111625.48681999999
99367.212381,104119.17705,107146.16156,112227.50044
110058.2976,102809.39181,109544.71633000001,107537.97145
97222.628831,113439.83679,112726.81072,111568.90208
107863.21007999999,103727.16128999999,98337.76772999999,103472.38863
107251.28034999999,101010.063335,101340.23329199999,114350.16604
114350.16604,106391.85539,116876.76733999999,107211.1245
107791.14891999999,108235.45042000001,102809.39181,113644.79797
107967.899,107660.82548,107537.97145,104812.45588
113215.59748,105993.24864,107211.1245,101441.816863
107602.4946,96356.57266,104004.80394,112464.31365
99756.555544,112369.18148,125936.29381999999,110787.85748
106391.85539,107722.76628999999,103275.58584,102063.221179
119706.89683000001,109699.54655,130435.75363,103275.58584
108913.04321,104633.34521999999,100848.313035,106738.58614
98409.467287,101090.623607,103849.08482999999,108913.04321
75921.078438,139741.18447,115175.48629,125634.97686000001
105294.05179999999,100759.842374,104633.34521999999,103935.43289
99572.233493,108392.75167,106218.84014999999,104572.54241000001
115022.44006000001,111273.13798,107913.78695000001,104119.17705
101567.91828700001,107026.41023,105993.24864,104220.94937
110969.55231000001,102696.78117,98529.887598,108121.21665999999
108485.74513000001,108826.37072,104326.33577,104633.34521999999
106812.90337,104721.05901,102355.11809999999,104408.14413
105912.71719,104963.61961000001,105294.05179999999,102809.39181
107211.1245,119100.61134999999,111095.24376000001,109544.71633000001
103115.50842,99756.555544,103539.67609,108594.79199000001
111625.48681999999,100078.446902,101010.063335,100640.18405000001
97302.615884,114742.74228,106951.20578,107146.16156
114989.1983,101900.36116,114204.00353000002,97549.468453
113876.83075000001,91230.068131,104408.14413,101900.36116
100120.33499,114139.35652999999,111166.19909000001,105094.35800000001
110505.08774000002,103233.73751,97642.945317,99491.566538
105644.81988,92924.223531,103182.71561,110247.40459
88520.339725,114989.1983,115540.66748999999,109045.13070000001
114204.00353000002,103014.95775,108121.21665999999,98878.934813
103586.26736,87663.324232,103433.3684,102123.85049000001
95884.253306,105473.20164000001,105348.4216,107913.78695000001
100467.30898599999,108913.04321,103115.50842,107448.21525000001
110714.08203,100120.33499,99491.566538,101151.034479
104633.34521999999,107602.4946,109699.54655,103783.2439
97822.677646,115175.48629,101900.36116,104963.61961000001
101816.305389,104408.14413,103014.95775,101967.68025100001
97507.93393500001,114040.63585,101269.704986,105912.71719
107357.21346,105094.35800000001,101567.91828700001,101269.704986
111095.24376000001,97426.38034100001,102604.40381999999,110714.08203
109699.54655,100380.85955600001,96166.442979,106627.26866999999
100677.618146,111568.90208,109828.72032,106282.78033000001
113334.32959000001,102507.52923,98878.934813,99720.163395
103849.08482999999,100033.80413199999,102445.20638999999,103727.16128999999
104896.14216,103586.26736,101669.042688,104326.33577
108121.21665999999,100207.466622,102894.25617,100922.780757
95176.609672,100640.18405000001,105026.12574,106540.54595999999
114432.71264,110630.54238,94220.206932,97642.945317
103433.3684,104482.39418,104482.39418,110109.8658
114040.63585,104812.45588,98631.010711,96077.781332
105241.50308000001,106142.16546,96866.10458,98813.703703
101644.08716899999,89995.958979,101213.09561300001,104721.05901
101465.256993,100313.706185,99756.555544,100848.313035
106282.78033000001,92195.816834,97076.292913,101816.305389
101151.034479,94779.930679,100380.85955600001,105174.9939
98631.010711,99367.212381,92142.01329,101213.09561300001
100078.446902,105348.4216,102197.02969299999,102445.20638999999
88006.283218,107065.84410000002,109424.13725,113876.83075000001
97121.456045,105644.81988,102507.52923,103586.26736
105026.12574,96277.873192,100922.780757,100541.09138
108235.45042000001,109424.13725,97507.93393500001,84151.641279
105174.9939,105241.50308000001,99572.233493,99208.008699
102445.20638999999,110349.60695,103727.16128999999,97779.199214
95039.88401800001,114269.50434999999,110887.15541,99405.05140899999
106951.20578,110787.85748,101644.08716899999,96943.84644299999
113756.80123999999,95998.276708,99290.0233,90094.180576
100759.842374,90853.104365,96497.425244,105348.4216
105094.35800000001,99208.008699,96221.317091,97507.93393500001
96764.66291,106877.67248,93348.879735,103849.08482999999
101900.36116,100467.30898599999,97822.677646,99756.555544
100541.09138,93625.41008999999,97426.38034100001,109828.72032
104812.45588,97642.945317,101728.379874,98956.78911
114805.11131,95550.762859,120604.90878999999,91343.765543
100207.466622,92666.30605300001,98154.795146,98467.74733900001
98878.934813,99614.848711,101967.68025100001,105241.50308000001
94040.442559,109883.04654000001,100640.18405000001,107026.41023
95286.12474500001,100922.780757,98813.703703,98154.795146
103935.43289,102445.20638999999,96600.241021,102355.11809999999
94779.930679,101995.02563199999,101090.623607,100033.80413199999
104572.54241000001,96497.425244,99076.807638,98752.921591
98337.76772999999,103182.71561,94040.442559,100467.30898599999
50051.794095000005,53630.529484,143452.11708,143618.62322
109045.13070000001,112809.0595,104963.61961000001,89308.17661200001
103783.2439,98663.781395,100033.80413199999,105294.05179999999
101967.68025100001,103849.08482999999,99977.031132,95884.253306
103472.38863,95467.268575,92874.304984,101465.256993
102063.221179,107251.28034999999,101151.034479,97822.677646
96077.781332,92276.582962,108826.37072,101995.02563199999
109244.17101,94397.976544,103586.26736,96431.506639
127045.647,94629.694318,106877.67248,81079.500687
92370.602948,103472.38863,103233.73751,106142.16546
104326.33577,103935.43289,98409.467287,101090.623607
101512.38143899999,101728.379874,99842.446642,94961.074506
97549.468453,96049.886883,100467.30898599999,99290.0233
106540.54595999999,97222.628831,95338.667252,89878.18758
105589.94057,93712.442964,95828.52037700001,103433.3684
99842.446642,90041.329137,95414.436429,99842.446642
106142.16546,98219.250795,95998.276708,103014.95775
90164.267231,112152.44865,101995.02563199999,101669.042688
102696.78117,101340.23329199999,99405.05140899999,100677.618146
105801.40430000001,88966.195456,100677.618146,97740.821578
96497.425244,90397.259172,99614.848711,93680.537591
101441.816863,97076.292913,97302.615884,98337.76772999999
100922.780757,98752.921591,100120.33499,94891.147151
92276.582962,104896.14216,106496.94038,101567.91828700001
97779.199214,90549.78759699999,96943.84644299999,104896.14216
94521.652161,98813.703703,103472.38863,95467.268575
89173.301038,100848.313035,105912.71719,108392.75167
99491.566538,101644.08716899999,96431.506639,97953.207441
106738.58614,96166.442979,97779.199214,89747.13462
104482.39418,94842.606194,93026.618397,97000.917661
97740.821578,94365.776234,93838.190868,93186.59082
104119.17705,95176.609672,95884.253306,98219.250795
112227.50044,98092.827107,105241.50308000001,88163.258907
98529.887598,103275.58584,98663.781395,102280.053732
107913.78695000001,99572.233493,98467.74733900001,101010.063335
103014.95775,98154.795146,99720.163395,101728.379874
92813.979578,92458.356219,97000.917661,103539.67609
93969.60439,109244.17101,101816.305389,98529.887598
85002.979242,109349.17642,106540.54595999999,96277.873192
100848.313035,95232.693661,100541.09138,89694.488625
94397.976544,97779.199214,93625.41008999999,93712.442964
101090.623607,97549.468453,92698.416013,92458.356219
90094.180576,101269.704986,110058.2976,107357.21346
102604.40381999999,96820.523189,101441.816863,99367.212381
99405.05140899999,103539.67609,89878.18758,87194.366944
92349.941593,98956.78911,98274.5381,106812.90337
95623.393247,92591.816063,90757.085069,90244.715876
102809.39181,100677.618146,91343.765543,90613.10988
96701.391087,93838.190868,94961.074506,101340.23329199999
95550.762859,102604.40381999999,93232.808687,93114.69339900001
89504.599387,102123.85049000001,101465.256993,102696.78117
96546.311514,94254.53609,90853.104365,91804.503204
99076.807638,98274.5381,92458.356219,93764.025925
107448.21525000001,118668.01265,113644.79797,97121.456045
95467.268575,96701.391087,97121.456045,101644.08716899999
100313.706185,94555.017328,95286.12474500001,100120.33499
96221.317091,103669.23175,92232.04055800001,91431.64618299999
98219.250795,93141.652631,98092.827107,94842.606194
89395.127326,99491.566538,101512.38143899999,96866.10458
98663.781395,117428.97148,91066.176201,91483.14596000001
96356.57266,91717.542881,94309.527717,96820.523189
102507.52923,95039.88401800001,92529.60827699999,93625.41008999999
102894.25617,91804.503204,89943.075463,100380.85955600001
83155.69891,101816.305389,98956.78911,99977.031132
100380.85955600001,92232.04055800001,99208.008699,106083.78913
95828.52037700001,92319.952463,94397.976544,94521.652161
97953.207441,97000.917661,89637.073577,93460.524607
92028.780211,86459.265527,90549.78759699999,95828.52037700001
98092.827107,97302.615884,93680.537591,95039.88401800001
89037.203824,106282.78033000001,109045.13070000001,100207.466622
