wt_5min_1,wt_5min_2,env_5min_1,env_5min_2
32865.127272,35471.903914,32210.943032,33663.233196
39520.474862,35985.041086,37196.425348000004,40471.920399999995
33876.883958,34843.602897,33184.910202,35678.737107
33274.112984,34145.831719,31354.818189999998,33274.112984
35645.552983999994,38802.550563000004,31733.670649999996,34315.360097000004
32143.19754,32921.4905,33120.294662,32834.224013
35204.614977000005,34428.711108,30854.558706,32587.954741
37427.292868000004,35262.306216,33196.329257,28350.226341999998
30778.518235999996,37643.406085999995,33604.0011,40558.55593
36641.683347,33136.831466,29908.734366999997,37100.73322
33407.777642,34616.479412,31695.317569,38737.065386
39342.439373,34165.83418,35443.460544999994,35866.201511
31524.431978,31320.611524,33521.951075000004,31897.067945
39829.486329,39173.604653,33705.648109,39743.558394
33196.329257,30540.019554,33943.12771,37343.394281
20436.114003000002,8389.6520413,29289.056058,13120.021155999999
39584.8342,35236.473268999995,44285.553432,28319.600218
35262.306216,32587.954741,32537.559629999996,34267.464181
33120.294662,37032.133324,32224.971912,33234.847909
34010.281747999994,40139.701784,33031.477347,32442.693382999998
31462.057367,36641.683347,31576.930099,30320.477775
32921.4905,38756.810326,29418.620152,34475.06015
40266.709846,39682.571953,42114.555946,44051.816892999996
42434.145723,40021.199639,61135.152118000005,30893.292111
34548.574236,43726.849862,42228.540568,79559.168554
31180.154182,31301.513969,34604.991449,32389.984715
33328.397687000004,38830.019734,32628.250856,35154.971985
45670.596653,22086.719046000002,42039.689842,41212.060563
41111.983970999994,38147.097817,40486.899044000005,31301.513969
35749.671282,31097.386404,33407.777642,32537.559629999996
35816.963517000004,35030.013594000004,38042.333299000005,37984.44552
40125.806039,37214.054797000004,46956.09427,29862.005771000004
39065.089224,39362.288523999996,38382.69294,35353.360651999996
35110.857284,31774.993758000004,32069.998606999998,32802.572869999996
37054.26095,36449.56425,32499.220033999998,25954.044736
36053.565281,47375.23181,32587.954741,33876.883958
34575.514352,37427.292868000004,35678.737107,35985.041086
32405.937411000003,36608.135519999996,33838.526347,33362.607263
35886.983242,33663.233196,38282.344495000005,37828.719561
35956.551446,36592.186846000004,40400.470866,37903.200139
35236.473268999995,31037.798468,32985.128691000005,34694.585521
34089.464242,32569.450999,32834.224013,31474.83991
39785.914917,36910.921862,37903.200139,40125.806039
30400.727750000002,32342.318284,30338.011059,35340.756027999996
32291.452636,33448.953518,30069.811704,33639.930275
37373.81148,26806.36407,33955.779935,28699.337882
36515.617925,34575.514352,33104.208512,35443.460544999994
38710.410939,25328.416174,35391.358059000006,38188.850669
36353.01928,25632.724922,35596.947648,36546.689177
37932.513436,38406.939843,38544.762751999995,46635.195412999994
31320.611524,34042.917042,31054.769559999997,35645.552983999994
35617.704003,40558.55593,31268.302841999997,32942.239970999995
31733.670649999996,36665.050697,30224.216105,31931.209681
37343.394281,38019.102047,30061.831125999997,33849.856461
32125.004635,35110.857284,51660.1376,23682.080442
32051.586748,41450.592395,31749.716848,39785.914917
33782.170186999996,43934.048335,42563.094552,36377.263373
36848.02992,32051.586748,37508.151144999996,37310.367159
37679.441470000005,32962.295067,38251.778082,36813.072097000004
30750.429723,37793.908478,35353.360651999996,37932.513436
35766.79534,34315.360097000004,33722.297632999995,32854.248649
31774.993758000004,37704.126598999996,29713.145558,33377.569241000005
30135.148726000003,29273.367771,31250.362996,30750.429723
29499.470229,36053.565281,32051.586748,34575.514352
24501.877328,28485.215787,22734.247433999997,21864.994479
35559.482305,35301.422843,29693.017894999997,29112.839791
40379.857986,39156.060065,44051.816892999996,30854.558706
35533.092748,36377.263373,34495.385737,34089.464242
33234.847909,31826.410419,32691.478068999997,32610.418175
34883.223421,32243.038108999997,31412.070374000003,38382.69294
20093.210295999997,29196.536803000003,28053.71802,25575.137372
36546.689177,38042.333299000005,37310.367159,28951.222006999997
30167.241823,33001.220660000006,24723.90249,32745.894516
37170.734329,37100.73322,27417.759746000003,31109.988295
22871.304192,29112.839791,23805.09326,24201.796759
37084.043805,33120.294662,30578.280346000003,34186.35258
44537.323956,26865.273414000003,46279.010308,33705.648109
32907.813886,33943.12771,32865.127272,31875.418345000002
38162.923954,40196.266066,31922.446535000003,35749.671282
37401.801643,33722.297632999995,35766.79534,36742.959304
33639.930275,29216.734166,35110.857284,33081.093959
33943.12771,32313.867967,29788.518815,30578.280346000003
33806.849411999996,30069.811704,32854.248649,32361.669921
36449.56425,43603.422360000004,36665.050697,38406.939843
32082.67566,34527.528505,34145.831719,33255.328783
23774.762386,29331.071739,20877.912794,22319.633321
37888.526543,62174.013874,29671.362777000002,41289.898440000004
29957.017546,37343.394281,30629.610457000002,26996.419228000002
37508.151144999996,35617.704003,42717.739062,40021.199639
36827.594787,30087.30111,36848.02992,33604.0011
33925.456806,27302.585570999996,35714.732049,37704.126598999996
30766.454812,29845.302439,30540.019554,32499.220033999998
28671.393475999997,34793.005212000004,30260.47597,30778.518235999996
39437.307643,24803.425608999998,38125.151908,38432.334501
32610.418175,29511.0456,32745.894516,34165.83418
31109.988295,37492.307119,36377.263373,39009.052866
31077.336533,33981.938919,32453.750637999998,31223.78874
31474.83991,35006.443140999996,32163.826229,36592.186846000004
38476.122242,34116.660866,36215.177922999996,38978.334369000004
32342.318284,28469.405497,34548.574236,34731.473195
41289.898440000004,31897.067945,42791.593984,28408.683354999997
35596.947648,34965.896231,31826.410419,33328.397687000004
34337.179903,34247.778332,29732.424917000004,33031.477347
28376.27755,27605.248336999997,26609.514199999998,29063.063624000002
35495.406325,34643.114476,32143.19754,32180.133214
29184.236996,28707.796156999997,29824.841252000002,28334.132899
30722.870672,32013.349654999998,33897.575895,36117.663069
28935.273784,32628.250856,28376.27755,38907.438001
32942.239970999995,29162.605996,32422.642119000004,32921.4905
34267.464181,34128.911775,29746.242591,31695.317569
30971.184524,30027.637693999997,29571.149729999997,27990.637795
35678.737107,30429.406851999996,50278.641659,27077.781093999998
46759.660821,37773.506621,39393.854204,34911.815934
29633.371532999998,25921.453558999998,30400.727750000002,32243.038108999997
35133.283847,28558.81274,38476.122242,35419.07891
34843.602897,34281.303157,33692.074622,33120.294662
34694.585521,30815.796904,35057.842893,33428.545536000005
43891.843056,33051.836209,39829.486329,43166.299947
30798.887548,36429.118451,32921.4905,33391.656774999996
32442.693382999998,32659.890622999996,28436.762723,31018.243329
48047.198779,33536.077168,56761.031510999994,30540.019554
40595.10824,25676.547708,41615.363282,40876.158183
28275.926371999998,31462.057367,28813.351270000003,28980.113195
31789.410813000002,33849.856461,31223.78874,30465.060958
41231.630715,27872.569836,38978.334369000004,37084.043805
32929.580974,37851.153168000004,38820.17021,37851.153168000004
30448.968822000003,42365.49516,29016.837966,30301.198213000003
35471.903914,31749.716848,33639.930275,30061.831125999997
37271.603612,32715.116474,33925.456806,29273.367771
31372.958535,25261.192991,32125.004635,37888.526543
31138.648064999998,36081.869512,28393.330283,34116.660866
31856.956186000003,30048.743592000003,31632.2098,34604.991449
30694.099953999998,23837.101212,32475.018831,33739.858557
34296.97649,30629.610457000002,43469.469426999996,26891.464354000003
27821.245464999996,30186.026154,34055.16607,30951.164265
34232.586518000004,38544.762751999995,30448.968822000003,37122.298725
32499.220033999998,37401.801643,31610.238114,34356.051827
37196.425348000004,42893.97923700001,37170.734329,39682.571953
34128.911775,26650.311421000002,34281.303157,29490.912271999998
31837.721626000002,34076.241820999996,27646.656716999998,30766.454812
30244.614126,31610.238114,28786.167854,30048.743592000003
28107.044983,38104.881114,28107.044983,39761.951423
38019.102047,38907.438001,24240.210953,28996.722558
31412.070374000003,36243.484654,30413.712496,34754.344920999996
31989.810483,30198.784723,28137.958684,32766.016823
39362.288523999996,29316.762345000003,52118.831546,25747.528225
35170.927858,33971.606676999996,34315.360097000004,34216.553534
31875.418345000002,33838.526347,29617.770733,30400.727750000002
29112.839791,28291.273238,28631.854849999996,31037.798468
32328.000183000004,28457.611442,36608.135519999996,31922.446535000003
27605.248336999997,30488.636738,31077.336533,30841.660960999998
34793.005212000004,28813.351270000003,30971.184524,33136.831466
30564.330346000002,35495.406325,30465.060958,32143.19754
30931.853512,28796.294624000002,31761.175282,32715.116474
34315.360097000004,32105.086476000004,37643.406085999995,37745.219502
29418.620152,33692.074622,27617.978563,31341.727333
31054.769559999997,29072.111858,29938.56302,30694.099953999998
30048.743592000003,36100.221932,34216.553534,38356.68307
43704.231002,36117.663069,58225.977082,25301.853648
29263.484612,38333.794978,30722.870672,36081.869512
33104.208512,29862.005771000004,50661.480686,21570.824712
32361.669921,24779.301766,31774.993758000004,29376.554885999998
40912.055137,25194.158939,52260.170798,23805.09326
32628.250856,38454.112864,27166.545177,27765.933392
37820.3116,31922.446535000003,39009.052866,31488.575832000002
42228.540568,49484.549753,32962.295067,42858.744355999996
35836.685592,34216.553534,32802.572869999996,32985.128691000005
33470.776363,33818.998395999995,37343.394281,35579.913412
31761.175282,37828.719561,33616.681935,31837.721626000002
32691.478068999997,35340.756027999996,35514.6657,40060.370968
29351.850588,35057.842893,29331.071739,34643.114476
25453.117842,31964.898532,27358.961406,34834.555343
26790.653469,25250.899801,23584.105507,24950.17806
29596.378428999997,33304.750067,29893.081046,32929.580974
30069.811704,23672.958785000003,34771.116638,36190.961169
28053.71802,28681.812799,23151.24399,64471.779732
30605.810612999998,29893.081046,28275.926371999998,28558.81274
32678.163523000003,33604.0011,39613.593601,26526.093262
28699.337882,31524.431978,32877.292564,29685.329064999998
32551.709714999997,34709.874716000006,37214.054797000004,40217.686883
20045.572668,24190.635111,24133.735047000002,20757.949316000002
29316.762345000003,35728.317198,29882.384312,31054.769559999997
33604.0011,30400.727750000002,35170.927858,29202.066614
29072.111858,32854.248649,31372.958535,28069.600934
32389.984715,31223.78874,34834.555343,34866.660771
27063.646864,36269.169096000005,28845.776764,30260.47597
33500.222495,29693.017894999997,30564.330346000002,30671.14381
29027.863845000003,35596.947648,31789.410813000002,29289.056058
28220.084131,32069.998606999998,30646.19853,28827.164236
29655.382178,33234.847909,26076.355178,29893.081046
43850.475716,33580.227143000004,39418.936569,31632.2098
34834.555343,26271.692449000002,34186.35258,33692.074622
39126.169863,45124.463919999995,40339.113186,32453.750637999998
27554.186189,37373.81148,29957.017546,36969.612872
33739.858557,36515.617925,32029.744687,33470.776363
27765.933392,34809.621765,24631.367551,31412.070374000003
27505.093536,34232.586518000004,31443.813314,29216.734166
36626.066875000004,30694.099953999998,39743.558394,42678.651192000005
28503.076132,30871.778841,26839.070315,29394.951889
30429.406851999996,30766.454812,29967.138411,27742.534297
34042.917042,34495.385737,37820.3116,33925.456806
28967.498679,25971.131866,29453.967505999997,29466.996093
31018.243329,36150.866342,28587.557935,29027.863845000003
30465.060958,35956.551446,24968.480934,35617.704003
34281.303157,25349.682527,30750.429723,32125.004635
28859.175825000002,32834.224013,29685.329064999998,29957.017546
22523.114222,30605.810612999998,26009.532009,29263.484612
26934.365981,31695.317569,29316.762345000003,29788.518815
38078.470957,34731.473195,26625.290130999998,29042.527561000003
31268.302841999997,33274.112984,27332.858988,26573.470564
30529.334649000004,32727.722577999997,27043.772821,40595.10824
30871.778841,29263.484612,30841.660960999998,30007.342278000004
32013.349654999998,36872.187208,31955.107353,37285.134227
32745.894516,33562.217000000004,37122.298725,38490.568264
30320.477775,32537.559629999996,26485.06536,27166.545177
30413.712496,31955.107353,32828.644868999996,35559.482305
30120.040665999997,29437.974975,33001.220660000006,34709.874716000006
31488.575832000002,28172.519390999998,28319.600218,31989.810483
31284.668757,33081.093959,30007.342278000004,35936.535063
34457.180774,27387.524028000003,37950.309148,29562.576355999998
33981.938919,32191.315798000003,29511.0456,31576.930099
31720.25833,28275.926371999998,27554.186189,31733.670649999996
29967.138411,31138.648064999998,27779.408718000002,27375.457669000003
30951.164265,30907.191583,33818.998395999995,36995.569229
29490.912271999998,31505.812471,26539.451292,29529.612373
34216.553534,26790.653469,31206.851936,30907.191583
31576.930099,32143.19754,26068.639776999997,28813.351270000003
27635.431686000004,27990.637795,31018.243329,28534.68864
28469.405497,31429.429180999996,30488.636738,31389.669008000004
28913.013341,25373.463903,30982.646037,20862.679207999998
29562.576355999998,23761.140342000002,31097.386404,32105.086476000004
33849.856461,28772.77059,31474.83991,36150.866342
30260.47597,35766.79534,29162.605996,33562.217000000004
30007.342278000004,34754.344920999996,27396.928499,33981.938919
30646.19853,23117.185203,35471.903914,34281.303157
32854.248649,32610.418175,33782.170186999996,28436.762723
28547.174886,29655.382178,28996.722558,29693.017894999997
38978.334369000004,30564.330346000002,44798.179382,22263.079818
31389.669008000004,28745.230482000003,29499.470229,31809.669857
16028.049041999999,18632.943651,16363.195892,18137.867767
32834.224013,32865.127272,34694.585521,37147.399241
33304.750067,37170.734329,35262.306216,36665.050697
33184.910202,35419.07891,27968.424209999997,31774.993758000004
30815.796904,27617.978563,27302.585570999996,27635.431686000004
30982.646037,32361.669921,29072.111858,28796.294624000002
28172.519390999998,31789.410813000002,27169.516112,28868.662776
31301.513969,30722.870672,26700.361904,27043.772821
35301.422843,22929.917819000002,35006.443140999996,38251.778082
32069.998606999998,36995.569229,36100.221932,39173.604653
37310.367159,41072.125568,40876.158183,36942.243393
34643.114476,27109.238484,31341.727333,31320.611524
29529.612373,32291.452636,27635.431686000004,29633.371532999998
29302.314225,31875.418345000002,32659.890622999996,34965.896231
30198.784723,35224.308880000004,28764.740938000003,28859.175825000002
29129.230683,31018.243329,28570.583123999997,29072.111858
26560.147236,29938.56302,27223.183589,27252.977834999998
32475.018831,26526.093262,49484.549753,24631.367551
29479.379784999997,28827.164236,31284.668757,33448.953518
34510.082173999996,29767.809254,34911.815934,39966.953408
30893.292111,29992.232491000002,27954.042557999997,29016.837966
26445.333607999997,31809.669857,26256.686584,30087.30111
29085.518096000003,31856.956186000003,24170.007696,28291.273238
28180.937431,27240.198134,30320.477775,32013.349654999998
24663.871887,36887.133948,25178.154338,34495.385737
27302.585570999996,29466.996093,27505.093536,32210.943032
38042.333299000005,26539.451292,34754.344920999996,36429.118451
27166.545177,23909.694315,27495.600832999997,29824.841252000002
32587.954741,21779.905215,53273.594084000004,22669.733756
28069.600934,29176.936869999998,24959.089988,33104.208512
31206.851936,28334.132899,45670.596653,24518.356907
36742.959304,29042.527561000003,30027.637693999997,28083.78873
26763.467083999996,32389.984715,29063.063624000002,30279.370640999998
29251.991507,29633.371532999998,27270.853396,34616.479412
46002.730101,27104.250922,24575.269378,33001.220660000006
28868.662776,32082.67566,28796.294624000002,31544.492283
27387.524028000003,34186.35258,26348.252587000003,29101.971368
31354.818189999998,23714.961989,26957.974764000002,32051.586748
32569.450999,21081.278623,32389.984715,32691.478068999997
31646.452234999997,25756.599807,27462.507715000003,24914.442174
29376.554885999998,29908.734366999997,25564.944506,28881.108635
24968.480934,25575.137372,27451.702545,24575.269378
28436.762723,33255.328783,29251.991507,39156.060065
29671.362777000002,29571.149729999997,30198.784723,27617.978563
35353.360651999996,30646.19853,40125.806039,23278.219078000002
26090.925002,29967.138411,22898.32587,23207.853967
28513.431099999998,31837.721626000002,29216.734166,27730.838041
29693.017894999997,26673.78262,27195.084658,31505.812471
30152.948224,27792.043128,29992.232491000002,30338.011059
36578.524469,32745.894516,36033.932951,33818.998395999995
28587.557935,29671.362777000002,27861.879764,31789.410813000002
29756.251153,27375.457669000003,27252.977834999998,28913.013341
28393.330283,30931.853512,29633.371532999998,35170.927858
28681.812799,28835.908071,28935.273784,31462.057367
32105.086476000004,30260.47597,32942.239970999995,29176.936869999998
33580.227143000004,21693.897258999998,32013.349654999998,31268.302841999997
31610.238114,29617.770733,29112.839791,32191.315798000003
32659.890622999996,33377.569241000005,34232.586518000004,36578.524469
29176.936869999998,30578.280346000003,26310.358507999998,31138.648064999998
27589.873927,26625.290130999998,29800.933883,29418.620152
26432.963647000004,27396.928499,29490.912271999998,27462.507715000003
28124.502027,30279.370640999998,39270.550764,24183.224047
29746.242591,30982.646037,28881.108635,29129.230683
26009.532009,27013.580666,29655.382178,31180.154182
28661.858487999998,30224.216105,27126.342545,32405.937411000003
28786.167854,28319.600218,28364.073723999998,31671.610976000004
29685.329064999998,29756.251153,29176.936869999998,30198.784723
27013.580666,28726.132192999998,27923.088249,29302.314225
35006.443140999996,35794.230771,37147.399241,28726.132192999998
27375.457669000003,26076.355178,29129.230683,26539.451292
27617.978563,29746.242591,28457.611442,29732.424917000004
28603.04821,31931.209681,25492.671969,27664.486517
27043.772821,31341.727333,26965.130656,26779.740897
25373.463903,27223.183589,25118.809607,22412.822212
32877.292564,34938.59003,35301.422843,34457.180774
27223.183589,29418.620152,25380.213349999998,29162.605996
28845.776764,24746.851903,32265.865034,34055.16607
35936.535063,32125.004635,31301.513969,30186.026154
27573.930967,31109.988295,28485.215787,30167.241823
30224.216105,38581.034535,27872.569836,36794.422616
28726.132192999998,29562.576355999998,30893.292111,33782.170186999996
30540.019554,32328.000183000004,29529.612373,28845.776764
22788.280526,25694.868145,22283.778265,19140.201312
34616.479412,29529.612373,37999.792023,27894.356086000003
28980.113195,28547.174886,27894.356086000003,26485.06536
28334.132899,25877.973801,28124.502027,26790.653469
28457.611442,23346.164703,31592.531264,28681.812799
27730.838041,30951.164265,26852.873489,30244.614126
37745.219502,30380.397711999998,47700.869341,29331.071739
28291.273238,29085.518096000003,32766.016823,30646.19853
27908.53177,28980.113195,28028.318952999998,26865.273414000003
35086.776052999994,19854.603419,31037.798468,28028.318952999998
27126.342545,33163.853685,23631.365108,28745.230482000003
26965.130656,28764.740938000003,26445.333607999997,27028.156249
32265.865034,28951.222006999997,30705.791222,32907.813886
26310.358507999998,31412.070374000003,29756.251153,30224.216105
26573.470564,28613.568461,29027.863845000003,30135.148726000003
28485.215787,33328.397687000004,23884.875487999998,25294.373553999998
28996.722558,26824.529012000003,28827.164236,28376.27755
28707.796156999997,30841.660960999998,26125.78291,26125.78291
30993.626795999997,33521.951075000004,31524.431978,31826.410419
26271.692449000002,29302.314225,27742.534297,26723.556483
33955.779935,34337.179903,32551.709714999997,31077.336533
30301.198213000003,31671.610976000004,32405.937411000003,30871.778841
32828.644868999996,19339.231493,30671.14381,31955.107353
27332.858988,23022.441828000003,29302.314225,24663.871887
24029.514411,30120.040665999997,27839.360996000003,25596.766293
19064.082355,25733.270854000002,21461.566915,21471.206832000003
26625.290130999998,26965.130656,30605.810612999998,30448.968822000003
26847.559854,29027.863845000003,26401.839998,26763.467083999996
27483.120574,30798.887548,33362.607263,33521.951075000004
27664.486517,28069.600934,28469.405497,28613.568461
29331.071739,31077.336533,30279.370640999998,35816.963517000004
26865.273414000003,26682.812889,25207.718666,27104.250922
25877.973801,29351.850588,28180.937431,29938.56302
27358.961406,27526.372087999996,28534.68864,33216.830472
31897.067945,32405.937411000003,30778.518235999996,27839.360996000003
29882.384312,36813.072097000004,32442.693382999998,34771.116638
29042.527561000003,27954.042557999997,31897.067945,30982.646037
29617.770733,34911.815934,27317.532869,30529.334649000004
29453.967505999997,31164.476252,25676.547708,29992.232491000002
30186.026154,30167.241823,29263.484612,33536.077168
26296.325550999998,29149.603299,25575.137372,28764.740938000003
25676.547708,27908.53177,26207.955776,27505.093536
26662.256884000002,32551.709714999997,29546.34863,26376.566558000002
28137.958684,32453.750637999998,28835.908071,29571.149729999997
32243.038108999997,27495.600832999997,39682.571953,20314.542766
28893.525012,25442.986966999997,25194.158939,24678.447396
26904.407969,31054.769559999997,27589.873927,31164.476252
20597.381068,23128.240643999998,22040.072187,23558.953318
35714.732049,38671.862509,35886.983242,37196.425348000004
38201.999563000005,23278.219078000002,37100.73322,32551.709714999997
25564.944506,25793.350805000002,28681.812799,30815.796904
24833.938307,29101.971368,25223.775175,25714.85716
25756.599807,30448.968822000003,27792.043128,30380.397711999998
27779.408718000002,28155.489958000002,24481.137015,34076.241820999996
30510.318832999998,26459.265603,30120.040665999997,29499.470229
29466.996093,24723.90249,28237.669224,28195.514052000002
31164.476252,25647.807785999998,27573.930967,30488.636738
26673.78262,29016.837966,26038.169814,33304.750067
27839.360996000003,28996.722558,33562.217000000004,26824.529012000003
28827.164236,31474.83991,25271.01948,28772.77059
24765.882438,27094.934268,23175.183805,25944.270855
32715.116474,18945.373538,29596.378428999997,31646.452234999997
27109.238484,29479.379784999997,25039.435316,26362.080427
27944.627815000003,29546.34863,29184.236996,27205.553309
22047.495477,25057.45599,22109.941032,24888.136635
29732.424917000004,23987.593792,27990.637795,26847.559854
26526.093262,31268.302841999997,30694.099953999998,32029.744687
30841.660960999998,28570.583123999997,25911.186062,29967.138411
26586.949501000003,30007.342278000004,28334.132899,30798.887548
34938.59003,25765.349381,23786.072526,29767.809254
28534.68864,39655.04707,26745.328032999998,31372.958535
25504.273309,29376.554885999998,25013.057794,24931.450042
27861.879764,29499.470229,25836.649275,24352.461810999997
31809.669857,25397.531146999998,36449.56425,26673.78262
28764.740938000003,28137.958684,24931.450042,29655.382178
27462.507715000003,28786.167854,24925.29112,24190.635111
24411.986557,30061.831125999997,24362.61403,27483.120574
25694.868145,34055.16607,23798.174223,27396.928499
25632.724922,20986.825034999998,22871.304192,20071.965194
29788.518815,28220.084131,25528.212968,29671.362777000002
30629.610457000002,30529.334649000004,28980.113195,29845.302439
31632.2098,26230.648153,30087.30111,34662.044471999994
27883.368599999998,26723.556483,24383.845137,26625.290130999998
22472.767744999997,25118.809607,22458.6571,24133.735047000002
22370.27029,26641.462864999998,22788.280526,25207.718666
33031.477347,34866.660771,45447.798246,20719.925677
26996.419228000002,30338.011059,25714.85716,26068.639776999997
30087.30111,28513.431099999998,28291.273238,25793.350805000002
31250.362996,23798.174223,44928.106236,20559.705653999998
23909.694315,29957.017546,30510.318832999998,32082.67566
22995.288604,27462.507715000003,25864.882668,27883.368599999998
27451.702545,27573.930967,27908.53177,26256.686584
27872.569836,23919.422852,26573.470564,30931.853512
33391.656774999996,31284.668757,45963.673263,28010.515793
29908.734366999997,33031.477347,28951.222006999997,34247.778332
25380.213349999998,28967.498679,26017.077112,29196.536803000003
30671.14381,20137.344545,39156.060065,17133.186439
32802.572869999996,20903.705592000002,28661.858487999998,31206.851936
27990.637795,37612.17436,28913.013341,27417.759746000003
25809.977697000002,31646.452234999997,23266.445874999998,26508.222502999997
30362.308334,29732.424917000004,32715.116474,38783.597099
29511.0456,30100.193919,33377.569241000005,26009.532009
26806.36407,29394.951889,23521.359194,31964.898532
26779.740897,28393.330283,26230.648153,25470.33824
26609.514199999998,25492.671969,27944.627815000003,27094.934268
31505.812471,22412.822212,45346.286138,21622.075094
15761.063013,18484.838945,16034.157423999999,15186.173482000002
22847.541484,28671.393475999997,21715.121023,22190.159596999998
25479.269349000002,24518.356907,28408.683354999997,27682.600924
26056.638034,28881.108635,23876.327918000003,28364.073723999998
29273.367771,28893.525012,24641.849607,24544.625559
26824.529012000003,29800.933883,29149.603299,25234.273653
22029.099116999998,26445.333607999997,21296.470341,21927.549775
35701.896480999996,25207.718666,33971.606676999996,34128.911775
27536.142049,23864.852398,24557.474951,30993.626795999997
21081.278623,24510.278295,24447.248116,23987.593792
25993.921908,26280.860589,23909.694315,24557.474951
29546.34863,23661.607576000002,26499.84588,28835.908071
25178.154338,23104.615278,25083.39683,27286.997016999998
29149.603299,27779.408718000002,27664.486517,28707.796156999997
24717.08408,22883.155409000003,26413.723072,30100.193919
26207.955776,30750.429723,26362.080427,25349.682527
36190.961169,49289.932013,32929.580974,38691.409711
25083.39683,31372.958535,28603.04821,34843.602897
26221.000001,31443.813314,24112.967815,26700.361904
26413.723072,33925.456806,25442.986966999997,28124.502027
26230.648153,30465.060958,25661.347725,28180.937431
28155.489958000002,27765.933392,26187.491038,28309.211801999998
34428.711108,21087.637111,27526.372087999996,25025.990766
27104.250922,25283.255192999997,25404.598397,30069.811704
27742.534297,22190.159596999998,24273.94903,27109.238484
26723.556483,26221.000001,25954.044736,28155.489958000002
28745.230482000003,27664.486517,28699.337882,33806.849411999996
25025.990766,24815.392716,26723.556483,25528.212968
29162.605996,22561.114036,24803.425608999998,24848.499919
28350.226341999998,26871.730041000003,25971.131866,27451.702545
26945.174406,27169.516112,35579.913412,25971.131866
26641.462864999998,30152.948224,27286.997016999998,30605.810612999998
29394.951889,35133.283847,25777.353114,23458.604521
27894.356086000003,25892.383526,29562.576355999998,27223.183589
25013.057794,28083.78873,29767.809254,29437.974975
25722.014386000003,23857.687904,25694.868145,24029.514411
26650.311421000002,27063.646864,25589.176943,28469.405497
32313.867967,35836.685592,30931.853512,32422.642119000004
26852.873489,25661.347725,27387.524028000003,26609.514199999998
23323.311985,24611.291819,21537.973782,25118.809607
25589.176943,27894.356086000003,24737.214212,26100.484977
26473.799954,24018.804099,23140.229889000002,28587.557935
26499.84588,26485.06536,25553.417134,27240.198134
32224.971912,30854.558706,26779.740897,25993.921908
28835.908071,27883.368599999998,31389.669008000004,23309.605557
24170.007696,26508.222502999997,23815.381312999998,27169.516112
31443.813314,12881.128196000001,32784.258898,35006.443140999996
28028.318952999998,28845.776764,30766.454812,26473.799954
17461.549855999998,24341.636569000002,21921.971622,23492.314884
25612.192704,23976.869568000002,25470.33824,18051.465204
25362.681144,22423.162732999997,26934.365981,27514.142224
24678.447396,25301.853648,25328.416174,23506.655789
25131.940932,26957.974764000002,26806.36407,26240.687180999998
28237.669224,26362.080427,31138.648064999998,27646.656716999998
29824.841252000002,29788.518815,28195.514052000002,26662.256884000002
26459.265603,40003.873939,25397.531146999998,26560.147236
31037.798468,17429.286717000003,29085.518096000003,27712.167473999998
27646.656716999998,25039.435316,24396.64969,30120.040665999997
27396.928499,23336.871177999998,23672.958785000003,25380.213349999998
24362.61403,28124.502027,21580.450497,32727.722577999997
26839.070315,26144.952934,28257.653983000004,29316.762345000003
21537.973782,49639.023045,35133.283847,33407.777642
29202.066614,26207.955776,24322.675272,27126.342545
29639.014788,27589.873927,24183.224047,26650.311421000002
30100.193919,29202.066614,25786.203274,25057.45599
24592.459552,27332.858988,24888.136635,27554.186189
27137.359788,21471.206832000003,25981.017138,27536.142049
27240.198134,29824.841252000002,27053.493864,26806.36407
26256.686584,22569.780861,26560.147236,26682.812889
25540.823989999997,25612.192704,23434.923566,26296.325550999998
30705.791222,30971.184524,28893.525012,31610.238114
22336.956682,27712.167473999998,22093.535026999998,21433.258123
23959.175739,23097.207105,22569.780861,24873.611626
25971.131866,32163.826229,26296.325550999998,30027.637693999997
27514.142224,24332.611215999998,26891.464354000003,30705.791222
22591.017033,24959.089988,25362.681144,28220.084131
31964.898532,26310.358507999998,31544.492283,22970.745665000002
22714.467778,28534.68864,24049.455901999998,21857.452859
23851.110322,26376.566558000002,22659.472173,27908.53177
28813.351270000003,30135.148726000003,28155.489958000002,26945.174406
24611.291819,27821.245464999996,21949.961076,27861.879764
28010.515793,27358.961406,23661.607576000002,24690.585948
29101.971368,25013.057794,38521.492235,20680.451047000002
25747.528225,23403.371221999998,22190.159596999998,24000.147492
25661.347725,26609.514199999998,25596.766293,24510.278295
21668.518423,28859.175825000002,22206.41965,24322.675272
23151.24399,20378.555716,24655.668972,26982.715641
35391.358059000006,24663.871887,29845.302439,29882.384312
24082.698567,31632.2098,26586.949501000003,24501.877328
24095.702094,26499.84588,22929.917819000002,25786.203274
31223.78874,28237.669224,25892.383526,27358.961406
9853.9834594,18903.636965,22912.357772,24411.986557
22433.697071,30320.477775,23774.762386,28631.854849999996
29289.056058,25047.939714,24717.08408,30629.610457000002
23690.128104,27252.977834999998,23898.789743,24899.104488
30027.637693999997,20190.144614,24286.208871,26459.265603
25118.809607,25934.276204,23767.902391,23185.362354
24746.851903,28107.044983,23104.615278,43704.231002
28772.77059,32210.943032,39865.254041,17226.782866999998
16827.599841,18223.673163,17434.811615000002,17310.393984000002
24146.356202000003,34010.281747999994,28010.515793,30152.948224
32766.016823,27730.838041,33806.849411999996,32328.000183000004
