wt_0min_1,wt_0min_2,wt_5min_1,wt_5min_2
101465.256993,105425.98393999999,116178.90517,121243.84062
116035.70393,113439.83679,113536.81774,114989.1983
132563.58576,130325.36618000001,107967.899,114805.11131
109544.71633000001,104482.39418,123443.11895,114269.50434999999
108913.04321,116813.18598,126608.30063,99756.555544
94254.53609,86943.060927,126719.49963,85141.757928
99076.807638,100922.780757,118500.58973,119603.54656
124908.52291999999,115722.00878999999,111166.19909000001,114896.24492
123071.1036,127858.0768,110969.55231000001,117324.41042
125243.79265,121023.85063,112650.28308000001,118584.86899999999
128440.51814999999,125936.29381999999,108121.21665999999,112050.78791
123659.37107,126608.30063,109126.58407999999,133018.34802
130703.56402,131493.07189,113147.27641,115540.66748999999
118915.51158,110301.68437999999,115175.48629,125243.79265
114896.24492,118500.58973,113439.83679,112935.16465
125445.16096000001,130973.15597,107913.78695000001,115090.75944000001
117686.90626,116576.33869,115090.75944000001,124908.52291999999
113334.32959000001,107448.21525000001,116576.33869,103783.2439
111043.64966,111043.64966,118915.51158,113334.32959000001
113980.03081,108594.79199000001,128625.99413,106738.58614
112935.16465,116497.58711000001,117905.55571999999,131199.04492
119458.11984999999,108392.75167,122113.50701999999,98467.74733900001
109640.63826,107211.1245,117175.43103,115957.42246999999
114742.74228,123184.22922000001,115957.42246999999,120150.72387000002
115433.26376,119525.24402999999,119300.8835,117175.43103
117324.41042,122224.61321000001,115263.84082,116876.76733999999
113756.80123999999,118810.20519000001,107146.16156,116705.84449
115022.44006000001,119231.81210000001,116972.64037000001,95998.276708
110505.08774000002,115433.26376,113876.83075000001,113644.79797
111568.90208,114269.50434999999,118216.87565999999,112369.18148
112369.18148,104004.80394,130910.40564000001,101512.38143899999
123864.98023000002,126149.28644999999,111095.24376000001,115870.26891000001
117428.97148,115175.48629,110887.15541,115798.90748000001
103586.26736,114989.1983,111462.03378999999,119300.8835
120040.78996000001,125381.91993,110420.43809,111568.90208
127858.0768,121363.69814,107251.28034999999,112726.81072
116178.90517,120150.72387000002,119100.61134999999,113980.03081
110887.15541,103014.95775,134704.57046000002,89250.121506
116314.67493000001,115263.84082,107026.41023,123864.98023000002
113644.79797,119021.82211,107722.76628999999,120040.78996000001
110058.2976,109544.71633000001,120938.04982,100759.842374
115540.66748999999,112152.44865,110787.85748,107357.21346
120471.75725,123071.1036,115637.74705,111874.20189
112152.44865,117175.43103,105026.12574,118915.51158
118079.06625,116035.70393,109544.71633000001,108913.04321
106391.85539,108485.74513000001,104408.14413,125634.97686000001
115378.26548999999,110887.15541,118406.771,111990.13928
118268.44934,123443.11895,109699.54655,117428.97148
113215.59748,107791.14891999999,111990.13928,121668.34169
121243.84062,122329.04233,102445.20638999999,110630.54238
79829.209112,79001.23795200001,123184.22922000001,152712.191
108235.45042000001,114350.16604,123864.98023000002,101441.816863
114350.16604,109349.17642,105589.94057,121765.88102
112809.0595,111734.10452999998,113058.42218,111734.10452999998
106496.94038,103115.50842,119603.54656,106812.90337
120604.90878999999,116972.64037000001,107211.1245,116178.90517
106282.78033000001,97740.821578,121023.85063,103233.73751
115637.74705,117076.06054,111625.48681999999,121556.85796000001
103433.3684,113644.79797,111734.10452999998,119021.82211
114659.97437,116178.90517,107448.21525000001,109349.17642
109770.44920999999,114533.58445,110505.08774000002,123309.11158
121410.65186999999,115637.74705,109967.95451,107660.82548
106951.20578,107863.21007999999,114204.00353000002,112650.28308000001
115722.00878999999,117905.55571999999,112227.50044,115263.84082
102696.78117,102123.85049000001,115798.90748000001,129191.28043
120150.72387000002,127266.32912000001,107660.82548,113536.81774
109967.95451,105716.50226000001,108485.74513000001,108235.45042000001
116876.76733999999,111363.16662,109045.13070000001,111363.16662
118500.58973,111166.19909000001,119525.24402999999,113058.42218
107791.14891999999,109699.54655,110574.20460000001,109045.13070000001
116576.33869,110183.11158,101151.034479,112809.0595
116666.94323,117324.41042,107863.21007999999,111043.64966
113058.42218,117686.90626,101967.68025100001,122000.84206999998
95176.609672,101816.305389,111820.63421,115433.26376
126445.92505,124788.11483,109828.72032,113876.83075000001
111990.13928,111462.03378999999,114989.1983,109640.63826
114989.1983,111625.48681999999,111273.13798,109126.58407999999
100640.18405000001,102063.221179,119021.82211,107913.78695000001
116972.64037000001,118216.87565999999,101995.02563199999,106218.84014999999
112650.28308000001,108913.04321,108594.79199000001,106083.78913
108485.74513000001,113980.03081,102604.40381999999,119865.37404
111095.24376000001,111990.13928,112152.44865,106496.94038
119603.54656,116705.84449,103472.38863,104326.33577
113536.81774,106877.67248,114896.24492,108678.02603
117587.71410999999,114742.74228,108826.37072,113439.83679
109699.54655,104633.34521999999,114805.11131,102604.40381999999
109045.13070000001,115870.26891000001,107537.97145,111166.19909000001
114432.71264,110349.60695,104482.39418,110183.11158
83809.989443,97222.628831,114040.63585,121023.85063
110787.85748,111095.24376000001,111363.16662,107065.84410000002
90757.085069,98409.467287,110349.60695,114432.71264
111625.48681999999,119100.61134999999,105912.71719,108594.79199000001
113876.83075000001,112562.91412,103275.58584,108485.74513000001
115090.75944000001,114204.00353000002,105241.50308000001,103275.58584
97549.468453,103182.71561,110109.8658,122523.14676
111820.63421,110714.08203,118668.01265,92276.582962
119706.89683000001,117587.71410999999,106142.16546,110787.85748
97121.456045,107602.4946,106218.84014999999,122113.50701999999
110574.20460000001,96546.311514,114269.50434999999,92749.20232
113147.27641,113058.42218,103849.08482999999,105425.98393999999
109424.13725,107537.97145,105473.20164000001,122857.59070999999
114533.58445,103275.58584,112562.91412,97076.292913
126719.49963,118584.86899999999,101340.23329199999,107448.21525000001
115870.26891000001,114805.11131,103433.3684,104572.54241000001
97000.917661,94365.776234,119458.11984999999,102696.78117
109126.58407999999,108235.45042000001,108392.75167,111095.24376000001
110630.54238,101967.68025100001,106877.67248,102809.39181
103849.08482999999,110247.40459,109640.63826,110058.2976
114139.35652999999,114659.97437,104220.94937,103727.16128999999
102809.39181,100467.30898599999,117587.71410999999,105026.12574
112562.91412,121556.85796000001,106951.20578,103586.26736
111166.19909000001,107026.41023,114432.71264,102197.02969299999
85002.979242,80617.433335,110301.68437999999,111625.48681999999
100848.313035,107251.28034999999,106391.85539,110714.08203
107211.1245,101090.623607,107791.14891999999,112562.91412
107537.97145,114139.35652999999,102280.053732,110349.60695
104119.17705,107722.76628999999,105801.40430000001,108826.37072
89452.016669,87511.380823,114139.35652999999,95623.393247
101816.305389,107146.16156,106540.54595999999,125769.81664
94629.694318,81278.904958,118810.20519000001,97642.945317
115957.42246999999,116666.94323,104326.33577,107791.14891999999
101269.704986,101995.02563199999,106282.78033000001,111273.13798
89694.488625,88225.486636,125381.91993,75843.991239
107065.84410000002,115022.44006000001,100380.85955600001,110505.08774000002
104896.14216,111820.63421,106083.78913,102280.053732
102894.25617,98337.76772999999,106627.26866999999,112464.31365
110420.43809,103233.73751,109349.17642,109544.71633000001
110969.55231000001,115957.42246999999,99720.163395,107537.97145
111363.16662,111874.20189,103539.67609,105094.35800000001
110183.11158,106282.78033000001,103783.2439,105801.40430000001
111273.13798,102604.40381999999,105993.24864,106348.53199
100380.85955600001,92529.60827699999,113215.59748,89637.073577
99405.05140899999,103783.2439,105174.9939,110247.40459
112464.31365,119458.11984999999,101567.91828700001,107967.899
106877.67248,111568.90208,110714.08203,93514.74426400001
88006.283218,96764.66291,107602.4946,109967.95451
110714.08203,109640.63826,98813.703703,107146.16156
98467.74733900001,95414.436429,116035.70393,98663.781395
115263.84082,105912.71719,105644.81988,105348.4216
105473.20164000001,96701.391087,104963.61961000001,110574.20460000001
92698.416013,94114.085207,115870.26891000001,90244.715876
98878.934813,99572.233493,108678.02603,107602.4946
104482.39418,108121.21665999999,105348.4216,110301.68437999999
100759.842374,93764.025925,116314.67493000001,98274.5381
108392.75167,102696.78117,105094.35800000001,96943.84644299999
113439.83679,109424.13725,103586.26736,111462.03378999999
105993.24864,96600.241021,101816.305389,106877.67248
109883.04654000001,109828.72032,104812.45588,99720.163395
107026.41023,104326.33577,102507.52923,109883.04654000001
101010.063335,109883.04654000001,110058.2976,89818.740264
114269.50434999999,101010.063335,104721.05901,105912.71719
105174.9939,107660.82548,101441.816863,107722.76628999999
109349.17642,112464.31365,97642.945317,104633.34521999999
90979.682481,95467.268575,111568.90208,104812.45588
106812.90337,105294.05179999999,95714.72151799999,102894.25617
105716.50226000001,110574.20460000001,97000.917661,103539.67609
107602.4946,102507.52923,103115.50842,104220.94937
108678.02603,106218.84014999999,96077.781332,101900.36116
110109.8658,103472.38863,104004.80394,88824.236442
115175.48629,112050.78791,100120.33499,96166.442979
95623.393247,92319.952463,101269.704986,106142.16546
102507.52923,103433.3684,101644.08716899999,101644.08716899999
98631.010711,97549.468453,104896.14216,106951.20578
98092.827107,100033.80413199999,105425.98393999999,106540.54595999999
111462.03378999999,106951.20578,102355.11809999999,97000.917661
107967.899,105094.35800000001,94842.606194,103669.23175
106218.84014999999,107065.84410000002,100922.780757,104482.39418
105294.05179999999,106738.58614,103669.23175,106627.26866999999
102604.40381999999,97121.456045,101900.36116,103935.43289
107722.76628999999,95623.393247,108913.04321,74493.73968700001
105425.98393999999,100541.09138,105294.05179999999,92142.01329
107863.21007999999,104963.61961000001,99614.848711,102355.11809999999
99977.031132,109126.58407999999,101010.063335,107026.41023
110301.68437999999,113876.83075000001,99367.212381,101151.034479
105348.4216,109045.13070000001,107065.84410000002,85539.55416
102123.85049000001,99076.807638,108235.45042000001,96820.523189
104408.14413,107913.78695000001,103182.71561,100380.85955600001
119865.37404,110505.08774000002,98956.78911,98409.467287
92874.304984,103586.26736,95467.268575,114659.97437
101512.38143899999,106391.85539,93141.652631,102445.20638999999
98337.76772999999,108678.02603,100313.706185,109424.13725
108121.21665999999,106083.78913,99842.446642,99367.212381
107146.16156,105801.40430000001,96600.241021,100922.780757
100313.706185,104119.17705,96701.391087,101567.91828700001
83901.71823500001,83309.912071,109883.04654000001,105993.24864
110247.40459,109770.44920999999,97076.292913,105716.50226000001
98529.887598,98467.74733900001,104633.34521999999,96277.873192
102280.053732,95550.762859,107357.21346,95828.52037700001
106083.78913,100120.33499,102894.25617,104721.05901
103182.71561,107967.899,95998.276708,102063.221179
104963.61961000001,106348.53199,101090.623607,99572.233493
104326.33577,104812.45588,100033.80413199999,102123.85049000001
104004.80394,109244.17101,99756.555544,103014.95775
46932.487445,52413.091113,125769.81664,145874.59417
117905.55571999999,106142.16546,96644.842611,75750.21310000001
105801.40430000001,110787.85748,101512.38143899999,98337.76772999999
108594.79199000001,110630.54238,98529.887598,97426.38034100001
99290.0233,108826.37072,95286.12474500001,101967.68025100001
106540.54595999999,101340.23329199999,102063.221179,95714.72151799999
94689.58945300001,92349.941593,99977.031132,99405.05140899999
99614.848711,93026.618397,100467.30898599999,100848.313035
114805.11131,115540.66748999999,92349.941593,82832.544372
100922.780757,94842.606194,102696.78117,96221.317091
101340.23329199999,104896.14216,92370.602948,101465.256993
88163.258907,90244.715876,110183.11158,102507.52923
105094.35800000001,92142.01329,98631.010711,104408.14413
100541.09138,118915.51158,97302.615884,107251.28034999999
105241.50308000001,107357.21346,96277.873192,101816.305389
103275.58584,106540.54595999999,96820.523189,97222.628831
102197.02969299999,96497.425244,98752.921591,91029.450828
107913.78695000001,97076.292913,106812.90337,87511.380823
83352.317554,86674.75323100001,101465.256993,103472.38863
100677.618146,96077.781332,97740.821578,98631.010711
99572.233493,100078.446902,97822.677646,104963.61961000001
104220.94937,105241.50308000001,96943.84644299999,99614.848711
100078.446902,101728.379874,100848.313035,101269.704986
97076.292913,99756.555544,101213.09561300001,84894.030031
90465.00328,85597.65887399999,98274.5381,112227.50044
89552.79271899999,90920.96805699999,101728.379874,101213.09561300001
96546.311514,90709.589598,100640.18405000001,85333.589612
99491.566538,98752.921591,99076.807638,93539.365655
101441.816863,105993.24864,89818.740264,94689.58945300001
105912.71719,111273.13798,96431.506639,98154.795146
105026.12574,101900.36116,95126.16695900001,99208.008699
101213.09561300001,103935.43289,93026.618397,105589.94057
70333.522216,72615.330345,106496.94038,118668.01265
95828.52037700001,99977.031132,91230.068131,91804.503204
91230.068131,105473.20164000001,95828.52037700001,98878.934813
107660.82548,97779.199214,96166.442979,83968.93734799999
98219.250795,99405.05140899999,95550.762859,104004.80394
93539.365655,105589.94057,102123.85049000001,82662.578313
92591.816063,89098.07477400001,112050.78791,83441.64676900001
110349.60695,99367.212381,104572.54241000001,96701.391087
95714.72151799999,101151.034479,98409.467287,108121.21665999999
103539.67609,99842.446642,100207.466622,101995.02563199999
86308.124561,89504.599387,112809.0595,90979.682481
99367.212381,95998.276708,93399.898051,93969.60439
105644.81988,103727.16128999999,97426.38034100001,103433.3684
89637.073577,85428.99516199999,99290.0233,88275.445423
101567.91828700001,112227.50044,91568.01981900001,105294.05179999999
101728.379874,110109.8658,85333.589612,95884.253306
104633.34521999999,99491.566538,94040.442559,96866.10458
96166.442979,101512.38143899999,96356.57266,101669.042688
97222.628831,88742.251775,112726.81072,78871.397952
103727.16128999999,99614.848711,95338.667252,104119.17705
101090.623607,106496.94038,90653.728264,100677.618146
76214.22734499999,75574.79882200001,105716.50226000001,86871.089444
99720.163395,95126.16695900001,90465.00328,96546.311514
96866.10458,104721.05901,92458.356219,98813.703703
103233.73751,105644.81988,92232.04055800001,92458.356219
105589.94057,102197.02969299999,90853.104365,97507.93393500001
95039.88401800001,95828.52037700001,103727.16128999999,90322.304977
98752.921591,101213.09561300001,97549.468453,94961.074506
96221.317091,96049.886883,90164.267231,101728.379874
104812.45588,101465.256993,93838.190868,90853.104365
100207.466622,105026.12574,94309.527717,97953.207441
95884.253306,89818.740264,98219.250795,86977.860799
95286.12474500001,88447.23277500001,96866.10458,80914.750347
97642.945317,103849.08482999999,92591.816063,98529.887598
101644.08716899999,102809.39181,93969.60439,97302.615884
96049.886883,101269.704986,93114.69339900001,109770.44920999999
99842.446642,102355.11809999999,93232.808687,92591.816063
81769.160934,77534.281348,103014.95775,85758.791669
106348.53199,99208.008699,95884.253306,90817.511325
107448.21525000001,97426.38034100001,91804.503204,92529.60827699999
77364.071354,83076.33971900001,96546.311514,107863.21007999999
103783.2439,100313.706185,93539.365655,99842.446642
86212.42069099999,92276.582962,97222.628831,95467.268575
97822.677646,116314.67493000001,89943.075463,99977.031132
100033.80413199999,97953.207441,91984.86073300001,94440.81416400001
94891.147151,99720.163395,95232.693661,100313.706185
97507.93393500001,91568.01981900001,94365.776234,96764.66291
93232.808687,90853.104365,99491.566538,91124.874494
98154.795146,100848.313035,92698.416013,94555.017328
86943.060927,101669.042688,84506.872749,93286.099722
100120.33499,96277.873192,91871.394653,100078.446902
96644.842611,96431.506639,93680.537591,96644.842611
104721.05901,101441.816863,90979.682481,96497.425244
65890.617467,59032.560890999994,106738.58614,94397.976544
95467.268575,85141.757928,102197.02969299999,82975.48271099999
103669.23175,101567.91828700001,92813.979578,91483.14596000001
91066.176201,94891.147151,101669.042688,99491.566538
90549.78759699999,92591.816063,87460.292703,100207.466622
91189.09647399999,102894.25617,92276.582962,96077.781332
103014.95775,92666.30605300001,93893.884886,89591.651659
101151.034479,89552.79271899999,100078.446902,94220.206932
92195.816834,96866.10458,93514.74426400001,94842.606194
92529.60827699999,100380.85955600001,98092.827107,92028.780211
95338.667252,89250.121506,98154.795146,92666.30605300001
93399.898051,87252.964933,100541.09138,88225.486636
95232.693661,96221.317091,95176.609672,89395.127326
89308.17661200001,100207.466622,92749.20232,98092.827107
91984.86073300001,94961.074506,90549.78759699999,94365.776234
102445.20638999999,104220.94937,91343.765543,91189.09647399999
92666.30605300001,96166.442979,100759.842374,93348.879735
91124.874494,86977.860799,96049.886883,95550.762859
98409.467287,98813.703703,89173.301038,87460.292703
92370.602948,92195.816834,91189.09647399999,100640.18405000001
94309.527717,90653.728264,94521.652161,92195.816834
98274.5381,98956.78911,90322.304977,88609.421481
102355.11809999999,97507.93393500001,92924.223531,94629.694318
91483.14596000001,94397.976544,91925.95739299999,98219.250795
87389.577951,89308.17661200001,99572.233493,89037.203824
74199.657104,77818.094667,93625.41008999999,93712.442964
93838.190868,98663.781395,88447.23277500001,92319.952463
94842.606194,91343.765543,87328.26609,101010.063335
101669.042688,95714.72151799999,89747.13462,90397.259172
92028.780211,88939.289657,98337.76772999999,103182.71561
106142.16546,92924.223531,92142.01329,83859.661918
83599.94895,78341.101928,103233.73751,94114.085207
95126.16695900001,92749.20232,93286.099722,98752.921591
97740.821578,91804.503204,92666.30605300001,84801.36426
101900.36116,94521.652161,93186.59082,95176.609672
91343.765543,94555.017328,91431.64618299999,91925.95739299999
87141.017749,87460.292703,95414.436429,90164.267231
82448.411658,91124.874494,103935.43289,93625.41008999999
85908.079711,89037.203824,94220.206932,97779.199214
94555.017328,101644.08716899999,89591.651659,100120.33499
95550.762859,91984.86073300001,94629.694318,93893.884886
94779.930679,95884.253306,90244.715876,94309.527717
94961.074506,98219.250795,88225.486636,96431.506639
90613.10988,90613.10988,88163.258907,94040.442559
98956.78911,98631.010711,87955.83100199999,94891.147151
101995.02563199999,113215.59748,82448.411658,85002.979242
83514.136274,84470.949369,94254.53609,94150.785552
92458.356219,100640.18405000001,93712.442964,94779.930679
89878.18758,89173.301038,97953.207441,89878.18758
99756.555544,98529.887598,90041.329137,97549.468453
106627.26866999999,97000.917661,86143.23084100001,79659.979229
70549.246434,71548.359313,102809.39181,93114.69339900001
102063.221179,100759.842374,88275.445423,96600.241021
93460.524607,88966.195456,94689.58945300001,93764.025925
96600.241021,96943.84644299999,98878.934813,81815.21547600001
94150.785552,98878.934813,87141.017749,95338.667252
83309.912071,87328.26609,98663.781395,94254.53609
96820.523189,93838.190868,89250.121506,93141.652631
94397.976544,98154.795146,88324.039937,99290.0233
101967.68025100001,102445.20638999999,89363.718129,91984.86073300001
89818.740264,94689.58945300001,87838.57873400001,84070.994479
107357.21346,105174.9939,89098.07477400001,86459.265527
91278.338666,91431.64618299999,84894.030031,87389.577951
94440.81416400001,91029.450828,91066.176201,89552.79271899999
104572.54241000001,99290.0233,86724.757747,87838.57873400001
80481.148239,75353.558893,106348.53199,83267.960373
96764.66291,94779.930679,86871.089444,89504.599387
88122.987859,94150.785552,95623.393247,83389.12084
91871.394653,104408.14413,90920.96805699999,95039.88401800001
83758.712793,85908.079711,93764.025925,100467.30898599999
93514.74426400001,106627.26866999999,86237.635782,93399.898051
93893.884886,88275.445423,94891.147151,81594.847727
81017.027322,79106.686369,100677.618146,76969.524953
96431.506639,97822.677646,87717.445019,93232.808687
87607.33024499999,85280.607716,93348.879735,100033.80413199999
91627.00053300001,93514.74426400001,89308.17661200001,84405.180287
86871.089444,85236.869775,95039.88401800001,105241.50308000001
84726.15387000001,98092.827107,89037.203824,105473.20164000001
89363.718129,86724.757747,92195.816834,93026.618397
96277.873192,103539.67609,86363.275669,89173.301038
97953.207441,91871.394653,88370.833253,92874.304984
99208.008699,104572.54241000001,81930.39557000001,78376.512002
97426.38034100001,103669.23175,84320.43378400001,93838.190868
87921.986348,92370.602948,88609.421481,90465.00328
74493.73968700001,80684.392007,89552.79271899999,103849.08482999999
88897.116154,90397.259172,93460.524607,86943.060927
97302.615884,94629.694318,85597.65887399999,88324.039937
96701.391087,95039.88401800001,86977.860799,86308.124561
94521.652161,92813.979578,85002.979242,89995.958979
92813.979578,85333.589612,90613.10988,85737.619343
81278.904958,84405.180287,94114.085207,97822.677646
89250.121506,93680.537591,83655.707681,103115.50842
85280.607716,88573.857055,92874.304984,101090.623607
84195.272186,90094.180576,92319.952463,95232.693661
87031.896135,87838.57873400001,91717.542881,91871.394653
100467.30898599999,93969.60439,88573.857055,88520.339725
86674.75323100001,91066.176201,90817.511325,83202.423632
92924.223531,89591.651659,83698.587753,89694.488625
80952.168126,87921.986348,94440.81416400001,105174.9939
89591.651659,84726.15387000001,94150.785552,87921.986348
98663.781395,98274.5381,84763.428704,82779.069649
93348.879735,87607.33024499999,89395.127326,93460.524607
75206.946088,83809.989443,94961.074506,95126.16695900001
93186.59082,91717.542881,86212.42069099999,86143.23084100001
82832.544372,76679.43464800001,96764.66291,72576.40676700001
84645.965929,97302.615884,91278.338666,96356.57266
96497.425244,91278.338666,84838.62596599999,86674.75323100001
93680.537591,89637.073577,94555.017328,90709.589598
88742.251775,80349.42412000001,98467.74733900001,80644.846434
92232.04055800001,90979.682481,90757.085069,91278.338666
88939.289657,90041.329137,86544.78165599999,97740.821578
88966.195456,96356.57266,85858.53932000001,89308.17661200001
88824.236442,86515.411337,89504.599387,92349.941593
93286.099722,100677.618146,86013.28135199999,82721.672676
81188.65432100001,95232.693661,86308.124561,96049.886883
90853.104365,83155.69891,94397.976544,80069.39333199999
93712.442964,86013.28135199999,88966.195456,89747.13462
87460.292703,87194.366944,85539.55416,95414.436429
89395.127326,92698.416013,90709.589598,85236.869775
92319.952463,89452.016669,83309.912071,99076.807638
92349.941593,93186.59082,84013.474724,92370.602948
93141.652631,94440.81416400001,85141.757928,88897.116154
84894.030031,93286.099722,86459.265527,88122.987859
88370.833253,93625.41008999999,82581.19353399999,92924.223531
93625.41008999999,83599.94895,88897.116154,83352.317554
91717.542881,90549.78759699999,87252.964933,88067.10922900001
96943.84644299999,96820.523189,80221.464836,87955.83100199999
85428.99516199999,93893.884886,81350.78578800001,88966.195456
76679.43464800001,81853.570058,84801.36426,91627.00053300001
103115.50842,93712.442964,87607.33024499999,88573.857055
83267.960373,87717.445019,88939.289657,87252.964933
88520.339725,94254.53609,85758.791669,87194.366944
85207.632094,84195.272186,89637.073577,90549.78759699999
93969.60439,93348.879735,91483.14596000001,81853.570058
96077.781332,85539.55416,88520.339725,83155.69891
97779.199214,91627.00053300001,81017.027322,86773.56358300001
91568.01981900001,88609.421481,89452.016669,85858.53932000001
90041.329137,94220.206932,79829.209112,88939.289657
92276.582962,86308.124561,90397.259172,88163.258907
83655.707681,86773.56358300001,91124.874494,80785.61304699999
90653.728264,88824.236442,88067.10922900001,84645.965929
80785.61304699999,79314.394254,92028.780211,90920.96805699999
78217.600695,81230.48279000001,91029.450828,86544.78165599999
85539.55416,90164.267231,84588.14823800001,91568.01981900001
98813.703703,91189.09647399999,83441.64676900001,88006.283218
94040.442559,92458.356219,83599.94895,95286.12474500001
87717.445019,86237.635782,86515.411337,86363.275669
85065.18677,87088.528232,88824.236442,84320.43378400001
87955.83100199999,89395.127326,84070.994479,85908.079711
94114.085207,87141.017749,84645.965929,78455.64767399999
71548.359313,95286.12474500001,73917.074579,105644.81988
94365.776234,87955.83100199999,85236.869775,75921.078438
76067.627974,75206.946088,99405.05140899999,97121.456045
91804.503204,93232.808687,82098.608901,84254.013532
96356.57266,92874.304984,80617.433335,88742.251775
80409.73056299999,81350.78578800001,84540.316866,91230.068131
91925.95739299999,95338.667252,81505.405582,85280.607716
93026.618397,88067.10922900001,86773.56358300001,80481.148239
88324.039937,79966.2971,89694.488625,82304.3337
11133.815037,13299.130973000001,110630.54238,134807.19394
79106.686369,79263.971792,96497.425244,79106.686369
95414.436429,83698.587753,92529.60827699999,79314.394254
86589.40777600001,82208.770737,87031.896135,89363.718129
80069.39333199999,82662.578313,91627.00053300001,78073.600661
88447.23277500001,88324.039937,83352.317554,89452.016669
87328.26609,91230.068131,77252.626007,87663.324232
84405.180287,83389.12084,82779.069649,86237.635782
80528.309756,76317.932994,85671.145291,82510.975335
95998.276708,93114.69339900001,77733.00714999999,86515.411337
85141.757928,84588.14823800001,84726.15387000001,87141.017749
86143.23084100001,88122.987859,80349.42412000001,90757.085069
62990.182827,59256.765367,99208.008699,87031.896135
58599.678755999994,61431.540989999994,104119.17705,75623.04780500001
84838.62596599999,95176.609672,85065.18677,91717.542881
86773.56358300001,93399.898051,81815.21547600001,85428.99516199999
79966.2971,83352.317554,87389.577951,85965.503555
80644.846434,86212.42069099999,80745.041512,88370.833253
76757.306612,80785.61304699999,87663.324232,90094.180576
90322.304977,89943.075463,82266.01668199999,84151.641279
79314.394254,78740.601818,86674.75323100001,79001.23795200001
87663.324232,88520.339725,81769.160934,87717.445019
93114.69339900001,90817.511325,77999.11968,83514.136274
86013.28135199999,79461.858569,85428.99516199999,84540.316866
84763.428704,93460.524607,78217.600695,85496.752351
90397.259172,85858.53932000001,85908.079711,78217.600695
78795.361898,82026.243792,85965.503555,92232.04055800001
88573.857055,92028.780211,80644.846434,85671.145291
84506.872749,92232.04055800001,80856.192098,83758.712793
88609.421481,82510.975335,81155.410779,69895.894253
92142.01329,84320.43378400001,84151.641279,84838.62596599999
90244.715876,88897.116154,76214.22734499999,82891.231956
73141.752674,74199.657104,97779.199214,70218.953006
84540.316866,91483.14596000001,81853.570058,84470.949369
90094.180576,89694.488625,80684.392007,80617.433335
89037.203824,88370.833253,83514.136274,81983.52408999999
86459.265527,81459.460835,81079.500687,83309.912071
63505.434010000004,62710.67232699999,97507.93393500001,74880.871999
94220.206932,90322.304977,76537.014725,71117.519271
88225.486636,80856.192098,80481.148239,82626.538391
89747.13462,97642.945317,80114.256186,82448.411658
77938.507948,71437.770239,83901.71823500001,114204.00353000002
77772.921141,78795.361898,87088.528232,76067.627974
80856.192098,83267.960373,80565.245731,90653.728264
86363.275669,83859.661918,78947.591824,81459.460835
82208.770737,86871.089444,83809.989443,86212.42069099999
92749.20232,94040.442559,77364.071354,74931.615388
78455.64767399999,74969.01361699999,79263.971792,89098.07477400001
73629.702285,80114.256186,82626.538391,90041.329137
85965.503555,79992.68859399999,80166.424245,93680.537591
86237.635782,79195.973944,83758.712793,75080.423664
80565.245731,78489.485432,76597.440014,91343.765543
89504.599387,93539.365655,81641.485541,80684.392007
90709.589598,85671.145291,83389.12084,74334.283412
72339.508461,74088.161591,83267.960373,84588.14823800001
76369.673161,77938.507948,87511.380823,93186.59082
87252.964933,87031.896135,82750.046449,79862.27652300001
76281.551462,76027.709082,90094.180576,78489.485432
85671.145291,84013.474724,79584.786502,82364.017271
78122.337889,84254.013532,81594.847727,80409.73056299999
89098.07477400001,89747.13462,79966.2971,83655.707681
70925.385683,76115.279626,86943.060927,91066.176201
82304.3337,82779.069649,80914.750347,87328.26609
81230.48279000001,79659.979229,83859.661918,72860.431675
63919.923305000004,70195.397789,81553.558361,90613.10988
80617.433335,83901.71823500001,83076.33971900001,77772.921141
82098.608901,89995.958979,78419.251757,85597.65887399999
85236.869775,83202.423632,76757.306612,71261.541702
84070.994479,84838.62596599999,79515.144813,84763.428704
88275.445423,87663.324232,73166.290437,79376.83661500001
77534.281348,82145.566314,77420.264711,86589.40777600001
86724.757747,84894.030031,79001.23795200001,77099.382399
89173.301038,86143.23084100001,78740.601818,87088.528232
84801.36426,84540.316866,82510.975335,82208.770737
82510.975335,81594.847727,85737.619343,72131.826048
83698.587753,81815.21547600001,82975.48271099999,82145.566314
83389.12084,85758.791669,76969.524953,77534.281348
85597.65887399999,81983.52408999999,80952.168126,79263.971792
73424.84332700001,75672.366935,89878.18758,80565.245731
84470.949369,76757.306612,79659.979229,78740.601818
82891.231956,82975.48271099999,82832.544372,76115.279626
80914.750347,77999.11968,81405.076122,83076.33971900001
78677.50729000001,83441.64676900001,75033.271791,78795.361898
76317.932994,77733.00714999999,87194.366944,72178.53511
85496.752351,89363.718129,71177.532741,78341.101928
74798.20371900001,78537.255903,83155.69891,71012.113313
74254.284421,68801.089011,80409.73056299999,98956.78911
91029.450828,84801.36426,79697.04454900001,75033.271791
81459.460835,80221.464836,79376.83661500001,81079.500687
82026.243792,73860.609971,79078.88019899999,74607.189329
68415.366649,65138.867463,84195.272186,86724.757747
84588.14823800001,76537.014725,82208.770737,77364.071354
77575.07873,82626.538391,77619.11088600001,79078.88019899999
81815.21547600001,82266.01668199999,77658.100529,82098.608901
70195.397789,77873.825951,87921.986348,68582.164217
69097.694288,72498.25928099999,81230.48279000001,84195.272186
